tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P
5093249,30060.0,30117.0,30188.0,30276.0,30295.0,30323.0,30355.0,30412.0,30565.0,30627.0,30646.0,30687.0,30815.0,30898.0,30949.0,31020.0,31118.0,31171.0,31250.0,31305.0,31388.0,31415.0,31530.0,31604.0,31635.0,31692.0,31764.0,31867.0,31931.0,32049.0,32073.0,32139.0,32166.0,32220.0,32271.0,32332.0,32414.0,32477.0,32523.0,32602.0,32670.0,32726.0,32801.0,32878.0,33089.0,33384.0,33594.0,33742.0,33846.0,34045.0,34115.0,34193.0,34374.0,34416.0,34453.0,34565.0,34603.0,34620.0,34669.0,34723.0,34779.0,34835.0,34869.0,34938.0,34976.0,35031.0
5093251,40860.0,40935.0,41029.0,41144.0,41160.0,41183.0,41210.0,41259.0,41360.0,41409.0,41426.0,41461.0,41571.0,41643.0,41679.0,41729.0,41797.0,41845.0,41917.0,41961.0,42027.0,42053.0,42151.0,42215.0,42242.0,42283.0,42323.0,42390.0,42439.0,42531.0,42555.0,42605.0,42626.0,42668.0,42707.0,42753.0,42817.0,42862.0,42904.0,42975.0,43021.0,43059.0,43109.0,43161.0,43339.0,43554.0,43707.0,43815.0,43891.0,44036.0,44109.0,44190.0,44379.0,44414.0,44452.0,44567.0,44617.0,44639.0,44683.0,44732.0,44783.0,44834.0,44865.0,44927.0,44962.0,45011.0
5093253,51660.0,51746.0,51853.0,51985.0,52001.0,52024.0,52050.0,52110.0,52207.0,52252.0,52269.0,52307.0,52425.0,52502.0,52534.0,52579.0,52640.0,52683.0,52749.0,52787.0,52844.0,52868.0,52951.0,53005.0,53028.0,53069.0,53110.0,53169.0,53221.0,53318.0,53343.0,53395.0,53416.0,53459.0,53515.0,53581.0,53672.0,53730.0,53768.0,53833.0,53885.0,53927.0,53983.0,54041.0,54229.0,54428.0,54570.0,54670.0,54741.0,54875.0,54953.0,55040.0,55242.0,55283.0,55332.0,55477.0,55524.0,55545.0,55587.0,55633.0,55685.0,55738.0,55770.0,55834.0,55870.0,55921.0
5093255,62460.0,62540.0,62639.0,62762.0,62776.0,62796.0,62819.0,62863.0,62939.0,62988.0,63005.0,63049.0,63188.0,63279.0,63319.0,63375.0,63451.0,63505.0,63587.0,63622.0,63676.0,63717.0,63828.0,63900.0,63930.0,63992.0,64039.0,64112.0,64178.0,64300.0,64322.0,64379.0,64402.0,64449.0,64500.0,64560.0,64642.0,64701.0,64752.0,64838.0,64903.0,64956.0,65027.0,65101.0,65290.0,65565.0,65761.0,65899.0,65996.0,66183.0,66261.0,66348.0,66549.0,66582.0,66634.0,66788.0,66838.0,66860.0,66932.0,67011.0,67074.0,67137.0,67175.0,67252.0,67295.0,67356.0
5093257,73200.0,73265.0,73347.0,73448.0,73462.0,73482.0,73505.0,73543.0,73611.0,73649.0,73663.0,73690.0,73775.0,73831.0,73861.0,73902.0,73958.0,73991.0,74040.0,74071.0,74119.0,74143.0,74215.0,74262.0,74281.0,74319.0,74359.0,74419.0,74469.0,74563.0,74587.0,74631.0,74649.0,74685.0,74728.0,74779.0,74849.0,74904.0,74937.0,74994.0,75037.0,75072.0,75119.0,75169.0,75324.0,75524.0,75666.0,75766.0,75837.0,75973.0,76030.0,76093.0,76240.0,76272.0,76299.0,76381.0,76429.0,76450.0,76482.0,76517.0,76569.0,76622.0,76654.0,76718.0,76754.0,76805.0
5094851,24120.0,24174.0,24242.0,24325.0,24340.0,24362.0,24387.0,24427.0,24525.0,24563.0,24577.0,24605.0,24691.0,24747.0,24792.0,24854.0,24939.0,24999.0,25091.0,25142.0,25219.0,25260.0,25369.0,25440.0,25470.0,25532.0,25589.0,25680.0,25737.0,25843.0,25880.0,25942.0,25967.0,26020.0,26070.0,26128.0,26207.0,26267.0,26312.0,26389.0,26448.0,26496.0,26560.0,26625.0,26793.0,26980.0,27113.0,27207.0,27273.0,27400.0,27469.0,27546.0,27725.0,27767.0,27805.0,27919.0,27968.0,27990.0,28038.0,28090.0,28141.0,28193.0,28224.0,28287.0,28322.0,28372.0
5094853,34920.0,34995.0,35089.0,35204.0,35220.0,35243.0,35270.0,35319.0,35420.0,35469.0,35486.0,35521.0,35631.0,35703.0,35739.0,35789.0,35857.0,35905.0,35977.0,36021.0,36087.0,36113.0,36211.0,36275.0,36302.0,36343.0,36383.0,36450.0,36499.0,36591.0,36615.0,36665.0,36686.0,36728.0,36767.0,36813.0,36877.0,36922.0,36964.0,37035.0,37081.0,37119.0,37169.0,37221.0,37399.0,37614.0,37767.0,37875.0,37951.0,38096.0,38169.0,38250.0,38439.0,38474.0,38512.0,38627.0,38677.0,38699.0,38743.0,38792.0,38843.0,38894.0,38925.0,38987.0,39022.0,39071.0
5094855,45180.0,45266.0,45373.0,45505.0,45521.0,45544.0,45570.0,45630.0,45727.0,45772.0,45789.0,45827.0,45945.0,46022.0,46054.0,46099.0,46160.0,46203.0,46269.0,46307.0,46364.0,46388.0,46471.0,46525.0,46548.0,46589.0,46630.0,46689.0,46741.0,46838.0,46863.0,46915.0,46936.0,46979.0,47035.0,47101.0,47192.0,47250.0,47288.0,47353.0,47405.0,47447.0,47503.0,47561.0,47749.0,47948.0,48090.0,48190.0,48261.0,48395.0,48473.0,48560.0,48762.0,48803.0,48852.0,48997.0,49044.0,49065.0,49107.0,49153.0,49205.0,49258.0,49290.0,49354.0,49390.0,49441.0
5094857,55980.0,56056.0,56152.0,56270.0,56290.0,56319.0,56352.0,56419.0,56557.0,56595.0,56611.0,56653.0,56785.0,56871.0,56911.0,56967.0,57044.0,57088.0,57154.0,57193.0,57252.0,57278.0,57368.0,57426.0,57451.0,57499.0,57537.0,57625.0,57696.0,57827.0,57852.0,57907.0,57929.0,57975.0,58047.0,58132.0,58247.0,58301.0,58346.0,58421.0,58475.0,58519.0,58577.0,58637.0,58852.0,59088.0,59256.0,59374.0,59457.0,59616.0,59706.0,59806.0,60039.0,60088.0,60151.0,60339.0,60401.0,60429.0,60511.0,60601.0,60663.0,60725.0,60763.0,60839.0,60881.0,60942.0
5094859,67320.0,67385.0,67467.0,67568.0,67582.0,67602.0,67625.0,67663.0,67731.0,67769.0,67783.0,67810.0,67895.0,67951.0,67981.0,68022.0,68078.0,68111.0,68160.0,68191.0,68239.0,68263.0,68335.0,68382.0,68401.0,68439.0,68479.0,68539.0,68589.0,68683.0,68707.0,68751.0,68769.0,68805.0,68848.0,68899.0,68969.0,69024.0,69057.0,69114.0,69157.0,69192.0,69239.0,69289.0,69444.0,69644.0,69786.0,69886.0,69957.0,70093.0,70150.0,70213.0,70360.0,70392.0,70419.0,70501.0,70549.0,70570.0,70602.0,70637.0,70689.0,70742.0,70774.0,70838.0,70874.0,70925.0
5094861,78000.0,78055.0,78124.0,78209.0,78218.0,78231.0,78247.0,78292.0,78346.0,78369.0,78378.0,78393.0,78439.0,78468.0,78505.0,78557.0,78628.0,78675.0,78745.0,78761.0,78786.0,78812.0,78867.0,78902.0,78917.0,78939.0,78962.0,78989.0,79016.0,79067.0,79086.0,79127.0,79144.0,79178.0,79211.0,79250.0,79304.0,79330.0,79355.0,79396.0,79432.0,79462.0,79502.0,79543.0,79659.0,79867.0,80015.0,80119.0,80193.0,80334.0,80391.0,80454.0,80602.0,80643.0,80677.0,80777.0,80832.0,80856.0,80876.0,80898.0,80963.0,81028.0,81067.0,81147.0,81191.0,81254.0
5095151,35100.0,35161.0,35237.0,35330.0,35350.0,35379.0,35411.0,35436.0,35520.0,35552.0,35565.0,35586.0,35652.0,35695.0,35735.0,35791.0,35867.0,35914.0,35985.0,36011.0,36051.0,36075.0,36161.0,36217.0,36240.0,36296.0,36365.0,36429.0,36477.0,36566.0,36595.0,36645.0,36666.0,36708.0,36741.0,36780.0,36834.0,36941.0,36979.0,37044.0,37098.0,37142.0,37201.0,37262.0,37381.0,37622.0,37793.0,37914.0,37999.0,38163.0,38215.0,38272.0,38406.0,38429.0,38453.0,38523.0,38549.0,38561.0,38579.0,38599.0,38647.0,38696.0,38725.0,38784.0,38817.0,38864.0
5095910,25200.0,25254.0,25322.0,25405.0,25420.0,25442.0,25467.0,25507.0,25605.0,25643.0,25657.0,25685.0,25771.0,25827.0,25872.0,25934.0,26019.0,26079.0,26171.0,26222.0,26299.0,26340.0,26449.0,26520.0,26550.0,26612.0,26669.0,26760.0,26817.0,26923.0,26960.0,27022.0,27047.0,27100.0,27150.0,27208.0,27287.0,27347.0,27392.0,27469.0,27528.0,27576.0,27640.0,27705.0,27873.0,28060.0,28193.0,28287.0,28353.0,28480.0,28549.0,28626.0,28805.0,28847.0,28885.0,28999.0,29048.0,29070.0,29118.0,29170.0,29221.0,29273.0,29304.0,29367.0,29402.0,29452.0
5095912,36000.0,36075.0,36169.0,36284.0,36300.0,36323.0,36350.0,36399.0,36500.0,36549.0,36566.0,36601.0,36711.0,36783.0,36819.0,36869.0,36937.0,36985.0,37057.0,37101.0,37167.0,37193.0,37291.0,37355.0,37382.0,37423.0,37463.0,37530.0,37579.0,37671.0,37695.0,37745.0,37766.0,37808.0,37847.0,37893.0,37957.0,38002.0,38044.0,38115.0,38161.0,38199.0,38249.0,38301.0,38479.0,38694.0,38847.0,38955.0,39031.0,39176.0,39249.0,39330.0,39519.0,39554.0,39592.0,39707.0,39757.0,39779.0,39823.0,39872.0,39923.0,39974.0,40005.0,40067.0,40102.0,40151.0
5095914,46260.0,46346.0,46453.0,46585.0,46601.0,46624.0,46650.0,46710.0,46807.0,46852.0,46869.0,46907.0,47025.0,47102.0,47134.0,47179.0,47240.0,47283.0,47349.0,47387.0,47444.0,47468.0,47551.0,47605.0,47628.0,47669.0,47710.0,47769.0,47821.0,47918.0,47943.0,47995.0,48016.0,48059.0,48115.0,48181.0,48272.0,48330.0,48368.0,48433.0,48485.0,48527.0,48583.0,48641.0,48829.0,49028.0,49170.0,49270.0,49341.0,49475.0,49553.0,49640.0,49842.0,49883.0,49932.0,50077.0,50124.0,50145.0,50187.0,50233.0,50285.0,50338.0,50370.0,50434.0,50470.0,50521.0
5095916,57060.0,57136.0,57232.0,57350.0,57370.0,57399.0,57432.0,57499.0,57637.0,57675.0,57691.0,57733.0,57865.0,57951.0,57991.0,58047.0,58124.0,58168.0,58234.0,58273.0,58332.0,58358.0,58448.0,58506.0,58531.0,58579.0,58617.0,58705.0,58776.0,58907.0,58932.0,58987.0,59009.0,59055.0,59127.0,59212.0,59327.0,59381.0,59426.0,59501.0,59555.0,59599.0,59657.0,59717.0,59932.0,60168.0,60336.0,60454.0,60537.0,60696.0,60786.0,60886.0,61119.0,61168.0,61231.0,61419.0,61481.0,61509.0,61591.0,61681.0,61743.0,61805.0,61843.0,61919.0,61961.0,62022.0
5096300,23580.0,23634.0,23702.0,23785.0,23800.0,23822.0,23847.0,23887.0,23985.0,24023.0,24037.0,24065.0,24151.0,24207.0,24252.0,24314.0,24399.0,24459.0,24551.0,24602.0,24679.0,24720.0,24829.0,24900.0,24930.0,24992.0,25049.0,25140.0,25197.0,25303.0,25340.0,25402.0,25427.0,25480.0,25530.0,25588.0,25667.0,25727.0,25772.0,25849.0,25908.0,25956.0,26020.0,26085.0,26253.0,26440.0,26573.0,26667.0,26733.0,26860.0,26929.0,27006.0,27185.0,27227.0,27265.0,27379.0,27428.0,27450.0,27498.0,27550.0,27601.0,27653.0,27684.0,27747.0,27782.0,27832.0
5096303,51120.0,51206.0,51313.0,51445.0,51461.0,51484.0,51510.0,51570.0,51667.0,51712.0,51729.0,51767.0,51885.0,51962.0,51994.0,52039.0,52100.0,52143.0,52209.0,52247.0,52304.0,52328.0,52411.0,52465.0,52488.0,52529.0,52570.0,52629.0,52681.0,52778.0,52803.0,52855.0,52876.0,52919.0,52975.0,53041.0,53132.0,53190.0,53228.0,53293.0,53345.0,53387.0,53443.0,53501.0,53689.0,53888.0,54030.0,54130.0,54201.0,54335.0,54413.0,54500.0,54702.0,54743.0,54792.0,54937.0,54984.0,55005.0,55047.0,55093.0,55145.0,55198.0,55230.0,55294.0,55330.0,55381.0
5096305,61920.0,62000.0,62099.0,62222.0,62236.0,62256.0,62279.0,62323.0,62399.0,62448.0,62465.0,62509.0,62648.0,62739.0,62779.0,62835.0,62911.0,62965.0,63047.0,63082.0,63136.0,63177.0,63288.0,63360.0,63390.0,63452.0,63499.0,63572.0,63638.0,63760.0,63782.0,63839.0,63862.0,63909.0,63960.0,64020.0,64102.0,64161.0,64212.0,64298.0,64363.0,64416.0,64487.0,64561.0,64750.0,65025.0,65221.0,65359.0,65456.0,65643.0,65721.0,65808.0,66009.0,66042.0,66094.0,66248.0,66298.0,66320.0,66392.0,66471.0,66534.0,66597.0,66635.0,66712.0,66755.0,66816.0
5096307,72600.0,72665.0,72747.0,72848.0,72862.0,72882.0,72905.0,72943.0,73011.0,73049.0,73063.0,73090.0,73175.0,73231.0,73261.0,73302.0,73358.0,73391.0,73440.0,73471.0,73519.0,73543.0,73615.0,73662.0,73681.0,73719.0,73759.0,73819.0,73869.0,73963.0,73987.0,74031.0,74049.0,74085.0,74128.0,74179.0,74249.0,74304.0,74337.0,74394.0,74437.0,74472.0,74519.0,74569.0,74724.0,74924.0,75066.0,75166.0,75237.0,75373.0,75430.0,75493.0,75640.0,75672.0,75699.0,75781.0,75829.0,75850.0,75882.0,75917.0,75969.0,76022.0,76054.0,76118.0,76154.0,76205.0
5096528,23040.0,23078.0,23125.0,23183.0,23190.0,23200.0,23211.0,23247.0,23295.0,23317.0,23325.0,23340.0,23386.0,23415.0,23430.0,23450.0,23478.0,23504.0,23544.0,23561.0,23586.0,23599.0,23662.0,23703.0,23719.0,23748.0,23783.0,23821.0,23853.0,23912.0,23946.0,23978.0,23991.0,24018.0,24050.0,24088.0,24140.0,24180.0,24224.0,24298.0,24322.0,24342.0,24368.0,24395.0,24558.0,24725.0,24844.0,24928.0,24987.0,25100.0,25149.0,25203.0,25330.0,25368.0,25394.0,25473.0,25503.0,25516.0,25546.0,25578.0,25643.0,25708.0,25747.0,25827.0,25871.0,25934.0
5096530,33840.0,33915.0,34009.0,34125.0,34143.0,34169.0,34198.0,34244.0,34355.0,34407.0,34425.0,34456.0,34553.0,34616.0,34650.0,34697.0,34762.0,34811.0,34884.0,34935.0,35013.0,35033.0,35133.0,35198.0,35225.0,35286.0,35336.0,35385.0,35435.0,35527.0,35550.0,35603.0,35624.0,35668.0,35701.0,35740.0,35794.0,35855.0,35899.0,35973.0,36027.0,36071.0,36130.0,36190.0,36406.0,36643.0,36811.0,36930.0,37014.0,37174.0,37241.0,37315.0,37487.0,37528.0,37560.0,37656.0,37686.0,37699.0,37750.0,37806.0,37857.0,37908.0,37939.0,38001.0,38036.0,38085.0
5096532,44640.0,44715.0,44809.0,44924.0,44940.0,44963.0,44990.0,45039.0,45140.0,45189.0,45206.0,45241.0,45351.0,45423.0,45459.0,45509.0,45577.0,45625.0,45697.0,45741.0,45807.0,45833.0,45931.0,45995.0,46022.0,46063.0,46103.0,46170.0,46219.0,46311.0,46335.0,46385.0,46406.0,46448.0,46487.0,46533.0,46597.0,46642.0,46684.0,46755.0,46801.0,46839.0,46889.0,46941.0,47119.0,47334.0,47487.0,47595.0,47671.0,47816.0,47889.0,47970.0,48159.0,48194.0,48232.0,48347.0,48397.0,48419.0,48463.0,48512.0,48563.0,48614.0,48645.0,48707.0,48742.0,48791.0
5096534,55440.0,55510.0,55597.0,55705.0,55720.0,55742.0,55768.0,55837.0,55906.0,55955.0,55973.0,56010.0,56125.0,56199.0,56239.0,56295.0,56371.0,56443.0,56553.0,56609.0,56695.0,56720.0,56801.0,56854.0,56876.0,56924.0,56960.0,57078.0,57136.0,57244.0,57275.0,57336.0,57361.0,57411.0,57466.0,57531.0,57618.0,57682.0,57720.0,57783.0,57838.0,57883.0,57942.0,58003.0,58213.0,58457.0,58631.0,58753.0,58839.0,59005.0,59118.0,59244.0,59536.0,59592.0,59645.0,59805.0,59880.0,59913.0,59990.0,60075.0,60135.0,60196.0,60233.0,60307.0,60348.0,60406.0
5096536,66780.0,66845.0,66926.0,67025.0,67046.0,67077.0,67112.0,67163.0,67257.0,67306.0,67324.0,67367.0,67503.0,67591.0,67621.0,67663.0,67720.0,67776.0,67860.0,67889.0,67932.0,67959.0,68059.0,68124.0,68150.0,68193.0,68217.0,68294.0,68353.0,68462.0,68491.0,68537.0,68556.0,68595.0,68630.0,68671.0,68728.0,68776.0,68812.0,68874.0,68919.0,68956.0,69005.0,69056.0,69210.0,69393.0,69523.0,69615.0,69680.0,69802.0,69887.0,69981.0,70201.0,70242.0,70285.0,70415.0,70469.0,70493.0,70533.0,70576.0,70625.0,70674.0,70704.0,70764.0,70797.0,70845.0
5096538,76800.0,76855.0,76924.0,77009.0,77018.0,77031.0,77047.0,77092.0,77146.0,77169.0,77178.0,77193.0,77239.0,77268.0,77305.0,77357.0,77428.0,77475.0,77545.0,77561.0,77586.0,77612.0,77667.0,77702.0,77717.0,77739.0,77762.0,77789.0,77816.0,77867.0,77886.0,77927.0,77944.0,77978.0,78011.0,78050.0,78104.0,78130.0,78155.0,78196.0,78232.0,78262.0,78302.0,78343.0,78459.0,78667.0,78815.0,78919.0,78993.0,79134.0,79191.0,79254.0,79402.0,79443.0,79477.0,79577.0,79632.0,79656.0,79676.0,79698.0,79763.0,79828.0,79867.0,79947.0,79991.0,80054.0
5096605,68400.0,68465.0,68547.0,68648.0,68662.0,68682.0,68705.0,68743.0,68811.0,68849.0,68863.0,68890.0,68975.0,69031.0,69061.0,69102.0,69158.0,69191.0,69240.0,69271.0,69319.0,69343.0,69415.0,69462.0,69481.0,69519.0,69559.0,69619.0,69669.0,69763.0,69787.0,69831.0,69849.0,69885.0,69928.0,69979.0,70049.0,70104.0,70137.0,70194.0,70237.0,70272.0,70319.0,70369.0,70524.0,70724.0,70866.0,70966.0,71037.0,71173.0,71230.0,71293.0,71440.0,71472.0,71499.0,71581.0,71629.0,71650.0,71682.0,71717.0,71769.0,71822.0,71854.0,71918.0,71954.0,72005.0
5096958,26820.0,26874.0,26942.0,27025.0,27040.0,27062.0,27087.0,27127.0,27225.0,27263.0,27277.0,27305.0,27391.0,27447.0,27492.0,27554.0,27639.0,27699.0,27791.0,27842.0,27919.0,27960.0,28069.0,28140.0,28170.0,28232.0,28289.0,28380.0,28437.0,28543.0,28580.0,28642.0,28667.0,28720.0,28770.0,28828.0,28907.0,28967.0,29012.0,29089.0,29148.0,29196.0,29260.0,29325.0,29493.0,29680.0,29813.0,29907.0,29973.0,30100.0,30169.0,30246.0,30425.0,30467.0,30505.0,30619.0,30668.0,30690.0,30738.0,30790.0,30841.0,30893.0,30924.0,30987.0,31022.0,31072.0
5096960,38160.0,38235.0,38329.0,38444.0,38460.0,38483.0,38510.0,38559.0,38660.0,38709.0,38726.0,38761.0,38871.0,38943.0,38979.0,39029.0,39097.0,39145.0,39217.0,39261.0,39327.0,39353.0,39451.0,39515.0,39542.0,39583.0,39623.0,39690.0,39739.0,39831.0,39855.0,39905.0,39926.0,39968.0,40007.0,40053.0,40117.0,40162.0,40204.0,40275.0,40321.0,40359.0,40409.0,40461.0,40639.0,40854.0,41007.0,41115.0,41191.0,41336.0,41409.0,41490.0,41679.0,41714.0,41752.0,41867.0,41917.0,41939.0,41983.0,42032.0,42083.0,42134.0,42165.0,42227.0,42262.0,42311.0
5096962,48420.0,48506.0,48613.0,48745.0,48761.0,48784.0,48810.0,48870.0,48967.0,49012.0,49029.0,49067.0,49185.0,49262.0,49294.0,49339.0,49400.0,49443.0,49509.0,49547.0,49604.0,49628.0,49711.0,49765.0,49788.0,49829.0,49870.0,49929.0,49981.0,50078.0,50103.0,50155.0,50176.0,50219.0,50275.0,50341.0,50432.0,50490.0,50528.0,50593.0,50645.0,50687.0,50743.0,50801.0,50989.0,51188.0,51330.0,51430.0,51501.0,51635.0,51713.0,51800.0,52002.0,52043.0,52092.0,52237.0,52284.0,52305.0,52347.0,52393.0,52445.0,52498.0,52530.0,52594.0,52630.0,52681.0
5096964,59220.0,59296.0,59392.0,59510.0,59530.0,59559.0,59592.0,59659.0,59797.0,59835.0,59851.0,59893.0,60025.0,60111.0,60151.0,60207.0,60284.0,60328.0,60394.0,60433.0,60492.0,60518.0,60608.0,60666.0,60691.0,60739.0,60777.0,60865.0,60936.0,61067.0,61092.0,61147.0,61169.0,61215.0,61287.0,61372.0,61487.0,61541.0,61586.0,61661.0,61715.0,61759.0,61817.0,61877.0,62092.0,62328.0,62496.0,62614.0,62697.0,62856.0,62946.0,63046.0,63279.0,63328.0,63391.0,63579.0,63641.0,63669.0,63751.0,63841.0,63903.0,63965.0,64003.0,64079.0,64121.0,64182.0
5097174,33000.0,33048.0,33109.0,33184.0,33195.0,33212.0,33231.0,33261.0,33321.0,33356.0,33369.0,33387.0,33444.0,33482.0,33500.0,33525.0,33559.0,33604.0,33671.0,33692.0,33723.0,33750.0,33831.0,33883.0,33905.0,33939.0,33973.0,34017.0,34050.0,34111.0,34134.0,34173.0,34189.0,34222.0,34249.0,34281.0,34325.0,34360.0,34395.0,34453.0,34492.0,34524.0,34566.0,34610.0,34726.0,34861.0,34957.0,35025.0,35073.0,35165.0,35220.0,35281.0,35422.0,35442.0,35464.0,35530.0,35565.0,35581.0,35602.0,35624.0,35673.0,35723.0,35753.0,35814.0,35848.0,35897.0
5097176,42300.0,42361.0,42437.0,42530.0,42550.0,42579.0,42611.0,42636.0,42720.0,42752.0,42765.0,42786.0,42852.0,42895.0,42935.0,42991.0,43067.0,43114.0,43185.0,43211.0,43251.0,43275.0,43361.0,43417.0,43440.0,43496.0,43565.0,43629.0,43677.0,43766.0,43795.0,43845.0,43866.0,43908.0,43941.0,43980.0,44034.0,44141.0,44179.0,44244.0,44298.0,44342.0,44401.0,44462.0,44581.0,44822.0,44993.0,45114.0,45199.0,45363.0,45415.0,45472.0,45606.0,45629.0,45653.0,45723.0,45749.0,45761.0,45779.0,45799.0,45847.0,45896.0,45925.0,45984.0,46017.0,46064.0
5097178,52200.0,52263.0,52342.0,52440.0,52455.0,52476.0,52500.0,52560.0,52680.0,52740.0,52800.0,52829.0,52920.0,52980.0,53022.0,53080.0,53160.0,53208.0,53280.0,53328.0,53400.0,53460.0,53554.0,53615.0,53640.0,53700.0,53760.0,53820.0,53883.0,54000.0,54060.0,54114.0,54136.0,54180.0,54244.0,54319.0,54420.0,54480.0,54525.0,54600.0,54645.0,54681.0,54730.0,54780.0,55020.0,55168.0,55273.0,55347.0,55399.0,55500.0,55577.0,55662.0,55860.0,55920.0,55965.0,56100.0,56142.0,56160.0,56189.0,56220.0,56285.0,56351.0,56391.0,56471.0,56516.0,56580.0
5097637,22500.0,22538.0,22585.0,22643.0,22650.0,22660.0,22671.0,22707.0,22755.0,22777.0,22785.0,22800.0,22846.0,22875.0,22890.0,22910.0,22938.0,22964.0,23004.0,23021.0,23046.0,23059.0,23122.0,23163.0,23179.0,23208.0,23243.0,23281.0,23313.0,23372.0,23406.0,23438.0,23451.0,23478.0,23510.0,23548.0,23600.0,23640.0,23684.0,23758.0,23782.0,23802.0,23828.0,23855.0,24018.0,24185.0,24304.0,24388.0,24447.0,24560.0,24609.0,24663.0,24790.0,24828.0,24854.0,24933.0,24963.0,24976.0,25006.0,25038.0,25103.0,25168.0,25207.0,25287.0,25331.0,25394.0
5097639,33300.0,33375.0,33469.0,33585.0,33603.0,33629.0,33658.0,33704.0,33815.0,33867.0,33885.0,33916.0,34013.0,34076.0,34110.0,34157.0,34222.0,34271.0,34344.0,34395.0,34473.0,34493.0,34593.0,34658.0,34685.0,34746.0,34796.0,34845.0,34895.0,34987.0,35010.0,35063.0,35084.0,35128.0,35161.0,35200.0,35254.0,35315.0,35359.0,35433.0,35487.0,35531.0,35590.0,35650.0,35866.0,36103.0,36271.0,36390.0,36474.0,36634.0,36701.0,36775.0,36947.0,36988.0,37020.0,37116.0,37146.0,37159.0,37210.0,37266.0,37317.0,37368.0,37399.0,37461.0,37496.0,37545.0
5097641,44100.0,44175.0,44269.0,44384.0,44400.0,44423.0,44450.0,44499.0,44600.0,44649.0,44666.0,44701.0,44811.0,44883.0,44919.0,44969.0,45037.0,45085.0,45157.0,45201.0,45267.0,45293.0,45391.0,45455.0,45482.0,45523.0,45563.0,45630.0,45679.0,45771.0,45795.0,45845.0,45866.0,45908.0,45947.0,45993.0,46057.0,46102.0,46144.0,46215.0,46261.0,46299.0,46349.0,46401.0,46579.0,46794.0,46947.0,47055.0,47131.0,47276.0,47349.0,47430.0,47619.0,47654.0,47692.0,47807.0,47857.0,47879.0,47923.0,47972.0,48023.0,48074.0,48105.0,48167.0,48202.0,48251.0
5097643,54900.0,54970.0,55057.0,55165.0,55180.0,55202.0,55228.0,55297.0,55366.0,55415.0,55433.0,55470.0,55585.0,55659.0,55699.0,55755.0,55831.0,55903.0,56013.0,56069.0,56155.0,56180.0,56261.0,56314.0,56336.0,56384.0,56420.0,56538.0,56596.0,56704.0,56735.0,56796.0,56821.0,56871.0,56926.0,56991.0,57078.0,57142.0,57180.0,57243.0,57298.0,57343.0,57402.0,57463.0,57673.0,57917.0,58091.0,58213.0,58299.0,58465.0,58578.0,58704.0,58996.0,59052.0,59105.0,59265.0,59340.0,59373.0,59450.0,59535.0,59595.0,59656.0,59693.0,59767.0,59808.0,59866.0
5097645,66240.0,66305.0,66386.0,66485.0,66506.0,66537.0,66572.0,66623.0,66717.0,66766.0,66784.0,66827.0,66963.0,67051.0,67081.0,67123.0,67180.0,67236.0,67320.0,67349.0,67392.0,67419.0,67519.0,67584.0,67610.0,67653.0,67677.0,67754.0,67813.0,67922.0,67951.0,67997.0,68016.0,68055.0,68090.0,68131.0,68188.0,68236.0,68272.0,68334.0,68379.0,68416.0,68465.0,68516.0,68670.0,68853.0,68983.0,69075.0,69140.0,69262.0,69347.0,69441.0,69661.0,69702.0,69745.0,69875.0,69929.0,69953.0,69993.0,70036.0,70085.0,70134.0,70164.0,70224.0,70257.0,70305.0
5097807,24660.0,24714.0,24782.0,24865.0,24880.0,24902.0,24927.0,24967.0,25065.0,25103.0,25117.0,25145.0,25231.0,25287.0,25332.0,25394.0,25479.0,25539.0,25631.0,25682.0,25759.0,25800.0,25909.0,25980.0,26010.0,26072.0,26129.0,26220.0,26277.0,26383.0,26420.0,26482.0,26507.0,26560.0,26610.0,26668.0,26747.0,26807.0,26852.0,26929.0,26988.0,27036.0,27100.0,27165.0,27333.0,27520.0,27653.0,27747.0,27813.0,27940.0,28009.0,28086.0,28265.0,28307.0,28345.0,28459.0,28508.0,28530.0,28578.0,28630.0,28681.0,28733.0,28764.0,28827.0,28862.0,28912.0
5097809,35460.0,35535.0,35629.0,35744.0,35760.0,35783.0,35810.0,35859.0,35960.0,36009.0,36026.0,36061.0,36171.0,36243.0,36279.0,36329.0,36397.0,36445.0,36517.0,36561.0,36627.0,36653.0,36751.0,36815.0,36842.0,36883.0,36923.0,36990.0,37039.0,37131.0,37155.0,37205.0,37226.0,37268.0,37307.0,37353.0,37417.0,37462.0,37504.0,37575.0,37621.0,37659.0,37709.0,37761.0,37939.0,38154.0,38307.0,38415.0,38491.0,38636.0,38709.0,38790.0,38979.0,39014.0,39052.0,39167.0,39217.0,39239.0,39283.0,39332.0,39383.0,39434.0,39465.0,39527.0,39562.0,39611.0
