tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P
5114872,37380.0,37478.0,37586.0,37716.0,37821.0,37898.0,37999.0,38213.0,38310.0,38369.0,38577.0,38639.0,38662.0,38682.0,38732.0,38758.0,38788.0,38808.0,38845.0,38883.0,38931.0,38982.0,39008.0,39142.0,39176.0,39200.0,39313.0,39352.0,39391.0,39420.0,39493.0,39539.0,39576.0,39607.0,39626.0,39650.0,39721.0,39770.0,39808.0,39839.0,39902.0,39925.0,39969.0,40003.0,40060.0,40105.0,40123.0,40142.0,40151.0,40192.0,40208.0,40232.0,40249.0,40299.0,40419.0,40463.0,40500.0,40560.0,40642.0,40713.0,40748.0,40771.0,40841.0,40876.0,40952.0,41021.0,41052.0,41075.0,41144.0
5114874,49980.0,50082.0,50195.0,50331.0,50441.0,50521.0,50625.0,50846.0,50946.0,51007.0,51220.0,51277.0,51304.0,51327.0,51386.0,51410.0,51440.0,51460.0,51497.0,51538.0,51590.0,51645.0,51674.0,51823.0,51861.0,51887.0,52018.0,52059.0,52098.0,52130.0,52199.0,52243.0,52284.0,52333.0,52363.0,52401.0,52509.0,52581.0,52622.0,52655.0,52722.0,52738.0,52770.0,52795.0,52837.0,52880.0,52896.0,52914.0,52922.0,52964.0,52983.0,53008.0,53027.0,53080.0,53218.0,53269.0,53312.0,53381.0,53477.0,53556.0,53595.0,53619.0,53691.0,53725.0,53800.0,53868.0,53900.0,53927.0,53999.0
5114876,62580.0,62708.0,62850.0,63021.0,63160.0,63261.0,63390.0,63664.0,63770.0,63836.0,64039.0,64099.0,64131.0,64159.0,64262.0,64290.0,64324.0,64346.0,64386.0,64435.0,64496.0,64561.0,64595.0,64768.0,64812.0,64843.0,65000.0,65046.0,65096.0,65134.0,65235.0,65299.0,65360.0,65407.0,65436.0,65473.0,65625.0,65701.0,65765.0,65817.0,65891.0,65907.0,65944.0,65972.0,66020.0,66064.0,66082.0,66100.0,66109.0,66158.0,66176.0,66204.0,66222.0,66289.0,66443.0,66499.0,66547.0,66624.0,66730.0,66823.0,66868.0,66892.0,66964.0,67000.0,67080.0,67152.0,67186.0,67213.0,67298.0
5114878,73380.0,73483.0,73598.0,73736.0,73848.0,73928.0,74041.0,74282.0,74362.0,74412.0,74611.0,74663.0,74699.0,74731.0,74785.0,74811.0,74844.0,74866.0,74906.0,74951.0,75008.0,75068.0,75101.0,75243.0,75279.0,75305.0,75462.0,75505.0,75547.0,75584.0,75655.0,75701.0,75738.0,75771.0,75791.0,75816.0,75879.0,75937.0,75983.0,76021.0,76092.0,76106.0,76142.0,76170.0,76216.0,76259.0,76277.0,76296.0,76305.0,76343.0,76363.0,76387.0,76401.0,76456.0,76571.0,76613.0,76649.0,76707.0,76786.0,76859.0,76895.0,76917.0,76982.0,77018.0,77097.0,77168.0,77201.0,77227.0,77288.0
5114880,84180.0,84245.0,84317.0,84404.0,84474.0,84526.0,84627.0,84840.0,84903.0,84941.0,85119.0,85155.0,85179.0,85201.0,85241.0,85265.0,85294.0,85313.0,85348.0,85382.0,85425.0,85470.0,85494.0,85608.0,85637.0,85657.0,85763.0,85801.0,85842.0,85873.0,85930.0,85966.0,85997.0,86022.0,86037.0,86056.0,86108.0,86146.0,86181.0,86210.0,86273.0,86287.0,86318.0,86342.0,86383.0,86425.0,86444.0,86462.0,86471.0,86499.0,86512.0,86531.0,86546.0,86595.0,86690.0,86725.0,86755.0,86803.0,86868.0,86935.0,86968.0,86988.0,87048.0,87082.0,87155.0,87221.0,87252.0,87276.0,87316.0
5115906,35580.0,35678.0,35786.0,35916.0,36021.0,36098.0,36199.0,36413.0,36510.0,36569.0,36777.0,36839.0,36862.0,36882.0,36932.0,36958.0,36988.0,37008.0,37045.0,37083.0,37131.0,37182.0,37208.0,37342.0,37376.0,37400.0,37513.0,37552.0,37591.0,37620.0,37693.0,37739.0,37776.0,37807.0,37826.0,37850.0,37921.0,37970.0,38008.0,38039.0,38102.0,38125.0,38169.0,38203.0,38260.0,38305.0,38323.0,38342.0,38351.0,38392.0,38408.0,38432.0,38449.0,38499.0,38619.0,38663.0,38700.0,38760.0,38842.0,38913.0,38948.0,38971.0,39041.0,39076.0,39152.0,39221.0,39252.0,39275.0,39344.0
5115908,48180.0,48282.0,48395.0,48531.0,48641.0,48721.0,48825.0,49046.0,49146.0,49207.0,49420.0,49477.0,49504.0,49527.0,49586.0,49610.0,49640.0,49660.0,49697.0,49738.0,49790.0,49845.0,49874.0,50023.0,50061.0,50087.0,50218.0,50259.0,50298.0,50330.0,50399.0,50443.0,50484.0,50533.0,50563.0,50601.0,50709.0,50781.0,50822.0,50855.0,50922.0,50938.0,50970.0,50995.0,51037.0,51080.0,51096.0,51114.0,51122.0,51164.0,51183.0,51208.0,51227.0,51280.0,51418.0,51469.0,51512.0,51581.0,51677.0,51756.0,51795.0,51819.0,51891.0,51925.0,52000.0,52068.0,52100.0,52127.0,52199.0
5115910,60780.0,60908.0,61050.0,61221.0,61360.0,61461.0,61590.0,61864.0,61970.0,62036.0,62239.0,62299.0,62331.0,62359.0,62462.0,62490.0,62524.0,62546.0,62586.0,62635.0,62696.0,62761.0,62795.0,62968.0,63012.0,63043.0,63200.0,63246.0,63296.0,63334.0,63435.0,63499.0,63560.0,63607.0,63636.0,63673.0,63825.0,63901.0,63965.0,64017.0,64091.0,64107.0,64144.0,64172.0,64220.0,64264.0,64282.0,64300.0,64309.0,64358.0,64376.0,64404.0,64422.0,64489.0,64643.0,64699.0,64747.0,64824.0,64930.0,65023.0,65068.0,65092.0,65164.0,65200.0,65280.0,65352.0,65386.0,65413.0,65498.0
5116605,44580.0,44682.0,44795.0,44931.0,45041.0,45121.0,45225.0,45446.0,45546.0,45607.0,45820.0,45877.0,45904.0,45927.0,45986.0,46010.0,46040.0,46060.0,46097.0,46138.0,46190.0,46245.0,46274.0,46423.0,46461.0,46487.0,46618.0,46659.0,46698.0,46730.0,46799.0,46843.0,46884.0,46933.0,46963.0,47001.0,47109.0,47181.0,47222.0,47255.0,47322.0,47338.0,47370.0,47395.0,47437.0,47480.0,47496.0,47514.0,47522.0,47564.0,47583.0,47608.0,47627.0,47680.0,47818.0,47869.0,47912.0,47981.0,48077.0,48156.0,48195.0,48219.0,48291.0,48325.0,48400.0,48468.0,48500.0,48527.0,48599.0
5116607,57180.0,57308.0,57450.0,57621.0,57760.0,57861.0,57990.0,58264.0,58370.0,58436.0,58639.0,58699.0,58731.0,58759.0,58862.0,58890.0,58924.0,58946.0,58986.0,59035.0,59096.0,59161.0,59195.0,59368.0,59412.0,59443.0,59600.0,59646.0,59696.0,59734.0,59835.0,59899.0,59960.0,60007.0,60036.0,60073.0,60225.0,60301.0,60365.0,60417.0,60491.0,60507.0,60544.0,60572.0,60620.0,60664.0,60682.0,60700.0,60709.0,60758.0,60776.0,60804.0,60822.0,60889.0,61043.0,61099.0,61147.0,61224.0,61330.0,61423.0,61468.0,61492.0,61564.0,61600.0,61680.0,61752.0,61786.0,61813.0,61898.0
5116609,69780.0,69883.0,69998.0,70136.0,70248.0,70328.0,70441.0,70682.0,70762.0,70812.0,71011.0,71063.0,71099.0,71131.0,71185.0,71211.0,71244.0,71266.0,71306.0,71351.0,71408.0,71468.0,71501.0,71643.0,71679.0,71705.0,71862.0,71905.0,71947.0,71984.0,72055.0,72101.0,72138.0,72171.0,72191.0,72216.0,72279.0,72337.0,72383.0,72421.0,72492.0,72506.0,72542.0,72570.0,72616.0,72659.0,72677.0,72696.0,72705.0,72743.0,72763.0,72787.0,72801.0,72856.0,72971.0,73013.0,73049.0,73107.0,73186.0,73259.0,73295.0,73317.0,73382.0,73418.0,73497.0,73568.0,73601.0,73627.0,73688.0
5116611,80580.0,80645.0,80717.0,80804.0,80874.0,80926.0,81027.0,81240.0,81303.0,81341.0,81519.0,81555.0,81579.0,81601.0,81641.0,81665.0,81694.0,81713.0,81748.0,81782.0,81825.0,81870.0,81894.0,82008.0,82037.0,82057.0,82163.0,82201.0,82242.0,82273.0,82330.0,82366.0,82397.0,82422.0,82437.0,82456.0,82508.0,82546.0,82581.0,82610.0,82673.0,82687.0,82718.0,82742.0,82783.0,82825.0,82844.0,82862.0,82871.0,82899.0,82912.0,82931.0,82946.0,82995.0,83090.0,83125.0,83155.0,83203.0,83268.0,83335.0,83368.0,83388.0,83448.0,83482.0,83555.0,83621.0,83652.0,83676.0,83716.0
