tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5105892,25740.0,25826.0,25876.0,25955.0,26005.0,26043.0,26087.0,26182.0,26311.0,26433.0,26498.0,26570.0,26702.0,26832.0,26960.0,27159.0,27269.0,27360.0,27419.0,27491.0,27556.0,27613.0,27656.0,27719.0,27779.0,27820.0,27901.0,27961.0,27998.0,28030.0,28089.0,28150.0,28207.0,28255.0,28333.0,28382.0,28426.0,28528.0,28572.0,28642.0,28688.0,28775.0,28822.0,28855.0,28901.0,28942.0,28992.0,29027.0,29095.0,29202.0,29252.0,29315.0,29387.0,29458.0,29498.0,29522.0,29578.0,29687.0,29780.0
5105896,47340.0,47413.0,47456.0,47523.0,47565.0,47597.0,47633.0,47711.0,47810.0,47904.0,47954.0,48025.0,48162.0,48297.0,48462.0,48718.0,48860.0,48954.0,49016.0,49083.0,49145.0,49204.0,49248.0,49308.0,49365.0,49410.0,49523.0,49607.0,49640.0,49668.0,49730.0,49800.0,49866.0,49914.0,49992.0,50052.0,50105.0,50202.0,50246.0,50317.0,50358.0,50436.0,50483.0,50517.0,50561.0,50600.0,50648.0,50682.0,50753.0,50866.0,50919.0,50979.0,51049.0,51121.0,51164.0,51189.0,51250.0,51329.0,51397.0
5105898,58140.0,58215.0,58259.0,58329.0,58372.0,58406.0,58444.0,58590.0,58702.0,58808.0,58865.0,58942.0,59068.0,59193.0,59366.0,59634.0,59783.0,59882.0,59946.0,60027.0,60101.0,60168.0,60219.0,60292.0,60361.0,60407.0,60526.0,60614.0,60645.0,60671.0,60742.0,60837.0,60925.0,60983.0,61075.0,61135.0,61188.0,61292.0,61341.0,61420.0,61462.0,61542.0,61592.0,61628.0,61673.0,61713.0,61761.0,61796.0,61877.0,62005.0,62065.0,62122.0,62187.0,62267.0,62309.0,62334.0,62393.0,62478.0,62551.0
5105900,69600.0,69665.0,69703.0,69764.0,69802.0,69831.0,69863.0,69949.0,70027.0,70100.0,70139.0,70211.0,70315.0,70418.0,70545.0,70742.0,70852.0,70929.0,70980.0,71047.0,71108.0,71163.0,71205.0,71250.0,71293.0,71325.0,71411.0,71475.0,71504.0,71529.0,71586.0,71648.0,71705.0,71746.0,71812.0,71872.0,71910.0,71999.0,72038.0,72102.0,72138.0,72208.0,72248.0,72276.0,72305.0,72331.0,72362.0,72384.0,72432.0,72509.0,72545.0,72597.0,72657.0,72708.0,72740.0,72759.0,72806.0,72870.0,72924.0
5107513,21960.0,22025.0,22063.0,22124.0,22162.0,22191.0,22223.0,22309.0,22387.0,22460.0,22499.0,22571.0,22675.0,22778.0,22905.0,23102.0,23212.0,23289.0,23340.0,23407.0,23468.0,23523.0,23565.0,23610.0,23653.0,23685.0,23771.0,23835.0,23864.0,23889.0,23946.0,24008.0,24065.0,24106.0,24172.0,24232.0,24270.0,24359.0,24398.0,24462.0,24498.0,24568.0,24608.0,24636.0,24665.0,24691.0,24722.0,24744.0,24792.0,24869.0,24905.0,24957.0,25017.0,25068.0,25100.0,25119.0,25166.0,25230.0,25284.0
5107515,32760.0,32881.0,32952.0,33064.0,33135.0,33174.0,33218.0,33342.0,33490.0,33630.0,33705.0,33787.0,33935.0,34081.0,34288.0,34609.0,34788.0,34895.0,34965.0,35041.0,35110.0,35158.0,35194.0,35245.0,35293.0,35330.0,35424.0,35493.0,35525.0,35552.0,35611.0,35672.0,35729.0,35767.0,35829.0,35885.0,35921.0,36006.0,36040.0,36083.0,36116.0,36178.0,36214.0,36240.0,36273.0,36303.0,36339.0,36364.0,36419.0,36506.0,36547.0,36600.0,36661.0,36724.0,36764.0,36788.0,36844.0,36927.0,36998.0
5107517,43560.0,43638.0,43684.0,43756.0,43800.0,43832.0,43868.0,43951.0,44061.0,44165.0,44220.0,44305.0,44436.0,44565.0,44722.0,44965.0,45100.0,45190.0,45249.0,45315.0,45375.0,45424.0,45462.0,45517.0,45569.0,45602.0,45714.0,45797.0,45827.0,45853.0,45912.0,45975.0,46034.0,46075.0,46140.0,46194.0,46241.0,46336.0,46372.0,46430.0,46465.0,46533.0,46573.0,46602.0,46635.0,46665.0,46701.0,46728.0,46788.0,46883.0,46928.0,46981.0,47042.0,47113.0,47155.0,47180.0,47240.0,47325.0,47398.0
5107519,53820.0,53894.0,53938.0,54007.0,54050.0,54085.0,54124.0,54207.0,54323.0,54433.0,54491.0,54563.0,54701.0,54838.0,54995.0,55239.0,55374.0,55477.0,55545.0,55623.0,55695.0,55764.0,55816.0,55891.0,55962.0,56009.0,56099.0,56165.0,56202.0,56233.0,56288.0,56365.0,56436.0,56496.0,56592.0,56655.0,56714.0,56816.0,56865.0,56943.0,56983.0,57059.0,57109.0,57144.0,57189.0,57230.0,57279.0,57315.0,57387.0,57501.0,57554.0,57608.0,57670.0,57745.0,57790.0,57817.0,57881.0,57970.0,58047.0
5107521,65160.0,65246.0,65297.0,65377.0,65426.0,65456.0,65489.0,65584.0,65675.0,65761.0,65807.0,65871.0,65992.0,66111.0,66311.0,66622.0,66795.0,66897.0,66963.0,67051.0,67131.0,67206.0,67263.0,67337.0,67407.0,67451.0,67535.0,67598.0,67635.0,67667.0,67739.0,67814.0,67883.0,67935.0,68019.0,68090.0,68137.0,68250.0,68297.0,68369.0,68412.0,68494.0,68545.0,68581.0,68621.0,68657.0,68701.0,68733.0,68795.0,68894.0,68941.0,68997.0,69061.0,69132.0,69170.0,69193.0,69247.0,69311.0,69365.0
5107820,28440.0,28555.0,28623.0,28730.0,28796.0,28856.0,28923.0,29086.0,29243.0,29391.0,29470.0,29565.0,29708.0,29849.0,30034.0,30320.0,30479.0,30597.0,30674.0,30760.0,30838.0,30905.0,30956.0,31019.0,31080.0,31130.0,31226.0,31298.0,31337.0,31370.0,31433.0,31505.0,31572.0,31620.0,31698.0,31753.0,31806.0,31914.0,31957.0,32020.0,32065.0,32151.0,32192.0,32222.0,32271.0,32315.0,32368.0,32406.0,32475.0,32585.0,32637.0,32701.0,32775.0,32845.0,32888.0,32914.0,32976.0,33077.0,33163.0
5107822,39780.0,39858.0,39904.0,39976.0,40020.0,40052.0,40088.0,40171.0,40281.0,40385.0,40440.0,40525.0,40656.0,40785.0,40942.0,41185.0,41320.0,41410.0,41469.0,41535.0,41595.0,41644.0,41682.0,41737.0,41789.0,41822.0,41934.0,42017.0,42047.0,42073.0,42132.0,42195.0,42254.0,42295.0,42360.0,42414.0,42461.0,42556.0,42592.0,42650.0,42685.0,42753.0,42793.0,42822.0,42855.0,42885.0,42921.0,42948.0,43008.0,43103.0,43148.0,43201.0,43262.0,43333.0,43375.0,43400.0,43460.0,43545.0,43618.0
5107824,50040.0,50113.0,50156.0,50223.0,50265.0,50297.0,50333.0,50411.0,50510.0,50604.0,50654.0,50725.0,50862.0,50997.0,51162.0,51418.0,51560.0,51654.0,51716.0,51783.0,51845.0,51904.0,51948.0,52008.0,52065.0,52110.0,52223.0,52307.0,52340.0,52368.0,52430.0,52500.0,52566.0,52614.0,52692.0,52752.0,52805.0,52902.0,52946.0,53017.0,53058.0,53136.0,53183.0,53217.0,53261.0,53300.0,53348.0,53382.0,53453.0,53566.0,53619.0,53679.0,53749.0,53821.0,53864.0,53889.0,53950.0,54029.0,54097.0
5107828,72600.0,72665.0,72703.0,72764.0,72802.0,72831.0,72863.0,72949.0,73027.0,73100.0,73139.0,73211.0,73315.0,73418.0,73545.0,73742.0,73852.0,73929.0,73980.0,74047.0,74108.0,74163.0,74205.0,74250.0,74293.0,74325.0,74411.0,74475.0,74504.0,74529.0,74586.0,74648.0,74705.0,74746.0,74812.0,74872.0,74910.0,74999.0,75038.0,75102.0,75138.0,75208.0,75248.0,75276.0,75305.0,75331.0,75362.0,75384.0,75432.0,75509.0,75545.0,75597.0,75657.0,75708.0,75740.0,75759.0,75806.0,75870.0,75924.0
5107830,81600.0,81653.0,81684.0,81733.0,81763.0,81785.0,81810.0,81858.0,81916.0,81971.0,82000.0,82063.0,82164.0,82263.0,82388.0,82581.0,82688.0,82767.0,82818.0,82877.0,82931.0,82975.0,83009.0,83053.0,83096.0,83128.0,83199.0,83251.0,83276.0,83297.0,83338.0,83400.0,83458.0,83498.0,83563.0,83611.0,83655.0,83742.0,83780.0,83833.0,83867.0,83931.0,83972.0,84002.0,84031.0,84058.0,84090.0,84113.0,84151.0,84211.0,84240.0,84283.0,84333.0,84375.0,84407.0,84426.0,84472.0,84516.0,84553.0
5108160,31140.0,31261.0,31332.0,31444.0,31515.0,31554.0,31598.0,31722.0,31870.0,32010.0,32085.0,32167.0,32315.0,32461.0,32668.0,32989.0,33168.0,33275.0,33345.0,33421.0,33490.0,33538.0,33574.0,33625.0,33673.0,33710.0,33804.0,33873.0,33905.0,33932.0,33991.0,34052.0,34109.0,34147.0,34209.0,34265.0,34301.0,34386.0,34420.0,34463.0,34496.0,34558.0,34594.0,34620.0,34653.0,34683.0,34719.0,34744.0,34799.0,34886.0,34927.0,34980.0,35041.0,35104.0,35144.0,35168.0,35224.0,35307.0,35378.0
5108162,41940.0,42018.0,42064.0,42136.0,42180.0,42212.0,42248.0,42331.0,42441.0,42545.0,42600.0,42685.0,42816.0,42945.0,43102.0,43345.0,43480.0,43570.0,43629.0,43695.0,43755.0,43804.0,43842.0,43897.0,43949.0,43982.0,44094.0,44177.0,44207.0,44233.0,44292.0,44355.0,44414.0,44455.0,44520.0,44574.0,44621.0,44716.0,44752.0,44810.0,44845.0,44913.0,44953.0,44982.0,45015.0,45045.0,45081.0,45108.0,45168.0,45263.0,45308.0,45361.0,45422.0,45493.0,45535.0,45560.0,45620.0,45705.0,45778.0
5108164,52200.0,52273.0,52316.0,52383.0,52425.0,52457.0,52493.0,52571.0,52670.0,52764.0,52814.0,52885.0,53022.0,53157.0,53322.0,53578.0,53720.0,53814.0,53876.0,53943.0,54005.0,54064.0,54108.0,54168.0,54225.0,54270.0,54383.0,54467.0,54500.0,54528.0,54590.0,54660.0,54726.0,54774.0,54852.0,54912.0,54965.0,55062.0,55106.0,55177.0,55218.0,55296.0,55343.0,55377.0,55421.0,55460.0,55508.0,55542.0,55613.0,55726.0,55779.0,55839.0,55909.0,55981.0,56024.0,56049.0,56110.0,56189.0,56257.0
5108166,63540.0,63626.0,63677.0,63757.0,63806.0,63836.0,63869.0,63964.0,64055.0,64141.0,64187.0,64251.0,64372.0,64491.0,64691.0,65002.0,65175.0,65277.0,65343.0,65431.0,65511.0,65586.0,65643.0,65717.0,65787.0,65831.0,65915.0,65978.0,66015.0,66047.0,66119.0,66194.0,66263.0,66315.0,66399.0,66470.0,66517.0,66630.0,66677.0,66749.0,66792.0,66874.0,66925.0,66961.0,67001.0,67037.0,67081.0,67113.0,67175.0,67274.0,67321.0,67377.0,67441.0,67512.0,67550.0,67573.0,67627.0,67691.0,67745.0
5108168,74400.0,74453.0,74484.0,74533.0,74563.0,74585.0,74610.0,74658.0,74716.0,74771.0,74800.0,74863.0,74964.0,75063.0,75188.0,75381.0,75488.0,75567.0,75618.0,75677.0,75731.0,75775.0,75809.0,75853.0,75896.0,75928.0,75999.0,76051.0,76076.0,76097.0,76138.0,76200.0,76258.0,76298.0,76363.0,76411.0,76455.0,76542.0,76580.0,76633.0,76667.0,76731.0,76772.0,76802.0,76831.0,76858.0,76890.0,76913.0,76951.0,77011.0,77040.0,77083.0,77133.0,77175.0,77207.0,77226.0,77272.0,77316.0,77353.0
5108170,83700.0,83753.0,83784.0,83833.0,83863.0,83885.0,83910.0,83958.0,84016.0,84071.0,84100.0,84163.0,84264.0,84363.0,84488.0,84681.0,84788.0,84867.0,84918.0,84977.0,85031.0,85075.0,85109.0,85153.0,85196.0,85228.0,85299.0,85351.0,85376.0,85397.0,85438.0,85500.0,85558.0,85598.0,85663.0,85711.0,85755.0,85842.0,85880.0,85933.0,85967.0,86031.0,86072.0,86102.0,86131.0,86158.0,86190.0,86213.0,86251.0,86311.0,86340.0,86383.0,86433.0,86475.0,86507.0,86526.0,86572.0,86616.0,86653.0
5108482,26820.0,26906.0,26956.0,27035.0,27085.0,27123.0,27167.0,27262.0,27391.0,27513.0,27578.0,27650.0,27782.0,27912.0,28040.0,28239.0,28349.0,28440.0,28499.0,28571.0,28636.0,28693.0,28736.0,28799.0,28859.0,28900.0,28981.0,29041.0,29078.0,29110.0,29169.0,29230.0,29287.0,29335.0,29413.0,29462.0,29506.0,29608.0,29652.0,29722.0,29768.0,29855.0,29902.0,29935.0,29981.0,30022.0,30072.0,30107.0,30175.0,30282.0,30332.0,30395.0,30467.0,30538.0,30578.0,30602.0,30658.0,30767.0,30860.0
5108484,38160.0,38238.0,38284.0,38356.0,38400.0,38432.0,38468.0,38551.0,38661.0,38765.0,38820.0,38905.0,39036.0,39165.0,39322.0,39565.0,39700.0,39790.0,39849.0,39915.0,39975.0,40024.0,40062.0,40117.0,40169.0,40202.0,40314.0,40397.0,40427.0,40453.0,40512.0,40575.0,40634.0,40675.0,40740.0,40794.0,40841.0,40936.0,40972.0,41030.0,41065.0,41133.0,41173.0,41202.0,41235.0,41265.0,41301.0,41328.0,41388.0,41483.0,41528.0,41581.0,41642.0,41713.0,41755.0,41780.0,41840.0,41925.0,41998.0
5108486,48420.0,48493.0,48536.0,48603.0,48645.0,48677.0,48713.0,48791.0,48890.0,48984.0,49034.0,49105.0,49242.0,49377.0,49542.0,49798.0,49940.0,50034.0,50096.0,50163.0,50225.0,50284.0,50328.0,50388.0,50445.0,50490.0,50603.0,50687.0,50720.0,50748.0,50810.0,50880.0,50946.0,50994.0,51072.0,51132.0,51185.0,51282.0,51326.0,51397.0,51438.0,51516.0,51563.0,51597.0,51641.0,51680.0,51728.0,51762.0,51833.0,51946.0,51999.0,52059.0,52129.0,52201.0,52244.0,52269.0,52330.0,52409.0,52477.0
5108488,59220.0,59295.0,59339.0,59409.0,59452.0,59486.0,59524.0,59670.0,59782.0,59888.0,59945.0,60022.0,60148.0,60273.0,60446.0,60714.0,60863.0,60962.0,61026.0,61107.0,61181.0,61248.0,61299.0,61372.0,61441.0,61487.0,61606.0,61694.0,61725.0,61751.0,61822.0,61917.0,62005.0,62063.0,62155.0,62215.0,62268.0,62372.0,62421.0,62500.0,62542.0,62622.0,62672.0,62708.0,62753.0,62793.0,62841.0,62876.0,62957.0,63085.0,63145.0,63202.0,63267.0,63347.0,63389.0,63414.0,63473.0,63558.0,63631.0
5108492,80400.0,80453.0,80484.0,80533.0,80563.0,80585.0,80610.0,80658.0,80716.0,80771.0,80800.0,80863.0,80964.0,81063.0,81188.0,81381.0,81488.0,81567.0,81618.0,81677.0,81731.0,81775.0,81809.0,81853.0,81896.0,81928.0,81999.0,82051.0,82076.0,82097.0,82138.0,82200.0,82258.0,82298.0,82363.0,82411.0,82455.0,82542.0,82580.0,82633.0,82667.0,82731.0,82772.0,82802.0,82831.0,82858.0,82890.0,82913.0,82951.0,83011.0,83040.0,83083.0,83133.0,83175.0,83207.0,83226.0,83272.0,83316.0,83353.0
5111348,24120.0,24206.0,24256.0,24335.0,24385.0,24423.0,24467.0,24562.0,24691.0,24813.0,24878.0,24950.0,25082.0,25212.0,25340.0,25539.0,25649.0,25740.0,25799.0,25871.0,25936.0,25993.0,26036.0,26099.0,26159.0,26200.0,26281.0,26341.0,26378.0,26410.0,26469.0,26530.0,26587.0,26635.0,26713.0,26762.0,26806.0,26908.0,26952.0,27022.0,27068.0,27155.0,27202.0,27235.0,27281.0,27322.0,27372.0,27407.0,27475.0,27582.0,27632.0,27695.0,27767.0,27838.0,27878.0,27902.0,27958.0,28067.0,28160.0
5111350,34920.0,34998.0,35044.0,35116.0,35160.0,35192.0,35228.0,35311.0,35421.0,35525.0,35580.0,35665.0,35796.0,35925.0,36082.0,36325.0,36460.0,36550.0,36609.0,36675.0,36735.0,36784.0,36822.0,36877.0,36929.0,36962.0,37074.0,37157.0,37187.0,37213.0,37272.0,37335.0,37394.0,37435.0,37500.0,37554.0,37601.0,37696.0,37732.0,37790.0,37825.0,37893.0,37933.0,37962.0,37995.0,38025.0,38061.0,38088.0,38148.0,38243.0,38288.0,38341.0,38402.0,38473.0,38515.0,38540.0,38600.0,38685.0,38758.0
5111354,55440.0,55514.0,55558.0,55627.0,55670.0,55705.0,55744.0,55827.0,55943.0,56053.0,56111.0,56183.0,56321.0,56458.0,56615.0,56859.0,56994.0,57097.0,57165.0,57243.0,57315.0,57384.0,57436.0,57511.0,57582.0,57629.0,57719.0,57785.0,57822.0,57853.0,57908.0,57985.0,58056.0,58116.0,58212.0,58275.0,58334.0,58436.0,58485.0,58563.0,58603.0,58679.0,58729.0,58764.0,58809.0,58850.0,58899.0,58935.0,59007.0,59121.0,59174.0,59228.0,59290.0,59365.0,59410.0,59437.0,59501.0,59590.0,59667.0
5111356,66780.0,66860.0,66907.0,66981.0,67026.0,67058.0,67094.0,67180.0,67262.0,67340.0,67382.0,67443.0,67562.0,67679.0,67848.0,68109.0,68254.0,68355.0,68421.0,68498.0,68568.0,68620.0,68659.0,68717.0,68772.0,68809.0,68915.0,68994.0,69024.0,69049.0,69102.0,69171.0,69235.0,69282.0,69357.0,69429.0,69477.0,69577.0,69618.0,69689.0,69730.0,69809.0,69850.0,69879.0,69911.0,69940.0,69975.0,70000.0,70060.0,70155.0,70199.0,70254.0,70318.0,70369.0,70403.0,70423.0,70472.0,70530.0,70579.0
5111423,22500.0,22565.0,22603.0,22664.0,22702.0,22731.0,22763.0,22849.0,22927.0,23000.0,23039.0,23111.0,23215.0,23318.0,23445.0,23642.0,23752.0,23829.0,23880.0,23947.0,24008.0,24063.0,24105.0,24150.0,24193.0,24225.0,24311.0,24375.0,24404.0,24429.0,24486.0,24548.0,24605.0,24646.0,24712.0,24772.0,24810.0,24899.0,24938.0,25002.0,25038.0,25108.0,25148.0,25176.0,25205.0,25231.0,25262.0,25284.0,25332.0,25409.0,25445.0,25497.0,25557.0,25608.0,25640.0,25659.0,25706.0,25770.0,25824.0
5111427,44100.0,44178.0,44224.0,44296.0,44340.0,44372.0,44408.0,44491.0,44601.0,44705.0,44760.0,44845.0,44976.0,45105.0,45262.0,45505.0,45640.0,45730.0,45789.0,45855.0,45915.0,45964.0,46002.0,46057.0,46109.0,46142.0,46254.0,46337.0,46367.0,46393.0,46452.0,46515.0,46574.0,46615.0,46680.0,46734.0,46781.0,46876.0,46912.0,46970.0,47005.0,47073.0,47113.0,47142.0,47175.0,47205.0,47241.0,47268.0,47328.0,47423.0,47468.0,47521.0,47582.0,47653.0,47695.0,47720.0,47780.0,47865.0,47938.0
5111431,65700.0,65786.0,65837.0,65917.0,65966.0,65996.0,66029.0,66124.0,66215.0,66301.0,66347.0,66411.0,66532.0,66651.0,66851.0,67162.0,67335.0,67437.0,67503.0,67591.0,67671.0,67746.0,67803.0,67877.0,67947.0,67991.0,68075.0,68138.0,68175.0,68207.0,68279.0,68354.0,68423.0,68475.0,68559.0,68630.0,68677.0,68790.0,68837.0,68909.0,68952.0,69034.0,69085.0,69121.0,69161.0,69197.0,69241.0,69273.0,69335.0,69434.0,69481.0,69537.0,69601.0,69672.0,69710.0,69733.0,69787.0,69851.0,69905.0
5111454,23580.0,23666.0,23716.0,23795.0,23845.0,23883.0,23927.0,24022.0,24151.0,24273.0,24338.0,24410.0,24542.0,24672.0,24800.0,24999.0,25109.0,25200.0,25259.0,25331.0,25396.0,25453.0,25496.0,25559.0,25619.0,25660.0,25741.0,25801.0,25838.0,25870.0,25929.0,25990.0,26047.0,26095.0,26173.0,26222.0,26266.0,26368.0,26412.0,26482.0,26528.0,26615.0,26662.0,26695.0,26741.0,26782.0,26832.0,26867.0,26935.0,27042.0,27092.0,27155.0,27227.0,27298.0,27338.0,27362.0,27418.0,27527.0,27620.0
5111456,34380.0,34501.0,34572.0,34684.0,34755.0,34794.0,34838.0,34962.0,35110.0,35250.0,35325.0,35407.0,35555.0,35701.0,35908.0,36229.0,36408.0,36515.0,36585.0,36661.0,36730.0,36778.0,36814.0,36865.0,36913.0,36950.0,37044.0,37113.0,37145.0,37172.0,37231.0,37292.0,37349.0,37387.0,37449.0,37505.0,37541.0,37626.0,37660.0,37703.0,37736.0,37798.0,37834.0,37860.0,37893.0,37923.0,37959.0,37984.0,38039.0,38126.0,38167.0,38220.0,38281.0,38344.0,38384.0,38408.0,38464.0,38547.0,38618.0
5111457,59760.0,59846.0,59896.0,59975.0,60025.0,60070.0,60122.0,60281.0,60389.0,60491.0,60545.0,60632.0,60760.0,60886.0,61080.0,61381.0,61548.0,61656.0,61726.0,61811.0,61889.0,61966.0,62024.0,62106.0,62185.0,62229.0,62318.0,62384.0,62418.0,62447.0,62508.0,62590.0,62666.0,62721.0,62808.0,62884.0,62936.0,63055.0,63106.0,63181.0,63228.0,63317.0,63368.0,63405.0,63448.0,63487.0,63533.0,63566.0,63631.0,63735.0,63784.0,63840.0,63905.0,63975.0,64012.0,64034.0,64086.0,64164.0,64230.0
5111944,31680.0,31801.0,31872.0,31984.0,32055.0,32094.0,32138.0,32262.0,32410.0,32550.0,32625.0,32707.0,32855.0,33001.0,33208.0,33529.0,33708.0,33815.0,33885.0,33961.0,34030.0,34078.0,34114.0,34165.0,34213.0,34250.0,34344.0,34413.0,34445.0,34472.0,34531.0,34592.0,34649.0,34687.0,34749.0,34805.0,34841.0,34926.0,34960.0,35003.0,35036.0,35098.0,35134.0,35160.0,35193.0,35223.0,35259.0,35284.0,35339.0,35426.0,35467.0,35520.0,35581.0,35644.0,35684.0,35708.0,35764.0,35847.0,35918.0
5111946,42480.0,42558.0,42604.0,42676.0,42720.0,42752.0,42788.0,42871.0,42981.0,43085.0,43140.0,43225.0,43356.0,43485.0,43642.0,43885.0,44020.0,44110.0,44169.0,44235.0,44295.0,44344.0,44382.0,44437.0,44489.0,44522.0,44634.0,44717.0,44747.0,44773.0,44832.0,44895.0,44954.0,44995.0,45060.0,45114.0,45161.0,45256.0,45292.0,45350.0,45385.0,45453.0,45493.0,45522.0,45555.0,45585.0,45621.0,45648.0,45708.0,45803.0,45848.0,45901.0,45962.0,46033.0,46075.0,46100.0,46160.0,46245.0,46318.0
5111948,52740.0,52814.0,52858.0,52927.0,52970.0,53005.0,53044.0,53127.0,53243.0,53353.0,53411.0,53483.0,53621.0,53758.0,53915.0,54159.0,54294.0,54397.0,54465.0,54543.0,54615.0,54684.0,54736.0,54811.0,54882.0,54929.0,55019.0,55085.0,55122.0,55153.0,55208.0,55285.0,55356.0,55416.0,55512.0,55575.0,55634.0,55736.0,55785.0,55863.0,55903.0,55979.0,56029.0,56064.0,56109.0,56150.0,56199.0,56235.0,56307.0,56421.0,56474.0,56528.0,56590.0,56665.0,56710.0,56737.0,56801.0,56890.0,56967.0
5111950,64080.0,64166.0,64217.0,64297.0,64346.0,64376.0,64409.0,64504.0,64595.0,64681.0,64727.0,64791.0,64912.0,65031.0,65231.0,65542.0,65715.0,65817.0,65883.0,65971.0,66051.0,66126.0,66183.0,66257.0,66327.0,66371.0,66455.0,66518.0,66555.0,66587.0,66659.0,66734.0,66803.0,66855.0,66939.0,67010.0,67057.0,67170.0,67217.0,67289.0,67332.0,67414.0,67465.0,67501.0,67541.0,67577.0,67621.0,67653.0,67715.0,67814.0,67861.0,67917.0,67981.0,68052.0,68090.0,68113.0,68167.0,68231.0,68285.0
5111952,75000.0,75053.0,75084.0,75133.0,75163.0,75185.0,75210.0,75258.0,75316.0,75371.0,75400.0,75463.0,75564.0,75663.0,75788.0,75981.0,76088.0,76167.0,76218.0,76277.0,76331.0,76375.0,76409.0,76453.0,76496.0,76528.0,76599.0,76651.0,76676.0,76697.0,76738.0,76800.0,76858.0,76898.0,76963.0,77011.0,77055.0,77142.0,77180.0,77233.0,77267.0,77331.0,77372.0,77402.0,77431.0,77458.0,77490.0,77513.0,77551.0,77611.0,77640.0,77683.0,77733.0,77775.0,77807.0,77826.0,77872.0,77916.0,77953.0
5112050,27900.0,28015.0,28083.0,28190.0,28256.0,28316.0,28383.0,28546.0,28703.0,28851.0,28930.0,29025.0,29168.0,29309.0,29494.0,29780.0,29939.0,30057.0,30134.0,30220.0,30298.0,30365.0,30416.0,30479.0,30540.0,30590.0,30686.0,30758.0,30797.0,30830.0,30893.0,30965.0,31032.0,31080.0,31158.0,31213.0,31266.0,31374.0,31417.0,31480.0,31525.0,31611.0,31652.0,31682.0,31731.0,31775.0,31828.0,31866.0,31935.0,32045.0,32097.0,32161.0,32235.0,32305.0,32348.0,32374.0,32436.0,32537.0,32623.0
5112052,39240.0,39318.0,39364.0,39436.0,39480.0,39512.0,39548.0,39631.0,39741.0,39845.0,39900.0,39985.0,40116.0,40245.0,40402.0,40645.0,40780.0,40870.0,40929.0,40995.0,41055.0,41104.0,41142.0,41197.0,41249.0,41282.0,41394.0,41477.0,41507.0,41533.0,41592.0,41655.0,41714.0,41755.0,41820.0,41874.0,41921.0,42016.0,42052.0,42110.0,42145.0,42213.0,42253.0,42282.0,42315.0,42345.0,42381.0,42408.0,42468.0,42563.0,42608.0,42661.0,42722.0,42793.0,42835.0,42860.0,42920.0,43005.0,43078.0
5112054,49500.0,49573.0,49616.0,49683.0,49725.0,49757.0,49793.0,49871.0,49970.0,50064.0,50114.0,50185.0,50322.0,50457.0,50622.0,50878.0,51020.0,51114.0,51176.0,51243.0,51305.0,51364.0,51408.0,51468.0,51525.0,51570.0,51683.0,51767.0,51800.0,51828.0,51890.0,51960.0,52026.0,52074.0,52152.0,52212.0,52265.0,52362.0,52406.0,52477.0,52518.0,52596.0,52643.0,52677.0,52721.0,52760.0,52808.0,52842.0,52913.0,53026.0,53079.0,53139.0,53209.0,53281.0,53324.0,53349.0,53410.0,53489.0,53557.0
5112056,60840.0,60926.0,60976.0,61055.0,61105.0,61150.0,61202.0,61361.0,61469.0,61571.0,61625.0,61712.0,61840.0,61966.0,62160.0,62461.0,62628.0,62736.0,62806.0,62891.0,62969.0,63046.0,63104.0,63186.0,63265.0,63309.0,63398.0,63464.0,63498.0,63527.0,63588.0,63670.0,63746.0,63801.0,63888.0,63964.0,64016.0,64135.0,64186.0,64261.0,64308.0,64397.0,64448.0,64485.0,64528.0,64567.0,64613.0,64646.0,64711.0,64815.0,64864.0,64920.0,64985.0,65055.0,65092.0,65114.0,65166.0,65244.0,65310.0
5112304,30600.0,30715.0,30783.0,30890.0,30956.0,31016.0,31083.0,31246.0,31403.0,31551.0,31630.0,31725.0,31868.0,32009.0,32194.0,32480.0,32639.0,32757.0,32834.0,32920.0,32998.0,33065.0,33116.0,33179.0,33240.0,33290.0,33386.0,33458.0,33497.0,33530.0,33593.0,33665.0,33732.0,33780.0,33858.0,33913.0,33966.0,34074.0,34117.0,34180.0,34225.0,34311.0,34352.0,34382.0,34431.0,34475.0,34528.0,34566.0,34635.0,34745.0,34797.0,34861.0,34935.0,35005.0,35048.0,35074.0,35136.0,35237.0,35323.0
5112308,51660.0,51733.0,51776.0,51843.0,51885.0,51917.0,51953.0,52031.0,52130.0,52224.0,52274.0,52345.0,52482.0,52617.0,52782.0,53038.0,53180.0,53274.0,53336.0,53403.0,53465.0,53524.0,53568.0,53628.0,53685.0,53730.0,53843.0,53927.0,53960.0,53988.0,54050.0,54120.0,54186.0,54234.0,54312.0,54372.0,54425.0,54522.0,54566.0,54637.0,54678.0,54756.0,54803.0,54837.0,54881.0,54920.0,54968.0,55002.0,55073.0,55186.0,55239.0,55299.0,55369.0,55441.0,55484.0,55509.0,55570.0,55649.0,55717.0
