tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5083873,69600.0,69655.0,69683.0,69715.0,69749.0,69780.0,69808.0,69869.0,69910.0,69948.0,69985.0,70029.0,70049.0,70103.0,70143.0,70169.0,70241.0,70309.0,70368.0,70402.0,70461.0,70514.0,70572.0,70656.0,70719.0,70758.0,70801.0,70873.0,70907.0,71008.0,71030.0,71132.0,71280.0,71391.0,71610.0,71727.0,71814.0,71898.0,71950.0,71999.0,72064.0,72106.0,72204.0,72236.0,72276.0,72319.0,72357.0,72422.0,72455.0,72487.0,72513.0,72537.0,72572.0,72650.0,72677.0,72718.0,72771.0,72805.0,72831.0,72880.0,72939.0,72962.0,73004.0,73024.0,73074.0,73126.0,73178.0,73224.0
5084553,43800.0,43866.0,43900.0,43939.0,43979.0,44011.0,44040.0,44103.0,44154.0,44202.0,44248.0,44301.0,44325.0,44389.0,44441.0,44476.0,44543.0,44606.0,44678.0,44720.0,44792.0,44859.0,44923.0,45014.0,45083.0,45121.0,45163.0,45234.0,45268.0,45364.0,45386.0,45487.0,45623.0,45725.0,45947.0,46085.0,46200.0,46281.0,46331.0,46373.0,46429.0,46470.0,46563.0,46589.0,46626.0,46666.0,46702.0,46763.0,46793.0,46827.0,46853.0,46878.0,46914.0,46997.0,47026.0,47070.0,47127.0,47163.0,47191.0,47243.0,47306.0,47330.0,47375.0,47396.0,47447.0,47504.0,47562.0,47613.0
5084555,52200.0,52266.0,52300.0,52339.0,52379.0,52411.0,52440.0,52503.0,52554.0,52602.0,52648.0,52701.0,52725.0,52789.0,52841.0,52876.0,52943.0,53006.0,53078.0,53120.0,53192.0,53259.0,53323.0,53414.0,53483.0,53521.0,53563.0,53634.0,53668.0,53764.0,53786.0,53887.0,54023.0,54125.0,54347.0,54485.0,54600.0,54681.0,54731.0,54773.0,54829.0,54870.0,54963.0,54989.0,55026.0,55066.0,55102.0,55163.0,55193.0,55227.0,55253.0,55278.0,55314.0,55397.0,55426.0,55470.0,55527.0,55563.0,55591.0,55643.0,55706.0,55730.0,55775.0,55796.0,55847.0,55904.0,55962.0,56013.0
5084559,72000.0,72060.0,72091.0,72126.0,72163.0,72196.0,72226.0,72291.0,72332.0,72371.0,72409.0,72454.0,72474.0,72529.0,72569.0,72601.0,72659.0,72714.0,72763.0,72792.0,72841.0,72886.0,72928.0,72988.0,73034.0,73080.0,73131.0,73217.0,73257.0,73348.0,73369.0,73468.0,73617.0,73729.0,73949.0,74040.0,74107.0,74180.0,74225.0,74272.0,74335.0,74370.0,74451.0,74478.0,74518.0,74561.0,74599.0,74664.0,74697.0,74729.0,74754.0,74778.0,74812.0,74884.0,74909.0,74947.0,74996.0,75027.0,75051.0,75096.0,75150.0,75171.0,75210.0,75228.0,75272.0,75322.0,75372.0,75417.0
5084561,82800.0,82852.0,82878.0,82909.0,82941.0,82972.0,83000.0,83063.0,83098.0,83130.0,83162.0,83192.0,83206.0,83243.0,83279.0,83303.0,83340.0,83374.0,83416.0,83441.0,83483.0,83521.0,83560.0,83616.0,83659.0,83699.0,83743.0,83817.0,83850.0,83923.0,83944.0,84043.0,84232.0,84373.0,84597.0,84685.0,84751.0,84824.0,84869.0,84919.0,84985.0,85019.0,85098.0,85129.0,85164.0,85202.0,85236.0,85294.0,85323.0,85351.0,85373.0,85394.0,85424.0,85498.0,85524.0,85563.0,85613.0,85645.0,85670.0,85716.0,85772.0,85793.0,85833.0,85851.0,85898.0,85942.0,85987.0,86027.0
5084818,29700.0,29780.0,29820.0,29867.0,29915.0,29990.0,30058.0,30208.0,30270.0,30328.0,30386.0,30446.0,30473.0,30545.0,30609.0,30660.0,30763.0,30859.0,30929.0,30970.0,31041.0,31106.0,31175.0,31275.0,31351.0,31430.0,31518.0,31665.0,31733.0,31864.0,31884.0,31979.0,32168.0,32309.0,32588.0,32734.0,32828.0,32911.0,32961.0,32997.0,33046.0,33092.0,33197.0,33228.0,33268.0,33311.0,33349.0,33414.0,33447.0,33479.0,33505.0,33529.0,33564.0,33643.0,33670.0,33711.0,33765.0,33799.0,33825.0,33874.0,33933.0,33956.0,33999.0,34019.0,34069.0,34117.0,34166.0,34210.0
5084820,41400.0,41478.0,41517.0,41562.0,41609.0,41648.0,41683.0,41760.0,41818.0,41873.0,41927.0,41978.0,42001.0,42062.0,42107.0,42144.0,42216.0,42284.0,42344.0,42379.0,42439.0,42493.0,42563.0,42664.0,42741.0,42784.0,42832.0,42912.0,42948.0,43069.0,43090.0,43189.0,43332.0,43439.0,43703.0,43855.0,43964.0,44051.0,44104.0,44157.0,44227.0,44271.0,44371.0,44400.0,44446.0,44496.0,44541.0,44617.0,44656.0,44687.0,44712.0,44735.0,44769.0,44856.0,44886.0,44932.0,44991.0,45028.0,45057.0,45111.0,45176.0,45201.0,45248.0,45270.0,45326.0,45382.0,45439.0,45490.0
5084822,52200.0,52267.0,52301.0,52340.0,52381.0,52424.0,52463.0,52550.0,52606.0,52658.0,52710.0,52760.0,52783.0,52844.0,52897.0,52933.0,53009.0,53081.0,53141.0,53176.0,53236.0,53291.0,53360.0,53459.0,53535.0,53579.0,53628.0,53710.0,53749.0,53866.0,53888.0,53992.0,54151.0,54271.0,54558.0,54702.0,54813.0,54899.0,54951.0,55006.0,55078.0,55124.0,55230.0,55265.0,55317.0,55373.0,55423.0,55508.0,55551.0,55591.0,55622.0,55652.0,55695.0,55799.0,55835.0,55890.0,55961.0,56006.0,56041.0,56106.0,56184.0,56214.0,56270.0,56296.0,56362.0,56425.0,56488.0,56544.0
5084824,63600.0,63659.0,63689.0,63724.0,63759.0,63798.0,63833.0,63912.0,63969.0,64022.0,64075.0,64130.0,64155.0,64221.0,64267.0,64300.0,64375.0,64446.0,64512.0,64551.0,64617.0,64677.0,64740.0,64831.0,64899.0,64948.0,65003.0,65095.0,65137.0,65251.0,65276.0,65392.0,65587.0,65734.0,66068.0,66217.0,66329.0,66416.0,66470.0,66546.0,66646.0,66688.0,66786.0,66827.0,66883.0,66944.0,66998.0,67091.0,67137.0,67177.0,67208.0,67238.0,67281.0,67375.0,67407.0,67456.0,67520.0,67560.0,67591.0,67650.0,67721.0,67748.0,67799.0,67822.0,67882.0,67942.0,68003.0,68057.0
5084826,75000.0,75055.0,75083.0,75115.0,75149.0,75180.0,75208.0,75269.0,75310.0,75348.0,75385.0,75429.0,75449.0,75503.0,75543.0,75569.0,75641.0,75709.0,75768.0,75802.0,75861.0,75914.0,75972.0,76056.0,76119.0,76158.0,76201.0,76273.0,76307.0,76408.0,76430.0,76532.0,76680.0,76791.0,77010.0,77127.0,77214.0,77298.0,77350.0,77399.0,77464.0,77506.0,77604.0,77636.0,77676.0,77719.0,77757.0,77822.0,77855.0,77887.0,77913.0,77937.0,77972.0,78050.0,78077.0,78118.0,78171.0,78205.0,78231.0,78280.0,78339.0,78362.0,78404.0,78424.0,78474.0,78526.0,78578.0,78624.0
5085028,25500.0,25568.0,25602.0,25642.0,25683.0,25727.0,25766.0,25853.0,25903.0,25950.0,25996.0,26061.0,26090.0,26170.0,26241.0,26281.0,26383.0,26479.0,26575.0,26631.0,26727.0,26814.0,26889.0,26997.0,27078.0,27148.0,27226.0,27357.0,27418.0,27529.0,27548.0,27638.0,27772.0,27872.0,28109.0,28223.0,28335.0,28409.0,28454.0,28505.0,28573.0,28624.0,28741.0,28767.0,28822.0,28881.0,28934.0,29024.0,29070.0,29110.0,29141.0,29171.0,29214.0,29316.0,29351.0,29405.0,29475.0,29519.0,29553.0,29617.0,29694.0,29724.0,29779.0,29804.0,29869.0,29928.0,29987.0,30040.0
5085030,36900.0,36978.0,37017.0,37062.0,37109.0,37148.0,37183.0,37260.0,37318.0,37373.0,37427.0,37478.0,37501.0,37562.0,37607.0,37644.0,37716.0,37784.0,37844.0,37879.0,37939.0,37993.0,38063.0,38164.0,38241.0,38284.0,38332.0,38412.0,38448.0,38569.0,38590.0,38689.0,38832.0,38939.0,39203.0,39355.0,39464.0,39551.0,39604.0,39657.0,39727.0,39771.0,39871.0,39900.0,39946.0,39996.0,40041.0,40117.0,40156.0,40187.0,40212.0,40235.0,40269.0,40356.0,40386.0,40432.0,40491.0,40528.0,40557.0,40611.0,40676.0,40701.0,40748.0,40770.0,40826.0,40882.0,40939.0,40990.0
5085031,50400.0,50467.0,50501.0,50540.0,50581.0,50624.0,50663.0,50750.0,50806.0,50858.0,50910.0,50960.0,50983.0,51044.0,51097.0,51133.0,51209.0,51281.0,51341.0,51376.0,51436.0,51491.0,51560.0,51659.0,51735.0,51779.0,51828.0,51910.0,51949.0,52066.0,52088.0,52192.0,52351.0,52471.0,52758.0,52902.0,53013.0,53099.0,53151.0,53206.0,53278.0,53324.0,53430.0,53465.0,53517.0,53573.0,53623.0,53708.0,53751.0,53791.0,53822.0,53852.0,53895.0,53999.0,54035.0,54090.0,54161.0,54206.0,54241.0,54306.0,54384.0,54414.0,54470.0,54496.0,54562.0,54625.0,54688.0,54744.0
5085033,61800.0,61859.0,61889.0,61924.0,61959.0,61998.0,62033.0,62112.0,62169.0,62222.0,62275.0,62330.0,62355.0,62421.0,62467.0,62500.0,62575.0,62646.0,62712.0,62751.0,62817.0,62877.0,62940.0,63031.0,63099.0,63148.0,63203.0,63295.0,63337.0,63451.0,63476.0,63592.0,63787.0,63934.0,64268.0,64417.0,64529.0,64616.0,64670.0,64746.0,64846.0,64888.0,64986.0,65027.0,65083.0,65144.0,65198.0,65291.0,65337.0,65377.0,65408.0,65438.0,65481.0,65575.0,65607.0,65656.0,65720.0,65760.0,65791.0,65850.0,65921.0,65948.0,65999.0,66022.0,66082.0,66142.0,66203.0,66257.0
5085694,26700.0,26768.0,26802.0,26842.0,26883.0,26927.0,26966.0,27053.0,27103.0,27150.0,27196.0,27261.0,27290.0,27370.0,27441.0,27481.0,27583.0,27679.0,27775.0,27831.0,27927.0,28014.0,28089.0,28197.0,28278.0,28348.0,28426.0,28557.0,28618.0,28729.0,28748.0,28838.0,28972.0,29072.0,29309.0,29423.0,29535.0,29609.0,29654.0,29705.0,29773.0,29824.0,29941.0,29967.0,30022.0,30081.0,30134.0,30224.0,30270.0,30310.0,30341.0,30371.0,30414.0,30516.0,30551.0,30605.0,30675.0,30719.0,30753.0,30817.0,30894.0,30924.0,30979.0,31004.0,31069.0,31128.0,31187.0,31240.0
5085696,37800.0,37878.0,37917.0,37962.0,38009.0,38048.0,38083.0,38160.0,38218.0,38273.0,38327.0,38378.0,38401.0,38462.0,38507.0,38544.0,38616.0,38684.0,38744.0,38779.0,38839.0,38893.0,38963.0,39064.0,39141.0,39184.0,39232.0,39312.0,39348.0,39469.0,39490.0,39589.0,39732.0,39839.0,40103.0,40255.0,40364.0,40451.0,40504.0,40557.0,40627.0,40671.0,40771.0,40800.0,40846.0,40896.0,40941.0,41017.0,41056.0,41087.0,41112.0,41135.0,41169.0,41256.0,41286.0,41332.0,41391.0,41428.0,41457.0,41511.0,41576.0,41601.0,41648.0,41670.0,41726.0,41782.0,41839.0,41890.0
5085698,54900.0,54964.0,54996.0,55033.0,55072.0,55111.0,55146.0,55223.0,55274.0,55322.0,55368.0,55423.0,55448.0,55514.0,55555.0,55585.0,55650.0,55711.0,55774.0,55811.0,55874.0,55932.0,55991.0,56075.0,56139.0,56187.0,56240.0,56329.0,56370.0,56499.0,56525.0,56645.0,56808.0,56931.0,57243.0,57391.0,57496.0,57582.0,57634.0,57713.0,57819.0,57866.0,57975.0,58015.0,58074.0,58138.0,58195.0,58293.0,58342.0,58383.0,58415.0,58445.0,58489.0,58592.0,58628.0,58682.0,58752.0,58796.0,58831.0,58896.0,58974.0,59004.0,59060.0,59086.0,59150.0,59220.0,59290.0,59353.0
5085700,67200.0,67260.0,67291.0,67326.0,67363.0,67398.0,67430.0,67501.0,67553.0,67602.0,67650.0,67700.0,67722.0,67783.0,67827.0,67861.0,67935.0,68004.0,68065.0,68100.0,68161.0,68216.0,68278.0,68368.0,68436.0,68481.0,68531.0,68615.0,68653.0,68782.0,68806.0,68917.0,69077.0,69197.0,69451.0,69574.0,69684.0,69768.0,69820.0,69880.0,69959.0,70005.0,70110.0,70145.0,70190.0,70239.0,70282.0,70356.0,70394.0,70431.0,70460.0,70487.0,70526.0,70618.0,70650.0,70698.0,70761.0,70800.0,70831.0,70889.0,70958.0,70985.0,71035.0,71058.0,71117.0,71175.0,71233.0,71285.0
5085702,78000.0,78054.0,78081.0,78113.0,78146.0,78175.0,78201.0,78259.0,78294.0,78327.0,78359.0,78395.0,78411.0,78456.0,78493.0,78517.0,78563.0,78606.0,78653.0,78680.0,78727.0,78769.0,78815.0,78881.0,78931.0,78966.0,79005.0,79070.0,79101.0,79196.0,79215.0,79302.0,79464.0,79585.0,79900.0,80003.0,80074.0,80143.0,80185.0,80228.0,80285.0,80320.0,80400.0,80431.0,80470.0,80512.0,80549.0,80613.0,80644.0,80675.0,80699.0,80722.0,80754.0,80826.0,80851.0,80889.0,80938.0,80969.0,80993.0,81038.0,81092.0,81113.0,81152.0,81170.0,81213.0,81263.0,81314.0,81359.0
5085857,53400.0,53473.0,53510.0,53553.0,53596.0,53634.0,53668.0,53743.0,53797.0,53848.0,53898.0,53946.0,53967.0,54025.0,54069.0,54104.0,54189.0,54269.0,54345.0,54390.0,54466.0,54535.0,54614.0,54727.0,54813.0,54854.0,54900.0,54977.0,55013.0,55123.0,55146.0,55254.0,55403.0,55514.0,55785.0,55946.0,56030.0,56101.0,56144.0,56200.0,56275.0,56324.0,56438.0,56469.0,56513.0,56560.0,56602.0,56674.0,56709.0,56742.0,56768.0,56792.0,56827.0,56912.0,56941.0,56986.0,57044.0,57080.0,57109.0,57162.0,57226.0,57251.0,57297.0,57318.0,57373.0,57427.0,57482.0,57530.0
5085886,27900.0,27968.0,28002.0,28042.0,28083.0,28127.0,28166.0,28253.0,28303.0,28350.0,28396.0,28461.0,28490.0,28570.0,28641.0,28681.0,28783.0,28879.0,28975.0,29031.0,29127.0,29214.0,29289.0,29397.0,29478.0,29548.0,29626.0,29757.0,29818.0,29929.0,29948.0,30038.0,30172.0,30272.0,30509.0,30623.0,30735.0,30809.0,30854.0,30905.0,30973.0,31024.0,31141.0,31167.0,31222.0,31281.0,31334.0,31424.0,31470.0,31510.0,31541.0,31571.0,31614.0,31716.0,31751.0,31805.0,31875.0,31919.0,31953.0,32017.0,32094.0,32124.0,32179.0,32204.0,32269.0,32328.0,32387.0,32440.0
5085888,39600.0,39678.0,39717.0,39762.0,39809.0,39848.0,39883.0,39960.0,40018.0,40073.0,40127.0,40178.0,40201.0,40262.0,40307.0,40344.0,40416.0,40484.0,40544.0,40579.0,40639.0,40693.0,40763.0,40864.0,40941.0,40984.0,41032.0,41112.0,41148.0,41269.0,41290.0,41389.0,41532.0,41639.0,41903.0,42055.0,42164.0,42251.0,42304.0,42357.0,42427.0,42471.0,42571.0,42600.0,42646.0,42696.0,42741.0,42817.0,42856.0,42887.0,42912.0,42935.0,42969.0,43056.0,43086.0,43132.0,43191.0,43228.0,43257.0,43311.0,43376.0,43401.0,43448.0,43470.0,43526.0,43582.0,43639.0,43690.0
5085890,55800.0,55864.0,55896.0,55933.0,55972.0,56011.0,56046.0,56123.0,56174.0,56222.0,56268.0,56323.0,56348.0,56414.0,56455.0,56485.0,56550.0,56611.0,56674.0,56711.0,56774.0,56832.0,56891.0,56975.0,57039.0,57087.0,57140.0,57229.0,57270.0,57399.0,57425.0,57545.0,57708.0,57831.0,58143.0,58291.0,58396.0,58482.0,58534.0,58613.0,58719.0,58766.0,58875.0,58915.0,58974.0,59038.0,59095.0,59193.0,59242.0,59283.0,59315.0,59345.0,59389.0,59492.0,59528.0,59582.0,59652.0,59696.0,59731.0,59796.0,59874.0,59904.0,59960.0,59986.0,60050.0,60120.0,60190.0,60253.0
5086295,29100.0,29180.0,29220.0,29267.0,29315.0,29390.0,29458.0,29608.0,29670.0,29728.0,29786.0,29846.0,29873.0,29945.0,30009.0,30060.0,30163.0,30259.0,30329.0,30370.0,30441.0,30506.0,30575.0,30675.0,30751.0,30830.0,30918.0,31065.0,31133.0,31264.0,31284.0,31379.0,31568.0,31709.0,31988.0,32134.0,32228.0,32311.0,32361.0,32397.0,32446.0,32492.0,32597.0,32628.0,32668.0,32711.0,32749.0,32814.0,32847.0,32879.0,32905.0,32929.0,32964.0,33043.0,33070.0,33111.0,33165.0,33199.0,33225.0,33274.0,33333.0,33356.0,33399.0,33419.0,33469.0,33517.0,33566.0,33610.0
5086297,40500.0,40578.0,40617.0,40662.0,40709.0,40748.0,40783.0,40860.0,40918.0,40973.0,41027.0,41078.0,41101.0,41162.0,41207.0,41244.0,41316.0,41384.0,41444.0,41479.0,41539.0,41593.0,41663.0,41764.0,41841.0,41884.0,41932.0,42012.0,42048.0,42169.0,42190.0,42289.0,42432.0,42539.0,42803.0,42955.0,43064.0,43151.0,43204.0,43257.0,43327.0,43371.0,43471.0,43500.0,43546.0,43596.0,43641.0,43717.0,43756.0,43787.0,43812.0,43835.0,43869.0,43956.0,43986.0,44032.0,44091.0,44128.0,44157.0,44211.0,44276.0,44301.0,44348.0,44370.0,44426.0,44482.0,44539.0,44590.0
5086299,51300.0,51367.0,51401.0,51440.0,51481.0,51524.0,51563.0,51650.0,51706.0,51758.0,51810.0,51860.0,51883.0,51944.0,51997.0,52033.0,52109.0,52181.0,52241.0,52276.0,52336.0,52391.0,52460.0,52559.0,52635.0,52679.0,52728.0,52810.0,52849.0,52966.0,52988.0,53092.0,53251.0,53371.0,53658.0,53802.0,53913.0,53999.0,54051.0,54106.0,54178.0,54224.0,54330.0,54365.0,54417.0,54473.0,54523.0,54608.0,54651.0,54691.0,54722.0,54752.0,54795.0,54899.0,54935.0,54990.0,55061.0,55106.0,55141.0,55206.0,55284.0,55314.0,55370.0,55396.0,55462.0,55525.0,55588.0,55644.0
5086301,62700.0,62759.0,62789.0,62824.0,62859.0,62898.0,62933.0,63012.0,63069.0,63122.0,63175.0,63230.0,63255.0,63321.0,63367.0,63400.0,63475.0,63546.0,63612.0,63651.0,63717.0,63777.0,63840.0,63931.0,63999.0,64048.0,64103.0,64195.0,64237.0,64351.0,64376.0,64492.0,64687.0,64834.0,65168.0,65317.0,65429.0,65516.0,65570.0,65646.0,65746.0,65788.0,65886.0,65927.0,65983.0,66044.0,66098.0,66191.0,66237.0,66277.0,66308.0,66338.0,66381.0,66475.0,66507.0,66556.0,66620.0,66660.0,66691.0,66750.0,66821.0,66848.0,66899.0,66922.0,66982.0,67042.0,67103.0,67157.0
5086303,73500.0,73555.0,73583.0,73615.0,73649.0,73680.0,73708.0,73769.0,73810.0,73848.0,73885.0,73929.0,73949.0,74003.0,74043.0,74069.0,74141.0,74209.0,74268.0,74302.0,74361.0,74414.0,74472.0,74556.0,74619.0,74658.0,74701.0,74773.0,74807.0,74908.0,74930.0,75032.0,75180.0,75291.0,75510.0,75627.0,75714.0,75798.0,75850.0,75899.0,75964.0,76006.0,76104.0,76136.0,76176.0,76219.0,76257.0,76322.0,76355.0,76387.0,76413.0,76437.0,76472.0,76550.0,76577.0,76618.0,76671.0,76705.0,76731.0,76780.0,76839.0,76862.0,76904.0,76924.0,76974.0,77026.0,77078.0,77124.0
5086305,82200.0,82254.0,82281.0,82313.0,82346.0,82375.0,82401.0,82459.0,82494.0,82527.0,82559.0,82595.0,82611.0,82656.0,82693.0,82717.0,82763.0,82806.0,82853.0,82880.0,82927.0,82969.0,83015.0,83081.0,83131.0,83166.0,83205.0,83270.0,83301.0,83396.0,83415.0,83502.0,83664.0,83785.0,84100.0,84203.0,84274.0,84343.0,84385.0,84428.0,84485.0,84520.0,84600.0,84631.0,84670.0,84712.0,84749.0,84813.0,84844.0,84875.0,84899.0,84922.0,84954.0,85026.0,85051.0,85089.0,85138.0,85169.0,85193.0,85238.0,85292.0,85313.0,85352.0,85370.0,85413.0,85463.0,85514.0,85559.0
5086983,31500.0,31580.0,31620.0,31667.0,31715.0,31790.0,31858.0,32008.0,32070.0,32128.0,32186.0,32246.0,32273.0,32345.0,32409.0,32460.0,32563.0,32659.0,32729.0,32770.0,32841.0,32906.0,32975.0,33075.0,33151.0,33230.0,33318.0,33465.0,33533.0,33664.0,33684.0,33779.0,33968.0,34109.0,34388.0,34534.0,34628.0,34711.0,34761.0,34797.0,34846.0,34892.0,34997.0,35028.0,35068.0,35111.0,35149.0,35214.0,35247.0,35279.0,35305.0,35329.0,35364.0,35443.0,35470.0,35511.0,35565.0,35599.0,35625.0,35674.0,35733.0,35756.0,35799.0,35819.0,35869.0,35917.0,35966.0,36010.0
5086985,42300.0,42378.0,42417.0,42462.0,42509.0,42548.0,42583.0,42660.0,42718.0,42773.0,42827.0,42878.0,42901.0,42962.0,43007.0,43044.0,43116.0,43184.0,43244.0,43279.0,43339.0,43393.0,43463.0,43564.0,43641.0,43684.0,43732.0,43812.0,43848.0,43969.0,43990.0,44089.0,44232.0,44339.0,44603.0,44755.0,44864.0,44951.0,45004.0,45057.0,45127.0,45171.0,45271.0,45300.0,45346.0,45396.0,45441.0,45517.0,45556.0,45587.0,45612.0,45635.0,45669.0,45756.0,45786.0,45832.0,45891.0,45928.0,45957.0,46011.0,46076.0,46101.0,46148.0,46170.0,46226.0,46282.0,46339.0,46390.0
5086987,53100.0,53167.0,53201.0,53240.0,53281.0,53324.0,53363.0,53450.0,53506.0,53558.0,53610.0,53660.0,53683.0,53744.0,53797.0,53833.0,53909.0,53981.0,54041.0,54076.0,54136.0,54191.0,54260.0,54359.0,54435.0,54479.0,54528.0,54610.0,54649.0,54766.0,54788.0,54892.0,55051.0,55171.0,55458.0,55602.0,55713.0,55799.0,55851.0,55906.0,55978.0,56024.0,56130.0,56165.0,56217.0,56273.0,56323.0,56408.0,56451.0,56491.0,56522.0,56552.0,56595.0,56699.0,56735.0,56790.0,56861.0,56906.0,56941.0,57006.0,57084.0,57114.0,57170.0,57196.0,57262.0,57325.0,57388.0,57444.0
5086989,65400.0,65460.0,65491.0,65526.0,65563.0,65598.0,65630.0,65701.0,65753.0,65802.0,65850.0,65900.0,65922.0,65983.0,66027.0,66061.0,66135.0,66204.0,66265.0,66300.0,66361.0,66416.0,66478.0,66568.0,66636.0,66681.0,66731.0,66815.0,66853.0,66982.0,67006.0,67117.0,67277.0,67397.0,67651.0,67774.0,67884.0,67968.0,68020.0,68080.0,68159.0,68205.0,68310.0,68345.0,68390.0,68439.0,68482.0,68556.0,68594.0,68631.0,68660.0,68687.0,68726.0,68818.0,68850.0,68898.0,68961.0,69000.0,69031.0,69089.0,69158.0,69185.0,69235.0,69258.0,69317.0,69375.0,69433.0,69485.0
5087134,27300.0,27368.0,27402.0,27442.0,27483.0,27527.0,27566.0,27653.0,27703.0,27750.0,27796.0,27861.0,27890.0,27970.0,28041.0,28081.0,28183.0,28279.0,28375.0,28431.0,28527.0,28614.0,28689.0,28797.0,28878.0,28948.0,29026.0,29157.0,29218.0,29329.0,29348.0,29438.0,29572.0,29672.0,29909.0,30023.0,30135.0,30209.0,30254.0,30305.0,30373.0,30424.0,30541.0,30567.0,30622.0,30681.0,30734.0,30824.0,30870.0,30910.0,30941.0,30971.0,31014.0,31116.0,31151.0,31205.0,31275.0,31319.0,31353.0,31417.0,31494.0,31524.0,31579.0,31604.0,31669.0,31728.0,31787.0,31840.0
5087136,38700.0,38778.0,38817.0,38862.0,38909.0,38948.0,38983.0,39060.0,39118.0,39173.0,39227.0,39278.0,39301.0,39362.0,39407.0,39444.0,39516.0,39584.0,39644.0,39679.0,39739.0,39793.0,39863.0,39964.0,40041.0,40084.0,40132.0,40212.0,40248.0,40369.0,40390.0,40489.0,40632.0,40739.0,41003.0,41155.0,41264.0,41351.0,41404.0,41457.0,41527.0,41571.0,41671.0,41700.0,41746.0,41796.0,41841.0,41917.0,41956.0,41987.0,42012.0,42035.0,42069.0,42156.0,42186.0,42232.0,42291.0,42328.0,42357.0,42411.0,42476.0,42501.0,42548.0,42570.0,42626.0,42682.0,42739.0,42790.0
5087138,49500.0,49567.0,49601.0,49640.0,49681.0,49724.0,49763.0,49850.0,49906.0,49958.0,50010.0,50060.0,50083.0,50144.0,50197.0,50233.0,50309.0,50381.0,50441.0,50476.0,50536.0,50591.0,50660.0,50759.0,50835.0,50879.0,50928.0,51010.0,51049.0,51166.0,51188.0,51292.0,51451.0,51571.0,51858.0,52002.0,52113.0,52199.0,52251.0,52306.0,52378.0,52424.0,52530.0,52565.0,52617.0,52673.0,52723.0,52808.0,52851.0,52891.0,52922.0,52952.0,52995.0,53099.0,53135.0,53190.0,53261.0,53306.0,53341.0,53406.0,53484.0,53514.0,53570.0,53596.0,53662.0,53725.0,53788.0,53844.0
5087140,61200.0,61259.0,61289.0,61324.0,61359.0,61398.0,61433.0,61512.0,61569.0,61622.0,61675.0,61730.0,61755.0,61821.0,61867.0,61900.0,61975.0,62046.0,62112.0,62151.0,62217.0,62277.0,62340.0,62431.0,62499.0,62548.0,62603.0,62695.0,62737.0,62851.0,62876.0,62992.0,63187.0,63334.0,63668.0,63817.0,63929.0,64016.0,64070.0,64146.0,64246.0,64288.0,64386.0,64427.0,64483.0,64544.0,64598.0,64691.0,64737.0,64777.0,64808.0,64838.0,64881.0,64975.0,65007.0,65056.0,65120.0,65160.0,65191.0,65250.0,65321.0,65348.0,65399.0,65422.0,65482.0,65542.0,65603.0,65657.0
5087142,72000.0,72055.0,72083.0,72115.0,72149.0,72180.0,72208.0,72269.0,72310.0,72348.0,72385.0,72429.0,72449.0,72503.0,72543.0,72569.0,72641.0,72709.0,72768.0,72802.0,72861.0,72914.0,72972.0,73056.0,73119.0,73158.0,73201.0,73273.0,73307.0,73408.0,73430.0,73532.0,73680.0,73791.0,74010.0,74127.0,74214.0,74298.0,74350.0,74399.0,74464.0,74506.0,74604.0,74636.0,74676.0,74719.0,74757.0,74822.0,74855.0,74887.0,74913.0,74937.0,74972.0,75050.0,75077.0,75118.0,75171.0,75205.0,75231.0,75280.0,75339.0,75362.0,75404.0,75424.0,75474.0,75526.0,75578.0,75624.0
5087144,81000.0,81054.0,81081.0,81113.0,81146.0,81175.0,81201.0,81259.0,81294.0,81327.0,81359.0,81395.0,81411.0,81456.0,81493.0,81517.0,81563.0,81606.0,81653.0,81680.0,81727.0,81769.0,81815.0,81881.0,81931.0,81966.0,82005.0,82070.0,82101.0,82196.0,82215.0,82302.0,82464.0,82585.0,82900.0,83003.0,83074.0,83143.0,83185.0,83228.0,83285.0,83320.0,83400.0,83431.0,83470.0,83512.0,83549.0,83613.0,83644.0,83675.0,83699.0,83722.0,83754.0,83826.0,83851.0,83889.0,83938.0,83969.0,83993.0,84038.0,84092.0,84113.0,84152.0,84170.0,84213.0,84263.0,84314.0,84359.0
