tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5093934,27000.0,27046.0,27099.0,27182.0,27201.0,27239.0,27271.0,27298.0,27374.0,27399.0,27484.0,27524.0,27581.0,27626.0,27721.0,27779.0,27836.0,27900.0,27978.0,28015.0,28076.0,28158.0,28208.0,28251.0,28325.0,28380.0,28454.0,28495.0,28570.0,28643.0,28698.0,28778.0,28821.0,28871.0,28923.0,28958.0,29004.0,29088.0,29139.0,29185.0,29293.0,29382.0,29472.0,29509.0,29548.0,29653.0,29680.0,29733.0,29794.0,29853.0,29892.0,29945.0,29989.0,30046.0,30147.0,30223.0,30274.0,30344.0,30440.0,30589.0,30747.0,30952.0,31218.0,31316.0,31461.0,31528.0,31594.0,31633.0
5093937,48000.0,48047.0,48101.0,48185.0,48205.0,48243.0,48276.0,48303.0,48380.0,48407.0,48502.0,48546.0,48610.0,48660.0,48766.0,48829.0,48905.0,48992.0,49092.0,49139.0,49218.0,49323.0,49387.0,49442.0,49536.0,49587.0,49656.0,49692.0,49758.0,49822.0,49870.0,49941.0,49980.0,50027.0,50068.0,50096.0,50132.0,50210.0,50250.0,50289.0,50385.0,50451.0,50546.0,50585.0,50626.0,50724.0,50749.0,50802.0,50864.0,50920.0,50957.0,51007.0,51039.0,51081.0,51171.0,51250.0,51301.0,51336.0,51384.0,51458.0,51596.0,51764.0,51983.0,52074.0,52190.0,52244.0,52296.0,52330.0
5093939,60600.0,60654.0,60717.0,60815.0,60837.0,60876.0,60909.0,60936.0,61014.0,61041.0,61134.0,61177.0,61240.0,61289.0,61393.0,61455.0,61526.0,61607.0,61711.0,61760.0,61842.0,61952.0,62019.0,62077.0,62177.0,62227.0,62296.0,62330.0,62391.0,62450.0,62494.0,62560.0,62596.0,62638.0,62676.0,62702.0,62736.0,62820.0,62873.0,62917.0,63001.0,63064.0,63149.0,63183.0,63220.0,63314.0,63338.0,63385.0,63441.0,63491.0,63525.0,63570.0,63601.0,63642.0,63722.0,63795.0,63833.0,63869.0,63919.0,63996.0,64152.0,64336.0,64574.0,64674.0,64796.0,64853.0,64907.0,64947.0
5093941,72900.0,72938.0,72981.0,73049.0,73064.0,73099.0,73129.0,73154.0,73225.0,73247.0,73323.0,73358.0,73409.0,73449.0,73534.0,73586.0,73650.0,73722.0,73799.0,73835.0,73896.0,73977.0,74026.0,74068.0,74141.0,74184.0,74243.0,74270.0,74319.0,74367.0,74403.0,74456.0,74489.0,74529.0,74571.0,74599.0,74635.0,74705.0,74743.0,74775.0,74841.0,74883.0,74947.0,74973.0,75000.0,75078.0,75098.0,75134.0,75177.0,75219.0,75247.0,75285.0,75313.0,75350.0,75411.0,75475.0,75511.0,75536.0,75571.0,75625.0,75737.0,75884.0,76076.0,76149.0,76235.0,76275.0,76313.0,76345.0
5093943,81900.0,81934.0,81973.0,82034.0,82048.0,82080.0,82108.0,82131.0,82197.0,82216.0,82284.0,82315.0,82361.0,82397.0,82473.0,82518.0,82569.0,82626.0,82691.0,82722.0,82774.0,82843.0,82885.0,82921.0,82983.0,83017.0,83063.0,83088.0,83133.0,83177.0,83210.0,83258.0,83290.0,83329.0,83366.0,83391.0,83422.0,83472.0,83503.0,83532.0,83598.0,83633.0,83689.0,83712.0,83737.0,83804.0,83821.0,83854.0,83892.0,83925.0,83947.0,83976.0,83995.0,84020.0,84064.0,84106.0,84138.0,84155.0,84179.0,84216.0,84309.0,84454.0,84642.0,84705.0,84769.0,84799.0,84827.0,84851.0
5094071,23400.0,23446.0,23499.0,23582.0,23601.0,23639.0,23671.0,23698.0,23774.0,23799.0,23884.0,23924.0,23981.0,24026.0,24121.0,24179.0,24236.0,24300.0,24378.0,24415.0,24476.0,24558.0,24608.0,24651.0,24725.0,24780.0,24854.0,24895.0,24970.0,25043.0,25098.0,25178.0,25221.0,25271.0,25323.0,25358.0,25404.0,25488.0,25539.0,25585.0,25693.0,25782.0,25872.0,25909.0,25948.0,26053.0,26080.0,26133.0,26194.0,26253.0,26292.0,26345.0,26389.0,26446.0,26547.0,26623.0,26674.0,26744.0,26840.0,26989.0,27147.0,27352.0,27618.0,27716.0,27861.0,27928.0,27994.0,28033.0
5094073,34200.0,34248.0,34303.0,34388.0,34407.0,34459.0,34504.0,34541.0,34647.0,34676.0,34777.0,34824.0,34892.0,34946.0,35059.0,35126.0,35197.0,35277.0,35366.0,35408.0,35478.0,35571.0,35628.0,35677.0,35762.0,35817.0,35892.0,35941.0,36028.0,36113.0,36177.0,36272.0,36315.0,36366.0,36409.0,36438.0,36475.0,36562.0,36611.0,36654.0,36769.0,36855.0,36953.0,36993.0,37036.0,37141.0,37167.0,37217.0,37275.0,37332.0,37370.0,37422.0,37460.0,37510.0,37598.0,37679.0,37727.0,37784.0,37863.0,37986.0,38162.0,38376.0,38655.0,38757.0,38877.0,38933.0,38987.0,39029.0
5094075,45600.0,45647.0,45701.0,45785.0,45805.0,45843.0,45876.0,45903.0,45980.0,46007.0,46102.0,46146.0,46210.0,46260.0,46366.0,46429.0,46505.0,46592.0,46692.0,46739.0,46818.0,46923.0,46987.0,47042.0,47136.0,47187.0,47256.0,47292.0,47358.0,47422.0,47470.0,47541.0,47580.0,47627.0,47668.0,47696.0,47732.0,47810.0,47850.0,47889.0,47985.0,48051.0,48146.0,48185.0,48226.0,48324.0,48349.0,48402.0,48464.0,48520.0,48557.0,48607.0,48639.0,48681.0,48771.0,48850.0,48901.0,48936.0,48984.0,49058.0,49196.0,49364.0,49583.0,49674.0,49790.0,49844.0,49896.0,49930.0
5094077,57600.0,57654.0,57717.0,57815.0,57837.0,57876.0,57909.0,57936.0,58014.0,58041.0,58134.0,58177.0,58240.0,58289.0,58393.0,58455.0,58526.0,58607.0,58711.0,58760.0,58842.0,58952.0,59019.0,59077.0,59177.0,59227.0,59296.0,59330.0,59391.0,59450.0,59494.0,59560.0,59596.0,59638.0,59676.0,59702.0,59736.0,59820.0,59873.0,59917.0,60001.0,60064.0,60149.0,60183.0,60220.0,60314.0,60338.0,60385.0,60441.0,60491.0,60525.0,60570.0,60601.0,60642.0,60722.0,60795.0,60833.0,60869.0,60919.0,60996.0,61152.0,61336.0,61574.0,61674.0,61796.0,61853.0,61907.0,61947.0
5094079,69300.0,69338.0,69381.0,69449.0,69464.0,69499.0,69529.0,69554.0,69625.0,69647.0,69723.0,69758.0,69809.0,69849.0,69934.0,69986.0,70050.0,70122.0,70199.0,70235.0,70296.0,70377.0,70426.0,70468.0,70541.0,70584.0,70643.0,70670.0,70719.0,70767.0,70803.0,70856.0,70889.0,70929.0,70971.0,70999.0,71035.0,71105.0,71143.0,71175.0,71241.0,71283.0,71347.0,71373.0,71400.0,71478.0,71498.0,71534.0,71577.0,71619.0,71647.0,71685.0,71713.0,71750.0,71811.0,71875.0,71911.0,71936.0,71971.0,72025.0,72137.0,72284.0,72476.0,72549.0,72635.0,72675.0,72713.0,72745.0
5094081,78300.0,78334.0,78373.0,78434.0,78448.0,78480.0,78508.0,78531.0,78597.0,78616.0,78684.0,78715.0,78761.0,78797.0,78873.0,78918.0,78969.0,79026.0,79091.0,79122.0,79174.0,79243.0,79285.0,79321.0,79383.0,79417.0,79463.0,79488.0,79533.0,79577.0,79610.0,79658.0,79690.0,79729.0,79766.0,79791.0,79822.0,79872.0,79903.0,79932.0,79998.0,80033.0,80089.0,80112.0,80137.0,80204.0,80221.0,80254.0,80292.0,80325.0,80347.0,80376.0,80395.0,80420.0,80464.0,80506.0,80538.0,80555.0,80579.0,80616.0,80709.0,80854.0,81042.0,81105.0,81169.0,81199.0,81227.0,81251.0
5094152,24300.0,24346.0,24399.0,24482.0,24501.0,24539.0,24571.0,24598.0,24674.0,24699.0,24784.0,24824.0,24881.0,24926.0,25021.0,25079.0,25136.0,25200.0,25278.0,25315.0,25376.0,25458.0,25508.0,25551.0,25625.0,25680.0,25754.0,25795.0,25870.0,25943.0,25998.0,26078.0,26121.0,26171.0,26223.0,26258.0,26304.0,26388.0,26439.0,26485.0,26593.0,26682.0,26772.0,26809.0,26848.0,26953.0,26980.0,27033.0,27094.0,27153.0,27192.0,27245.0,27289.0,27346.0,27447.0,27523.0,27574.0,27644.0,27740.0,27889.0,28047.0,28252.0,28518.0,28616.0,28761.0,28828.0,28894.0,28933.0
5094154,35100.0,35148.0,35203.0,35288.0,35307.0,35359.0,35404.0,35441.0,35547.0,35576.0,35677.0,35724.0,35792.0,35846.0,35959.0,36026.0,36097.0,36177.0,36266.0,36308.0,36378.0,36471.0,36528.0,36577.0,36662.0,36717.0,36792.0,36841.0,36928.0,37013.0,37077.0,37172.0,37215.0,37266.0,37309.0,37338.0,37375.0,37462.0,37511.0,37554.0,37669.0,37755.0,37853.0,37893.0,37936.0,38041.0,38067.0,38117.0,38175.0,38232.0,38270.0,38322.0,38360.0,38410.0,38498.0,38579.0,38627.0,38684.0,38763.0,38886.0,39062.0,39276.0,39555.0,39657.0,39777.0,39833.0,39887.0,39929.0
5094156,49200.0,49247.0,49301.0,49385.0,49405.0,49443.0,49476.0,49503.0,49580.0,49607.0,49702.0,49746.0,49810.0,49860.0,49966.0,50029.0,50105.0,50192.0,50292.0,50339.0,50418.0,50523.0,50587.0,50642.0,50736.0,50787.0,50856.0,50892.0,50958.0,51022.0,51070.0,51141.0,51180.0,51227.0,51268.0,51296.0,51332.0,51410.0,51450.0,51489.0,51585.0,51651.0,51746.0,51785.0,51826.0,51924.0,51949.0,52002.0,52064.0,52120.0,52157.0,52207.0,52239.0,52281.0,52371.0,52450.0,52501.0,52536.0,52584.0,52658.0,52796.0,52964.0,53183.0,53274.0,53390.0,53444.0,53496.0,53530.0
5094158,61800.0,61854.0,61917.0,62015.0,62037.0,62076.0,62109.0,62136.0,62214.0,62241.0,62334.0,62377.0,62440.0,62489.0,62593.0,62655.0,62726.0,62807.0,62911.0,62960.0,63042.0,63152.0,63219.0,63277.0,63377.0,63427.0,63496.0,63530.0,63591.0,63650.0,63694.0,63760.0,63796.0,63838.0,63876.0,63902.0,63936.0,64020.0,64073.0,64117.0,64201.0,64264.0,64349.0,64383.0,64420.0,64514.0,64538.0,64585.0,64641.0,64691.0,64725.0,64770.0,64801.0,64842.0,64922.0,64995.0,65033.0,65069.0,65119.0,65196.0,65352.0,65536.0,65774.0,65874.0,65996.0,66053.0,66107.0,66147.0
5094531,38400.0,38437.0,38479.0,38545.0,38560.0,38612.0,38656.0,38693.0,38798.0,38820.0,38898.0,38934.0,38986.0,39027.0,39114.0,39167.0,39221.0,39283.0,39356.0,39391.0,39449.0,39526.0,39573.0,39614.0,39684.0,39731.0,39794.0,39821.0,39869.0,39916.0,39951.0,40002.0,40034.0,40071.0,40104.0,40126.0,40154.0,40210.0,40239.0,40265.0,40327.0,40363.0,40441.0,40473.0,40506.0,40583.0,40603.0,40649.0,40703.0,40757.0,40793.0,40841.0,40870.0,40908.0,40967.0,41051.0,41102.0,41128.0,41164.0,41220.0,41344.0,41466.0,41624.0,41713.0,41802.0,41843.0,41883.0,41917.0
5094533,49200.0,49240.0,49286.0,49358.0,49375.0,49420.0,49459.0,49491.0,49583.0,49611.0,49707.0,49751.0,49816.0,49867.0,49974.0,50038.0,50109.0,50190.0,50278.0,50319.0,50389.0,50482.0,50538.0,50587.0,50671.0,50722.0,50791.0,50824.0,50884.0,50942.0,50986.0,51050.0,51093.0,51144.0,51188.0,51218.0,51257.0,51341.0,51379.0,51415.0,51491.0,51545.0,51622.0,51653.0,51687.0,51779.0,51802.0,51848.0,51902.0,51950.0,51982.0,52025.0,52049.0,52081.0,52146.0,52213.0,52252.0,52288.0,52338.0,52415.0,52569.0,52727.0,52932.0,53019.0,53108.0,53149.0,53190.0,53218.0
5094535,60000.0,60051.0,60109.0,60200.0,60220.0,60259.0,60293.0,60321.0,60401.0,60423.0,60501.0,60537.0,60589.0,60630.0,60717.0,60770.0,60838.0,60915.0,60990.0,61025.0,61084.0,61163.0,61211.0,61253.0,61326.0,61375.0,61441.0,61469.0,61520.0,61570.0,61607.0,61662.0,61697.0,61739.0,61781.0,61809.0,61846.0,61926.0,61958.0,61989.0,62056.0,62103.0,62168.0,62194.0,62222.0,62297.0,62316.0,62355.0,62401.0,62443.0,62471.0,62509.0,62536.0,62572.0,62623.0,62680.0,62718.0,62744.0,62779.0,62834.0,62957.0,63137.0,63370.0,63450.0,63531.0,63569.0,63606.0,63632.0
5094537,70200.0,70245.0,70297.0,70378.0,70396.0,70433.0,70464.0,70490.0,70564.0,70586.0,70664.0,70700.0,70752.0,70794.0,70881.0,70934.0,71006.0,71087.0,71159.0,71193.0,71250.0,71325.0,71371.0,71411.0,71479.0,71525.0,71587.0,71617.0,71671.0,71724.0,71764.0,71823.0,71866.0,71917.0,71960.0,71989.0,72026.0,72157.0,72201.0,72237.0,72312.0,72353.0,72426.0,72456.0,72487.0,72598.0,72626.0,72666.0,72713.0,72764.0,72798.0,72843.0,72864.0,72891.0,72977.0,73053.0,73090.0,73112.0,73142.0,73188.0,73302.0,73444.0,73629.0,73712.0,73802.0,73844.0,73884.0,73914.0
5094539,79200.0,79238.0,79282.0,79350.0,79365.0,79398.0,79426.0,79449.0,79516.0,79536.0,79607.0,79640.0,79688.0,79726.0,79806.0,79854.0,79916.0,79986.0,80058.0,80092.0,80149.0,80225.0,80271.0,80311.0,80380.0,80419.0,80473.0,80498.0,80542.0,80585.0,80617.0,80665.0,80701.0,80744.0,80779.0,80802.0,80833.0,80887.0,80921.0,80952.0,81018.0,81048.0,81106.0,81130.0,81155.0,81212.0,81226.0,81257.0,81294.0,81329.0,81352.0,81384.0,81400.0,81422.0,81471.0,81507.0,81539.0,81562.0,81593.0,81641.0,81769.0,81944.0,82171.0,82232.0,82286.0,82311.0,82336.0,82355.0
5094907,28800.0,28848.0,28903.0,28988.0,29007.0,29059.0,29104.0,29141.0,29247.0,29276.0,29377.0,29424.0,29492.0,29546.0,29659.0,29726.0,29797.0,29877.0,29966.0,30008.0,30078.0,30171.0,30228.0,30277.0,30362.0,30417.0,30492.0,30541.0,30628.0,30713.0,30777.0,30872.0,30915.0,30966.0,31009.0,31038.0,31075.0,31162.0,31211.0,31254.0,31369.0,31455.0,31553.0,31593.0,31636.0,31741.0,31767.0,31817.0,31875.0,31932.0,31970.0,32022.0,32060.0,32110.0,32198.0,32279.0,32327.0,32384.0,32463.0,32586.0,32762.0,32976.0,33255.0,33357.0,33477.0,33533.0,33587.0,33629.0
5094909,39600.0,39642.0,39691.0,39767.0,39784.0,39822.0,39854.0,39881.0,39958.0,39984.0,40074.0,40116.0,40177.0,40225.0,40326.0,40385.0,40453.0,40531.0,40620.0,40662.0,40732.0,40825.0,40882.0,40931.0,41016.0,41067.0,41136.0,41170.0,41231.0,41291.0,41336.0,41403.0,41443.0,41491.0,41534.0,41563.0,41600.0,41677.0,41722.0,41763.0,41845.0,41910.0,42008.0,42048.0,42090.0,42195.0,42221.0,42279.0,42346.0,42402.0,42439.0,42489.0,42523.0,42567.0,42659.0,42747.0,42794.0,42825.0,42868.0,42935.0,43073.0,43254.0,43490.0,43579.0,43702.0,43759.0,43815.0,43849.0
5094911,51600.0,51647.0,51701.0,51785.0,51805.0,51843.0,51876.0,51903.0,51980.0,52007.0,52102.0,52146.0,52210.0,52260.0,52366.0,52429.0,52505.0,52592.0,52692.0,52739.0,52818.0,52923.0,52987.0,53042.0,53136.0,53187.0,53256.0,53292.0,53358.0,53422.0,53470.0,53541.0,53580.0,53627.0,53668.0,53696.0,53732.0,53810.0,53850.0,53889.0,53985.0,54051.0,54146.0,54185.0,54226.0,54324.0,54349.0,54402.0,54464.0,54520.0,54557.0,54607.0,54639.0,54681.0,54771.0,54850.0,54901.0,54936.0,54984.0,55058.0,55196.0,55364.0,55583.0,55674.0,55790.0,55844.0,55896.0,55930.0
5094913,64200.0,64254.0,64317.0,64415.0,64437.0,64476.0,64509.0,64536.0,64614.0,64641.0,64734.0,64777.0,64840.0,64889.0,64993.0,65055.0,65126.0,65207.0,65311.0,65360.0,65442.0,65552.0,65619.0,65677.0,65777.0,65827.0,65896.0,65930.0,65991.0,66050.0,66094.0,66160.0,66196.0,66238.0,66276.0,66302.0,66336.0,66420.0,66473.0,66517.0,66601.0,66664.0,66749.0,66783.0,66820.0,66914.0,66938.0,66985.0,67041.0,67091.0,67125.0,67170.0,67201.0,67242.0,67322.0,67395.0,67433.0,67469.0,67519.0,67596.0,67752.0,67936.0,68174.0,68274.0,68396.0,68453.0,68507.0,68547.0
5096341,25200.0,25246.0,25299.0,25382.0,25401.0,25439.0,25471.0,25498.0,25574.0,25599.0,25684.0,25724.0,25781.0,25826.0,25921.0,25979.0,26036.0,26100.0,26178.0,26215.0,26276.0,26358.0,26408.0,26451.0,26525.0,26580.0,26654.0,26695.0,26770.0,26843.0,26898.0,26978.0,27021.0,27071.0,27123.0,27158.0,27204.0,27288.0,27339.0,27385.0,27493.0,27582.0,27672.0,27709.0,27748.0,27853.0,27880.0,27933.0,27994.0,28053.0,28092.0,28145.0,28189.0,28246.0,28347.0,28423.0,28474.0,28544.0,28640.0,28789.0,28947.0,29152.0,29418.0,29516.0,29661.0,29728.0,29794.0,29833.0
5096343,36000.0,36042.0,36091.0,36167.0,36184.0,36222.0,36254.0,36281.0,36358.0,36384.0,36474.0,36516.0,36577.0,36625.0,36726.0,36785.0,36853.0,36931.0,37020.0,37062.0,37132.0,37225.0,37282.0,37331.0,37416.0,37467.0,37536.0,37570.0,37631.0,37691.0,37736.0,37803.0,37843.0,37891.0,37934.0,37963.0,38000.0,38077.0,38122.0,38163.0,38245.0,38310.0,38408.0,38448.0,38490.0,38595.0,38621.0,38679.0,38746.0,38802.0,38839.0,38889.0,38923.0,38967.0,39059.0,39147.0,39194.0,39225.0,39268.0,39335.0,39473.0,39654.0,39890.0,39979.0,40102.0,40159.0,40215.0,40249.0
5096345,46800.0,46847.0,46901.0,46985.0,47005.0,47043.0,47076.0,47103.0,47180.0,47207.0,47302.0,47346.0,47410.0,47460.0,47566.0,47629.0,47705.0,47792.0,47892.0,47939.0,48018.0,48123.0,48187.0,48242.0,48336.0,48387.0,48456.0,48492.0,48558.0,48622.0,48670.0,48741.0,48780.0,48827.0,48868.0,48896.0,48932.0,49010.0,49050.0,49089.0,49185.0,49251.0,49346.0,49385.0,49426.0,49524.0,49549.0,49602.0,49664.0,49720.0,49757.0,49807.0,49839.0,49881.0,49971.0,50050.0,50101.0,50136.0,50184.0,50258.0,50396.0,50564.0,50783.0,50874.0,50990.0,51044.0,51096.0,51130.0
5096347,58500.0,58554.0,58617.0,58715.0,58737.0,58776.0,58809.0,58836.0,58914.0,58941.0,59034.0,59077.0,59140.0,59189.0,59293.0,59355.0,59426.0,59507.0,59611.0,59660.0,59742.0,59852.0,59919.0,59977.0,60077.0,60127.0,60196.0,60230.0,60291.0,60350.0,60394.0,60460.0,60496.0,60538.0,60576.0,60602.0,60636.0,60720.0,60773.0,60817.0,60901.0,60964.0,61049.0,61083.0,61120.0,61214.0,61238.0,61285.0,61341.0,61391.0,61425.0,61470.0,61501.0,61542.0,61622.0,61695.0,61733.0,61769.0,61819.0,61896.0,62052.0,62236.0,62474.0,62574.0,62696.0,62753.0,62807.0,62847.0
5097106,36000.0,36037.0,36079.0,36145.0,36160.0,36212.0,36256.0,36293.0,36398.0,36420.0,36498.0,36534.0,36586.0,36627.0,36714.0,36767.0,36821.0,36883.0,36956.0,36991.0,37049.0,37126.0,37173.0,37214.0,37284.0,37331.0,37394.0,37421.0,37469.0,37516.0,37551.0,37602.0,37634.0,37671.0,37704.0,37726.0,37754.0,37810.0,37839.0,37865.0,37927.0,37963.0,38041.0,38073.0,38106.0,38183.0,38203.0,38249.0,38303.0,38357.0,38393.0,38441.0,38470.0,38508.0,38567.0,38651.0,38702.0,38728.0,38764.0,38820.0,38944.0,39066.0,39224.0,39313.0,39402.0,39443.0,39483.0,39517.0
5097110,56400.0,56451.0,56509.0,56600.0,56620.0,56659.0,56693.0,56721.0,56801.0,56823.0,56901.0,56937.0,56989.0,57030.0,57117.0,57170.0,57238.0,57315.0,57390.0,57425.0,57484.0,57563.0,57611.0,57653.0,57726.0,57775.0,57841.0,57869.0,57920.0,57970.0,58007.0,58062.0,58097.0,58139.0,58181.0,58209.0,58246.0,58326.0,58358.0,58389.0,58456.0,58503.0,58568.0,58594.0,58622.0,58697.0,58716.0,58755.0,58801.0,58843.0,58871.0,58909.0,58936.0,58972.0,59023.0,59080.0,59118.0,59144.0,59179.0,59234.0,59357.0,59537.0,59770.0,59850.0,59931.0,59969.0,60006.0,60032.0
5097112,66600.0,66651.0,66709.0,66800.0,66820.0,66859.0,66893.0,66921.0,67001.0,67023.0,67101.0,67137.0,67189.0,67230.0,67317.0,67370.0,67438.0,67515.0,67590.0,67625.0,67684.0,67763.0,67811.0,67853.0,67926.0,67975.0,68041.0,68069.0,68120.0,68170.0,68207.0,68262.0,68297.0,68339.0,68381.0,68409.0,68446.0,68526.0,68558.0,68589.0,68656.0,68703.0,68768.0,68794.0,68822.0,68897.0,68916.0,68955.0,69001.0,69043.0,69071.0,69109.0,69136.0,69172.0,69223.0,69280.0,69318.0,69344.0,69379.0,69434.0,69557.0,69737.0,69970.0,70050.0,70131.0,70169.0,70206.0,70232.0
5098144,29700.0,29748.0,29803.0,29888.0,29907.0,29959.0,30004.0,30041.0,30147.0,30176.0,30277.0,30324.0,30392.0,30446.0,30559.0,30626.0,30697.0,30777.0,30866.0,30908.0,30978.0,31071.0,31128.0,31177.0,31262.0,31317.0,31392.0,31441.0,31528.0,31613.0,31677.0,31772.0,31815.0,31866.0,31909.0,31938.0,31975.0,32062.0,32111.0,32154.0,32269.0,32355.0,32453.0,32493.0,32536.0,32641.0,32667.0,32717.0,32775.0,32832.0,32870.0,32922.0,32960.0,33010.0,33098.0,33179.0,33227.0,33284.0,33363.0,33486.0,33662.0,33876.0,34155.0,34257.0,34377.0,34433.0,34487.0,34529.0
5098146,42000.0,42042.0,42091.0,42167.0,42184.0,42222.0,42254.0,42281.0,42358.0,42384.0,42474.0,42516.0,42577.0,42625.0,42726.0,42785.0,42853.0,42931.0,43020.0,43062.0,43132.0,43225.0,43282.0,43331.0,43416.0,43467.0,43536.0,43570.0,43631.0,43691.0,43736.0,43803.0,43843.0,43891.0,43934.0,43963.0,44000.0,44077.0,44122.0,44163.0,44245.0,44310.0,44408.0,44448.0,44490.0,44595.0,44621.0,44679.0,44746.0,44802.0,44839.0,44889.0,44923.0,44967.0,45059.0,45147.0,45194.0,45225.0,45268.0,45335.0,45473.0,45654.0,45890.0,45979.0,46102.0,46159.0,46215.0,46249.0
5098148,54000.0,54054.0,54117.0,54215.0,54237.0,54276.0,54309.0,54336.0,54414.0,54441.0,54534.0,54577.0,54640.0,54689.0,54793.0,54855.0,54926.0,55007.0,55111.0,55160.0,55242.0,55352.0,55419.0,55477.0,55577.0,55627.0,55696.0,55730.0,55791.0,55850.0,55894.0,55960.0,55996.0,56038.0,56076.0,56102.0,56136.0,56220.0,56273.0,56317.0,56401.0,56464.0,56549.0,56583.0,56620.0,56714.0,56738.0,56785.0,56841.0,56891.0,56925.0,56970.0,57001.0,57042.0,57122.0,57195.0,57233.0,57269.0,57319.0,57396.0,57552.0,57736.0,57974.0,58074.0,58196.0,58253.0,58307.0,58347.0
5098150,66600.0,66654.0,66717.0,66815.0,66837.0,66876.0,66909.0,66936.0,67014.0,67041.0,67134.0,67177.0,67240.0,67289.0,67393.0,67455.0,67526.0,67607.0,67711.0,67760.0,67842.0,67952.0,68019.0,68077.0,68177.0,68227.0,68296.0,68330.0,68391.0,68450.0,68494.0,68560.0,68596.0,68638.0,68676.0,68702.0,68736.0,68820.0,68873.0,68917.0,69001.0,69064.0,69149.0,69183.0,69220.0,69314.0,69338.0,69385.0,69441.0,69491.0,69525.0,69570.0,69601.0,69642.0,69722.0,69795.0,69833.0,69869.0,69919.0,69996.0,70152.0,70336.0,70574.0,70674.0,70796.0,70853.0,70907.0,70947.0
5099179,32400.0,32431.0,32467.0,32523.0,32537.0,32570.0,32599.0,32623.0,32690.0,32709.0,32776.0,32807.0,32852.0,32888.0,32963.0,33007.0,33056.0,33112.0,33180.0,33212.0,33266.0,33337.0,33381.0,33419.0,33483.0,33518.0,33565.0,33592.0,33641.0,33688.0,33724.0,33776.0,33809.0,33848.0,33893.0,33923.0,33963.0,34013.0,34046.0,34075.0,34146.0,34184.0,34262.0,34294.0,34328.0,34410.0,34431.0,34469.0,34513.0,34563.0,34597.0,34642.0,34663.0,34690.0,34772.0,34819.0,34861.0,34888.0,34925.0,34983.0,35115.0,35249.0,35423.0,35502.0,35573.0,35606.0,35637.0,35660.0
5099181,42000.0,42037.0,42079.0,42145.0,42160.0,42212.0,42256.0,42293.0,42398.0,42420.0,42498.0,42534.0,42586.0,42627.0,42714.0,42767.0,42821.0,42883.0,42956.0,42991.0,43049.0,43126.0,43173.0,43214.0,43284.0,43331.0,43394.0,43421.0,43469.0,43516.0,43551.0,43602.0,43634.0,43671.0,43704.0,43726.0,43754.0,43810.0,43839.0,43865.0,43927.0,43963.0,44041.0,44073.0,44106.0,44183.0,44203.0,44249.0,44303.0,44357.0,44393.0,44441.0,44470.0,44508.0,44567.0,44651.0,44702.0,44728.0,44764.0,44820.0,44944.0,45066.0,45224.0,45313.0,45402.0,45443.0,45483.0,45517.0
5099183,52800.0,52840.0,52886.0,52958.0,52975.0,53020.0,53059.0,53091.0,53183.0,53211.0,53307.0,53351.0,53416.0,53467.0,53574.0,53638.0,53709.0,53790.0,53878.0,53919.0,53989.0,54082.0,54138.0,54187.0,54271.0,54322.0,54391.0,54424.0,54484.0,54542.0,54586.0,54650.0,54693.0,54744.0,54788.0,54818.0,54857.0,54941.0,54979.0,55015.0,55091.0,55145.0,55222.0,55253.0,55287.0,55379.0,55402.0,55448.0,55502.0,55550.0,55582.0,55625.0,55649.0,55681.0,55746.0,55813.0,55852.0,55888.0,55938.0,56015.0,56169.0,56327.0,56532.0,56619.0,56708.0,56749.0,56790.0,56818.0
5099185,63600.0,63651.0,63709.0,63800.0,63820.0,63859.0,63893.0,63921.0,64001.0,64023.0,64101.0,64137.0,64189.0,64230.0,64317.0,64370.0,64438.0,64515.0,64590.0,64625.0,64684.0,64763.0,64811.0,64853.0,64926.0,64975.0,65041.0,65069.0,65120.0,65170.0,65207.0,65262.0,65297.0,65339.0,65381.0,65409.0,65446.0,65526.0,65558.0,65589.0,65656.0,65703.0,65768.0,65794.0,65822.0,65897.0,65916.0,65955.0,66001.0,66043.0,66071.0,66109.0,66136.0,66172.0,66223.0,66280.0,66318.0,66344.0,66379.0,66434.0,66557.0,66737.0,66970.0,67050.0,67131.0,67169.0,67206.0,67232.0
