tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5097314,71100.0,71124.0,71181.0,71241.0,71327.0,71359.0,71398.0,71443.0,71486.0,71524.0,71556.0,71583.0,71613.0,71659.0,71682.0,71705.0,71738.0,71824.0,71863.0,71934.0,71985.0,72045.0,72114.0,72156.0,72238.0,72307.0,72356.0,72453.0,72650.0,72935.0,73127.0,73197.0,73286.0,73344.0,73386.0,73428.0,73523.0,73554.0,73634.0,73692.0,73737.0,73766.0,73804.0,73852.0
5097316,79200.0,79219.0,79265.0,79315.0,79380.0,79404.0,79434.0,79476.0,79511.0,79543.0,79570.0,79593.0,79619.0,79658.0,79677.0,79697.0,79725.0,79778.0,79810.0,79867.0,79904.0,79947.0,79997.0,80028.0,80090.0,80142.0,80179.0,80265.0,80471.0,80770.0,80947.0,81000.0,81091.0,81150.0,81189.0,81227.0,81304.0,81329.0,81393.0,81440.0,81476.0,81499.0,81530.0,81568.0
5098683,37200.0,37224.0,37283.0,37346.0,37445.0,37482.0,37528.0,37586.0,37637.0,37681.0,37718.0,37749.0,37784.0,37837.0,37863.0,37890.0,37926.0,38005.0,38058.0,38154.0,38215.0,38286.0,38368.0,38418.0,38531.0,38626.0,38695.0,38851.0,39057.0,39357.0,39566.0,39649.0,39736.0,39793.0,39831.0,39868.0,39960.0,39990.0,40067.0,40123.0,40164.0,40190.0,40225.0,40269.0
5098685,45600.0,45629.0,45700.0,45776.0,45879.0,45917.0,45965.0,46022.0,46070.0,46114.0,46151.0,46182.0,46217.0,46270.0,46296.0,46323.0,46361.0,46456.0,46502.0,46586.0,46648.0,46720.0,46804.0,46856.0,46953.0,47035.0,47094.0,47210.0,47423.0,47733.0,47949.0,48027.0,48125.0,48188.0,48231.0,48273.0,48379.0,48413.0,48502.0,48568.0,48620.0,48653.0,48696.0,48750.0
5098687,54000.0,54031.0,54107.0,54188.0,54295.0,54335.0,54384.0,54441.0,54491.0,54537.0,54576.0,54609.0,54646.0,54702.0,54730.0,54758.0,54797.0,54902.0,54951.0,55040.0,55099.0,55167.0,55246.0,55295.0,55392.0,55474.0,55533.0,55638.0,55837.0,56126.0,56339.0,56450.0,56539.0,56597.0,56636.0,56674.0,56781.0,56816.0,56906.0,56971.0,57035.0,57075.0,57129.0,57196.0
5098689,63600.0,63624.0,63682.0,63743.0,63827.0,63858.0,63897.0,63938.0,63976.0,64013.0,64044.0,64070.0,64099.0,64143.0,64165.0,64188.0,64220.0,64339.0,64375.0,64440.0,64491.0,64550.0,64619.0,64661.0,64756.0,64836.0,64894.0,65006.0,65245.0,65591.0,65791.0,65855.0,65954.0,66018.0,66062.0,66105.0,66209.0,66243.0,66330.0,66393.0,66448.0,66482.0,66528.0,66585.0
5098976,63000.0,63024.0,63082.0,63143.0,63227.0,63258.0,63297.0,63338.0,63376.0,63413.0,63444.0,63470.0,63499.0,63543.0,63565.0,63588.0,63620.0,63739.0,63775.0,63840.0,63891.0,63950.0,64019.0,64061.0,64156.0,64236.0,64294.0,64406.0,64645.0,64991.0,65191.0,65255.0,65354.0,65418.0,65462.0,65505.0,65609.0,65643.0,65730.0,65793.0,65848.0,65882.0,65928.0,65985.0
5098978,72000.0,72024.0,72081.0,72141.0,72227.0,72259.0,72298.0,72343.0,72386.0,72424.0,72456.0,72483.0,72513.0,72559.0,72582.0,72605.0,72638.0,72724.0,72763.0,72834.0,72885.0,72945.0,73014.0,73056.0,73138.0,73207.0,73256.0,73353.0,73550.0,73835.0,74027.0,74097.0,74186.0,74244.0,74286.0,74328.0,74423.0,74454.0,74534.0,74592.0,74637.0,74666.0,74704.0,74752.0
5100216,31800.0,31832.0,31910.0,31993.0,32093.0,32130.0,32177.0,32240.0,32299.0,32348.0,32389.0,32423.0,32462.0,32520.0,32549.0,32579.0,32621.0,32731.0,32784.0,32879.0,32944.0,33019.0,33107.0,33160.0,33255.0,33335.0,33394.0,33523.0,33754.0,34089.0,34293.0,34358.0,34442.0,34496.0,34535.0,34573.0,34663.0,34692.0,34768.0,34824.0,34872.0,34903.0,34944.0,34994.0
5100218,40200.0,40224.0,40283.0,40346.0,40445.0,40482.0,40528.0,40586.0,40637.0,40681.0,40718.0,40749.0,40784.0,40837.0,40863.0,40890.0,40926.0,41005.0,41058.0,41154.0,41215.0,41286.0,41368.0,41418.0,41531.0,41626.0,41695.0,41851.0,42057.0,42357.0,42566.0,42649.0,42736.0,42793.0,42831.0,42868.0,42960.0,42990.0,43067.0,43123.0,43164.0,43190.0,43225.0,43269.0
5100220,48600.0,48629.0,48700.0,48776.0,48879.0,48917.0,48965.0,49022.0,49070.0,49114.0,49151.0,49182.0,49217.0,49270.0,49296.0,49323.0,49361.0,49456.0,49502.0,49586.0,49648.0,49720.0,49804.0,49856.0,49953.0,50035.0,50094.0,50210.0,50423.0,50733.0,50949.0,51027.0,51125.0,51188.0,51231.0,51273.0,51379.0,51413.0,51502.0,51568.0,51620.0,51653.0,51696.0,51750.0
5100222,57000.0,57028.0,57096.0,57170.0,57278.0,57318.0,57368.0,57421.0,57467.0,57511.0,57548.0,57579.0,57614.0,57667.0,57693.0,57720.0,57758.0,57871.0,57916.0,57996.0,58065.0,58145.0,58238.0,58296.0,58403.0,58493.0,58558.0,58685.0,58908.0,59231.0,59455.0,59590.0,59689.0,59753.0,59799.0,59844.0,59969.0,60010.0,60115.0,60192.0,60251.0,60288.0,60338.0,60400.0
5100224,66600.0,66624.0,66681.0,66741.0,66827.0,66859.0,66898.0,66943.0,66986.0,67024.0,67056.0,67083.0,67113.0,67159.0,67182.0,67205.0,67238.0,67324.0,67363.0,67434.0,67485.0,67545.0,67614.0,67656.0,67738.0,67807.0,67856.0,67953.0,68150.0,68435.0,68627.0,68697.0,68786.0,68844.0,68886.0,68928.0,69023.0,69054.0,69134.0,69192.0,69237.0,69266.0,69304.0,69352.0
5101750,70200.0,70224.0,70281.0,70341.0,70427.0,70459.0,70498.0,70543.0,70586.0,70624.0,70656.0,70683.0,70713.0,70759.0,70782.0,70805.0,70838.0,70924.0,70963.0,71034.0,71085.0,71145.0,71214.0,71256.0,71338.0,71407.0,71456.0,71553.0,71750.0,72035.0,72227.0,72297.0,72386.0,72444.0,72486.0,72528.0,72623.0,72654.0,72734.0,72792.0,72837.0,72866.0,72904.0,72952.0
5101752,78000.0,78019.0,78065.0,78115.0,78180.0,78204.0,78234.0,78276.0,78311.0,78343.0,78370.0,78393.0,78419.0,78458.0,78477.0,78497.0,78525.0,78578.0,78610.0,78667.0,78704.0,78747.0,78797.0,78828.0,78890.0,78942.0,78979.0,79065.0,79271.0,79570.0,79747.0,79800.0,79891.0,79950.0,79989.0,80027.0,80104.0,80129.0,80193.0,80240.0,80276.0,80299.0,80330.0,80368.0
5102772,27000.0,27022.0,27074.0,27130.0,27219.0,27252.0,27294.0,27351.0,27406.0,27453.0,27493.0,27526.0,27564.0,27621.0,27649.0,27678.0,27719.0,27862.0,27915.0,28012.0,28076.0,28150.0,28236.0,28288.0,28396.0,28487.0,28553.0,28675.0,28850.0,29103.0,29291.0,29347.0,29436.0,29494.0,29536.0,29577.0,29681.0,29715.0,29802.0,29866.0,29928.0,29967.0,30019.0,30085.0
5102774,35400.0,35424.0,35483.0,35546.0,35645.0,35682.0,35728.0,35786.0,35837.0,35881.0,35918.0,35949.0,35984.0,36037.0,36063.0,36090.0,36126.0,36205.0,36258.0,36354.0,36415.0,36486.0,36568.0,36618.0,36731.0,36826.0,36895.0,37051.0,37257.0,37557.0,37766.0,37849.0,37936.0,37993.0,38031.0,38068.0,38160.0,38190.0,38267.0,38323.0,38364.0,38390.0,38425.0,38469.0
5102778,52800.0,52831.0,52907.0,52988.0,53095.0,53135.0,53184.0,53241.0,53291.0,53337.0,53376.0,53409.0,53446.0,53502.0,53530.0,53558.0,53597.0,53702.0,53751.0,53840.0,53899.0,53967.0,54046.0,54095.0,54192.0,54274.0,54333.0,54438.0,54637.0,54926.0,55139.0,55250.0,55339.0,55397.0,55436.0,55474.0,55581.0,55616.0,55706.0,55771.0,55835.0,55875.0,55929.0,55996.0
5102780,61800.0,61830.0,61902.0,61980.0,62078.0,62115.0,62160.0,62208.0,62250.0,62291.0,62325.0,62354.0,62387.0,62436.0,62460.0,62485.0,62521.0,62637.0,62674.0,62742.0,62806.0,62880.0,62966.0,63018.0,63125.0,63215.0,63280.0,63413.0,63637.0,63963.0,64179.0,64248.0,64353.0,64422.0,64473.0,64524.0,64640.0,64678.0,64775.0,64847.0,64895.0,64925.0,64965.0,65015.0
5102782,71100.0,71124.0,71181.0,71241.0,71327.0,71359.0,71398.0,71443.0,71486.0,71524.0,71556.0,71583.0,71613.0,71659.0,71682.0,71705.0,71738.0,71824.0,71863.0,71934.0,71985.0,72045.0,72114.0,72156.0,72238.0,72307.0,72356.0,72453.0,72650.0,72935.0,73127.0,73197.0,73286.0,73344.0,73386.0,73428.0,73523.0,73554.0,73634.0,73692.0,73737.0,73766.0,73804.0,73852.0
5102784,79200.0,79219.0,79265.0,79315.0,79380.0,79404.0,79434.0,79476.0,79511.0,79543.0,79570.0,79593.0,79619.0,79658.0,79677.0,79697.0,79725.0,79778.0,79810.0,79867.0,79904.0,79947.0,79997.0,80028.0,80090.0,80142.0,80179.0,80265.0,80471.0,80770.0,80947.0,81000.0,81091.0,81150.0,81189.0,81227.0,81304.0,81329.0,81393.0,81440.0,81476.0,81499.0,81530.0,81568.0
5105269,63000.0,63024.0,63082.0,63143.0,63227.0,63258.0,63297.0,63338.0,63376.0,63413.0,63444.0,63470.0,63499.0,63543.0,63565.0,63588.0,63620.0,63739.0,63775.0,63840.0,63891.0,63950.0,64019.0,64061.0,64156.0,64236.0,64294.0,64406.0,64645.0,64991.0,65191.0,65255.0,65354.0,65418.0,65462.0,65505.0,65609.0,65643.0,65730.0,65793.0,65848.0,65882.0,65928.0,65985.0
5105271,72000.0,72024.0,72081.0,72141.0,72227.0,72259.0,72298.0,72343.0,72386.0,72424.0,72456.0,72483.0,72513.0,72559.0,72582.0,72605.0,72638.0,72724.0,72763.0,72834.0,72885.0,72945.0,73014.0,73056.0,73138.0,73207.0,73256.0,73353.0,73550.0,73835.0,74027.0,74097.0,74186.0,74244.0,74286.0,74328.0,74423.0,74454.0,74534.0,74592.0,74637.0,74666.0,74704.0,74752.0
5106061,26400.0,26422.0,26474.0,26530.0,26619.0,26652.0,26694.0,26751.0,26806.0,26853.0,26893.0,26926.0,26964.0,27021.0,27049.0,27078.0,27119.0,27262.0,27315.0,27412.0,27476.0,27550.0,27636.0,27688.0,27796.0,27887.0,27953.0,28075.0,28250.0,28503.0,28691.0,28747.0,28836.0,28894.0,28936.0,28977.0,29081.0,29115.0,29202.0,29266.0,29328.0,29367.0,29419.0,29485.0
5106063,34800.0,34824.0,34883.0,34946.0,35045.0,35082.0,35128.0,35186.0,35237.0,35281.0,35318.0,35349.0,35384.0,35437.0,35463.0,35490.0,35526.0,35605.0,35658.0,35754.0,35815.0,35886.0,35968.0,36018.0,36131.0,36226.0,36295.0,36451.0,36657.0,36957.0,37166.0,37249.0,37336.0,37393.0,37431.0,37468.0,37560.0,37590.0,37667.0,37723.0,37764.0,37790.0,37825.0,37869.0
5106065,43200.0,43229.0,43300.0,43376.0,43479.0,43517.0,43565.0,43622.0,43670.0,43714.0,43751.0,43782.0,43817.0,43870.0,43896.0,43923.0,43961.0,44056.0,44102.0,44186.0,44248.0,44320.0,44404.0,44456.0,44553.0,44635.0,44694.0,44810.0,45023.0,45333.0,45549.0,45627.0,45725.0,45788.0,45831.0,45873.0,45979.0,46013.0,46102.0,46168.0,46220.0,46253.0,46296.0,46350.0
5106069,61200.0,61230.0,61302.0,61380.0,61478.0,61515.0,61560.0,61608.0,61650.0,61691.0,61725.0,61754.0,61787.0,61836.0,61860.0,61885.0,61921.0,62037.0,62074.0,62142.0,62206.0,62280.0,62366.0,62418.0,62525.0,62615.0,62680.0,62813.0,63037.0,63363.0,63579.0,63648.0,63753.0,63822.0,63873.0,63924.0,64040.0,64078.0,64175.0,64247.0,64295.0,64325.0,64365.0,64415.0
5107115,25200.0,25222.0,25276.0,25333.0,25411.0,25440.0,25477.0,25529.0,25579.0,25619.0,25653.0,25681.0,25713.0,25761.0,25785.0,25810.0,25845.0,25918.0,25958.0,26030.0,26083.0,26144.0,26215.0,26259.0,26338.0,26405.0,26453.0,26553.0,26695.0,26902.0,27079.0,27116.0,27197.0,27249.0,27287.0,27325.0,27411.0,27439.0,27511.0,27565.0,27612.0,27642.0,27681.0,27730.0
5107117,33600.0,33624.0,33683.0,33746.0,33845.0,33882.0,33928.0,33986.0,34037.0,34081.0,34118.0,34149.0,34184.0,34237.0,34263.0,34290.0,34326.0,34405.0,34458.0,34554.0,34615.0,34686.0,34768.0,34818.0,34931.0,35026.0,35095.0,35251.0,35457.0,35757.0,35966.0,36049.0,36136.0,36193.0,36231.0,36268.0,36360.0,36390.0,36467.0,36523.0,36564.0,36590.0,36625.0,36669.0
5107119,42000.0,42029.0,42100.0,42176.0,42279.0,42317.0,42365.0,42422.0,42470.0,42514.0,42551.0,42582.0,42617.0,42670.0,42696.0,42723.0,42761.0,42856.0,42902.0,42986.0,43048.0,43120.0,43204.0,43256.0,43353.0,43435.0,43494.0,43610.0,43823.0,44133.0,44349.0,44427.0,44525.0,44588.0,44631.0,44673.0,44779.0,44813.0,44902.0,44968.0,45020.0,45053.0,45096.0,45150.0
5107121,50400.0,50429.0,50500.0,50576.0,50679.0,50717.0,50765.0,50822.0,50870.0,50914.0,50951.0,50982.0,51017.0,51070.0,51096.0,51123.0,51161.0,51256.0,51302.0,51386.0,51448.0,51520.0,51604.0,51656.0,51753.0,51835.0,51894.0,52010.0,52223.0,52533.0,52749.0,52827.0,52925.0,52988.0,53031.0,53073.0,53179.0,53213.0,53302.0,53368.0,53420.0,53453.0,53496.0,53550.0
5107123,59400.0,59430.0,59502.0,59580.0,59678.0,59715.0,59760.0,59808.0,59850.0,59891.0,59925.0,59954.0,59987.0,60036.0,60060.0,60085.0,60121.0,60237.0,60274.0,60342.0,60406.0,60480.0,60566.0,60618.0,60725.0,60815.0,60880.0,61013.0,61237.0,61563.0,61779.0,61848.0,61953.0,62022.0,62073.0,62124.0,62240.0,62278.0,62375.0,62447.0,62495.0,62525.0,62565.0,62615.0
5108055,27600.0,27622.0,27674.0,27730.0,27819.0,27852.0,27894.0,27951.0,28006.0,28053.0,28093.0,28126.0,28164.0,28221.0,28249.0,28278.0,28319.0,28462.0,28515.0,28612.0,28676.0,28750.0,28836.0,28888.0,28996.0,29087.0,29153.0,29275.0,29450.0,29703.0,29891.0,29947.0,30036.0,30094.0,30136.0,30177.0,30281.0,30315.0,30402.0,30466.0,30528.0,30567.0,30619.0,30685.0
5108057,36000.0,36024.0,36083.0,36146.0,36245.0,36282.0,36328.0,36386.0,36437.0,36481.0,36518.0,36549.0,36584.0,36637.0,36663.0,36690.0,36726.0,36805.0,36858.0,36954.0,37015.0,37086.0,37168.0,37218.0,37331.0,37426.0,37495.0,37651.0,37857.0,38157.0,38366.0,38449.0,38536.0,38593.0,38631.0,38668.0,38760.0,38790.0,38867.0,38923.0,38964.0,38990.0,39025.0,39069.0
5108058,46200.0,46229.0,46300.0,46376.0,46479.0,46517.0,46565.0,46622.0,46670.0,46714.0,46751.0,46782.0,46817.0,46870.0,46896.0,46923.0,46961.0,47056.0,47102.0,47186.0,47248.0,47320.0,47404.0,47456.0,47553.0,47635.0,47694.0,47810.0,48023.0,48333.0,48549.0,48627.0,48725.0,48788.0,48831.0,48873.0,48979.0,49013.0,49102.0,49168.0,49220.0,49253.0,49296.0,49350.0
5108060,54600.0,54631.0,54707.0,54788.0,54895.0,54935.0,54984.0,55041.0,55091.0,55137.0,55176.0,55209.0,55246.0,55302.0,55330.0,55358.0,55397.0,55502.0,55551.0,55640.0,55699.0,55767.0,55846.0,55895.0,55992.0,56074.0,56133.0,56238.0,56437.0,56726.0,56939.0,57050.0,57139.0,57197.0,57236.0,57274.0,57381.0,57416.0,57506.0,57571.0,57635.0,57675.0,57729.0,57796.0
5108062,64200.0,64224.0,64282.0,64343.0,64427.0,64458.0,64497.0,64538.0,64576.0,64613.0,64644.0,64670.0,64699.0,64743.0,64765.0,64788.0,64820.0,64939.0,64975.0,65040.0,65091.0,65150.0,65219.0,65261.0,65356.0,65436.0,65494.0,65606.0,65845.0,66191.0,66391.0,66455.0,66554.0,66618.0,66662.0,66705.0,66809.0,66843.0,66930.0,66993.0,67048.0,67082.0,67128.0,67185.0
5108064,73200.0,73219.0,73265.0,73315.0,73380.0,73404.0,73434.0,73476.0,73511.0,73543.0,73570.0,73593.0,73619.0,73658.0,73677.0,73697.0,73725.0,73778.0,73810.0,73867.0,73904.0,73947.0,73997.0,74028.0,74090.0,74142.0,74179.0,74265.0,74471.0,74770.0,74947.0,75000.0,75091.0,75150.0,75189.0,75227.0,75304.0,75329.0,75393.0,75440.0,75476.0,75499.0,75530.0,75568.0
5108066,80400.0,80419.0,80465.0,80515.0,80580.0,80604.0,80634.0,80676.0,80711.0,80743.0,80770.0,80793.0,80819.0,80858.0,80877.0,80897.0,80925.0,80978.0,81010.0,81067.0,81104.0,81147.0,81197.0,81228.0,81290.0,81342.0,81379.0,81465.0,81671.0,81970.0,82147.0,82200.0,82291.0,82350.0,82389.0,82427.0,82504.0,82529.0,82593.0,82640.0,82676.0,82699.0,82730.0,82768.0
5108240,25800.0,25822.0,25876.0,25933.0,26011.0,26040.0,26077.0,26129.0,26179.0,26219.0,26253.0,26281.0,26313.0,26361.0,26385.0,26410.0,26445.0,26518.0,26558.0,26630.0,26683.0,26744.0,26815.0,26859.0,26938.0,27005.0,27053.0,27153.0,27295.0,27502.0,27679.0,27716.0,27797.0,27849.0,27887.0,27925.0,28011.0,28039.0,28111.0,28165.0,28212.0,28242.0,28281.0,28330.0
5108242,34200.0,34224.0,34283.0,34346.0,34445.0,34482.0,34528.0,34586.0,34637.0,34681.0,34718.0,34749.0,34784.0,34837.0,34863.0,34890.0,34926.0,35005.0,35058.0,35154.0,35215.0,35286.0,35368.0,35418.0,35531.0,35626.0,35695.0,35851.0,36057.0,36357.0,36566.0,36649.0,36736.0,36793.0,36831.0,36868.0,36960.0,36990.0,37067.0,37123.0,37164.0,37190.0,37225.0,37269.0
5108244,42600.0,42629.0,42700.0,42776.0,42879.0,42917.0,42965.0,43022.0,43070.0,43114.0,43151.0,43182.0,43217.0,43270.0,43296.0,43323.0,43361.0,43456.0,43502.0,43586.0,43648.0,43720.0,43804.0,43856.0,43953.0,44035.0,44094.0,44210.0,44423.0,44733.0,44949.0,45027.0,45125.0,45188.0,45231.0,45273.0,45379.0,45413.0,45502.0,45568.0,45620.0,45653.0,45696.0,45750.0
5108246,51000.0,51029.0,51100.0,51176.0,51279.0,51317.0,51365.0,51422.0,51470.0,51514.0,51551.0,51582.0,51617.0,51670.0,51696.0,51723.0,51761.0,51856.0,51902.0,51986.0,52048.0,52120.0,52204.0,52256.0,52353.0,52435.0,52494.0,52610.0,52823.0,53133.0,53349.0,53427.0,53525.0,53588.0,53631.0,53673.0,53779.0,53813.0,53902.0,53968.0,54020.0,54053.0,54096.0,54150.0
5108248,60000.0,60030.0,60102.0,60180.0,60278.0,60315.0,60360.0,60408.0,60450.0,60491.0,60525.0,60554.0,60587.0,60636.0,60660.0,60685.0,60721.0,60837.0,60874.0,60942.0,61006.0,61080.0,61166.0,61218.0,61325.0,61415.0,61480.0,61613.0,61837.0,62163.0,62379.0,62448.0,62553.0,62622.0,62673.0,62724.0,62840.0,62878.0,62975.0,63047.0,63095.0,63125.0,63165.0,63215.0
5108250,69300.0,69324.0,69381.0,69441.0,69527.0,69559.0,69598.0,69643.0,69686.0,69724.0,69756.0,69783.0,69813.0,69859.0,69882.0,69905.0,69938.0,70024.0,70063.0,70134.0,70185.0,70245.0,70314.0,70356.0,70438.0,70507.0,70556.0,70653.0,70850.0,71135.0,71327.0,71397.0,71486.0,71544.0,71586.0,71628.0,71723.0,71754.0,71834.0,71892.0,71937.0,71966.0,72004.0,72052.0
5108252,76800.0,76819.0,76865.0,76915.0,76980.0,77004.0,77034.0,77076.0,77111.0,77143.0,77170.0,77193.0,77219.0,77258.0,77277.0,77297.0,77325.0,77378.0,77410.0,77467.0,77504.0,77547.0,77597.0,77628.0,77690.0,77742.0,77779.0,77865.0,78071.0,78370.0,78547.0,78600.0,78691.0,78750.0,78789.0,78827.0,78904.0,78929.0,78993.0,79040.0,79076.0,79099.0,79130.0,79168.0
5108643,30000.0,30032.0,30110.0,30193.0,30293.0,30330.0,30377.0,30440.0,30499.0,30548.0,30589.0,30623.0,30662.0,30720.0,30749.0,30779.0,30821.0,30931.0,30984.0,31079.0,31144.0,31219.0,31307.0,31360.0,31455.0,31535.0,31594.0,31723.0,31954.0,32289.0,32493.0,32558.0,32642.0,32696.0,32735.0,32773.0,32863.0,32892.0,32968.0,33024.0,33072.0,33103.0,33144.0,33194.0
5108645,39000.0,39024.0,39083.0,39146.0,39245.0,39282.0,39328.0,39386.0,39437.0,39481.0,39518.0,39549.0,39584.0,39637.0,39663.0,39690.0,39726.0,39805.0,39858.0,39954.0,40015.0,40086.0,40168.0,40218.0,40331.0,40426.0,40495.0,40651.0,40857.0,41157.0,41366.0,41449.0,41536.0,41593.0,41631.0,41668.0,41760.0,41790.0,41867.0,41923.0,41964.0,41990.0,42025.0,42069.0
5108647,47400.0,47429.0,47500.0,47576.0,47679.0,47717.0,47765.0,47822.0,47870.0,47914.0,47951.0,47982.0,48017.0,48070.0,48096.0,48123.0,48161.0,48256.0,48302.0,48386.0,48448.0,48520.0,48604.0,48656.0,48753.0,48835.0,48894.0,49010.0,49223.0,49533.0,49749.0,49827.0,49925.0,49988.0,50031.0,50073.0,50179.0,50213.0,50302.0,50368.0,50420.0,50453.0,50496.0,50550.0
5109194,31800.0,31832.0,31910.0,31993.0,32093.0,32130.0,32177.0,32240.0,32299.0,32348.0,32389.0,32423.0,32462.0,32520.0,32549.0,32579.0,32621.0,32731.0,32784.0,32879.0,32944.0,33019.0,33107.0,33160.0,33255.0,33335.0,33394.0,33523.0,33754.0,34089.0,34293.0,34358.0,34442.0,34496.0,34535.0,34573.0,34663.0,34692.0,34768.0,34824.0,34872.0,34903.0,34944.0,34994.0
5109196,40200.0,40224.0,40283.0,40346.0,40445.0,40482.0,40528.0,40586.0,40637.0,40681.0,40718.0,40749.0,40784.0,40837.0,40863.0,40890.0,40926.0,41005.0,41058.0,41154.0,41215.0,41286.0,41368.0,41418.0,41531.0,41626.0,41695.0,41851.0,42057.0,42357.0,42566.0,42649.0,42736.0,42793.0,42831.0,42868.0,42960.0,42990.0,43067.0,43123.0,43164.0,43190.0,43225.0,43269.0
5109198,48600.0,48629.0,48700.0,48776.0,48879.0,48917.0,48965.0,49022.0,49070.0,49114.0,49151.0,49182.0,49217.0,49270.0,49296.0,49323.0,49361.0,49456.0,49502.0,49586.0,49648.0,49720.0,49804.0,49856.0,49953.0,50035.0,50094.0,50210.0,50423.0,50733.0,50949.0,51027.0,51125.0,51188.0,51231.0,51273.0,51379.0,51413.0,51502.0,51568.0,51620.0,51653.0,51696.0,51750.0
5110739,30900.0,30932.0,31010.0,31093.0,31193.0,31230.0,31277.0,31340.0,31399.0,31448.0,31489.0,31523.0,31562.0,31620.0,31649.0,31679.0,31721.0,31831.0,31884.0,31979.0,32044.0,32119.0,32207.0,32260.0,32355.0,32435.0,32494.0,32623.0,32854.0,33189.0,33393.0,33458.0,33542.0,33596.0,33635.0,33673.0,33763.0,33792.0,33868.0,33924.0,33972.0,34003.0,34044.0,34094.0
5110741,39600.0,39624.0,39683.0,39746.0,39845.0,39882.0,39928.0,39986.0,40037.0,40081.0,40118.0,40149.0,40184.0,40237.0,40263.0,40290.0,40326.0,40405.0,40458.0,40554.0,40615.0,40686.0,40768.0,40818.0,40931.0,41026.0,41095.0,41251.0,41457.0,41757.0,41966.0,42049.0,42136.0,42193.0,42231.0,42268.0,42360.0,42390.0,42467.0,42523.0,42564.0,42590.0,42625.0,42669.0
5110743,48000.0,48029.0,48100.0,48176.0,48279.0,48317.0,48365.0,48422.0,48470.0,48514.0,48551.0,48582.0,48617.0,48670.0,48696.0,48723.0,48761.0,48856.0,48902.0,48986.0,49048.0,49120.0,49204.0,49256.0,49353.0,49435.0,49494.0,49610.0,49823.0,50133.0,50349.0,50427.0,50525.0,50588.0,50631.0,50673.0,50779.0,50813.0,50902.0,50968.0,51020.0,51053.0,51096.0,51150.0
5110745,56400.0,56428.0,56496.0,56570.0,56678.0,56718.0,56768.0,56821.0,56867.0,56911.0,56948.0,56979.0,57014.0,57067.0,57093.0,57120.0,57158.0,57271.0,57316.0,57396.0,57465.0,57545.0,57638.0,57696.0,57803.0,57893.0,57958.0,58085.0,58308.0,58631.0,58855.0,58990.0,59089.0,59153.0,59199.0,59244.0,59369.0,59410.0,59515.0,59592.0,59651.0,59688.0,59738.0,59800.0
5110747,66000.0,66024.0,66081.0,66141.0,66227.0,66259.0,66298.0,66343.0,66386.0,66424.0,66456.0,66483.0,66513.0,66559.0,66582.0,66605.0,66638.0,66724.0,66763.0,66834.0,66885.0,66945.0,67014.0,67056.0,67138.0,67207.0,67256.0,67353.0,67550.0,67835.0,68027.0,68097.0,68186.0,68244.0,68286.0,68328.0,68423.0,68454.0,68534.0,68592.0,68637.0,68666.0,68704.0,68752.0
5110749,74400.0,74419.0,74465.0,74515.0,74580.0,74604.0,74634.0,74676.0,74711.0,74743.0,74770.0,74793.0,74819.0,74858.0,74877.0,74897.0,74925.0,74978.0,75010.0,75067.0,75104.0,75147.0,75197.0,75228.0,75290.0,75342.0,75379.0,75465.0,75671.0,75970.0,76147.0,76200.0,76291.0,76350.0,76389.0,76427.0,76504.0,76529.0,76593.0,76640.0,76676.0,76699.0,76730.0,76768.0
5110751,81600.0,81619.0,81665.0,81715.0,81780.0,81804.0,81834.0,81876.0,81911.0,81943.0,81970.0,81993.0,82019.0,82058.0,82077.0,82097.0,82125.0,82178.0,82210.0,82267.0,82304.0,82347.0,82397.0,82428.0,82490.0,82542.0,82579.0,82665.0,82871.0,83170.0,83347.0,83400.0,83491.0,83550.0,83589.0,83627.0,83704.0,83729.0,83793.0,83840.0,83876.0,83899.0,83930.0,83968.0
5112221,41400.0,41429.0,41500.0,41576.0,41679.0,41717.0,41765.0,41822.0,41870.0,41914.0,41951.0,41982.0,42017.0,42070.0,42096.0,42123.0,42161.0,42256.0,42302.0,42386.0,42448.0,42520.0,42604.0,42656.0,42753.0,42835.0,42894.0,43010.0,43223.0,43533.0,43749.0,43827.0,43925.0,43988.0,44031.0,44073.0,44179.0,44213.0,44302.0,44368.0,44420.0,44453.0,44496.0,44550.0
5112223,49800.0,49829.0,49900.0,49976.0,50079.0,50117.0,50165.0,50222.0,50270.0,50314.0,50351.0,50382.0,50417.0,50470.0,50496.0,50523.0,50561.0,50656.0,50702.0,50786.0,50848.0,50920.0,51004.0,51056.0,51153.0,51235.0,51294.0,51410.0,51623.0,51933.0,52149.0,52227.0,52325.0,52388.0,52431.0,52473.0,52579.0,52613.0,52702.0,52768.0,52820.0,52853.0,52896.0,52950.0
