tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P
5090429,52200.0,52281.0,52317.0,52339.0,52415.0,52453.0,52507.0,52527.0,52588.0,52659.0,52704.0,52758.0,52792.0,52845.0,52964.0,53042.0,53237.0,53476.0,53636.0,53748.0,53824.0,53907.0,53969.0,54053.0,54125.0,54173.0,54338.0,54462.0,54519.0,54583.0,54610.0,54677.0,54713.0,54735.0,54769.0,54819.0,54853.0,54888.0,54935.0,54977.0,55003.0,55060.0,55176.0,55254.0,55343.0,55389.0,55436.0
5090431,60900.0,60961.0,60988.0,61005.0,61063.0,61103.0,61160.0,61181.0,61245.0,61319.0,61366.0,61424.0,61455.0,61504.0,61607.0,61674.0,61852.0,62141.0,62335.0,62470.0,62562.0,62661.0,62736.0,62824.0,62895.0,62942.0,63102.0,63223.0,63300.0,63386.0,63413.0,63479.0,63515.0,63538.0,63573.0,63624.0,63658.0,63693.0,63740.0,63783.0,63811.0,63865.0,63975.0,64036.0,64106.0,64142.0,64180.0
5090433,70200.0,70254.0,70278.0,70293.0,70345.0,70381.0,70431.0,70450.0,70507.0,70573.0,70615.0,70667.0,70695.0,70739.0,70848.0,70920.0,71085.0,71311.0,71462.0,71568.0,71640.0,71717.0,71775.0,71847.0,71902.0,71939.0,72064.0,72175.0,72221.0,72272.0,72294.0,72347.0,72376.0,72399.0,72434.0,72479.0,72510.0,72542.0,72584.0,72622.0,72647.0,72698.0,72802.0,72858.0,72922.0,72955.0,72990.0
5090435,78000.0,78044.0,78064.0,78076.0,78118.0,78147.0,78189.0,78204.0,78251.0,78306.0,78341.0,78384.0,78408.0,78445.0,78548.0,78615.0,78780.0,78980.0,79114.0,79207.0,79271.0,79348.0,79405.0,79459.0,79507.0,79539.0,79649.0,79744.0,79784.0,79829.0,79849.0,79897.0,79923.0,79947.0,79984.0,80029.0,80060.0,80091.0,80133.0,80171.0,80196.0,80241.0,80334.0,80382.0,80436.0,80464.0,80494.0
5093006,32400.0,32505.0,32552.0,32581.0,32679.0,32731.0,32806.0,32834.0,32918.0,33016.0,33079.0,33155.0,33198.0,33266.0,33396.0,33482.0,33700.0,33980.0,34168.0,34299.0,34389.0,34483.0,34554.0,34639.0,34708.0,34754.0,34909.0,35029.0,35067.0,35109.0,35131.0,35185.0,35214.0,35236.0,35269.0,35314.0,35345.0,35376.0,35418.0,35456.0,35481.0,35533.0,35638.0,35698.0,35766.0,35801.0,35839.0
5093008,40800.0,40866.0,40895.0,40913.0,40975.0,41013.0,41068.0,41088.0,41150.0,41222.0,41268.0,41324.0,41357.0,41409.0,41538.0,41623.0,41816.0,42059.0,42222.0,42336.0,42414.0,42514.0,42589.0,42681.0,42753.0,42801.0,42965.0,43094.0,43147.0,43207.0,43234.0,43300.0,43336.0,43360.0,43396.0,43446.0,43480.0,43515.0,43561.0,43603.0,43629.0,43682.0,43791.0,43865.0,43949.0,43992.0,44038.0
5093010,49200.0,49266.0,49295.0,49313.0,49375.0,49413.0,49468.0,49488.0,49550.0,49622.0,49668.0,49724.0,49757.0,49809.0,49938.0,50023.0,50216.0,50459.0,50622.0,50736.0,50814.0,50914.0,50989.0,51081.0,51153.0,51201.0,51365.0,51494.0,51547.0,51607.0,51634.0,51700.0,51736.0,51760.0,51796.0,51846.0,51880.0,51915.0,51961.0,52003.0,52029.0,52082.0,52191.0,52265.0,52349.0,52392.0,52438.0
5093012,57600.0,57668.0,57698.0,57717.0,57782.0,57820.0,57874.0,57894.0,57955.0,58026.0,58072.0,58128.0,58160.0,58212.0,58329.0,58406.0,58594.0,58855.0,59030.0,59152.0,59236.0,59324.0,59390.0,59487.0,59560.0,59608.0,59773.0,59911.0,59975.0,60047.0,60076.0,60147.0,60185.0,60208.0,60244.0,60293.0,60326.0,60360.0,60406.0,60447.0,60474.0,60534.0,60657.0,60725.0,60803.0,60843.0,60885.0
5093079,43200.0,43277.0,43311.0,43332.0,43404.0,43448.0,43510.0,43533.0,43603.0,43685.0,43737.0,43802.0,43833.0,43882.0,43997.0,44072.0,44241.0,44449.0,44589.0,44686.0,44753.0,44837.0,44900.0,44983.0,45043.0,45083.0,45221.0,45339.0,45380.0,45426.0,45446.0,45495.0,45521.0,45541.0,45573.0,45617.0,45647.0,45678.0,45719.0,45756.0,45779.0,45828.0,45929.0,45992.0,46064.0,46101.0,46139.0
5093083,57600.0,57663.0,57691.0,57709.0,57769.0,57805.0,57857.0,57876.0,57934.0,58002.0,58045.0,58098.0,58132.0,58186.0,58395.0,58532.0,58697.0,58937.0,59098.0,59210.0,59287.0,59362.0,59419.0,59498.0,59558.0,59598.0,59736.0,59854.0,59893.0,59938.0,59958.0,60007.0,60034.0,60053.0,60083.0,60132.0,60165.0,60199.0,60245.0,60286.0,60312.0,60361.0,60460.0,60534.0,60618.0,60661.0,60706.0
5093085,64800.0,64850.0,64872.0,64886.0,64934.0,64965.0,65009.0,65025.0,65074.0,65131.0,65168.0,65212.0,65268.0,65357.0,65442.0,65498.0,65695.0,65918.0,66068.0,66172.0,66244.0,66358.0,66443.0,66534.0,66601.0,66646.0,66798.0,66913.0,66951.0,66994.0,67011.0,67053.0,67075.0,67100.0,67138.0,67188.0,67222.0,67257.0,67304.0,67347.0,67375.0,67423.0,67522.0,67568.0,67620.0,67647.0,67674.0
5093089,79200.0,79245.0,79265.0,79278.0,79320.0,79350.0,79393.0,79409.0,79457.0,79513.0,79549.0,79593.0,79622.0,79669.0,79763.0,79824.0,80024.0,80225.0,80360.0,80454.0,80517.0,80601.0,80664.0,80719.0,80765.0,80796.0,80901.0,81001.0,81041.0,81087.0,81103.0,81143.0,81164.0,81197.0,81247.0,81285.0,81311.0,81338.0,81374.0,81406.0,81427.0,81466.0,81546.0,81595.0,81650.0,81678.0,81708.0
5093139,31800.0,31852.0,31875.0,31889.0,31938.0,31972.0,32020.0,32038.0,32092.0,32155.0,32195.0,32242.0,32273.0,32322.0,32403.0,32456.0,32613.0,32773.0,32880.0,32955.0,33006.0,33072.0,33122.0,33151.0,33203.0,33238.0,33357.0,33459.0,33482.0,33509.0,33526.0,33569.0,33592.0,33610.0,33638.0,33691.0,33727.0,33764.0,33813.0,33858.0,33885.0,33918.0,33984.0,34035.0,34093.0,34123.0,34153.0
5093143,45600.0,45677.0,45711.0,45732.0,45804.0,45848.0,45910.0,45933.0,46003.0,46085.0,46137.0,46202.0,46233.0,46282.0,46397.0,46472.0,46641.0,46849.0,46989.0,47086.0,47153.0,47237.0,47300.0,47383.0,47443.0,47483.0,47621.0,47739.0,47780.0,47826.0,47846.0,47895.0,47921.0,47941.0,47973.0,48017.0,48047.0,48078.0,48119.0,48156.0,48179.0,48228.0,48329.0,48392.0,48464.0,48501.0,48539.0
5093147,60000.0,60059.0,60085.0,60101.0,60156.0,60191.0,60241.0,60259.0,60315.0,60380.0,60422.0,60473.0,60499.0,60541.0,60647.0,60716.0,60876.0,61087.0,61229.0,61328.0,61395.0,61483.0,61549.0,61611.0,61665.0,61701.0,61824.0,61960.0,62001.0,62048.0,62068.0,62118.0,62145.0,62167.0,62202.0,62244.0,62273.0,62302.0,62341.0,62377.0,62400.0,62453.0,62560.0,62633.0,62715.0,62758.0,62802.0
5093149,67200.0,67244.0,67263.0,67275.0,67316.0,67347.0,67390.0,67406.0,67455.0,67512.0,67548.0,67593.0,67619.0,67661.0,67735.0,67783.0,67975.0,68169.0,68299.0,68390.0,68451.0,68521.0,68573.0,68633.0,68686.0,68722.0,68843.0,68930.0,68966.0,69006.0,69023.0,69065.0,69087.0,69110.0,69145.0,69189.0,69219.0,69250.0,69291.0,69328.0,69352.0,69394.0,69479.0,69523.0,69573.0,69599.0,69627.0
5094542,28800.0,28888.0,28927.0,28952.0,29035.0,29097.0,29185.0,29218.0,29318.0,29434.0,29508.0,29598.0,29638.0,29701.0,29810.0,29881.0,30057.0,30292.0,30450.0,30560.0,30635.0,30729.0,30800.0,30870.0,30939.0,30985.0,31140.0,31281.0,31338.0,31402.0,31436.0,31521.0,31567.0,31590.0,31625.0,31671.0,31703.0,31735.0,31778.0,31817.0,31843.0,31906.0,32035.0,32108.0,32191.0,32234.0,32278.0
5095233,37200.0,37269.0,37300.0,37319.0,37385.0,37425.0,37482.0,37503.0,37568.0,37643.0,37691.0,37750.0,37786.0,37844.0,37974.0,38060.0,38271.0,38525.0,38695.0,38814.0,38894.0,38988.0,39059.0,39144.0,39213.0,39259.0,39417.0,39537.0,39584.0,39637.0,39660.0,39716.0,39747.0,39770.0,39806.0,39854.0,39886.0,39919.0,39964.0,40004.0,40030.0,40086.0,40200.0,40261.0,40330.0,40366.0,40404.0
5095235,45600.0,45666.0,45695.0,45713.0,45775.0,45813.0,45868.0,45888.0,45950.0,46022.0,46068.0,46124.0,46157.0,46209.0,46338.0,46423.0,46616.0,46859.0,47022.0,47136.0,47214.0,47314.0,47389.0,47481.0,47553.0,47601.0,47765.0,47894.0,47947.0,48007.0,48034.0,48100.0,48136.0,48160.0,48196.0,48246.0,48280.0,48315.0,48361.0,48403.0,48429.0,48482.0,48591.0,48665.0,48749.0,48792.0,48838.0
5095237,54000.0,54081.0,54117.0,54139.0,54215.0,54253.0,54307.0,54327.0,54388.0,54459.0,54504.0,54558.0,54592.0,54645.0,54764.0,54842.0,55037.0,55276.0,55436.0,55548.0,55624.0,55707.0,55769.0,55853.0,55925.0,55973.0,56138.0,56262.0,56319.0,56383.0,56410.0,56477.0,56513.0,56535.0,56569.0,56619.0,56653.0,56688.0,56735.0,56777.0,56803.0,56860.0,56976.0,57054.0,57143.0,57189.0,57236.0
5095239,63600.0,63666.0,63695.0,63713.0,63775.0,63817.0,63877.0,63899.0,63967.0,64046.0,64097.0,64160.0,64187.0,64231.0,64345.0,64419.0,64604.0,64886.0,65075.0,65207.0,65297.0,65389.0,65458.0,65543.0,65605.0,65646.0,65788.0,65900.0,65949.0,66005.0,66029.0,66089.0,66122.0,66145.0,66181.0,66227.0,66258.0,66290.0,66333.0,66372.0,66397.0,66454.0,66570.0,66633.0,66704.0,66741.0,66779.0
5095241,72000.0,72054.0,72078.0,72093.0,72145.0,72181.0,72231.0,72250.0,72307.0,72373.0,72415.0,72467.0,72495.0,72539.0,72648.0,72720.0,72885.0,73111.0,73262.0,73368.0,73440.0,73517.0,73575.0,73647.0,73702.0,73739.0,73864.0,73975.0,74021.0,74072.0,74094.0,74147.0,74176.0,74199.0,74234.0,74279.0,74310.0,74342.0,74384.0,74422.0,74447.0,74498.0,74602.0,74658.0,74722.0,74755.0,74790.0
5095243,79200.0,79244.0,79264.0,79276.0,79318.0,79347.0,79389.0,79404.0,79451.0,79506.0,79541.0,79584.0,79608.0,79645.0,79748.0,79815.0,79980.0,80180.0,80314.0,80407.0,80471.0,80548.0,80605.0,80659.0,80707.0,80739.0,80849.0,80944.0,80984.0,81029.0,81049.0,81097.0,81123.0,81147.0,81184.0,81229.0,81260.0,81291.0,81333.0,81371.0,81396.0,81441.0,81534.0,81582.0,81636.0,81664.0,81694.0
5095581,28200.0,28288.0,28327.0,28352.0,28435.0,28497.0,28585.0,28618.0,28718.0,28834.0,28908.0,28998.0,29038.0,29101.0,29210.0,29281.0,29457.0,29692.0,29850.0,29960.0,30035.0,30129.0,30200.0,30270.0,30339.0,30385.0,30540.0,30681.0,30738.0,30802.0,30836.0,30921.0,30967.0,30990.0,31025.0,31071.0,31103.0,31135.0,31178.0,31217.0,31243.0,31306.0,31435.0,31508.0,31591.0,31634.0,31678.0
5095583,36600.0,36669.0,36700.0,36719.0,36785.0,36825.0,36882.0,36903.0,36968.0,37043.0,37091.0,37150.0,37186.0,37244.0,37374.0,37460.0,37671.0,37925.0,38095.0,38214.0,38294.0,38388.0,38459.0,38544.0,38613.0,38659.0,38817.0,38937.0,38984.0,39037.0,39060.0,39116.0,39147.0,39170.0,39206.0,39254.0,39286.0,39319.0,39364.0,39404.0,39430.0,39486.0,39600.0,39661.0,39730.0,39766.0,39804.0
5095585,45000.0,45066.0,45095.0,45113.0,45175.0,45213.0,45268.0,45288.0,45350.0,45422.0,45468.0,45524.0,45557.0,45609.0,45738.0,45823.0,46016.0,46259.0,46422.0,46536.0,46614.0,46714.0,46789.0,46881.0,46953.0,47001.0,47165.0,47294.0,47347.0,47407.0,47434.0,47500.0,47536.0,47560.0,47596.0,47646.0,47680.0,47715.0,47761.0,47803.0,47829.0,47882.0,47991.0,48065.0,48149.0,48192.0,48238.0
5095587,53400.0,53481.0,53517.0,53539.0,53615.0,53653.0,53707.0,53727.0,53788.0,53859.0,53904.0,53958.0,53992.0,54045.0,54164.0,54242.0,54437.0,54676.0,54836.0,54948.0,55024.0,55107.0,55169.0,55253.0,55325.0,55373.0,55538.0,55662.0,55719.0,55783.0,55810.0,55877.0,55913.0,55935.0,55969.0,56019.0,56053.0,56088.0,56135.0,56177.0,56203.0,56260.0,56376.0,56454.0,56543.0,56589.0,56636.0
5095589,62700.0,62766.0,62795.0,62813.0,62875.0,62917.0,62977.0,62999.0,63067.0,63146.0,63197.0,63260.0,63287.0,63331.0,63445.0,63519.0,63704.0,63986.0,64175.0,64307.0,64397.0,64489.0,64558.0,64643.0,64705.0,64746.0,64888.0,65000.0,65049.0,65105.0,65129.0,65189.0,65222.0,65245.0,65281.0,65327.0,65358.0,65390.0,65433.0,65472.0,65497.0,65554.0,65670.0,65733.0,65804.0,65841.0,65879.0
5095591,71100.0,71154.0,71178.0,71193.0,71245.0,71281.0,71331.0,71350.0,71407.0,71473.0,71515.0,71567.0,71595.0,71639.0,71748.0,71820.0,71985.0,72211.0,72362.0,72468.0,72540.0,72617.0,72675.0,72747.0,72802.0,72839.0,72964.0,73075.0,73121.0,73172.0,73194.0,73247.0,73276.0,73299.0,73334.0,73379.0,73410.0,73442.0,73484.0,73522.0,73547.0,73598.0,73702.0,73758.0,73822.0,73855.0,73890.0
5096232,25200.0,25254.0,25278.0,25293.0,25345.0,25388.0,25449.0,25472.0,25541.0,25621.0,25672.0,25735.0,25770.0,25825.0,25923.0,25988.0,26141.0,26316.0,26434.0,26516.0,26572.0,26661.0,26727.0,26783.0,26837.0,26873.0,26994.0,27110.0,27153.0,27202.0,27223.0,27276.0,27305.0,27324.0,27354.0,27390.0,27414.0,27439.0,27473.0,27503.0,27523.0,27577.0,27687.0,27736.0,27791.0,27819.0,27849.0
5096234,34200.0,34269.0,34300.0,34319.0,34385.0,34425.0,34482.0,34503.0,34568.0,34643.0,34691.0,34750.0,34786.0,34844.0,34974.0,35060.0,35271.0,35525.0,35695.0,35814.0,35894.0,35988.0,36059.0,36144.0,36213.0,36259.0,36417.0,36537.0,36584.0,36637.0,36660.0,36716.0,36747.0,36770.0,36806.0,36854.0,36886.0,36919.0,36964.0,37004.0,37030.0,37086.0,37200.0,37261.0,37330.0,37366.0,37404.0
5096236,43200.0,43266.0,43295.0,43313.0,43375.0,43413.0,43468.0,43488.0,43550.0,43622.0,43668.0,43724.0,43757.0,43809.0,43938.0,44023.0,44216.0,44459.0,44622.0,44736.0,44814.0,44914.0,44989.0,45081.0,45153.0,45201.0,45365.0,45494.0,45547.0,45607.0,45634.0,45700.0,45736.0,45760.0,45796.0,45846.0,45880.0,45915.0,45961.0,46003.0,46029.0,46082.0,46191.0,46265.0,46349.0,46392.0,46438.0
5096238,51600.0,51681.0,51717.0,51739.0,51815.0,51853.0,51907.0,51927.0,51988.0,52059.0,52104.0,52158.0,52192.0,52245.0,52364.0,52442.0,52637.0,52876.0,53036.0,53148.0,53224.0,53307.0,53369.0,53453.0,53525.0,53573.0,53738.0,53862.0,53919.0,53983.0,54010.0,54077.0,54113.0,54135.0,54169.0,54219.0,54253.0,54288.0,54335.0,54377.0,54403.0,54460.0,54576.0,54654.0,54743.0,54789.0,54836.0
5096857,30000.0,30049.0,30071.0,30085.0,30131.0,30162.0,30206.0,30222.0,30272.0,30330.0,30367.0,30411.0,30450.0,30512.0,30612.0,30677.0,30822.0,30955.0,31044.0,31106.0,31148.0,31219.0,31273.0,31297.0,31348.0,31382.0,31497.0,31617.0,31636.0,31657.0,31675.0,31719.0,31743.0,31762.0,31791.0,31826.0,31850.0,31874.0,31907.0,31937.0,31956.0,31997.0,32080.0,32116.0,32157.0,32178.0,32200.0
5096859,37200.0,37261.0,37288.0,37305.0,37363.0,37402.0,37458.0,37479.0,37542.0,37615.0,37662.0,37717.0,37750.0,37802.0,37894.0,37955.0,38120.0,38308.0,38434.0,38522.0,38583.0,38669.0,38733.0,38801.0,38862.0,38903.0,39042.0,39162.0,39198.0,39238.0,39260.0,39314.0,39343.0,39366.0,39401.0,39440.0,39466.0,39493.0,39529.0,39562.0,39583.0,39627.0,39716.0,39766.0,39823.0,39852.0,39882.0
5096861,44400.0,44477.0,44511.0,44532.0,44604.0,44648.0,44710.0,44733.0,44803.0,44885.0,44937.0,45002.0,45033.0,45082.0,45197.0,45272.0,45441.0,45649.0,45789.0,45886.0,45953.0,46037.0,46100.0,46183.0,46243.0,46283.0,46421.0,46539.0,46580.0,46626.0,46646.0,46695.0,46721.0,46741.0,46773.0,46817.0,46847.0,46878.0,46919.0,46956.0,46979.0,47028.0,47129.0,47192.0,47264.0,47301.0,47339.0
5096863,51600.0,51650.0,51672.0,51686.0,51734.0,51766.0,51811.0,51828.0,51879.0,51939.0,51977.0,52024.0,52044.0,52077.0,52207.0,52293.0,52533.0,52738.0,52876.0,52972.0,53038.0,53182.0,53290.0,53347.0,53436.0,53496.0,53699.0,53869.0,53931.0,54001.0,54023.0,54077.0,54106.0,54142.0,54198.0,54263.0,54307.0,54352.0,54413.0,54468.0,54503.0,54555.0,54661.0,54739.0,54828.0,54874.0,54921.0
5096865,58800.0,58863.0,58891.0,58909.0,58969.0,59005.0,59057.0,59076.0,59134.0,59202.0,59245.0,59298.0,59332.0,59386.0,59595.0,59732.0,59897.0,60137.0,60298.0,60410.0,60487.0,60562.0,60619.0,60698.0,60758.0,60798.0,60936.0,61054.0,61093.0,61138.0,61158.0,61207.0,61234.0,61253.0,61283.0,61332.0,61365.0,61399.0,61445.0,61486.0,61512.0,61561.0,61660.0,61734.0,61818.0,61861.0,61906.0
5096867,66000.0,66050.0,66072.0,66086.0,66134.0,66165.0,66209.0,66225.0,66274.0,66331.0,66368.0,66412.0,66468.0,66557.0,66642.0,66698.0,66895.0,67118.0,67268.0,67372.0,67444.0,67558.0,67643.0,67734.0,67801.0,67846.0,67998.0,68113.0,68151.0,68194.0,68211.0,68253.0,68275.0,68300.0,68338.0,68388.0,68422.0,68457.0,68504.0,68547.0,68575.0,68623.0,68722.0,68768.0,68820.0,68847.0,68874.0
5096869,73800.0,73845.0,73865.0,73878.0,73920.0,73950.0,73993.0,74009.0,74057.0,74113.0,74149.0,74193.0,74222.0,74269.0,74363.0,74424.0,74624.0,74825.0,74960.0,75054.0,75117.0,75201.0,75264.0,75319.0,75365.0,75396.0,75501.0,75601.0,75641.0,75687.0,75703.0,75743.0,75764.0,75797.0,75847.0,75885.0,75911.0,75938.0,75974.0,76006.0,76027.0,76066.0,76146.0,76195.0,76250.0,76278.0,76308.0
5096871,81000.0,81045.0,81065.0,81078.0,81120.0,81150.0,81193.0,81209.0,81257.0,81313.0,81349.0,81393.0,81422.0,81469.0,81563.0,81624.0,81824.0,82025.0,82160.0,82254.0,82317.0,82401.0,82464.0,82519.0,82565.0,82596.0,82701.0,82801.0,82841.0,82887.0,82903.0,82943.0,82964.0,82997.0,83047.0,83085.0,83111.0,83138.0,83174.0,83206.0,83227.0,83266.0,83346.0,83395.0,83450.0,83478.0,83508.0
5096903,31800.0,31905.0,31952.0,31981.0,32079.0,32131.0,32206.0,32234.0,32318.0,32416.0,32479.0,32555.0,32598.0,32666.0,32796.0,32882.0,33100.0,33380.0,33568.0,33699.0,33789.0,33883.0,33954.0,34039.0,34108.0,34154.0,34309.0,34429.0,34467.0,34509.0,34531.0,34585.0,34614.0,34636.0,34669.0,34714.0,34745.0,34776.0,34818.0,34856.0,34881.0,34933.0,35038.0,35098.0,35166.0,35201.0,35239.0
5096906,50400.0,50466.0,50495.0,50513.0,50575.0,50613.0,50668.0,50688.0,50750.0,50822.0,50868.0,50924.0,50957.0,51009.0,51138.0,51223.0,51416.0,51659.0,51822.0,51936.0,52014.0,52114.0,52189.0,52281.0,52353.0,52401.0,52565.0,52694.0,52747.0,52807.0,52834.0,52900.0,52936.0,52960.0,52996.0,53046.0,53080.0,53115.0,53161.0,53203.0,53229.0,53282.0,53391.0,53465.0,53549.0,53592.0,53638.0
5096908,59400.0,59461.0,59488.0,59505.0,59563.0,59603.0,59660.0,59681.0,59745.0,59819.0,59866.0,59924.0,59955.0,60004.0,60107.0,60174.0,60352.0,60641.0,60835.0,60970.0,61062.0,61161.0,61236.0,61324.0,61395.0,61442.0,61602.0,61723.0,61800.0,61886.0,61913.0,61979.0,62015.0,62038.0,62073.0,62124.0,62158.0,62193.0,62240.0,62283.0,62311.0,62365.0,62475.0,62536.0,62606.0,62642.0,62680.0
5096910,69300.0,69354.0,69378.0,69393.0,69445.0,69481.0,69531.0,69550.0,69607.0,69673.0,69715.0,69767.0,69795.0,69839.0,69948.0,70020.0,70185.0,70411.0,70562.0,70668.0,70740.0,70817.0,70875.0,70947.0,71002.0,71039.0,71164.0,71275.0,71321.0,71372.0,71394.0,71447.0,71476.0,71499.0,71534.0,71579.0,71610.0,71642.0,71684.0,71722.0,71747.0,71798.0,71902.0,71958.0,72022.0,72055.0,72090.0
5096912,76800.0,76844.0,76864.0,76876.0,76918.0,76947.0,76989.0,77004.0,77051.0,77106.0,77141.0,77184.0,77208.0,77245.0,77348.0,77415.0,77580.0,77780.0,77914.0,78007.0,78071.0,78148.0,78205.0,78259.0,78307.0,78339.0,78449.0,78544.0,78584.0,78629.0,78649.0,78697.0,78723.0,78747.0,78784.0,78829.0,78860.0,78891.0,78933.0,78971.0,78996.0,79041.0,79134.0,79182.0,79236.0,79264.0,79294.0
5097303,23400.0,23454.0,23478.0,23493.0,23545.0,23588.0,23649.0,23672.0,23741.0,23821.0,23872.0,23935.0,23970.0,24025.0,24123.0,24188.0,24341.0,24516.0,24634.0,24716.0,24772.0,24861.0,24927.0,24983.0,25037.0,25073.0,25194.0,25310.0,25353.0,25402.0,25423.0,25476.0,25505.0,25524.0,25554.0,25590.0,25614.0,25639.0,25673.0,25703.0,25723.0,25777.0,25887.0,25936.0,25991.0,26019.0,26049.0
5097305,31200.0,31305.0,31352.0,31381.0,31479.0,31531.0,31606.0,31634.0,31718.0,31816.0,31879.0,31955.0,31998.0,32066.0,32196.0,32282.0,32500.0,32780.0,32968.0,33099.0,33189.0,33283.0,33354.0,33439.0,33508.0,33554.0,33709.0,33829.0,33867.0,33909.0,33931.0,33985.0,34014.0,34036.0,34069.0,34114.0,34145.0,34176.0,34218.0,34256.0,34281.0,34333.0,34438.0,34498.0,34566.0,34601.0,34639.0
5097307,39900.0,39969.0,40000.0,40019.0,40085.0,40125.0,40182.0,40203.0,40268.0,40343.0,40391.0,40450.0,40486.0,40544.0,40674.0,40760.0,40971.0,41225.0,41395.0,41514.0,41594.0,41688.0,41759.0,41844.0,41913.0,41959.0,42117.0,42237.0,42284.0,42337.0,42360.0,42416.0,42447.0,42470.0,42506.0,42554.0,42586.0,42619.0,42664.0,42704.0,42730.0,42786.0,42900.0,42961.0,43030.0,43066.0,43104.0
5097309,48600.0,48666.0,48695.0,48713.0,48775.0,48813.0,48868.0,48888.0,48950.0,49022.0,49068.0,49124.0,49157.0,49209.0,49338.0,49423.0,49616.0,49859.0,50022.0,50136.0,50214.0,50314.0,50389.0,50481.0,50553.0,50601.0,50765.0,50894.0,50947.0,51007.0,51034.0,51100.0,51136.0,51160.0,51196.0,51246.0,51280.0,51315.0,51361.0,51403.0,51429.0,51482.0,51591.0,51665.0,51749.0,51792.0,51838.0
5097311,57000.0,57068.0,57098.0,57117.0,57182.0,57220.0,57274.0,57294.0,57355.0,57426.0,57472.0,57528.0,57560.0,57612.0,57729.0,57806.0,57994.0,58255.0,58430.0,58552.0,58636.0,58724.0,58790.0,58887.0,58960.0,59008.0,59173.0,59311.0,59375.0,59447.0,59476.0,59547.0,59585.0,59608.0,59644.0,59693.0,59726.0,59760.0,59806.0,59847.0,59874.0,59934.0,60057.0,60125.0,60203.0,60243.0,60285.0
5097313,66600.0,66654.0,66678.0,66693.0,66745.0,66781.0,66831.0,66850.0,66907.0,66973.0,67015.0,67067.0,67095.0,67139.0,67248.0,67320.0,67485.0,67711.0,67862.0,67968.0,68040.0,68117.0,68175.0,68247.0,68302.0,68339.0,68464.0,68575.0,68621.0,68672.0,68694.0,68747.0,68776.0,68799.0,68834.0,68879.0,68910.0,68942.0,68984.0,69022.0,69047.0,69098.0,69202.0,69258.0,69322.0,69355.0,69390.0
5097315,75600.0,75644.0,75664.0,75676.0,75718.0,75747.0,75789.0,75804.0,75851.0,75906.0,75941.0,75984.0,76008.0,76045.0,76148.0,76215.0,76380.0,76580.0,76714.0,76807.0,76871.0,76948.0,77005.0,77059.0,77107.0,77139.0,77249.0,77344.0,77384.0,77429.0,77449.0,77497.0,77523.0,77547.0,77584.0,77629.0,77660.0,77691.0,77733.0,77771.0,77796.0,77841.0,77934.0,77982.0,78036.0,78064.0,78094.0
5097317,83400.0,83444.0,83464.0,83476.0,83518.0,83547.0,83589.0,83604.0,83651.0,83706.0,83741.0,83784.0,83808.0,83845.0,83948.0,84015.0,84180.0,84380.0,84514.0,84607.0,84671.0,84748.0,84805.0,84859.0,84907.0,84939.0,85049.0,85144.0,85184.0,85229.0,85249.0,85297.0,85323.0,85347.0,85384.0,85429.0,85460.0,85491.0,85533.0,85571.0,85596.0,85641.0,85734.0,85782.0,85836.0,85864.0,85894.0
5098682,26100.0,26154.0,26178.0,26193.0,26245.0,26288.0,26349.0,26372.0,26441.0,26521.0,26572.0,26635.0,26670.0,26725.0,26823.0,26888.0,27041.0,27216.0,27334.0,27416.0,27472.0,27561.0,27627.0,27683.0,27737.0,27773.0,27894.0,28010.0,28053.0,28102.0,28123.0,28176.0,28205.0,28224.0,28254.0,28290.0,28314.0,28339.0,28373.0,28403.0,28423.0,28477.0,28587.0,28636.0,28691.0,28719.0,28749.0
5098684,41400.0,41466.0,41495.0,41513.0,41575.0,41613.0,41668.0,41688.0,41750.0,41822.0,41868.0,41924.0,41957.0,42009.0,42138.0,42223.0,42416.0,42659.0,42822.0,42936.0,43014.0,43114.0,43189.0,43281.0,43353.0,43401.0,43565.0,43694.0,43747.0,43807.0,43834.0,43900.0,43936.0,43960.0,43996.0,44046.0,44080.0,44115.0,44161.0,44203.0,44229.0,44282.0,44391.0,44465.0,44549.0,44592.0,44638.0
5098686,49800.0,49866.0,49895.0,49913.0,49975.0,50013.0,50068.0,50088.0,50150.0,50222.0,50268.0,50324.0,50357.0,50409.0,50538.0,50623.0,50816.0,51059.0,51222.0,51336.0,51414.0,51514.0,51589.0,51681.0,51753.0,51801.0,51965.0,52094.0,52147.0,52207.0,52234.0,52300.0,52336.0,52360.0,52396.0,52446.0,52480.0,52515.0,52561.0,52603.0,52629.0,52682.0,52791.0,52865.0,52949.0,52992.0,53038.0
