tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P
5095724,48000.0,48118.0,48202.0,48275.0,48325.0,48488.0,48609.0,48797.0,48901.0,48972.0,49019.0,49074.0,49125.0,49174.0,49212.0,49257.0,49300.0,49326.0,49391.0,49439.0,49467.0,49492.0,49544.0,49600.0,49653.0,49695.0,49763.0,49807.0,49850.0,49968.0,50006.0,50057.0,50098.0,50177.0,50214.0,50241.0,50282.0,50329.0,50403.0,50474.0,50493.0,50524.0,50554.0,50597.0,50634.0,50697.0,50751.0,50818.0,50862.0,50938.0,50965.0,51021.0,51035.0,51068.0,51088.0,51202.0,51272.0,51317.0,51387.0,51466.0,51507.0,51560.0,51624.0,51668.0,51721.0,51770.0,51839.0,51864.0,51908.0,51977.0
5095726,60000.0,60097.0,60167.0,60242.0,60294.0,60498.0,60648.0,60844.0,60953.0,61052.0,61117.0,61192.0,61260.0,61322.0,61369.0,61442.0,61512.0,61547.0,61620.0,61674.0,61708.0,61738.0,61773.0,61844.0,61911.0,61957.0,62030.0,62097.0,62143.0,62270.0,62316.0,62365.0,62398.0,62462.0,62506.0,62538.0,62579.0,62642.0,62740.0,62834.0,62859.0,62909.0,62936.0,62979.0,63016.0,63078.0,63130.0,63202.0,63249.0,63322.0,63352.0,63414.0,63425.0,63450.0,63467.0,63553.0,63624.0,63673.0,63751.0,63838.0,63892.0,63961.0,64038.0,64092.0,64160.0,64219.0,64304.0,64335.0,64389.0,64473.0
5095728,72000.0,72126.0,72216.0,72279.0,72322.0,72515.0,72657.0,72829.0,72925.0,72990.0,73033.0,73088.0,73139.0,73184.0,73219.0,73266.0,73311.0,73342.0,73395.0,73435.0,73462.0,73485.0,73537.0,73596.0,73650.0,73685.0,73740.0,73784.0,73830.0,73927.0,73969.0,74022.0,74053.0,74111.0,74151.0,74180.0,74209.0,74255.0,74327.0,74417.0,74441.0,74475.0,74515.0,74556.0,74592.0,74652.0,74701.0,74768.0,74812.0,74889.0,74918.0,74977.0,74991.0,75024.0,75045.0,75119.0,75190.0,75227.0,75285.0,75350.0,75378.0,75413.0,75468.0,75507.0,75563.0,75610.0,75665.0,75685.0,75720.0,75776.0
5095802,39000.0,39136.0,39233.0,39332.0,39399.0,39625.0,39792.0,40005.0,40123.0,40213.0,40271.0,40336.0,40396.0,40443.0,40478.0,40532.0,40584.0,40618.0,40691.0,40745.0,40774.0,40799.0,40859.0,40922.0,40981.0,41022.0,41089.0,41153.0,41195.0,41290.0,41328.0,41390.0,41427.0,41498.0,41538.0,41567.0,41605.0,41655.0,41734.0,41806.0,41825.0,41854.0,41882.0,41920.0,41953.0,42009.0,42064.0,42131.0,42174.0,42249.0,42274.0,42324.0,42336.0,42364.0,42386.0,42470.0,42574.0,42631.0,42720.0,42820.0,42872.0,42938.0,43007.0,43055.0,43114.0,43167.0,43245.0,43274.0,43324.0,43402.0
5095804,51000.0,51127.0,51218.0,51296.0,51350.0,51556.0,51708.0,51931.0,52054.0,52148.0,52210.0,52278.0,52341.0,52401.0,52447.0,52510.0,52571.0,52609.0,52712.0,52789.0,52824.0,52854.0,52914.0,52983.0,53047.0,53096.0,53175.0,53244.0,53297.0,53401.0,53444.0,53512.0,53553.0,53632.0,53679.0,53712.0,53759.0,53815.0,53904.0,53985.0,54007.0,54040.0,54072.0,54119.0,54160.0,54229.0,54287.0,54369.0,54422.0,54514.0,54542.0,54600.0,54612.0,54639.0,54668.0,54817.0,54936.0,54993.0,55083.0,55184.0,55240.0,55312.0,55384.0,55434.0,55496.0,55551.0,55639.0,55671.0,55726.0,55814.0
5095806,63600.0,63777.0,63903.0,63993.0,64055.0,64316.0,64508.0,64745.0,64876.0,64976.0,65041.0,65129.0,65209.0,65283.0,65339.0,65414.0,65486.0,65527.0,65633.0,65711.0,65743.0,65771.0,65838.0,65910.0,65978.0,66029.0,66112.0,66178.0,66228.0,66341.0,66386.0,66467.0,66512.0,66597.0,66646.0,66681.0,66730.0,66784.0,66870.0,66951.0,66973.0,67005.0,67036.0,67080.0,67118.0,67183.0,67240.0,67307.0,67351.0,67428.0,67455.0,67511.0,67523.0,67551.0,67570.0,67655.0,67732.0,67777.0,67847.0,67925.0,67969.0,68025.0,68091.0,68137.0,68197.0,68247.0,68324.0,68352.0,68400.0,68477.0
5095808,75600.0,75687.0,75750.0,75808.0,75848.0,75991.0,76096.0,76272.0,76370.0,76449.0,76500.0,76563.0,76621.0,76668.0,76704.0,76748.0,76791.0,76819.0,76882.0,76928.0,76953.0,76975.0,77017.0,77079.0,77137.0,77179.0,77246.0,77302.0,77342.0,77434.0,77469.0,77519.0,77556.0,77627.0,77668.0,77698.0,77734.0,77778.0,77848.0,77914.0,77931.0,77962.0,77991.0,78031.0,78066.0,78125.0,78172.0,78234.0,78274.0,78341.0,78366.0,78418.0,78429.0,78453.0,78470.0,78528.0,78580.0,78613.0,78665.0,78724.0,78756.0,78797.0,78851.0,78888.0,78944.0,78996.0,79056.0,79078.0,79116.0,79175.0
5096443,23400.0,23522.0,23610.0,23690.0,23744.0,23940.0,24084.0,24224.0,24302.0,24382.0,24434.0,24508.0,24576.0,24633.0,24676.0,24734.0,24789.0,24822.0,24915.0,24984.0,25018.0,25047.0,25102.0,25161.0,25215.0,25263.0,25340.0,25396.0,25439.0,25537.0,25581.0,25644.0,25685.0,25763.0,25807.0,25838.0,25881.0,25931.0,26010.0,26105.0,26130.0,26156.0,26180.0,26226.0,26265.0,26332.0,26391.0,26469.0,26520.0,26595.0,26623.0,26680.0,26692.0,26718.0,26746.0,26864.0,26962.0,27007.0,27078.0,27157.0,27202.0,27259.0,27314.0,27352.0,27402.0,27447.0,27545.0,27581.0,27643.0,27740.0
5096445,36000.0,36155.0,36266.0,36416.0,36518.0,36799.0,37007.0,37226.0,37347.0,37433.0,37489.0,37552.0,37610.0,37656.0,37691.0,37740.0,37786.0,37812.0,37889.0,37947.0,37974.0,37997.0,38066.0,38124.0,38178.0,38216.0,38277.0,38322.0,38361.0,38450.0,38482.0,38520.0,38551.0,38610.0,38647.0,38673.0,38713.0,38752.0,38814.0,38879.0,38896.0,38920.0,38941.0,38977.0,39008.0,39062.0,39106.0,39164.0,39202.0,39274.0,39297.0,39344.0,39355.0,39380.0,39399.0,39481.0,39562.0,39617.0,39703.0,39798.0,39849.0,39914.0,39975.0,40018.0,40069.0,40116.0,40189.0,40216.0,40262.0,40335.0
5096447,48000.0,48127.0,48218.0,48296.0,48350.0,48556.0,48708.0,48931.0,49054.0,49148.0,49210.0,49278.0,49341.0,49401.0,49447.0,49510.0,49571.0,49609.0,49712.0,49789.0,49824.0,49854.0,49914.0,49983.0,50047.0,50096.0,50175.0,50244.0,50297.0,50401.0,50444.0,50512.0,50553.0,50632.0,50679.0,50712.0,50759.0,50815.0,50904.0,50985.0,51007.0,51040.0,51072.0,51119.0,51160.0,51229.0,51287.0,51369.0,51422.0,51514.0,51542.0,51600.0,51612.0,51639.0,51668.0,51817.0,51936.0,51993.0,52083.0,52184.0,52240.0,52312.0,52384.0,52434.0,52496.0,52551.0,52639.0,52671.0,52726.0,52814.0
5096449,60600.0,60801.0,60944.0,61035.0,61097.0,61374.0,61579.0,61837.0,61980.0,62088.0,62158.0,62243.0,62321.0,62393.0,62448.0,62522.0,62592.0,62633.0,62729.0,62801.0,62839.0,62871.0,62921.0,63003.0,63079.0,63137.0,63230.0,63301.0,63359.0,63477.0,63523.0,63602.0,63647.0,63732.0,63783.0,63820.0,63870.0,63934.0,64035.0,64118.0,64140.0,64174.0,64211.0,64263.0,64308.0,64383.0,64439.0,64520.0,64573.0,64687.0,64716.0,64775.0,64787.0,64813.0,64833.0,65021.0,65126.0,65177.0,65257.0,65347.0,65392.0,65449.0,65520.0,65569.0,65630.0,65684.0,65765.0,65795.0,65846.0,65928.0
5096451,72600.0,72721.0,72807.0,72874.0,72920.0,73091.0,73217.0,73427.0,73543.0,73634.0,73694.0,73763.0,73826.0,73883.0,73926.0,73979.0,74029.0,74066.0,74150.0,74213.0,74244.0,74270.0,74328.0,74399.0,74466.0,74511.0,74584.0,74638.0,74683.0,74776.0,74816.0,74885.0,74925.0,75002.0,75045.0,75076.0,75120.0,75169.0,75245.0,75317.0,75336.0,75368.0,75400.0,75443.0,75480.0,75542.0,75595.0,75662.0,75706.0,75775.0,75801.0,75854.0,75866.0,75892.0,75910.0,75982.0,76047.0,76085.0,76145.0,76213.0,76250.0,76297.0,76357.0,76398.0,76454.0,76504.0,76570.0,76594.0,76636.0,76701.0
5096550,37200.0,37305.0,37380.0,37442.0,37484.0,37615.0,37711.0,37864.0,37949.0,38010.0,38050.0,38117.0,38179.0,38229.0,38267.0,38312.0,38356.0,38382.0,38436.0,38476.0,38508.0,38536.0,38573.0,38624.0,38672.0,38711.0,38773.0,38825.0,38863.0,38955.0,38993.0,39030.0,39057.0,39109.0,39146.0,39172.0,39202.0,39246.0,39315.0,39385.0,39403.0,39426.0,39446.0,39480.0,39510.0,39560.0,39603.0,39664.0,39704.0,39767.0,39791.0,39839.0,39853.0,39883.0,39901.0,39972.0,40041.0,40075.0,40129.0,40189.0,40222.0,40265.0,40326.0,40368.0,40423.0,40461.0,40524.0,40547.0,40587.0,40651.0
5096552,49200.0,49318.0,49402.0,49475.0,49525.0,49688.0,49809.0,49997.0,50101.0,50172.0,50219.0,50274.0,50325.0,50374.0,50412.0,50457.0,50500.0,50526.0,50591.0,50639.0,50667.0,50692.0,50744.0,50800.0,50853.0,50895.0,50963.0,51007.0,51050.0,51168.0,51206.0,51257.0,51298.0,51377.0,51414.0,51441.0,51482.0,51529.0,51603.0,51674.0,51693.0,51724.0,51754.0,51797.0,51834.0,51897.0,51951.0,52018.0,52062.0,52138.0,52165.0,52221.0,52235.0,52268.0,52288.0,52402.0,52472.0,52517.0,52587.0,52666.0,52707.0,52760.0,52824.0,52868.0,52921.0,52970.0,53039.0,53064.0,53108.0,53177.0
5096554,61200.0,61327.0,61417.0,61501.0,61559.0,61844.0,62055.0,62253.0,62363.0,62441.0,62492.0,62562.0,62625.0,62683.0,62727.0,62787.0,62844.0,62872.0,62937.0,62985.0,63014.0,63039.0,63101.0,63163.0,63221.0,63268.0,63344.0,63418.0,63478.0,63591.0,63637.0,63709.0,63748.0,63822.0,63862.0,63891.0,63933.0,63987.0,64071.0,64183.0,64213.0,64243.0,64273.0,64325.0,64370.0,64446.0,64505.0,64569.0,64610.0,64681.0,64718.0,64793.0,64805.0,64833.0,64851.0,64922.0,65011.0,65066.0,65152.0,65248.0,65294.0,65353.0,65428.0,65480.0,65540.0,65589.0,65667.0,65696.0,65746.0,65824.0
5096556,73200.0,73326.0,73416.0,73479.0,73522.0,73715.0,73857.0,74029.0,74125.0,74190.0,74233.0,74288.0,74339.0,74384.0,74419.0,74466.0,74511.0,74542.0,74595.0,74635.0,74662.0,74685.0,74737.0,74796.0,74850.0,74885.0,74940.0,74984.0,75030.0,75127.0,75169.0,75222.0,75253.0,75311.0,75351.0,75380.0,75409.0,75455.0,75527.0,75617.0,75641.0,75675.0,75715.0,75756.0,75792.0,75852.0,75901.0,75968.0,76012.0,76089.0,76118.0,76177.0,76191.0,76224.0,76245.0,76319.0,76390.0,76427.0,76485.0,76550.0,76578.0,76613.0,76668.0,76707.0,76763.0,76810.0,76865.0,76885.0,76920.0,76976.0
5096558,82800.0,82893.0,82959.0,83025.0,83070.0,83222.0,83334.0,83494.0,83582.0,83664.0,83717.0,83776.0,83830.0,83868.0,83897.0,83936.0,83973.0,83996.0,84047.0,84084.0,84108.0,84128.0,84159.0,84218.0,84272.0,84309.0,84368.0,84406.0,84443.0,84532.0,84569.0,84610.0,84642.0,84702.0,84738.0,84763.0,84795.0,84840.0,84910.0,84991.0,85012.0,85039.0,85067.0,85103.0,85134.0,85187.0,85231.0,85296.0,85338.0,85409.0,85433.0,85481.0,85491.0,85515.0,85532.0,85590.0,85652.0,85683.0,85732.0,85787.0,85815.0,85851.0,85916.0,85962.0,86014.0,86067.0,86129.0,86152.0,86191.0,86253.0
5097121,32400.0,32601.0,32744.0,32935.0,33065.0,33455.0,33742.0,33986.0,34122.0,34224.0,34290.0,34360.0,34423.0,34467.0,34501.0,34555.0,34606.0,34642.0,34711.0,34762.0,34795.0,34823.0,34888.0,34949.0,35006.0,35039.0,35093.0,35147.0,35189.0,35284.0,35321.0,35362.0,35399.0,35471.0,35508.0,35534.0,35574.0,35618.0,35687.0,35753.0,35770.0,35795.0,35819.0,35858.0,35892.0,35950.0,35997.0,36056.0,36094.0,36162.0,36186.0,36236.0,36248.0,36274.0,36296.0,36379.0,36457.0,36507.0,36585.0,36673.0,36717.0,36774.0,36838.0,36883.0,36936.0,36981.0,37058.0,37086.0,37135.0,37212.0
5097123,44400.0,44536.0,44633.0,44732.0,44799.0,45025.0,45192.0,45405.0,45523.0,45613.0,45671.0,45736.0,45796.0,45843.0,45878.0,45932.0,45984.0,46018.0,46091.0,46145.0,46174.0,46199.0,46259.0,46322.0,46381.0,46422.0,46489.0,46553.0,46595.0,46690.0,46728.0,46790.0,46827.0,46898.0,46938.0,46967.0,47005.0,47055.0,47134.0,47206.0,47225.0,47254.0,47282.0,47320.0,47353.0,47409.0,47464.0,47531.0,47574.0,47649.0,47674.0,47724.0,47736.0,47764.0,47786.0,47870.0,47974.0,48031.0,48120.0,48220.0,48272.0,48338.0,48407.0,48455.0,48514.0,48567.0,48645.0,48674.0,48724.0,48802.0
5097125,56400.0,56579.0,56707.0,56788.0,56844.0,57069.0,57235.0,57478.0,57613.0,57716.0,57783.0,57866.0,57941.0,58008.0,58058.0,58126.0,58191.0,58240.0,58324.0,58386.0,58417.0,58443.0,58501.0,58578.0,58650.0,58703.0,58788.0,58857.0,58905.0,59025.0,59073.0,59149.0,59191.0,59271.0,59321.0,59356.0,59406.0,59462.0,59549.0,59630.0,59652.0,59683.0,59717.0,59767.0,59810.0,59884.0,59942.0,60026.0,60080.0,60189.0,60218.0,60278.0,60290.0,60318.0,60342.0,60505.0,60626.0,60676.0,60755.0,60843.0,60895.0,60961.0,61039.0,61093.0,61154.0,61207.0,61294.0,61326.0,61381.0,61467.0
5097127,69600.0,69721.0,69807.0,69874.0,69920.0,70091.0,70217.0,70427.0,70543.0,70634.0,70694.0,70763.0,70826.0,70883.0,70926.0,70979.0,71029.0,71066.0,71150.0,71213.0,71244.0,71270.0,71328.0,71399.0,71466.0,71511.0,71584.0,71638.0,71683.0,71776.0,71816.0,71885.0,71925.0,72002.0,72045.0,72076.0,72120.0,72169.0,72245.0,72317.0,72336.0,72368.0,72400.0,72443.0,72480.0,72542.0,72595.0,72662.0,72706.0,72775.0,72801.0,72854.0,72866.0,72892.0,72910.0,72982.0,73047.0,73085.0,73145.0,73213.0,73250.0,73297.0,73357.0,73398.0,73454.0,73504.0,73570.0,73594.0,73636.0,73701.0
5098048,26400.0,26522.0,26610.0,26690.0,26744.0,26940.0,27084.0,27224.0,27302.0,27382.0,27434.0,27508.0,27576.0,27633.0,27676.0,27734.0,27789.0,27822.0,27915.0,27984.0,28018.0,28047.0,28102.0,28161.0,28215.0,28263.0,28340.0,28396.0,28439.0,28537.0,28581.0,28644.0,28685.0,28763.0,28807.0,28838.0,28881.0,28931.0,29010.0,29105.0,29130.0,29156.0,29180.0,29226.0,29265.0,29332.0,29391.0,29469.0,29520.0,29595.0,29623.0,29680.0,29692.0,29718.0,29746.0,29864.0,29962.0,30007.0,30078.0,30157.0,30202.0,30259.0,30314.0,30352.0,30402.0,30447.0,30545.0,30581.0,30643.0,30740.0
5098050,39600.0,39736.0,39833.0,39932.0,39999.0,40225.0,40392.0,40605.0,40723.0,40813.0,40871.0,40936.0,40996.0,41043.0,41078.0,41132.0,41184.0,41218.0,41291.0,41345.0,41374.0,41399.0,41459.0,41522.0,41581.0,41622.0,41689.0,41753.0,41795.0,41890.0,41928.0,41990.0,42027.0,42098.0,42138.0,42167.0,42205.0,42255.0,42334.0,42406.0,42425.0,42454.0,42482.0,42520.0,42553.0,42609.0,42664.0,42731.0,42774.0,42849.0,42874.0,42924.0,42936.0,42964.0,42986.0,43070.0,43174.0,43231.0,43320.0,43420.0,43472.0,43538.0,43607.0,43655.0,43714.0,43767.0,43845.0,43874.0,43924.0,44002.0
5098052,51600.0,51727.0,51818.0,51896.0,51950.0,52156.0,52308.0,52531.0,52654.0,52748.0,52810.0,52878.0,52941.0,53001.0,53047.0,53110.0,53171.0,53209.0,53312.0,53389.0,53424.0,53454.0,53514.0,53583.0,53647.0,53696.0,53775.0,53844.0,53897.0,54001.0,54044.0,54112.0,54153.0,54232.0,54279.0,54312.0,54359.0,54415.0,54504.0,54585.0,54607.0,54640.0,54672.0,54719.0,54760.0,54829.0,54887.0,54969.0,55022.0,55114.0,55142.0,55200.0,55212.0,55239.0,55268.0,55417.0,55536.0,55593.0,55683.0,55784.0,55840.0,55912.0,55984.0,56034.0,56096.0,56151.0,56239.0,56271.0,56326.0,56414.0
5098054,64200.0,64377.0,64503.0,64593.0,64655.0,64916.0,65108.0,65345.0,65476.0,65576.0,65641.0,65729.0,65809.0,65883.0,65939.0,66014.0,66086.0,66127.0,66233.0,66311.0,66343.0,66371.0,66438.0,66510.0,66578.0,66629.0,66712.0,66778.0,66828.0,66941.0,66986.0,67067.0,67112.0,67197.0,67246.0,67281.0,67330.0,67384.0,67470.0,67551.0,67573.0,67605.0,67636.0,67680.0,67718.0,67783.0,67840.0,67907.0,67951.0,68028.0,68055.0,68111.0,68123.0,68151.0,68170.0,68255.0,68332.0,68377.0,68447.0,68525.0,68569.0,68625.0,68691.0,68737.0,68797.0,68847.0,68924.0,68952.0,69000.0,69077.0
5098098,27000.0,27122.0,27210.0,27290.0,27344.0,27540.0,27684.0,27824.0,27902.0,27982.0,28034.0,28108.0,28176.0,28233.0,28276.0,28334.0,28389.0,28422.0,28515.0,28584.0,28618.0,28647.0,28702.0,28761.0,28815.0,28863.0,28940.0,28996.0,29039.0,29137.0,29181.0,29244.0,29285.0,29363.0,29407.0,29438.0,29481.0,29531.0,29610.0,29705.0,29730.0,29756.0,29780.0,29826.0,29865.0,29932.0,29991.0,30069.0,30120.0,30195.0,30223.0,30280.0,30292.0,30318.0,30346.0,30464.0,30562.0,30607.0,30678.0,30757.0,30802.0,30859.0,30914.0,30952.0,31002.0,31047.0,31145.0,31181.0,31243.0,31340.0
5098100,40200.0,40336.0,40433.0,40532.0,40599.0,40825.0,40992.0,41205.0,41323.0,41413.0,41471.0,41536.0,41596.0,41643.0,41678.0,41732.0,41784.0,41818.0,41891.0,41945.0,41974.0,41999.0,42059.0,42122.0,42181.0,42222.0,42289.0,42353.0,42395.0,42490.0,42528.0,42590.0,42627.0,42698.0,42738.0,42767.0,42805.0,42855.0,42934.0,43006.0,43025.0,43054.0,43082.0,43120.0,43153.0,43209.0,43264.0,43331.0,43374.0,43449.0,43474.0,43524.0,43536.0,43564.0,43586.0,43670.0,43774.0,43831.0,43920.0,44020.0,44072.0,44138.0,44207.0,44255.0,44314.0,44367.0,44445.0,44474.0,44524.0,44602.0
5098102,52200.0,52327.0,52418.0,52496.0,52550.0,52756.0,52908.0,53131.0,53254.0,53348.0,53410.0,53478.0,53541.0,53601.0,53647.0,53710.0,53771.0,53809.0,53912.0,53989.0,54024.0,54054.0,54114.0,54183.0,54247.0,54296.0,54375.0,54444.0,54497.0,54601.0,54644.0,54712.0,54753.0,54832.0,54879.0,54912.0,54959.0,55015.0,55104.0,55185.0,55207.0,55240.0,55272.0,55319.0,55360.0,55429.0,55487.0,55569.0,55622.0,55714.0,55742.0,55800.0,55812.0,55839.0,55868.0,56017.0,56136.0,56193.0,56283.0,56384.0,56440.0,56512.0,56584.0,56634.0,56696.0,56751.0,56839.0,56871.0,56926.0,57014.0
5098104,64800.0,64977.0,65103.0,65193.0,65255.0,65516.0,65708.0,65945.0,66076.0,66176.0,66241.0,66329.0,66409.0,66483.0,66539.0,66614.0,66686.0,66727.0,66833.0,66911.0,66943.0,66971.0,67038.0,67110.0,67178.0,67229.0,67312.0,67378.0,67428.0,67541.0,67586.0,67667.0,67712.0,67797.0,67846.0,67881.0,67930.0,67984.0,68070.0,68151.0,68173.0,68205.0,68236.0,68280.0,68318.0,68383.0,68440.0,68507.0,68551.0,68628.0,68655.0,68711.0,68723.0,68751.0,68770.0,68855.0,68932.0,68977.0,69047.0,69125.0,69169.0,69225.0,69291.0,69337.0,69397.0,69447.0,69524.0,69552.0,69600.0,69677.0
5098106,76800.0,76887.0,76950.0,77008.0,77048.0,77191.0,77296.0,77472.0,77570.0,77649.0,77700.0,77763.0,77821.0,77868.0,77904.0,77948.0,77991.0,78019.0,78082.0,78128.0,78153.0,78175.0,78217.0,78279.0,78337.0,78379.0,78446.0,78502.0,78542.0,78634.0,78669.0,78719.0,78756.0,78827.0,78868.0,78898.0,78934.0,78978.0,79048.0,79114.0,79131.0,79162.0,79191.0,79231.0,79266.0,79325.0,79372.0,79434.0,79474.0,79541.0,79566.0,79618.0,79629.0,79653.0,79670.0,79728.0,79780.0,79813.0,79865.0,79924.0,79956.0,79997.0,80051.0,80088.0,80144.0,80196.0,80256.0,80278.0,80316.0,80375.0
5099057,40800.0,40905.0,40980.0,41042.0,41084.0,41215.0,41311.0,41464.0,41549.0,41610.0,41650.0,41717.0,41779.0,41829.0,41867.0,41912.0,41956.0,41982.0,42036.0,42076.0,42108.0,42136.0,42173.0,42224.0,42272.0,42311.0,42373.0,42425.0,42463.0,42555.0,42593.0,42630.0,42657.0,42709.0,42746.0,42772.0,42802.0,42846.0,42915.0,42985.0,43003.0,43026.0,43046.0,43080.0,43110.0,43160.0,43203.0,43264.0,43304.0,43367.0,43391.0,43439.0,43453.0,43483.0,43501.0,43572.0,43641.0,43675.0,43729.0,43789.0,43822.0,43865.0,43926.0,43968.0,44023.0,44061.0,44124.0,44147.0,44187.0,44251.0
5099059,52800.0,52899.0,52970.0,53041.0,53089.0,53269.0,53401.0,53577.0,53675.0,53749.0,53798.0,53833.0,53864.0,53911.0,53946.0,53985.0,54023.0,54039.0,54178.0,54281.0,54305.0,54325.0,54371.0,54427.0,54479.0,54518.0,54581.0,54605.0,54636.0,54758.0,54790.0,54822.0,54861.0,54936.0,54971.0,54996.0,55036.0,55088.0,55170.0,55232.0,55249.0,55272.0,55302.0,55332.0,55358.0,55402.0,55455.0,55513.0,55550.0,55619.0,55645.0,55699.0,55711.0,55737.0,55752.0,55853.0,55912.0,55953.0,56017.0,56088.0,56119.0,56159.0,56220.0,56262.0,56316.0,56377.0,56445.0,56470.0,56513.0,56581.0
5099063,75600.0,75693.0,75759.0,75825.0,75870.0,76022.0,76134.0,76294.0,76382.0,76464.0,76517.0,76576.0,76630.0,76668.0,76697.0,76736.0,76773.0,76796.0,76847.0,76884.0,76908.0,76928.0,76959.0,77018.0,77072.0,77109.0,77168.0,77206.0,77243.0,77332.0,77369.0,77410.0,77442.0,77502.0,77538.0,77563.0,77595.0,77640.0,77710.0,77791.0,77812.0,77839.0,77867.0,77903.0,77934.0,77987.0,78031.0,78096.0,78138.0,78209.0,78233.0,78281.0,78291.0,78315.0,78332.0,78390.0,78452.0,78483.0,78532.0,78587.0,78615.0,78651.0,78716.0,78762.0,78814.0,78867.0,78929.0,78952.0,78991.0,79053.0
5099302,45600.0,45718.0,45802.0,45875.0,45925.0,46088.0,46209.0,46397.0,46501.0,46572.0,46619.0,46674.0,46725.0,46774.0,46812.0,46857.0,46900.0,46926.0,46991.0,47039.0,47067.0,47092.0,47144.0,47200.0,47253.0,47295.0,47363.0,47407.0,47450.0,47568.0,47606.0,47657.0,47698.0,47777.0,47814.0,47841.0,47882.0,47929.0,48003.0,48074.0,48093.0,48124.0,48154.0,48197.0,48234.0,48297.0,48351.0,48418.0,48462.0,48538.0,48565.0,48621.0,48635.0,48668.0,48688.0,48802.0,48872.0,48917.0,48987.0,49066.0,49107.0,49160.0,49224.0,49268.0,49321.0,49370.0,49439.0,49464.0,49508.0,49577.0
5099304,57600.0,57697.0,57767.0,57842.0,57894.0,58098.0,58248.0,58444.0,58553.0,58652.0,58717.0,58792.0,58860.0,58922.0,58969.0,59042.0,59112.0,59147.0,59220.0,59274.0,59308.0,59338.0,59373.0,59444.0,59511.0,59557.0,59630.0,59697.0,59743.0,59870.0,59916.0,59965.0,59998.0,60062.0,60106.0,60138.0,60179.0,60242.0,60340.0,60434.0,60459.0,60509.0,60536.0,60579.0,60616.0,60678.0,60730.0,60802.0,60849.0,60922.0,60952.0,61014.0,61025.0,61050.0,61067.0,61153.0,61224.0,61273.0,61351.0,61438.0,61492.0,61561.0,61638.0,61692.0,61760.0,61819.0,61904.0,61935.0,61989.0,62073.0
5099306,69600.0,69726.0,69816.0,69879.0,69922.0,70115.0,70257.0,70429.0,70525.0,70590.0,70633.0,70688.0,70739.0,70784.0,70819.0,70866.0,70911.0,70942.0,70995.0,71035.0,71062.0,71085.0,71137.0,71196.0,71250.0,71285.0,71340.0,71384.0,71430.0,71527.0,71569.0,71622.0,71653.0,71711.0,71751.0,71780.0,71809.0,71855.0,71927.0,72017.0,72041.0,72075.0,72115.0,72156.0,72192.0,72252.0,72301.0,72368.0,72412.0,72489.0,72518.0,72577.0,72591.0,72624.0,72645.0,72719.0,72790.0,72827.0,72885.0,72950.0,72978.0,73013.0,73068.0,73107.0,73163.0,73210.0,73265.0,73285.0,73320.0,73376.0
5099308,80400.0,80493.0,80559.0,80625.0,80670.0,80822.0,80934.0,81094.0,81182.0,81264.0,81317.0,81376.0,81430.0,81468.0,81497.0,81536.0,81573.0,81596.0,81647.0,81684.0,81708.0,81728.0,81759.0,81818.0,81872.0,81909.0,81968.0,82006.0,82043.0,82132.0,82169.0,82210.0,82242.0,82302.0,82338.0,82363.0,82395.0,82440.0,82510.0,82591.0,82612.0,82639.0,82667.0,82703.0,82734.0,82787.0,82831.0,82896.0,82938.0,83009.0,83033.0,83081.0,83091.0,83115.0,83132.0,83190.0,83252.0,83283.0,83332.0,83387.0,83415.0,83451.0,83516.0,83562.0,83614.0,83667.0,83729.0,83752.0,83791.0,83853.0
5099374,30000.0,30134.0,30229.0,30372.0,30470.0,30766.0,30985.0,31218.0,31348.0,31468.0,31546.0,31627.0,31701.0,31769.0,31821.0,31884.0,31944.0,31986.0,32084.0,32157.0,32192.0,32222.0,32291.0,32359.0,32422.0,32470.0,32546.0,32604.0,32648.0,32760.0,32803.0,32873.0,32912.0,32987.0,33028.0,33057.0,33108.0,33159.0,33240.0,33344.0,33371.0,33395.0,33418.0,33458.0,33492.0,33550.0,33604.0,33674.0,33720.0,33797.0,33821.0,33870.0,33881.0,33906.0,33927.0,34037.0,34147.0,34195.0,34270.0,34354.0,34399.0,34457.0,34517.0,34559.0,34610.0,34653.0,34743.0,34776.0,34833.0,34923.0
