tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P
5094072,28800.0,28886.0,28934.0,28986.0,29029.0,29106.0,29471.0,29556.0,29667.0,29822.0,29912.0,29962.0,29991.0,30049.0,30121.0,30187.0,30244.0,30296.0,30358.0,30408.0,30449.0,30538.0,30560.0,30655.0,30716.0,30742.0,30803.0,30840.0,30899.0,30935.0,30996.0,31058.0,31102.0,31143.0,31184.0,31215.0,31263.0,31302.0,31342.0,31382.0,31466.0,31527.0,31578.0,31612.0,31680.0,31746.0,31796.0,31842.0,31896.0,31948.0,32019.0,32088.0,32162.0,32266.0,32317.0,32398.0,32454.0,32544.0,32584.0,32633.0,32668.0,32705.0,32736.0,32758.0,32817.0,32880.0,32901.0,32970.0,33017.0,33038.0,33097.0,33126.0,33151.0
5094074,39600.0,39671.0,39710.0,39755.0,39792.0,39857.0,40146.0,40258.0,40405.0,40525.0,40614.0,40663.0,40689.0,40742.0,40816.0,40892.0,40950.0,41002.0,41074.0,41132.0,41170.0,41265.0,41288.0,41390.0,41454.0,41481.0,41544.0,41584.0,41648.0,41668.0,41702.0,41738.0,41789.0,41829.0,41876.0,41912.0,41967.0,42003.0,42040.0,42078.0,42158.0,42216.0,42264.0,42297.0,42362.0,42425.0,42481.0,42533.0,42594.0,42652.0,42732.0,42809.0,42892.0,43007.0,43054.0,43129.0,43191.0,43291.0,43336.0,43390.0,43428.0,43469.0,43503.0,43527.0,43592.0,43661.0,43684.0,43759.0,43810.0,43833.0,43897.0,43928.0,43956.0
5094076,51600.0,51677.0,51720.0,51770.0,51811.0,51885.0,52135.0,52249.0,52399.0,52525.0,52615.0,52665.0,52695.0,52755.0,52838.0,52915.0,52977.0,53033.0,53113.0,53179.0,53224.0,53327.0,53352.0,53462.0,53534.0,53565.0,53636.0,53679.0,53749.0,53773.0,53813.0,53859.0,53915.0,53972.0,54020.0,54056.0,54111.0,54152.0,54194.0,54234.0,54318.0,54379.0,54429.0,54463.0,54541.0,54616.0,54673.0,54726.0,54788.0,54847.0,54928.0,55006.0,55090.0,55207.0,55260.0,55343.0,55413.0,55525.0,55575.0,55635.0,55678.0,55723.0,55761.0,55788.0,55861.0,55939.0,55965.0,56044.0,56098.0,56122.0,56189.0,56222.0,56253.0
5094078,63000.0,63089.0,63138.0,63203.0,63256.0,63351.0,63678.0,63789.0,63935.0,64078.0,64166.0,64214.0,64247.0,64314.0,64406.0,64491.0,64550.0,64602.0,64677.0,64739.0,64780.0,64876.0,64899.0,65001.0,65075.0,65106.0,65179.0,65224.0,65297.0,65323.0,65366.0,65416.0,65478.0,65526.0,65576.0,65614.0,65671.0,65710.0,65751.0,65793.0,65881.0,65944.0,65997.0,66033.0,66133.0,66230.0,66283.0,66332.0,66389.0,66444.0,66519.0,66592.0,66671.0,66780.0,66834.0,66919.0,66987.0,67096.0,67145.0,67204.0,67246.0,67290.0,67328.0,67355.0,67425.0,67504.0,67530.0,67606.0,67658.0,67681.0,67746.0,67778.0,67807.0
5094080,73800.0,73884.0,73931.0,73973.0,74007.0,74069.0,74359.0,74456.0,74584.0,74707.0,74784.0,74826.0,74850.0,74898.0,74972.0,75025.0,75071.0,75112.0,75166.0,75211.0,75242.0,75320.0,75339.0,75421.0,75470.0,75491.0,75539.0,75568.0,75616.0,75634.0,75664.0,75693.0,75735.0,75774.0,75820.0,75855.0,75909.0,75942.0,75977.0,76012.0,76086.0,76140.0,76185.0,76215.0,76272.0,76328.0,76373.0,76414.0,76462.0,76508.0,76571.0,76632.0,76698.0,76790.0,76838.0,76913.0,76972.0,77066.0,77108.0,77159.0,77195.0,77233.0,77265.0,77288.0,77349.0,77426.0,77452.0,77525.0,77575.0,77597.0,77659.0,77689.0,77717.0
5094082,82800.0,82866.0,82902.0,82939.0,82970.0,83025.0,83236.0,83340.0,83477.0,83575.0,83640.0,83675.0,83698.0,83744.0,83802.0,83850.0,83888.0,83923.0,83969.0,84007.0,84035.0,84107.0,84124.0,84200.0,84244.0,84263.0,84306.0,84338.0,84389.0,84408.0,84439.0,84469.0,84511.0,84548.0,84594.0,84629.0,84683.0,84717.0,84753.0,84788.0,84862.0,84916.0,84961.0,84992.0,85042.0,85090.0,85131.0,85169.0,85213.0,85255.0,85313.0,85369.0,85430.0,85516.0,85560.0,85630.0,85683.0,85767.0,85805.0,85850.0,85882.0,85916.0,85945.0,85966.0,86021.0,86088.0,86110.0,86175.0,86219.0,86239.0,86294.0,86321.0,86345.0
5094153,29700.0,29786.0,29834.0,29886.0,29929.0,30006.0,30371.0,30456.0,30567.0,30722.0,30812.0,30862.0,30891.0,30949.0,31021.0,31087.0,31144.0,31196.0,31258.0,31308.0,31349.0,31438.0,31460.0,31555.0,31616.0,31642.0,31703.0,31740.0,31799.0,31835.0,31896.0,31958.0,32002.0,32043.0,32084.0,32115.0,32163.0,32202.0,32242.0,32282.0,32366.0,32427.0,32478.0,32512.0,32580.0,32646.0,32696.0,32742.0,32796.0,32848.0,32919.0,32988.0,33062.0,33166.0,33217.0,33298.0,33354.0,33444.0,33484.0,33533.0,33568.0,33605.0,33636.0,33658.0,33717.0,33780.0,33801.0,33870.0,33917.0,33938.0,33997.0,34026.0,34051.0
5094155,43200.0,43277.0,43320.0,43370.0,43411.0,43485.0,43735.0,43849.0,43999.0,44125.0,44215.0,44265.0,44295.0,44355.0,44438.0,44515.0,44577.0,44633.0,44713.0,44779.0,44824.0,44927.0,44952.0,45062.0,45134.0,45165.0,45236.0,45279.0,45349.0,45373.0,45413.0,45459.0,45515.0,45572.0,45620.0,45656.0,45711.0,45752.0,45794.0,45834.0,45918.0,45979.0,46029.0,46063.0,46141.0,46216.0,46273.0,46326.0,46388.0,46447.0,46528.0,46606.0,46690.0,46807.0,46860.0,46943.0,47013.0,47125.0,47175.0,47235.0,47278.0,47323.0,47361.0,47388.0,47461.0,47539.0,47565.0,47644.0,47698.0,47722.0,47789.0,47822.0,47853.0
5094157,55200.0,55289.0,55338.0,55403.0,55456.0,55551.0,55878.0,55989.0,56135.0,56278.0,56366.0,56414.0,56447.0,56514.0,56606.0,56691.0,56750.0,56802.0,56877.0,56939.0,56980.0,57076.0,57099.0,57201.0,57275.0,57306.0,57379.0,57424.0,57497.0,57523.0,57566.0,57616.0,57678.0,57726.0,57776.0,57814.0,57871.0,57910.0,57951.0,57993.0,58081.0,58144.0,58197.0,58233.0,58333.0,58430.0,58483.0,58532.0,58589.0,58644.0,58719.0,58792.0,58871.0,58980.0,59034.0,59119.0,59187.0,59296.0,59345.0,59404.0,59446.0,59490.0,59528.0,59555.0,59625.0,59704.0,59730.0,59806.0,59858.0,59881.0,59946.0,59978.0,60007.0
5094532,43800.0,43862.0,43896.0,43959.0,44011.0,44104.0,44289.0,44393.0,44530.0,44645.0,44712.0,44748.0,44770.0,44816.0,44902.0,44968.0,45014.0,45055.0,45106.0,45148.0,45178.0,45252.0,45270.0,45349.0,45396.0,45416.0,45462.0,45492.0,45541.0,45558.0,45586.0,45613.0,45650.0,45680.0,45726.0,45761.0,45813.0,45847.0,45882.0,45915.0,45985.0,46036.0,46078.0,46107.0,46167.0,46226.0,46272.0,46315.0,46365.0,46413.0,46479.0,46542.0,46611.0,46706.0,46756.0,46836.0,46889.0,46974.0,47012.0,47058.0,47091.0,47125.0,47154.0,47175.0,47230.0,47297.0,47320.0,47391.0,47440.0,47462.0,47522.0,47551.0,47578.0
5094534,54600.0,54684.0,54730.0,54786.0,54832.0,54914.0,55135.0,55242.0,55382.0,55499.0,55578.0,55621.0,55646.0,55697.0,55768.0,55829.0,55873.0,55913.0,55959.0,55997.0,56027.0,56110.0,56130.0,56218.0,56270.0,56292.0,56344.0,56373.0,56419.0,56435.0,56463.0,56491.0,56526.0,56555.0,56603.0,56640.0,56696.0,56731.0,56768.0,56804.0,56880.0,56935.0,56981.0,57012.0,57070.0,57126.0,57175.0,57220.0,57273.0,57323.0,57392.0,57459.0,57531.0,57633.0,57684.0,57764.0,57820.0,57909.0,57949.0,57997.0,58031.0,58067.0,58098.0,58120.0,58177.0,58248.0,58272.0,58342.0,58390.0,58412.0,58472.0,58501.0,58528.0
5094536,65400.0,65484.0,65530.0,65586.0,65632.0,65714.0,65935.0,66042.0,66182.0,66299.0,66378.0,66421.0,66446.0,66497.0,66568.0,66629.0,66673.0,66713.0,66759.0,66797.0,66827.0,66910.0,66930.0,67018.0,67070.0,67092.0,67144.0,67173.0,67219.0,67235.0,67263.0,67291.0,67326.0,67355.0,67403.0,67440.0,67496.0,67531.0,67568.0,67604.0,67680.0,67735.0,67781.0,67812.0,67870.0,67926.0,67975.0,68020.0,68073.0,68123.0,68192.0,68259.0,68331.0,68433.0,68484.0,68564.0,68620.0,68709.0,68749.0,68797.0,68831.0,68867.0,68898.0,68920.0,68977.0,69048.0,69072.0,69142.0,69190.0,69212.0,69272.0,69301.0,69328.0
5094908,34800.0,34886.0,34934.0,34986.0,35029.0,35106.0,35471.0,35556.0,35667.0,35822.0,35912.0,35962.0,35991.0,36049.0,36121.0,36187.0,36244.0,36296.0,36358.0,36408.0,36449.0,36538.0,36560.0,36655.0,36716.0,36742.0,36803.0,36840.0,36899.0,36935.0,36996.0,37058.0,37102.0,37143.0,37184.0,37215.0,37263.0,37302.0,37342.0,37382.0,37466.0,37527.0,37578.0,37612.0,37680.0,37746.0,37796.0,37842.0,37896.0,37948.0,38019.0,38088.0,38162.0,38266.0,38317.0,38398.0,38454.0,38544.0,38584.0,38633.0,38668.0,38705.0,38736.0,38758.0,38817.0,38880.0,38901.0,38970.0,39017.0,39038.0,39097.0,39126.0,39151.0
5094910,45600.0,45677.0,45720.0,45770.0,45811.0,45885.0,46135.0,46249.0,46399.0,46525.0,46615.0,46665.0,46695.0,46755.0,46838.0,46915.0,46977.0,47033.0,47113.0,47179.0,47224.0,47327.0,47352.0,47462.0,47534.0,47565.0,47636.0,47679.0,47749.0,47773.0,47813.0,47859.0,47915.0,47972.0,48020.0,48056.0,48111.0,48152.0,48194.0,48234.0,48318.0,48379.0,48429.0,48463.0,48541.0,48616.0,48673.0,48726.0,48788.0,48847.0,48928.0,49006.0,49090.0,49207.0,49260.0,49343.0,49413.0,49525.0,49575.0,49635.0,49678.0,49723.0,49761.0,49788.0,49861.0,49939.0,49965.0,50044.0,50098.0,50122.0,50189.0,50222.0,50253.0
5094912,57600.0,57689.0,57738.0,57803.0,57856.0,57951.0,58278.0,58389.0,58535.0,58678.0,58766.0,58814.0,58847.0,58914.0,59006.0,59091.0,59150.0,59202.0,59277.0,59339.0,59380.0,59476.0,59499.0,59601.0,59675.0,59706.0,59779.0,59824.0,59897.0,59923.0,59966.0,60016.0,60078.0,60126.0,60176.0,60214.0,60271.0,60310.0,60351.0,60393.0,60481.0,60544.0,60597.0,60633.0,60733.0,60830.0,60883.0,60932.0,60989.0,61044.0,61119.0,61192.0,61271.0,61380.0,61434.0,61519.0,61587.0,61696.0,61745.0,61804.0,61846.0,61890.0,61928.0,61955.0,62025.0,62104.0,62130.0,62206.0,62258.0,62281.0,62346.0,62378.0,62407.0
5096340,21000.0,21057.0,21088.0,21122.0,21150.0,21201.0,21373.0,21441.0,21531.0,21644.0,21714.0,21752.0,21773.0,21816.0,21868.0,21922.0,21960.0,21994.0,22039.0,22076.0,22100.0,22173.0,22191.0,22268.0,22313.0,22332.0,22376.0,22410.0,22465.0,22485.0,22519.0,22577.0,22619.0,22656.0,22695.0,22725.0,22771.0,22803.0,22836.0,22870.0,22942.0,22994.0,23038.0,23068.0,23122.0,23175.0,23219.0,23259.0,23306.0,23351.0,23413.0,23473.0,23538.0,23630.0,23680.0,23759.0,23821.0,23921.0,23966.0,24020.0,24058.0,24098.0,24132.0,24156.0,24221.0,24281.0,24301.0,24379.0,24433.0,24457.0,24524.0,24557.0,24586.0
5096342,30600.0,30686.0,30734.0,30786.0,30829.0,30906.0,31271.0,31356.0,31467.0,31622.0,31712.0,31762.0,31791.0,31849.0,31921.0,31987.0,32044.0,32096.0,32158.0,32208.0,32249.0,32338.0,32360.0,32455.0,32516.0,32542.0,32603.0,32640.0,32699.0,32735.0,32796.0,32858.0,32902.0,32943.0,32984.0,33015.0,33063.0,33102.0,33142.0,33182.0,33266.0,33327.0,33378.0,33412.0,33480.0,33546.0,33596.0,33642.0,33696.0,33748.0,33819.0,33888.0,33962.0,34066.0,34117.0,34198.0,34254.0,34344.0,34384.0,34433.0,34468.0,34505.0,34536.0,34558.0,34617.0,34680.0,34701.0,34770.0,34817.0,34838.0,34897.0,34926.0,34951.0
5096344,40800.0,40871.0,40910.0,40955.0,40992.0,41057.0,41346.0,41458.0,41605.0,41725.0,41814.0,41863.0,41889.0,41942.0,42016.0,42092.0,42150.0,42202.0,42274.0,42332.0,42370.0,42465.0,42488.0,42590.0,42654.0,42681.0,42744.0,42784.0,42848.0,42868.0,42902.0,42938.0,42989.0,43029.0,43076.0,43112.0,43167.0,43203.0,43240.0,43278.0,43358.0,43416.0,43464.0,43497.0,43562.0,43625.0,43681.0,43733.0,43794.0,43852.0,43932.0,44009.0,44092.0,44207.0,44254.0,44329.0,44391.0,44491.0,44536.0,44590.0,44628.0,44669.0,44703.0,44727.0,44792.0,44861.0,44884.0,44959.0,45010.0,45033.0,45097.0,45128.0,45156.0
5096346,52800.0,52877.0,52920.0,52970.0,53011.0,53085.0,53335.0,53449.0,53599.0,53725.0,53815.0,53865.0,53895.0,53955.0,54038.0,54115.0,54177.0,54233.0,54313.0,54379.0,54424.0,54527.0,54552.0,54662.0,54734.0,54765.0,54836.0,54879.0,54949.0,54973.0,55013.0,55059.0,55115.0,55172.0,55220.0,55256.0,55311.0,55352.0,55394.0,55434.0,55518.0,55579.0,55629.0,55663.0,55741.0,55816.0,55873.0,55926.0,55988.0,56047.0,56128.0,56206.0,56290.0,56407.0,56460.0,56543.0,56613.0,56725.0,56775.0,56835.0,56878.0,56923.0,56961.0,56988.0,57061.0,57139.0,57165.0,57244.0,57298.0,57322.0,57389.0,57422.0,57453.0
5096348,64200.0,64289.0,64338.0,64403.0,64456.0,64551.0,64878.0,64989.0,65135.0,65278.0,65366.0,65414.0,65447.0,65514.0,65606.0,65691.0,65750.0,65802.0,65877.0,65939.0,65980.0,66076.0,66099.0,66201.0,66275.0,66306.0,66379.0,66424.0,66497.0,66523.0,66566.0,66616.0,66678.0,66726.0,66776.0,66814.0,66871.0,66910.0,66951.0,66993.0,67081.0,67144.0,67197.0,67233.0,67333.0,67430.0,67483.0,67532.0,67589.0,67644.0,67719.0,67792.0,67871.0,67980.0,68034.0,68119.0,68187.0,68296.0,68345.0,68404.0,68446.0,68490.0,68528.0,68555.0,68625.0,68704.0,68730.0,68806.0,68858.0,68881.0,68946.0,68978.0,69007.0
5097105,31200.0,31262.0,31297.0,31321.0,31341.0,31377.0,31492.0,31556.0,31640.0,31725.0,31771.0,31796.0,31813.0,31846.0,31894.0,31939.0,31966.0,31991.0,32022.0,32048.0,32067.0,32120.0,32133.0,32188.0,32220.0,32233.0,32264.0,32290.0,32331.0,32344.0,32367.0,32395.0,32426.0,32450.0,32485.0,32511.0,32551.0,32581.0,32613.0,32640.0,32696.0,32737.0,32771.0,32793.0,32834.0,32873.0,32911.0,32946.0,32987.0,33026.0,33080.0,33132.0,33189.0,33270.0,33313.0,33381.0,33423.0,33491.0,33521.0,33557.0,33583.0,33610.0,33633.0,33649.0,33695.0,33752.0,33771.0,33843.0,33892.0,33914.0,33975.0,34005.0,34032.0
5097107,40200.0,40268.0,40306.0,40360.0,40405.0,40485.0,40671.0,40744.0,40839.0,40944.0,41002.0,41034.0,41056.0,41101.0,41179.0,41226.0,41262.0,41295.0,41348.0,41392.0,41414.0,41473.0,41487.0,41551.0,41596.0,41615.0,41659.0,41690.0,41740.0,41754.0,41778.0,41802.0,41842.0,41882.0,41925.0,41957.0,42007.0,42042.0,42078.0,42110.0,42177.0,42226.0,42267.0,42295.0,42352.0,42408.0,42456.0,42500.0,42551.0,42600.0,42667.0,42732.0,42802.0,42900.0,42936.0,42994.0,43043.0,43122.0,43157.0,43199.0,43229.0,43261.0,43288.0,43307.0,43360.0,43427.0,43449.0,43508.0,43549.0,43567.0,43618.0,43643.0,43665.0
5097109,51000.0,51062.0,51096.0,51159.0,51211.0,51304.0,51489.0,51593.0,51730.0,51845.0,51912.0,51948.0,51970.0,52016.0,52102.0,52168.0,52214.0,52255.0,52306.0,52348.0,52378.0,52452.0,52470.0,52549.0,52596.0,52616.0,52662.0,52692.0,52741.0,52758.0,52786.0,52813.0,52850.0,52880.0,52926.0,52961.0,53013.0,53047.0,53082.0,53115.0,53185.0,53236.0,53278.0,53307.0,53367.0,53426.0,53472.0,53515.0,53565.0,53613.0,53679.0,53742.0,53811.0,53906.0,53956.0,54036.0,54089.0,54174.0,54212.0,54258.0,54291.0,54325.0,54354.0,54375.0,54430.0,54497.0,54520.0,54591.0,54640.0,54662.0,54722.0,54751.0,54778.0
5097111,61800.0,61884.0,61930.0,61986.0,62032.0,62114.0,62335.0,62442.0,62582.0,62699.0,62778.0,62821.0,62846.0,62897.0,62968.0,63029.0,63073.0,63113.0,63159.0,63197.0,63227.0,63310.0,63330.0,63418.0,63470.0,63492.0,63544.0,63573.0,63619.0,63635.0,63663.0,63691.0,63726.0,63755.0,63803.0,63840.0,63896.0,63931.0,63968.0,64004.0,64080.0,64135.0,64181.0,64212.0,64270.0,64326.0,64375.0,64420.0,64473.0,64523.0,64592.0,64659.0,64731.0,64833.0,64884.0,64964.0,65020.0,65109.0,65149.0,65197.0,65231.0,65267.0,65298.0,65320.0,65377.0,65448.0,65472.0,65542.0,65590.0,65612.0,65672.0,65701.0,65728.0
5098143,24300.0,24357.0,24388.0,24422.0,24450.0,24501.0,24673.0,24741.0,24831.0,24944.0,25014.0,25052.0,25073.0,25116.0,25168.0,25222.0,25260.0,25294.0,25339.0,25376.0,25400.0,25473.0,25491.0,25568.0,25613.0,25632.0,25676.0,25710.0,25765.0,25785.0,25819.0,25877.0,25919.0,25956.0,25995.0,26025.0,26071.0,26103.0,26136.0,26170.0,26242.0,26294.0,26338.0,26368.0,26422.0,26475.0,26519.0,26559.0,26606.0,26651.0,26713.0,26773.0,26838.0,26930.0,26980.0,27059.0,27121.0,27221.0,27266.0,27320.0,27358.0,27398.0,27432.0,27456.0,27521.0,27581.0,27601.0,27679.0,27733.0,27757.0,27824.0,27857.0,27886.0
5098145,36000.0,36071.0,36110.0,36155.0,36192.0,36257.0,36546.0,36658.0,36805.0,36925.0,37014.0,37063.0,37089.0,37142.0,37216.0,37292.0,37350.0,37402.0,37474.0,37532.0,37570.0,37665.0,37688.0,37790.0,37854.0,37881.0,37944.0,37984.0,38048.0,38068.0,38102.0,38138.0,38189.0,38229.0,38276.0,38312.0,38367.0,38403.0,38440.0,38478.0,38558.0,38616.0,38664.0,38697.0,38762.0,38825.0,38881.0,38933.0,38994.0,39052.0,39132.0,39209.0,39292.0,39407.0,39454.0,39529.0,39591.0,39691.0,39736.0,39790.0,39828.0,39869.0,39903.0,39927.0,39992.0,40061.0,40084.0,40159.0,40210.0,40233.0,40297.0,40328.0,40356.0
5098147,48000.0,48077.0,48120.0,48170.0,48211.0,48285.0,48535.0,48649.0,48799.0,48925.0,49015.0,49065.0,49095.0,49155.0,49238.0,49315.0,49377.0,49433.0,49513.0,49579.0,49624.0,49727.0,49752.0,49862.0,49934.0,49965.0,50036.0,50079.0,50149.0,50173.0,50213.0,50259.0,50315.0,50372.0,50420.0,50456.0,50511.0,50552.0,50594.0,50634.0,50718.0,50779.0,50829.0,50863.0,50941.0,51016.0,51073.0,51126.0,51188.0,51247.0,51328.0,51406.0,51490.0,51607.0,51660.0,51743.0,51813.0,51925.0,51975.0,52035.0,52078.0,52123.0,52161.0,52188.0,52261.0,52339.0,52365.0,52444.0,52498.0,52522.0,52589.0,52622.0,52653.0
5098149,60000.0,60089.0,60138.0,60203.0,60256.0,60351.0,60678.0,60789.0,60935.0,61078.0,61166.0,61214.0,61247.0,61314.0,61406.0,61491.0,61550.0,61602.0,61677.0,61739.0,61780.0,61876.0,61899.0,62001.0,62075.0,62106.0,62179.0,62224.0,62297.0,62323.0,62366.0,62416.0,62478.0,62526.0,62576.0,62614.0,62671.0,62710.0,62751.0,62793.0,62881.0,62944.0,62997.0,63033.0,63133.0,63230.0,63283.0,63332.0,63389.0,63444.0,63519.0,63592.0,63671.0,63780.0,63834.0,63919.0,63987.0,64096.0,64145.0,64204.0,64246.0,64290.0,64328.0,64355.0,64425.0,64504.0,64530.0,64606.0,64658.0,64681.0,64746.0,64778.0,64807.0
5099178,27600.0,27662.0,27697.0,27721.0,27741.0,27777.0,27892.0,27956.0,28040.0,28125.0,28171.0,28196.0,28213.0,28246.0,28294.0,28339.0,28366.0,28391.0,28422.0,28448.0,28467.0,28520.0,28533.0,28588.0,28620.0,28633.0,28664.0,28690.0,28731.0,28744.0,28767.0,28795.0,28826.0,28850.0,28885.0,28911.0,28951.0,28981.0,29013.0,29040.0,29096.0,29137.0,29171.0,29193.0,29234.0,29273.0,29311.0,29346.0,29387.0,29426.0,29480.0,29532.0,29589.0,29670.0,29713.0,29781.0,29823.0,29891.0,29921.0,29957.0,29983.0,30010.0,30033.0,30049.0,30095.0,30152.0,30171.0,30243.0,30292.0,30314.0,30375.0,30405.0,30432.0
5099180,36600.0,36668.0,36706.0,36760.0,36805.0,36885.0,37071.0,37144.0,37239.0,37344.0,37402.0,37434.0,37456.0,37501.0,37579.0,37626.0,37662.0,37695.0,37748.0,37792.0,37814.0,37873.0,37887.0,37951.0,37996.0,38015.0,38059.0,38090.0,38140.0,38154.0,38178.0,38202.0,38242.0,38282.0,38325.0,38357.0,38407.0,38442.0,38478.0,38510.0,38577.0,38626.0,38667.0,38695.0,38752.0,38808.0,38856.0,38900.0,38951.0,39000.0,39067.0,39132.0,39202.0,39300.0,39336.0,39394.0,39443.0,39522.0,39557.0,39599.0,39629.0,39661.0,39688.0,39707.0,39760.0,39827.0,39849.0,39908.0,39949.0,39967.0,40018.0,40043.0,40065.0
5099182,47400.0,47462.0,47496.0,47559.0,47611.0,47704.0,47889.0,47993.0,48130.0,48245.0,48312.0,48348.0,48370.0,48416.0,48502.0,48568.0,48614.0,48655.0,48706.0,48748.0,48778.0,48852.0,48870.0,48949.0,48996.0,49016.0,49062.0,49092.0,49141.0,49158.0,49186.0,49213.0,49250.0,49280.0,49326.0,49361.0,49413.0,49447.0,49482.0,49515.0,49585.0,49636.0,49678.0,49707.0,49767.0,49826.0,49872.0,49915.0,49965.0,50013.0,50079.0,50142.0,50211.0,50306.0,50356.0,50436.0,50489.0,50574.0,50612.0,50658.0,50691.0,50725.0,50754.0,50775.0,50830.0,50897.0,50920.0,50991.0,51040.0,51062.0,51122.0,51151.0,51178.0
5099186,69000.0,69073.0,69114.0,69152.0,69183.0,69240.0,69552.0,69641.0,69757.0,69863.0,69920.0,69951.0,69974.0,70020.0,70076.0,70139.0,70178.0,70213.0,70257.0,70293.0,70324.0,70399.0,70417.0,70496.0,70538.0,70556.0,70597.0,70622.0,70662.0,70680.0,70709.0,70735.0,70771.0,70808.0,70853.0,70887.0,70938.0,70973.0,71009.0,71044.0,71118.0,71172.0,71217.0,71247.0,71295.0,71341.0,71385.0,71425.0,71472.0,71517.0,71579.0,71638.0,71702.0,71791.0,71837.0,71909.0,71959.0,72040.0,72076.0,72119.0,72150.0,72183.0,72211.0,72231.0,72282.0,72343.0,72364.0,72430.0,72476.0,72496.0,72552.0,72579.0,72605.0
5099188,78000.0,78040.0,78062.0,78094.0,78120.0,78168.0,78339.0,78433.0,78556.0,78645.0,78702.0,78733.0,78750.0,78785.0,78843.0,78886.0,78926.0,78961.0,79003.0,79037.0,79061.0,79132.0,79149.0,79224.0,79271.0,79291.0,79337.0,79362.0,79402.0,79421.0,79453.0,79483.0,79528.0,79568.0,79617.0,79654.0,79711.0,79748.0,79786.0,79818.0,79886.0,79935.0,79976.0,80005.0,80061.0,80115.0,80154.0,80190.0,80232.0,80272.0,80327.0,80380.0,80437.0,80517.0,80558.0,80622.0,80675.0,80760.0,80798.0,80844.0,80877.0,80912.0,80941.0,80962.0,81017.0,81074.0,81093.0,81156.0,81199.0,81218.0,81272.0,81298.0,81322.0
5099895,23400.0,23457.0,23488.0,23522.0,23550.0,23601.0,23773.0,23841.0,23931.0,24044.0,24114.0,24152.0,24173.0,24216.0,24268.0,24322.0,24360.0,24394.0,24439.0,24476.0,24500.0,24573.0,24591.0,24668.0,24713.0,24732.0,24776.0,24810.0,24865.0,24885.0,24919.0,24977.0,25019.0,25056.0,25095.0,25125.0,25171.0,25203.0,25236.0,25270.0,25342.0,25394.0,25438.0,25468.0,25522.0,25575.0,25619.0,25659.0,25706.0,25751.0,25813.0,25873.0,25938.0,26030.0,26080.0,26159.0,26221.0,26321.0,26366.0,26420.0,26458.0,26498.0,26532.0,26556.0,26621.0,26681.0,26701.0,26779.0,26833.0,26857.0,26924.0,26957.0,26986.0
5099897,33600.0,33686.0,33734.0,33786.0,33829.0,33906.0,34271.0,34356.0,34467.0,34622.0,34712.0,34762.0,34791.0,34849.0,34921.0,34987.0,35044.0,35096.0,35158.0,35208.0,35249.0,35338.0,35360.0,35455.0,35516.0,35542.0,35603.0,35640.0,35699.0,35735.0,35796.0,35858.0,35902.0,35943.0,35984.0,36015.0,36063.0,36102.0,36142.0,36182.0,36266.0,36327.0,36378.0,36412.0,36480.0,36546.0,36596.0,36642.0,36696.0,36748.0,36819.0,36888.0,36962.0,37066.0,37117.0,37198.0,37254.0,37344.0,37384.0,37433.0,37468.0,37505.0,37536.0,37558.0,37617.0,37680.0,37701.0,37770.0,37817.0,37838.0,37897.0,37926.0,37951.0
5099899,44400.0,44477.0,44520.0,44570.0,44611.0,44685.0,44935.0,45049.0,45199.0,45325.0,45415.0,45465.0,45495.0,45555.0,45638.0,45715.0,45777.0,45833.0,45913.0,45979.0,46024.0,46127.0,46152.0,46262.0,46334.0,46365.0,46436.0,46479.0,46549.0,46573.0,46613.0,46659.0,46715.0,46772.0,46820.0,46856.0,46911.0,46952.0,46994.0,47034.0,47118.0,47179.0,47229.0,47263.0,47341.0,47416.0,47473.0,47526.0,47588.0,47647.0,47728.0,47806.0,47890.0,48007.0,48060.0,48143.0,48213.0,48325.0,48375.0,48435.0,48478.0,48523.0,48561.0,48588.0,48661.0,48739.0,48765.0,48844.0,48898.0,48922.0,48989.0,49022.0,49053.0
5099901,56400.0,56489.0,56538.0,56603.0,56656.0,56751.0,57078.0,57189.0,57335.0,57478.0,57566.0,57614.0,57647.0,57714.0,57806.0,57891.0,57950.0,58002.0,58077.0,58139.0,58180.0,58276.0,58299.0,58401.0,58475.0,58506.0,58579.0,58624.0,58697.0,58723.0,58766.0,58816.0,58878.0,58926.0,58976.0,59014.0,59071.0,59110.0,59151.0,59193.0,59281.0,59344.0,59397.0,59433.0,59533.0,59630.0,59683.0,59732.0,59789.0,59844.0,59919.0,59992.0,60071.0,60180.0,60234.0,60319.0,60387.0,60496.0,60545.0,60604.0,60646.0,60690.0,60728.0,60755.0,60825.0,60904.0,60930.0,61006.0,61058.0,61081.0,61146.0,61178.0,61207.0
