tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P
5108801,39600.0,39714.0,39845.0,39948.0,40037.0,40113.0,40131.0,40199.0,40249.0,40310.0,40346.0,40417.0,40445.0,40496.0,40559.0,40601.0,40673.0,40758.0,40823.0,40896.0,40941.0,41017.0,41094.0,41176.0,41285.0,41488.0,41777.0,41926.0,41960.0,42027.0,42065.0,42167.0,42193.0,42254.0,42297.0,42377.0,42418.0,42464.0,42508.0,42567.0,42624.0,42692.0,42724.0,42769.0,42814.0,42841.0,42898.0,42933.0,42970.0,43081.0,43168.0,43266.0,43302.0,43367.0,43446.0,43512.0,43573.0
5108805,62100.0,62229.0,62467.0,62562.0,62645.0,62726.0,62745.0,62818.0,62872.0,62938.0,62977.0,63038.0,63062.0,63106.0,63159.0,63199.0,63266.0,63344.0,63396.0,63455.0,63498.0,63572.0,63646.0,63732.0,63841.0,64081.0,64423.0,64599.0,64630.0,64700.0,64739.0,64846.0,64875.0,64941.0,64987.0,65074.0,65134.0,65201.0,65267.0,65352.0,65434.0,65533.0,65568.0,65618.0,65675.0,65708.0,65764.0,65799.0,65836.0,65945.0,66029.0,66124.0,66160.0,66226.0,66306.0,66370.0,66429.0
5108900,25200.0,25316.0,25460.0,25563.0,25653.0,25720.0,25736.0,25796.0,25840.0,25894.0,25925.0,25996.0,26024.0,26076.0,26139.0,26190.0,26277.0,26358.0,26427.0,26505.0,26549.0,26624.0,26699.0,26782.0,26894.0,27051.0,27274.0,27389.0,27428.0,27494.0,27531.0,27631.0,27660.0,27725.0,27769.0,27852.0,27900.0,27954.0,28006.0,28062.0,28117.0,28183.0,28237.0,28314.0,28365.0,28395.0,28446.0,28483.0,28522.0,28604.0,28678.0,28761.0,28800.0,28873.0,28956.0,29033.0,29104.0
5108902,36900.0,37014.0,37145.0,37248.0,37337.0,37413.0,37431.0,37499.0,37549.0,37610.0,37646.0,37717.0,37745.0,37796.0,37859.0,37901.0,37973.0,38058.0,38123.0,38196.0,38241.0,38317.0,38394.0,38476.0,38585.0,38788.0,39077.0,39226.0,39260.0,39327.0,39365.0,39467.0,39493.0,39554.0,39597.0,39677.0,39718.0,39764.0,39808.0,39867.0,39924.0,39992.0,40024.0,40069.0,40114.0,40141.0,40198.0,40233.0,40270.0,40381.0,40468.0,40566.0,40602.0,40667.0,40746.0,40812.0,40873.0
5108904,47700.0,47814.0,47945.0,48048.0,48137.0,48213.0,48231.0,48299.0,48349.0,48410.0,48446.0,48517.0,48545.0,48596.0,48659.0,48701.0,48773.0,48858.0,48923.0,48996.0,49041.0,49117.0,49194.0,49276.0,49385.0,49588.0,49877.0,50026.0,50060.0,50127.0,50165.0,50267.0,50293.0,50354.0,50397.0,50477.0,50518.0,50564.0,50608.0,50667.0,50724.0,50792.0,50824.0,50869.0,50914.0,50941.0,50998.0,51033.0,51070.0,51181.0,51268.0,51366.0,51402.0,51467.0,51546.0,51612.0,51673.0
5108906,58500.0,58618.0,58788.0,58881.0,58962.0,59039.0,59057.0,59127.0,59178.0,59240.0,59277.0,59340.0,59365.0,59411.0,59467.0,59503.0,59564.0,59644.0,59706.0,59777.0,59824.0,59904.0,59984.0,60060.0,60161.0,60404.0,60749.0,60926.0,60964.0,61038.0,61079.0,61192.0,61224.0,61296.0,61340.0,61422.0,61484.0,61554.0,61623.0,61731.0,61835.0,61961.0,62007.0,62073.0,62132.0,62166.0,62226.0,62265.0,62305.0,62427.0,62517.0,62619.0,62656.0,62724.0,62819.0,62887.0,62949.0
5109591,61200.0,61318.0,61488.0,61581.0,61662.0,61739.0,61757.0,61827.0,61878.0,61940.0,61977.0,62040.0,62065.0,62111.0,62167.0,62203.0,62264.0,62344.0,62406.0,62477.0,62524.0,62604.0,62684.0,62760.0,62861.0,63104.0,63449.0,63626.0,63664.0,63738.0,63779.0,63892.0,63924.0,63996.0,64040.0,64122.0,64184.0,64254.0,64323.0,64431.0,64535.0,64661.0,64707.0,64773.0,64832.0,64866.0,64926.0,64965.0,65005.0,65127.0,65217.0,65319.0,65356.0,65424.0,65519.0,65587.0,65649.0
5109593,72900.0,73010.0,73150.0,73237.0,73313.0,73379.0,73395.0,73455.0,73499.0,73552.0,73583.0,73639.0,73661.0,73702.0,73752.0,73785.0,73840.0,73911.0,73965.0,74027.0,74065.0,74129.0,74194.0,74266.0,74355.0,74543.0,74811.0,74949.0,74977.0,75038.0,75072.0,75166.0,75189.0,75242.0,75283.0,75361.0,75400.0,75443.0,75486.0,75535.0,75583.0,75641.0,75669.0,75710.0,75752.0,75777.0,75820.0,75850.0,75881.0,75974.0,76043.0,76122.0,76153.0,76211.0,76287.0,76348.0,76403.0
5109595,82200.0,82326.0,82465.0,82541.0,82607.0,82659.0,82671.0,82718.0,82752.0,82794.0,82820.0,82862.0,82879.0,82910.0,82947.0,82974.0,83020.0,83080.0,83130.0,83186.0,83224.0,83288.0,83352.0,83417.0,83642.0,83796.0,84016.0,84129.0,84152.0,84199.0,84225.0,84297.0,84319.0,84368.0,84395.0,84446.0,84478.0,84514.0,84550.0,84584.0,84617.0,84656.0,84677.0,84707.0,84741.0,84761.0,84802.0,84830.0,84859.0,84933.0,84984.0,85042.0,85069.0,85118.0,85184.0,85243.0,85297.0
5111077,32400.0,32514.0,32645.0,32748.0,32837.0,32913.0,32931.0,32999.0,33049.0,33110.0,33146.0,33217.0,33245.0,33296.0,33359.0,33401.0,33473.0,33558.0,33623.0,33696.0,33741.0,33817.0,33894.0,33976.0,34085.0,34288.0,34577.0,34726.0,34760.0,34827.0,34865.0,34967.0,34993.0,35054.0,35097.0,35177.0,35218.0,35264.0,35308.0,35367.0,35424.0,35492.0,35524.0,35569.0,35614.0,35641.0,35698.0,35733.0,35770.0,35881.0,35968.0,36066.0,36102.0,36167.0,36246.0,36312.0,36373.0
5111079,43200.0,43314.0,43445.0,43548.0,43637.0,43713.0,43731.0,43799.0,43849.0,43910.0,43946.0,44017.0,44045.0,44096.0,44159.0,44201.0,44273.0,44358.0,44423.0,44496.0,44541.0,44617.0,44694.0,44776.0,44885.0,45088.0,45377.0,45526.0,45560.0,45627.0,45665.0,45767.0,45793.0,45854.0,45897.0,45977.0,46018.0,46064.0,46108.0,46167.0,46224.0,46292.0,46324.0,46369.0,46414.0,46441.0,46498.0,46533.0,46570.0,46681.0,46768.0,46866.0,46902.0,46967.0,47046.0,47112.0,47173.0
5111081,54000.0,54114.0,54245.0,54348.0,54437.0,54513.0,54531.0,54599.0,54649.0,54710.0,54746.0,54817.0,54845.0,54896.0,54959.0,55001.0,55073.0,55158.0,55223.0,55296.0,55341.0,55417.0,55494.0,55576.0,55685.0,55888.0,56177.0,56326.0,56360.0,56427.0,56465.0,56567.0,56593.0,56654.0,56697.0,56777.0,56818.0,56864.0,56908.0,56967.0,57024.0,57092.0,57124.0,57169.0,57214.0,57241.0,57298.0,57333.0,57370.0,57481.0,57568.0,57666.0,57702.0,57767.0,57846.0,57912.0,57973.0
5111083,66600.0,66710.0,66850.0,66937.0,67013.0,67079.0,67095.0,67155.0,67199.0,67252.0,67283.0,67339.0,67361.0,67402.0,67452.0,67485.0,67540.0,67611.0,67665.0,67727.0,67765.0,67829.0,67894.0,67966.0,68055.0,68243.0,68511.0,68649.0,68677.0,68738.0,68772.0,68866.0,68889.0,68942.0,68983.0,69061.0,69100.0,69143.0,69186.0,69235.0,69283.0,69341.0,69369.0,69410.0,69452.0,69477.0,69520.0,69550.0,69581.0,69674.0,69743.0,69822.0,69853.0,69911.0,69987.0,70048.0,70103.0
5112539,23400.0,23516.0,23660.0,23763.0,23853.0,23920.0,23936.0,23996.0,24040.0,24094.0,24125.0,24196.0,24224.0,24276.0,24339.0,24390.0,24477.0,24558.0,24627.0,24705.0,24749.0,24824.0,24899.0,24982.0,25094.0,25251.0,25474.0,25589.0,25628.0,25694.0,25731.0,25831.0,25860.0,25925.0,25969.0,26052.0,26100.0,26154.0,26206.0,26262.0,26317.0,26383.0,26437.0,26514.0,26565.0,26595.0,26646.0,26683.0,26722.0,26804.0,26878.0,26961.0,27000.0,27073.0,27156.0,27233.0,27304.0
5112541,34200.0,34314.0,34445.0,34548.0,34637.0,34713.0,34731.0,34799.0,34849.0,34910.0,34946.0,35017.0,35045.0,35096.0,35159.0,35201.0,35273.0,35358.0,35423.0,35496.0,35541.0,35617.0,35694.0,35776.0,35885.0,36088.0,36377.0,36526.0,36560.0,36627.0,36665.0,36767.0,36793.0,36854.0,36897.0,36977.0,37018.0,37064.0,37108.0,37167.0,37224.0,37292.0,37324.0,37369.0,37414.0,37441.0,37498.0,37533.0,37570.0,37681.0,37768.0,37866.0,37902.0,37967.0,38046.0,38112.0,38173.0
5112543,45000.0,45114.0,45245.0,45348.0,45437.0,45513.0,45531.0,45599.0,45649.0,45710.0,45746.0,45817.0,45845.0,45896.0,45959.0,46001.0,46073.0,46158.0,46223.0,46296.0,46341.0,46417.0,46494.0,46576.0,46685.0,46888.0,47177.0,47326.0,47360.0,47427.0,47465.0,47567.0,47593.0,47654.0,47697.0,47777.0,47818.0,47864.0,47908.0,47967.0,48024.0,48092.0,48124.0,48169.0,48214.0,48241.0,48298.0,48333.0,48370.0,48481.0,48568.0,48666.0,48702.0,48767.0,48846.0,48912.0,48973.0
5112545,55800.0,55914.0,56045.0,56148.0,56237.0,56313.0,56331.0,56399.0,56449.0,56510.0,56546.0,56617.0,56645.0,56696.0,56759.0,56801.0,56873.0,56958.0,57023.0,57096.0,57141.0,57217.0,57294.0,57376.0,57485.0,57688.0,57977.0,58126.0,58160.0,58227.0,58265.0,58367.0,58393.0,58454.0,58497.0,58577.0,58618.0,58664.0,58708.0,58767.0,58824.0,58892.0,58924.0,58969.0,59014.0,59041.0,59098.0,59133.0,59170.0,59281.0,59368.0,59466.0,59502.0,59567.0,59646.0,59712.0,59773.0
5114939,22500.0,22608.0,22753.0,22847.0,22929.0,22990.0,23004.0,23059.0,23099.0,23148.0,23176.0,23228.0,23249.0,23287.0,23332.0,23362.0,23412.0,23472.0,23534.0,23605.0,23643.0,23708.0,23775.0,23838.0,23924.0,24058.0,24249.0,24347.0,24375.0,24429.0,24459.0,24542.0,24567.0,24625.0,24663.0,24735.0,24771.0,24811.0,24851.0,24889.0,24926.0,24971.0,25003.0,25049.0,25088.0,25110.0,25148.0,25180.0,25214.0,25283.0,25340.0,25405.0,25435.0,25490.0,25549.0,25607.0,25660.0
5114941,33300.0,33414.0,33545.0,33648.0,33737.0,33813.0,33831.0,33899.0,33949.0,34010.0,34046.0,34117.0,34145.0,34196.0,34259.0,34301.0,34373.0,34458.0,34523.0,34596.0,34641.0,34717.0,34794.0,34876.0,34985.0,35188.0,35477.0,35626.0,35660.0,35727.0,35765.0,35867.0,35893.0,35954.0,35997.0,36077.0,36118.0,36164.0,36208.0,36267.0,36324.0,36392.0,36424.0,36469.0,36514.0,36541.0,36598.0,36633.0,36670.0,36781.0,36868.0,36966.0,37002.0,37067.0,37146.0,37212.0,37273.0
5114943,44100.0,44214.0,44345.0,44448.0,44537.0,44613.0,44631.0,44699.0,44749.0,44810.0,44846.0,44917.0,44945.0,44996.0,45059.0,45101.0,45173.0,45258.0,45323.0,45396.0,45441.0,45517.0,45594.0,45676.0,45785.0,45988.0,46277.0,46426.0,46460.0,46527.0,46565.0,46667.0,46693.0,46754.0,46797.0,46877.0,46918.0,46964.0,47008.0,47067.0,47124.0,47192.0,47224.0,47269.0,47314.0,47341.0,47398.0,47433.0,47470.0,47581.0,47668.0,47766.0,47802.0,47867.0,47946.0,48012.0,48073.0
5114945,54900.0,55014.0,55145.0,55248.0,55337.0,55413.0,55431.0,55499.0,55549.0,55610.0,55646.0,55717.0,55745.0,55796.0,55859.0,55901.0,55973.0,56058.0,56123.0,56196.0,56241.0,56317.0,56394.0,56476.0,56585.0,56788.0,57077.0,57226.0,57260.0,57327.0,57365.0,57467.0,57493.0,57554.0,57597.0,57677.0,57718.0,57764.0,57808.0,57867.0,57924.0,57992.0,58024.0,58069.0,58114.0,58141.0,58198.0,58233.0,58270.0,58381.0,58468.0,58566.0,58602.0,58667.0,58746.0,58812.0,58873.0
5114947,67500.0,67610.0,67750.0,67837.0,67913.0,67979.0,67995.0,68055.0,68099.0,68152.0,68183.0,68239.0,68261.0,68302.0,68352.0,68385.0,68440.0,68511.0,68565.0,68627.0,68665.0,68729.0,68794.0,68866.0,68955.0,69143.0,69411.0,69549.0,69577.0,69638.0,69672.0,69766.0,69789.0,69842.0,69883.0,69961.0,70000.0,70043.0,70086.0,70135.0,70183.0,70241.0,70269.0,70310.0,70352.0,70377.0,70420.0,70450.0,70481.0,70574.0,70643.0,70722.0,70753.0,70811.0,70887.0,70948.0,71003.0
5114949,78300.0,78426.0,78565.0,78641.0,78707.0,78759.0,78771.0,78818.0,78852.0,78894.0,78920.0,78962.0,78979.0,79010.0,79047.0,79074.0,79120.0,79180.0,79230.0,79286.0,79324.0,79388.0,79452.0,79517.0,79742.0,79896.0,80116.0,80229.0,80252.0,80299.0,80325.0,80397.0,80419.0,80468.0,80495.0,80546.0,80578.0,80614.0,80650.0,80684.0,80717.0,80756.0,80777.0,80807.0,80841.0,80861.0,80902.0,80930.0,80959.0,81033.0,81084.0,81142.0,81169.0,81218.0,81284.0,81343.0,81397.0
5115078,26100.0,26211.0,26361.0,26473.0,26570.0,26656.0,26677.0,26755.0,26812.0,26881.0,26921.0,27071.0,27130.0,27239.0,27371.0,27445.0,27570.0,27660.0,27729.0,27806.0,27863.0,27960.0,28057.0,28137.0,28280.0,28503.0,28819.0,28982.0,29026.0,29107.0,29152.0,29274.0,29304.0,29373.0,29427.0,29530.0,29582.0,29640.0,29697.0,29758.0,29817.0,29889.0,29948.0,30032.0,30079.0,30106.0,30161.0,30200.0,30241.0,30331.0,30413.0,30506.0,30542.0,30608.0,30691.0,30776.0,30853.0
5115080,37800.0,37914.0,38045.0,38148.0,38237.0,38313.0,38331.0,38399.0,38449.0,38510.0,38546.0,38617.0,38645.0,38696.0,38759.0,38801.0,38873.0,38958.0,39023.0,39096.0,39141.0,39217.0,39294.0,39376.0,39485.0,39688.0,39977.0,40126.0,40160.0,40227.0,40265.0,40367.0,40393.0,40454.0,40497.0,40577.0,40618.0,40664.0,40708.0,40767.0,40824.0,40892.0,40924.0,40969.0,41014.0,41041.0,41098.0,41133.0,41170.0,41281.0,41368.0,41466.0,41502.0,41567.0,41646.0,41712.0,41773.0
5115082,48600.0,48714.0,48845.0,48948.0,49037.0,49113.0,49131.0,49199.0,49249.0,49310.0,49346.0,49417.0,49445.0,49496.0,49559.0,49601.0,49673.0,49758.0,49823.0,49896.0,49941.0,50017.0,50094.0,50176.0,50285.0,50488.0,50777.0,50926.0,50960.0,51027.0,51065.0,51167.0,51193.0,51254.0,51297.0,51377.0,51418.0,51464.0,51508.0,51567.0,51624.0,51692.0,51724.0,51769.0,51814.0,51841.0,51898.0,51933.0,51970.0,52081.0,52168.0,52266.0,52302.0,52367.0,52446.0,52512.0,52573.0
5115084,59400.0,59518.0,59688.0,59781.0,59862.0,59939.0,59957.0,60027.0,60078.0,60140.0,60177.0,60240.0,60265.0,60311.0,60367.0,60403.0,60464.0,60544.0,60606.0,60677.0,60724.0,60804.0,60884.0,60960.0,61061.0,61304.0,61649.0,61826.0,61864.0,61938.0,61979.0,62092.0,62124.0,62196.0,62240.0,62322.0,62384.0,62454.0,62523.0,62631.0,62735.0,62861.0,62907.0,62973.0,63032.0,63066.0,63126.0,63165.0,63205.0,63327.0,63417.0,63519.0,63556.0,63624.0,63719.0,63787.0,63849.0
5115086,71100.0,71210.0,71350.0,71437.0,71513.0,71579.0,71595.0,71655.0,71699.0,71752.0,71783.0,71839.0,71861.0,71902.0,71952.0,71985.0,72040.0,72111.0,72165.0,72227.0,72265.0,72329.0,72394.0,72466.0,72555.0,72743.0,73011.0,73149.0,73177.0,73238.0,73272.0,73366.0,73389.0,73442.0,73483.0,73561.0,73600.0,73643.0,73686.0,73735.0,73783.0,73841.0,73869.0,73910.0,73952.0,73977.0,74020.0,74050.0,74081.0,74174.0,74243.0,74322.0,74353.0,74411.0,74487.0,74548.0,74603.0
5115536,21600.0,21708.0,21853.0,21947.0,22029.0,22090.0,22104.0,22159.0,22199.0,22248.0,22276.0,22328.0,22349.0,22387.0,22432.0,22462.0,22512.0,22572.0,22634.0,22705.0,22743.0,22808.0,22875.0,22938.0,23024.0,23158.0,23349.0,23447.0,23475.0,23529.0,23559.0,23642.0,23667.0,23725.0,23763.0,23835.0,23871.0,23911.0,23951.0,23989.0,24026.0,24071.0,24103.0,24149.0,24188.0,24210.0,24248.0,24280.0,24314.0,24383.0,24440.0,24505.0,24535.0,24590.0,24649.0,24707.0,24760.0
5115538,31500.0,31624.0,31828.0,31971.0,32094.0,32187.0,32209.0,32293.0,32354.0,32429.0,32472.0,32572.0,32612.0,32685.0,32773.0,32833.0,32936.0,33030.0,33097.0,33172.0,33231.0,33331.0,33433.0,33507.0,33625.0,33868.0,34213.0,34391.0,34425.0,34493.0,34531.0,34635.0,34664.0,34732.0,34774.0,34853.0,34900.0,34953.0,35005.0,35060.0,35114.0,35179.0,35216.0,35270.0,35317.0,35345.0,35390.0,35422.0,35455.0,35547.0,35631.0,35726.0,35760.0,35824.0,35895.0,35967.0,36033.0
5115540,65700.0,65810.0,65950.0,66037.0,66113.0,66179.0,66195.0,66255.0,66299.0,66352.0,66383.0,66439.0,66461.0,66502.0,66552.0,66585.0,66640.0,66711.0,66765.0,66827.0,66865.0,66929.0,66994.0,67066.0,67155.0,67343.0,67611.0,67749.0,67777.0,67838.0,67872.0,67966.0,67989.0,68042.0,68083.0,68161.0,68200.0,68243.0,68286.0,68335.0,68383.0,68441.0,68469.0,68510.0,68552.0,68577.0,68620.0,68650.0,68681.0,68774.0,68843.0,68922.0,68953.0,69011.0,69087.0,69148.0,69203.0
