tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P,077_P,078_P,079_P,080_P,081_P
5097972,49680.0,49781.0,49847.0,49880.0,49945.0,50132.0,50190.0,50256.0,50290.0,50331.0,50370.0,50413.0,50453.0,50510.0,50546.0,50611.0,50665.0,50713.0,50767.0,50806.0,50843.0,50919.0,50991.0,51042.0,51097.0,51163.0,51245.0,51280.0,51312.0,51355.0,51444.0,51523.0,51627.0,51684.0,51823.0,51996.0,52218.0,52363.0,52603.0,52708.0,52787.0,52885.0,52964.0,53017.0,53106.0,53136.0,53220.0,53315.0,53422.0,53449.0,53558.0,53609.0,53670.0,53719.0,53771.0,53804.0,53871.0,53992.0,54142.0,54225.0,54283.0,54348.0,54413.0,54454.0,54546.0,54610.0,54647.0,54673.0,54705.0,54751.0,54789.0,54864.0,54948.0,55004.0,55054.0,55088.0,55127.0,55161.0,55238.0,55257.0,55386.0
5098041,21600.0,21666.0,21712.0,21735.0,21781.0,21931.0,21980.0,22036.0,22064.0,22099.0,22131.0,22166.0,22205.0,22261.0,22296.0,22359.0,22411.0,22458.0,22509.0,22545.0,22579.0,22649.0,22717.0,22756.0,22788.0,22844.0,22915.0,22947.0,22976.0,23026.0,23128.0,23220.0,23294.0,23335.0,23417.0,23514.0,23648.0,23736.0,23881.0,23955.0,24011.0,24067.0,24120.0,24155.0,24215.0,24239.0,24294.0,24356.0,24425.0,24442.0,24525.0,24563.0,24615.0,24650.0,24686.0,24702.0,24736.0,24797.0,24859.0,24906.0,24945.0,24990.0,25035.0,25064.0,25128.0,25173.0,25198.0,25215.0,25236.0,25267.0,25292.0,25342.0,25398.0,25435.0,25468.0,25491.0,25517.0,25540.0,25593.0,25607.0,25698.0
5098043,34800.0,34891.0,34948.0,34977.0,35034.0,35226.0,35282.0,35346.0,35378.0,35418.0,35455.0,35498.0,35537.0,35593.0,35628.0,35691.0,35743.0,35790.0,35842.0,35876.0,35909.0,35976.0,36039.0,36084.0,36147.0,36209.0,36286.0,36319.0,36349.0,36404.0,36516.0,36616.0,36728.0,36789.0,36933.0,37100.0,37308.0,37445.0,37671.0,37773.0,37849.0,37945.0,38021.0,38071.0,38155.0,38183.0,38252.0,38330.0,38417.0,38438.0,38526.0,38567.0,38622.0,38667.0,38715.0,38742.0,38797.0,38897.0,39016.0,39075.0,39124.0,39179.0,39234.0,39269.0,39347.0,39401.0,39432.0,39455.0,39483.0,39523.0,39556.0,39622.0,39696.0,39745.0,39789.0,39819.0,39854.0,39884.0,39951.0,39969.0,40090.0
5098045,47520.0,47621.0,47687.0,47720.0,47785.0,47972.0,48030.0,48096.0,48130.0,48171.0,48210.0,48253.0,48293.0,48350.0,48386.0,48451.0,48505.0,48553.0,48607.0,48646.0,48683.0,48759.0,48831.0,48882.0,48937.0,49003.0,49085.0,49120.0,49152.0,49195.0,49284.0,49363.0,49467.0,49524.0,49663.0,49836.0,50058.0,50203.0,50443.0,50548.0,50627.0,50725.0,50804.0,50857.0,50946.0,50976.0,51060.0,51155.0,51262.0,51289.0,51398.0,51449.0,51510.0,51559.0,51611.0,51644.0,51711.0,51832.0,51982.0,52065.0,52123.0,52188.0,52253.0,52294.0,52386.0,52450.0,52487.0,52513.0,52545.0,52591.0,52629.0,52704.0,52788.0,52844.0,52894.0,52928.0,52967.0,53001.0,53078.0,53097.0,53226.0
5098047,63000.0,63106.0,63160.0,63188.0,63242.0,63458.0,63508.0,63565.0,63593.0,63628.0,63661.0,63697.0,63729.0,63774.0,63802.0,63853.0,63895.0,63933.0,63976.0,64011.0,64045.0,64114.0,64179.0,64224.0,64266.0,64341.0,64434.0,64471.0,64505.0,64541.0,64614.0,64678.0,64767.0,64816.0,64931.0,65090.0,65329.0,65486.0,65745.0,65838.0,65907.0,65996.0,66060.0,66102.0,66173.0,66208.0,66285.0,66372.0,66469.0,66492.0,66580.0,66620.0,66674.0,66719.0,66766.0,66787.0,66830.0,66909.0,67005.0,67060.0,67097.0,67139.0,67181.0,67213.0,67284.0,67333.0,67361.0,67381.0,67406.0,67442.0,67472.0,67531.0,67598.0,67642.0,67681.0,67708.0,67739.0,67766.0,67831.0,67848.0,67961.0
5098893,52200.0,52310.0,52364.0,52391.0,52444.0,52594.0,52656.0,52726.0,52761.0,52805.0,52846.0,52891.0,52926.0,52976.0,53007.0,53063.0,53110.0,53152.0,53199.0,53236.0,53272.0,53345.0,53415.0,53462.0,53534.0,53591.0,53662.0,53690.0,53715.0,53755.0,53837.0,53911.0,54048.0,54122.0,54247.0,54431.0,54637.0,54772.0,54996.0,55092.0,55164.0,55235.0,55300.0,55344.0,55417.0,55447.0,55505.0,55571.0,55644.0,55662.0,55772.0,55823.0,55874.0,55926.0,55981.0,56001.0,56042.0,56116.0,56205.0,56269.0,56310.0,56356.0,56402.0,56439.0,56521.0,56578.0,56609.0,56628.0,56652.0,56686.0,56714.0,56770.0,56833.0,56875.0,56912.0,56938.0,56968.0,56993.0,57055.0,57074.0,57201.0
5098895,64800.0,64888.0,64938.0,64964.0,65014.0,65167.0,65217.0,65274.0,65302.0,65337.0,65370.0,65406.0,65441.0,65491.0,65522.0,65578.0,65625.0,65667.0,65713.0,65747.0,65779.0,65845.0,65908.0,65966.0,66014.0,66073.0,66146.0,66176.0,66203.0,66250.0,66346.0,66431.0,66516.0,66563.0,66686.0,66863.0,67049.0,67171.0,67372.0,67470.0,67543.0,67614.0,67673.0,67712.0,67777.0,67807.0,67863.0,67926.0,67997.0,68014.0,68102.0,68142.0,68200.0,68235.0,68272.0,68290.0,68327.0,68393.0,68461.0,68515.0,68551.0,68592.0,68633.0,68667.0,68743.0,68796.0,68825.0,68845.0,68869.0,68904.0,68933.0,68990.0,69054.0,69096.0,69134.0,69160.0,69190.0,69216.0,69273.0,69289.0,69392.0
5099427,43200.0,43279.0,43337.0,43366.0,43423.0,43591.0,43643.0,43703.0,43733.0,43770.0,43805.0,43843.0,43880.0,43933.0,43966.0,44026.0,44075.0,44119.0,44168.0,44208.0,44246.0,44325.0,44400.0,44457.0,44528.0,44589.0,44665.0,44699.0,44730.0,44773.0,44862.0,44941.0,45078.0,45153.0,45258.0,45438.0,45641.0,45775.0,45995.0,46098.0,46176.0,46244.0,46321.0,46372.0,46457.0,46486.0,46547.0,46616.0,46693.0,46713.0,46796.0,46835.0,46887.0,46930.0,46975.0,46995.0,47035.0,47108.0,47180.0,47236.0,47280.0,47330.0,47381.0,47417.0,47496.0,47551.0,47582.0,47604.0,47631.0,47670.0,47702.0,47766.0,47838.0,47885.0,47927.0,47956.0,47989.0,48018.0,48085.0,48104.0,48232.0
5099561,27600.0,27675.0,27723.0,27747.0,27795.0,27952.0,27999.0,28053.0,28080.0,28114.0,28145.0,28180.0,28220.0,28277.0,28312.0,28376.0,28429.0,28477.0,28530.0,28566.0,28601.0,28672.0,28741.0,28784.0,28840.0,28902.0,28980.0,29011.0,29039.0,29081.0,29167.0,29244.0,29318.0,29358.0,29451.0,29569.0,29730.0,29835.0,30009.0,30092.0,30154.0,30216.0,30282.0,30326.0,30399.0,30427.0,30485.0,30551.0,30625.0,30643.0,30748.0,30796.0,30855.0,30898.0,30943.0,30964.0,31007.0,31086.0,31159.0,31199.0,31238.0,31282.0,31327.0,31357.0,31423.0,31469.0,31494.0,31515.0,31541.0,31579.0,31610.0,31672.0,31741.0,31787.0,31828.0,31856.0,31888.0,31916.0,31982.0,31998.0,32101.0
5099563,41760.0,41851.0,41908.0,41937.0,41994.0,42186.0,42242.0,42306.0,42338.0,42378.0,42415.0,42458.0,42497.0,42553.0,42588.0,42651.0,42703.0,42750.0,42802.0,42836.0,42869.0,42936.0,42999.0,43044.0,43107.0,43169.0,43246.0,43279.0,43309.0,43364.0,43476.0,43576.0,43688.0,43749.0,43893.0,44060.0,44268.0,44405.0,44631.0,44733.0,44809.0,44905.0,44981.0,45031.0,45115.0,45143.0,45212.0,45290.0,45377.0,45398.0,45486.0,45527.0,45582.0,45627.0,45675.0,45702.0,45757.0,45857.0,45976.0,46035.0,46084.0,46139.0,46194.0,46229.0,46307.0,46361.0,46392.0,46415.0,46443.0,46483.0,46516.0,46582.0,46656.0,46705.0,46749.0,46779.0,46814.0,46844.0,46911.0,46929.0,47050.0
5099565,55800.0,55911.0,55976.0,56009.0,56074.0,56288.0,56345.0,56410.0,56443.0,56484.0,56522.0,56564.0,56599.0,56650.0,56682.0,56739.0,56787.0,56830.0,56877.0,56914.0,56949.0,57021.0,57091.0,57141.0,57194.0,57281.0,57389.0,57424.0,57456.0,57497.0,57581.0,57656.0,57764.0,57823.0,57975.0,58149.0,58392.0,58551.0,58814.0,58913.0,58987.0,59078.0,59156.0,59208.0,59296.0,59332.0,59459.0,59603.0,59764.0,59805.0,59913.0,59963.0,60020.0,60071.0,60125.0,60152.0,60208.0,60310.0,60462.0,60584.0,60665.0,60757.0,60849.0,60888.0,60975.0,61036.0,61071.0,61097.0,61129.0,61175.0,61213.0,61288.0,61372.0,61428.0,61478.0,61512.0,61551.0,61585.0,61663.0,61685.0,61833.0
5099569,82200.0,82300.0,82345.0,82368.0,82413.0,82568.0,82609.0,82656.0,82680.0,82709.0,82737.0,82768.0,82799.0,82844.0,82872.0,82922.0,82964.0,83001.0,83043.0,83077.0,83110.0,83177.0,83240.0,83275.0,83308.0,83359.0,83422.0,83453.0,83481.0,83514.0,83582.0,83642.0,83709.0,83745.0,83834.0,83976.0,84174.0,84304.0,84518.0,84593.0,84649.0,84728.0,84780.0,84815.0,84873.0,84911.0,84974.0,85045.0,85125.0,85145.0,85233.0,85274.0,85324.0,85372.0,85423.0,85443.0,85485.0,85562.0,85648.0,85708.0,85743.0,85782.0,85822.0,85854.0,85926.0,85976.0,86005.0,86025.0,86050.0,86086.0,86115.0,86173.0,86239.0,86282.0,86321.0,86347.0,86378.0,86404.0,86466.0,86482.0,86586.0
5099637,47700.0,47779.0,47837.0,47866.0,47923.0,48091.0,48143.0,48203.0,48233.0,48270.0,48305.0,48343.0,48380.0,48433.0,48466.0,48526.0,48575.0,48619.0,48668.0,48708.0,48746.0,48825.0,48900.0,48957.0,49028.0,49089.0,49165.0,49199.0,49230.0,49273.0,49362.0,49441.0,49578.0,49653.0,49758.0,49938.0,50141.0,50275.0,50495.0,50598.0,50676.0,50744.0,50821.0,50872.0,50957.0,50986.0,51047.0,51116.0,51193.0,51213.0,51296.0,51335.0,51387.0,51430.0,51475.0,51495.0,51535.0,51608.0,51680.0,51736.0,51780.0,51830.0,51881.0,51917.0,51996.0,52051.0,52082.0,52104.0,52131.0,52170.0,52202.0,52266.0,52338.0,52385.0,52427.0,52456.0,52489.0,52518.0,52585.0,52604.0,52732.0
5100225,27000.0,27088.0,27137.0,27162.0,27211.0,27413.0,27478.0,27552.0,27589.0,27635.0,27678.0,27726.0,27770.0,27833.0,27872.0,27944.0,28004.0,28057.0,28117.0,28160.0,28201.0,28286.0,28367.0,28420.0,28479.0,28589.0,28727.0,28760.0,28790.0,28840.0,28943.0,29035.0,29129.0,29180.0,29288.0,29439.0,29665.0,29814.0,30059.0,30158.0,30232.0,30310.0,30376.0,30420.0,30493.0,30517.0,30573.0,30637.0,30708.0,30726.0,30822.0,30866.0,30926.0,30968.0,31013.0,31036.0,31084.0,31171.0,31257.0,31311.0,31354.0,31403.0,31452.0,31484.0,31556.0,31606.0,31634.0,31654.0,31679.0,31715.0,31745.0,31804.0,31870.0,31914.0,31953.0,31980.0,32011.0,32038.0,32101.0,32117.0,32223.0
5100227,46080.0,46181.0,46247.0,46280.0,46345.0,46532.0,46590.0,46656.0,46690.0,46731.0,46770.0,46813.0,46853.0,46910.0,46946.0,47011.0,47065.0,47113.0,47167.0,47206.0,47243.0,47319.0,47391.0,47442.0,47497.0,47563.0,47645.0,47680.0,47712.0,47755.0,47844.0,47923.0,48027.0,48084.0,48223.0,48396.0,48618.0,48763.0,49003.0,49108.0,49187.0,49285.0,49364.0,49417.0,49506.0,49536.0,49620.0,49715.0,49822.0,49849.0,49958.0,50009.0,50070.0,50119.0,50171.0,50204.0,50271.0,50392.0,50542.0,50625.0,50683.0,50748.0,50813.0,50854.0,50946.0,51010.0,51047.0,51073.0,51105.0,51151.0,51189.0,51264.0,51348.0,51404.0,51454.0,51488.0,51527.0,51561.0,51638.0,51657.0,51786.0
5100229,60600.0,60718.0,60778.0,60809.0,60869.0,61168.0,61219.0,61278.0,61308.0,61344.0,61378.0,61416.0,61451.0,61501.0,61532.0,61588.0,61635.0,61677.0,61722.0,61760.0,61797.0,61872.0,61944.0,61999.0,62049.0,62129.0,62229.0,62268.0,62303.0,62343.0,62425.0,62498.0,62605.0,62663.0,62848.0,63036.0,63297.0,63468.0,63750.0,63844.0,63915.0,64015.0,64092.0,64144.0,64230.0,64263.0,64349.0,64447.0,64556.0,64583.0,64682.0,64728.0,64786.0,64833.0,64882.0,64909.0,64965.0,65068.0,65184.0,65257.0,65311.0,65373.0,65435.0,65473.0,65557.0,65615.0,65648.0,65673.0,65704.0,65749.0,65786.0,65859.0,65942.0,65997.0,66046.0,66079.0,66118.0,66151.0,66229.0,66248.0,66371.0
5100664,30600.0,30688.0,30737.0,30762.0,30811.0,31013.0,31078.0,31152.0,31189.0,31235.0,31278.0,31326.0,31370.0,31433.0,31472.0,31544.0,31604.0,31657.0,31717.0,31760.0,31801.0,31886.0,31967.0,32020.0,32079.0,32189.0,32327.0,32360.0,32390.0,32440.0,32543.0,32635.0,32729.0,32780.0,32888.0,33039.0,33265.0,33414.0,33659.0,33758.0,33832.0,33910.0,33976.0,34020.0,34093.0,34117.0,34173.0,34237.0,34308.0,34326.0,34422.0,34466.0,34526.0,34568.0,34613.0,34636.0,34684.0,34771.0,34857.0,34911.0,34954.0,35003.0,35052.0,35084.0,35156.0,35206.0,35234.0,35254.0,35279.0,35315.0,35345.0,35404.0,35470.0,35514.0,35553.0,35580.0,35611.0,35638.0,35701.0,35717.0,35823.0
5100668,58800.0,58918.0,58978.0,59009.0,59069.0,59368.0,59419.0,59478.0,59508.0,59544.0,59578.0,59616.0,59651.0,59701.0,59732.0,59788.0,59835.0,59877.0,59922.0,59960.0,59997.0,60072.0,60144.0,60199.0,60249.0,60329.0,60429.0,60468.0,60503.0,60543.0,60625.0,60698.0,60805.0,60863.0,61048.0,61236.0,61497.0,61668.0,61950.0,62044.0,62115.0,62215.0,62292.0,62344.0,62430.0,62463.0,62549.0,62647.0,62756.0,62783.0,62882.0,62928.0,62986.0,63033.0,63082.0,63109.0,63165.0,63268.0,63384.0,63457.0,63511.0,63573.0,63635.0,63673.0,63757.0,63815.0,63848.0,63873.0,63904.0,63949.0,63986.0,64059.0,64142.0,64197.0,64246.0,64279.0,64318.0,64351.0,64429.0,64448.0,64571.0
5100750,36000.0,36091.0,36148.0,36177.0,36234.0,36426.0,36482.0,36546.0,36578.0,36618.0,36655.0,36698.0,36737.0,36793.0,36828.0,36891.0,36943.0,36990.0,37042.0,37076.0,37109.0,37176.0,37239.0,37284.0,37347.0,37409.0,37486.0,37519.0,37549.0,37604.0,37716.0,37816.0,37928.0,37989.0,38133.0,38300.0,38508.0,38645.0,38871.0,38973.0,39049.0,39145.0,39221.0,39271.0,39355.0,39383.0,39452.0,39530.0,39617.0,39638.0,39726.0,39767.0,39822.0,39867.0,39915.0,39942.0,39997.0,40097.0,40216.0,40275.0,40324.0,40379.0,40434.0,40469.0,40547.0,40601.0,40632.0,40655.0,40683.0,40723.0,40756.0,40822.0,40896.0,40945.0,40989.0,41019.0,41054.0,41084.0,41151.0,41169.0,41290.0
5100752,49680.0,49781.0,49847.0,49880.0,49945.0,50132.0,50190.0,50256.0,50290.0,50331.0,50370.0,50413.0,50453.0,50510.0,50546.0,50611.0,50665.0,50713.0,50767.0,50806.0,50843.0,50919.0,50991.0,51042.0,51097.0,51163.0,51245.0,51280.0,51312.0,51355.0,51444.0,51523.0,51627.0,51684.0,51823.0,51996.0,52218.0,52363.0,52603.0,52708.0,52787.0,52885.0,52964.0,53017.0,53106.0,53136.0,53220.0,53315.0,53422.0,53449.0,53558.0,53609.0,53670.0,53719.0,53771.0,53804.0,53871.0,53992.0,54142.0,54225.0,54283.0,54348.0,54413.0,54454.0,54546.0,54610.0,54647.0,54673.0,54705.0,54751.0,54789.0,54864.0,54948.0,55004.0,55054.0,55088.0,55127.0,55161.0,55238.0,55257.0,55386.0
5100818,54000.0,54111.0,54176.0,54209.0,54274.0,54488.0,54545.0,54610.0,54643.0,54684.0,54722.0,54764.0,54799.0,54850.0,54882.0,54939.0,54987.0,55030.0,55077.0,55114.0,55149.0,55221.0,55291.0,55341.0,55394.0,55481.0,55589.0,55624.0,55656.0,55697.0,55781.0,55856.0,55964.0,56023.0,56175.0,56349.0,56592.0,56751.0,57014.0,57113.0,57187.0,57278.0,57356.0,57408.0,57496.0,57532.0,57659.0,57803.0,57964.0,58005.0,58113.0,58163.0,58220.0,58271.0,58325.0,58352.0,58408.0,58510.0,58662.0,58784.0,58865.0,58957.0,59049.0,59088.0,59175.0,59236.0,59271.0,59297.0,59329.0,59375.0,59413.0,59488.0,59572.0,59628.0,59678.0,59712.0,59751.0,59785.0,59863.0,59885.0,60033.0
5101556,33600.0,33708.0,33764.0,33793.0,33848.0,34021.0,34076.0,34139.0,34171.0,34210.0,34247.0,34287.0,34324.0,34377.0,34410.0,34470.0,34520.0,34564.0,34614.0,34647.0,34679.0,34744.0,34805.0,34850.0,34899.0,34964.0,35046.0,35074.0,35099.0,35152.0,35259.0,35355.0,35461.0,35518.0,35631.0,35774.0,36017.0,36177.0,36440.0,36524.0,36587.0,36674.0,36743.0,36789.0,36867.0,36899.0,36956.0,37021.0,37094.0,37112.0,37206.0,37249.0,37304.0,37346.0,37390.0,37412.0,37457.0,37539.0,37641.0,37699.0,37743.0,37793.0,37844.0,37877.0,37950.0,38001.0,38030.0,38052.0,38079.0,38118.0,38150.0,38214.0,38286.0,38333.0,38375.0,38404.0,38437.0,38466.0,38533.0,38548.0,38649.0
5101558,54600.0,54711.0,54776.0,54809.0,54874.0,55088.0,55145.0,55210.0,55243.0,55284.0,55322.0,55364.0,55399.0,55450.0,55482.0,55539.0,55587.0,55630.0,55677.0,55714.0,55749.0,55821.0,55891.0,55941.0,55994.0,56081.0,56189.0,56224.0,56256.0,56297.0,56381.0,56456.0,56564.0,56623.0,56775.0,56949.0,57192.0,57351.0,57614.0,57713.0,57787.0,57878.0,57956.0,58008.0,58096.0,58132.0,58259.0,58403.0,58564.0,58605.0,58713.0,58763.0,58820.0,58871.0,58925.0,58952.0,59008.0,59110.0,59262.0,59384.0,59465.0,59557.0,59649.0,59688.0,59775.0,59836.0,59871.0,59897.0,59929.0,59975.0,60013.0,60088.0,60172.0,60228.0,60278.0,60312.0,60351.0,60385.0,60463.0,60485.0,60633.0
5102098,68400.0,68475.0,68522.0,68546.0,68593.0,68753.0,68804.0,68862.0,68891.0,68927.0,68961.0,68999.0,69029.0,69072.0,69099.0,69148.0,69189.0,69225.0,69266.0,69303.0,69339.0,69412.0,69482.0,69524.0,69567.0,69610.0,69664.0,69696.0,69725.0,69760.0,69830.0,69893.0,69971.0,70014.0,70135.0,70288.0,70473.0,70594.0,70794.0,70888.0,70959.0,71030.0,71090.0,71130.0,71198.0,71230.0,71284.0,71345.0,71413.0,71429.0,71512.0,71550.0,71608.0,71661.0,71716.0,71735.0,71775.0,71848.0,71935.0,71996.0,72035.0,72079.0,72123.0,72154.0,72222.0,72269.0,72296.0,72317.0,72343.0,72380.0,72410.0,72470.0,72538.0,72583.0,72623.0,72650.0,72682.0,72709.0,72773.0,72797.0,72959.0
5102100,81000.0,81100.0,81145.0,81168.0,81213.0,81368.0,81409.0,81456.0,81480.0,81509.0,81537.0,81568.0,81599.0,81644.0,81672.0,81722.0,81764.0,81801.0,81843.0,81877.0,81910.0,81977.0,82040.0,82075.0,82108.0,82159.0,82222.0,82253.0,82281.0,82314.0,82382.0,82442.0,82509.0,82545.0,82634.0,82776.0,82974.0,83104.0,83318.0,83393.0,83449.0,83528.0,83580.0,83615.0,83673.0,83711.0,83774.0,83845.0,83925.0,83945.0,84033.0,84074.0,84124.0,84172.0,84223.0,84243.0,84285.0,84362.0,84448.0,84508.0,84543.0,84582.0,84622.0,84654.0,84726.0,84776.0,84805.0,84825.0,84850.0,84886.0,84915.0,84973.0,85039.0,85082.0,85121.0,85147.0,85178.0,85204.0,85266.0,85282.0,85386.0
5102337,63000.0,63106.0,63160.0,63188.0,63242.0,63458.0,63508.0,63565.0,63593.0,63628.0,63661.0,63697.0,63729.0,63774.0,63802.0,63853.0,63895.0,63933.0,63976.0,64011.0,64045.0,64114.0,64179.0,64224.0,64266.0,64341.0,64434.0,64471.0,64505.0,64541.0,64614.0,64678.0,64767.0,64816.0,64931.0,65090.0,65329.0,65486.0,65745.0,65838.0,65907.0,65996.0,66060.0,66102.0,66173.0,66208.0,66285.0,66372.0,66469.0,66492.0,66580.0,66620.0,66674.0,66719.0,66766.0,66787.0,66830.0,66909.0,67005.0,67060.0,67097.0,67139.0,67181.0,67213.0,67284.0,67333.0,67361.0,67381.0,67406.0,67442.0,67472.0,67531.0,67598.0,67642.0,67681.0,67708.0,67739.0,67766.0,67831.0,67848.0,67961.0
5103108,52560.0,52661.0,52727.0,52760.0,52825.0,53012.0,53070.0,53136.0,53170.0,53211.0,53250.0,53293.0,53333.0,53390.0,53426.0,53491.0,53545.0,53593.0,53647.0,53686.0,53723.0,53799.0,53871.0,53922.0,53977.0,54043.0,54125.0,54160.0,54192.0,54235.0,54324.0,54403.0,54507.0,54564.0,54703.0,54876.0,55098.0,55243.0,55483.0,55588.0,55667.0,55765.0,55844.0,55897.0,55986.0,56016.0,56100.0,56195.0,56302.0,56329.0,56438.0,56489.0,56550.0,56599.0,56651.0,56684.0,56751.0,56872.0,57022.0,57105.0,57163.0,57228.0,57293.0,57334.0,57426.0,57490.0,57527.0,57553.0,57585.0,57631.0,57669.0,57744.0,57828.0,57884.0,57934.0,57968.0,58007.0,58041.0,58118.0,58137.0,58266.0
5103752,64800.0,64906.0,64960.0,64988.0,65042.0,65258.0,65308.0,65365.0,65393.0,65428.0,65461.0,65497.0,65529.0,65574.0,65602.0,65653.0,65695.0,65733.0,65776.0,65811.0,65845.0,65914.0,65979.0,66024.0,66066.0,66141.0,66234.0,66271.0,66305.0,66341.0,66414.0,66478.0,66567.0,66616.0,66731.0,66890.0,67129.0,67286.0,67545.0,67638.0,67707.0,67796.0,67860.0,67902.0,67973.0,68008.0,68085.0,68172.0,68269.0,68292.0,68380.0,68420.0,68474.0,68519.0,68566.0,68587.0,68630.0,68709.0,68805.0,68860.0,68897.0,68939.0,68981.0,69013.0,69084.0,69133.0,69161.0,69181.0,69206.0,69242.0,69272.0,69331.0,69398.0,69442.0,69481.0,69508.0,69539.0,69566.0,69631.0,69648.0,69761.0
5105982,28800.0,28888.0,28937.0,28962.0,29011.0,29213.0,29278.0,29352.0,29389.0,29435.0,29478.0,29526.0,29570.0,29633.0,29672.0,29744.0,29804.0,29857.0,29917.0,29960.0,30001.0,30086.0,30167.0,30220.0,30279.0,30389.0,30527.0,30560.0,30590.0,30640.0,30743.0,30835.0,30929.0,30980.0,31088.0,31239.0,31465.0,31614.0,31859.0,31958.0,32032.0,32110.0,32176.0,32220.0,32293.0,32317.0,32373.0,32437.0,32508.0,32526.0,32622.0,32666.0,32726.0,32768.0,32813.0,32836.0,32884.0,32971.0,33057.0,33111.0,33154.0,33203.0,33252.0,33284.0,33356.0,33406.0,33434.0,33454.0,33479.0,33515.0,33545.0,33604.0,33670.0,33714.0,33753.0,33780.0,33811.0,33838.0,33901.0,33917.0,34023.0
5105984,43200.0,43301.0,43367.0,43400.0,43465.0,43652.0,43710.0,43776.0,43810.0,43851.0,43890.0,43933.0,43973.0,44030.0,44066.0,44131.0,44185.0,44233.0,44287.0,44326.0,44363.0,44439.0,44511.0,44562.0,44617.0,44683.0,44765.0,44800.0,44832.0,44875.0,44964.0,45043.0,45147.0,45204.0,45343.0,45516.0,45738.0,45883.0,46123.0,46228.0,46307.0,46405.0,46484.0,46537.0,46626.0,46656.0,46740.0,46835.0,46942.0,46969.0,47078.0,47129.0,47190.0,47239.0,47291.0,47324.0,47391.0,47512.0,47662.0,47745.0,47803.0,47868.0,47933.0,47974.0,48066.0,48130.0,48167.0,48193.0,48225.0,48271.0,48309.0,48384.0,48468.0,48524.0,48574.0,48608.0,48647.0,48681.0,48758.0,48777.0,48906.0
5106101,28200.0,28288.0,28337.0,28362.0,28411.0,28613.0,28678.0,28752.0,28789.0,28835.0,28878.0,28926.0,28970.0,29033.0,29072.0,29144.0,29204.0,29257.0,29317.0,29360.0,29401.0,29486.0,29567.0,29620.0,29679.0,29789.0,29927.0,29960.0,29990.0,30040.0,30143.0,30235.0,30329.0,30380.0,30488.0,30639.0,30865.0,31014.0,31259.0,31358.0,31432.0,31510.0,31576.0,31620.0,31693.0,31717.0,31773.0,31837.0,31908.0,31926.0,32022.0,32066.0,32126.0,32168.0,32213.0,32236.0,32284.0,32371.0,32457.0,32511.0,32554.0,32603.0,32652.0,32684.0,32756.0,32806.0,32834.0,32854.0,32879.0,32915.0,32945.0,33004.0,33070.0,33114.0,33153.0,33180.0,33211.0,33238.0,33301.0,33317.0,33423.0
5106103,42480.0,42581.0,42647.0,42680.0,42745.0,42932.0,42990.0,43056.0,43090.0,43131.0,43170.0,43213.0,43253.0,43310.0,43346.0,43411.0,43465.0,43513.0,43567.0,43606.0,43643.0,43719.0,43791.0,43842.0,43897.0,43963.0,44045.0,44080.0,44112.0,44155.0,44244.0,44323.0,44427.0,44484.0,44623.0,44796.0,45018.0,45163.0,45403.0,45508.0,45587.0,45685.0,45764.0,45817.0,45906.0,45936.0,46020.0,46115.0,46222.0,46249.0,46358.0,46409.0,46470.0,46519.0,46571.0,46604.0,46671.0,46792.0,46942.0,47025.0,47083.0,47148.0,47213.0,47254.0,47346.0,47410.0,47447.0,47473.0,47505.0,47551.0,47589.0,47664.0,47748.0,47804.0,47854.0,47888.0,47927.0,47961.0,48038.0,48057.0,48186.0
5106918,31200.0,31288.0,31337.0,31362.0,31411.0,31613.0,31678.0,31752.0,31789.0,31835.0,31878.0,31926.0,31970.0,32033.0,32072.0,32144.0,32204.0,32257.0,32317.0,32360.0,32401.0,32486.0,32567.0,32620.0,32679.0,32789.0,32927.0,32960.0,32990.0,33040.0,33143.0,33235.0,33329.0,33380.0,33488.0,33639.0,33865.0,34014.0,34259.0,34358.0,34432.0,34510.0,34576.0,34620.0,34693.0,34717.0,34773.0,34837.0,34908.0,34926.0,35022.0,35066.0,35126.0,35168.0,35213.0,35236.0,35284.0,35371.0,35457.0,35511.0,35554.0,35603.0,35652.0,35684.0,35756.0,35806.0,35834.0,35854.0,35879.0,35915.0,35945.0,36004.0,36070.0,36114.0,36153.0,36180.0,36211.0,36238.0,36301.0,36317.0,36423.0
