tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5104308,38880.0,38971.0,39037.0,39115.0,39132.0,39161.0,39189.0,39261.0,39278.0,39322.0,39386.0,39424.0,39520.0,39594.0,39654.0,39774.0,39833.0,39870.0,39942.0,39969.0,40079.0,40117.0,40166.0,40216.0,40268.0,40327.0,40369.0,40419.0,40485.0,40563.0,40630.0,40726.0,40860.0,40933.0,41146.0,41312.0,41511.0,41670.0,41817.0,41900.0,41953.0,42059.0,42213.0,42274.0,42333.0,42413.0,42491.0,42549.0,42604.0,42647.0,42700.0,42749.0,42811.0,42844.0,42897.0,42946.0,42997.0,43024.0,43066.0,43092.0,43142.0,43183.0,43218.0,43244.0,43269.0,43296.0,43339.0,43373.0,43402.0,43430.0,43456.0,43484.0,43551.0,43650.0,43679.0,43726.0
5104310,51840.0,51934.0,52003.0,52084.0,52102.0,52132.0,52161.0,52233.0,52251.0,52296.0,52356.0,52394.0,52491.0,52575.0,52639.0,52768.0,52832.0,52877.0,52966.0,52999.0,53135.0,53184.0,53227.0,53271.0,53319.0,53370.0,53407.0,53450.0,53513.0,53588.0,53644.0,53725.0,53818.0,53869.0,54133.0,54305.0,54518.0,54688.0,54845.0,54929.0,54983.0,55092.0,55252.0,55319.0,55384.0,55472.0,55564.0,55642.0,55716.0,55774.0,55845.0,55908.0,55986.0,56027.0,56122.0,56210.0,56302.0,56340.0,56394.0,56428.0,56491.0,56545.0,56591.0,56626.0,56659.0,56695.0,56753.0,56799.0,56836.0,56871.0,56904.0,56940.0,56995.0,57078.0,57112.0,57169.0
5104312,65700.0,65794.0,65863.0,65944.0,65962.0,65992.0,66021.0,66094.0,66111.0,66153.0,66227.0,66275.0,66372.0,66444.0,66514.0,66655.0,66725.0,66777.0,66878.0,66915.0,67070.0,67126.0,67172.0,67219.0,67268.0,67321.0,67359.0,67404.0,67464.0,67535.0,67602.0,67697.0,67797.0,67851.0,67978.0,68132.0,68374.0,68567.0,68745.0,68849.0,68913.0,69041.0,69227.0,69307.0,69384.0,69487.0,69604.0,69677.0,69746.0,69801.0,69867.0,69923.0,69993.0,70030.0,70103.0,70170.0,70240.0,70276.0,70320.0,70349.0,70404.0,70455.0,70499.0,70532.0,70563.0,70597.0,70651.0,70693.0,70728.0,70762.0,70794.0,70829.0,70876.0,70946.0,70978.0,71018.0
5105348,31200.0,31290.0,31356.0,31433.0,31450.0,31479.0,31506.0,31576.0,31592.0,31633.0,31700.0,31736.0,31838.0,31905.0,31968.0,32094.0,32156.0,32197.0,32278.0,32308.0,32432.0,32476.0,32522.0,32569.0,32618.0,32676.0,32718.0,32767.0,32836.0,32919.0,32982.0,33071.0,33176.0,33233.0,33371.0,33562.0,33813.0,34013.0,34199.0,34275.0,34328.0,34434.0,34588.0,34639.0,34688.0,34753.0,34844.0,34898.0,34949.0,34989.0,35038.0,35080.0,35132.0,35159.0,35215.0,35267.0,35322.0,35349.0,35387.0,35412.0,35458.0,35495.0,35527.0,35551.0,35574.0,35599.0,35639.0,35671.0,35701.0,35730.0,35758.0,35788.0,35879.0,36014.0,36043.0,36083.0
5105350,45360.0,45450.0,45516.0,45593.0,45610.0,45639.0,45666.0,45736.0,45750.0,45787.0,45857.0,45895.0,45988.0,46078.0,46141.0,46267.0,46330.0,46363.0,46428.0,46452.0,46552.0,46587.0,46627.0,46668.0,46711.0,46764.0,46802.0,46848.0,46910.0,46984.0,47042.0,47125.0,47218.0,47268.0,47464.0,47636.0,47846.0,48013.0,48168.0,48259.0,48314.0,48425.0,48587.0,48653.0,48717.0,48804.0,48892.0,48957.0,49018.0,49066.0,49125.0,49179.0,49246.0,49282.0,49343.0,49400.0,49460.0,49491.0,49536.0,49564.0,49618.0,49667.0,49709.0,49741.0,49771.0,49804.0,49856.0,49898.0,49930.0,49961.0,49990.0,50020.0,50073.0,50151.0,50182.0,50237.0
5105352,58200.0,58303.0,58378.0,58466.0,58486.0,58519.0,58550.0,58629.0,58647.0,58695.0,58766.0,58811.0,58900.0,59013.0,59085.0,59229.0,59301.0,59357.0,59468.0,59509.0,59679.0,59739.0,59788.0,59838.0,59891.0,59941.0,59977.0,60019.0,60082.0,60157.0,60220.0,60309.0,60420.0,60481.0,60689.0,60862.0,61113.0,61313.0,61498.0,61584.0,61644.0,61765.0,61942.0,62040.0,62135.0,62261.0,62373.0,62454.0,62530.0,62590.0,62663.0,62719.0,62789.0,62827.0,62902.0,62971.0,63043.0,63081.0,63137.0,63165.0,63218.0,63269.0,63312.0,63345.0,63376.0,63410.0,63464.0,63506.0,63538.0,63569.0,63598.0,63628.0,63680.0,63758.0,63790.0,63838.0
5105479,58800.0,58903.0,58978.0,59066.0,59086.0,59119.0,59150.0,59228.0,59249.0,59303.0,59384.0,59434.0,59547.0,59636.0,59712.0,59863.0,59938.0,59988.0,60087.0,60123.0,60274.0,60328.0,60370.0,60413.0,60458.0,60514.0,60554.0,60602.0,60659.0,60728.0,60781.0,60858.0,60973.0,61035.0,61168.0,61344.0,61602.0,61808.0,61999.0,62091.0,62155.0,62282.0,62468.0,62573.0,62675.0,62810.0,62942.0,63029.0,63111.0,63176.0,63255.0,63312.0,63383.0,63421.0,63504.0,63581.0,63662.0,63703.0,63755.0,63786.0,63844.0,63897.0,63942.0,63976.0,64008.0,64043.0,64099.0,64145.0,64181.0,64216.0,64249.0,64284.0,64337.0,64417.0,64452.0,64523.0
5105481,73800.0,73877.0,73933.0,73999.0,74014.0,74038.0,74061.0,74120.0,74134.0,74169.0,74222.0,74257.0,74329.0,74388.0,74433.0,74524.0,74569.0,74596.0,74648.0,74667.0,74747.0,74776.0,74809.0,74843.0,74879.0,74971.0,75037.0,75114.0,75182.0,75264.0,75310.0,75377.0,75455.0,75497.0,75615.0,75789.0,75966.0,76107.0,76238.0,76321.0,76364.0,76451.0,76579.0,76625.0,76670.0,76730.0,76793.0,76841.0,76886.0,76922.0,76966.0,77005.0,77054.0,77080.0,77120.0,77157.0,77196.0,77225.0,77256.0,77276.0,77314.0,77354.0,77388.0,77414.0,77438.0,77465.0,77507.0,77540.0,77567.0,77593.0,77617.0,77643.0,77685.0,77747.0,77780.0,77822.0
5105641,54600.0,54694.0,54763.0,54844.0,54862.0,54892.0,54921.0,54993.0,55011.0,55056.0,55116.0,55154.0,55251.0,55335.0,55399.0,55528.0,55592.0,55637.0,55726.0,55759.0,55895.0,55944.0,55987.0,56031.0,56079.0,56130.0,56167.0,56210.0,56273.0,56348.0,56404.0,56485.0,56578.0,56629.0,56893.0,57065.0,57278.0,57448.0,57605.0,57689.0,57743.0,57852.0,58012.0,58079.0,58144.0,58232.0,58324.0,58402.0,58476.0,58534.0,58605.0,58668.0,58746.0,58787.0,58882.0,58970.0,59062.0,59100.0,59154.0,59188.0,59251.0,59305.0,59351.0,59386.0,59419.0,59455.0,59513.0,59559.0,59596.0,59631.0,59664.0,59700.0,59755.0,59838.0,59872.0,59929.0
5105691,41760.0,41850.0,41916.0,41993.0,42010.0,42039.0,42066.0,42136.0,42150.0,42187.0,42257.0,42295.0,42388.0,42478.0,42541.0,42667.0,42730.0,42763.0,42828.0,42852.0,42952.0,42987.0,43027.0,43068.0,43111.0,43164.0,43202.0,43248.0,43310.0,43384.0,43442.0,43525.0,43618.0,43668.0,43864.0,44036.0,44246.0,44413.0,44568.0,44659.0,44714.0,44825.0,44987.0,45053.0,45117.0,45204.0,45292.0,45357.0,45418.0,45466.0,45525.0,45579.0,45646.0,45682.0,45743.0,45800.0,45860.0,45891.0,45936.0,45964.0,46018.0,46067.0,46109.0,46141.0,46171.0,46204.0,46256.0,46298.0,46330.0,46361.0,46390.0,46420.0,46473.0,46551.0,46582.0,46637.0
5105693,55200.0,55303.0,55378.0,55466.0,55486.0,55519.0,55550.0,55629.0,55647.0,55695.0,55766.0,55811.0,55900.0,56013.0,56085.0,56229.0,56301.0,56357.0,56468.0,56509.0,56679.0,56739.0,56788.0,56838.0,56891.0,56941.0,56977.0,57019.0,57082.0,57157.0,57220.0,57309.0,57420.0,57481.0,57689.0,57862.0,58113.0,58313.0,58498.0,58584.0,58644.0,58765.0,58942.0,59040.0,59135.0,59261.0,59373.0,59454.0,59530.0,59590.0,59663.0,59719.0,59789.0,59827.0,59902.0,59971.0,60043.0,60081.0,60137.0,60165.0,60218.0,60269.0,60312.0,60345.0,60376.0,60410.0,60464.0,60506.0,60538.0,60569.0,60598.0,60628.0,60680.0,60758.0,60790.0,60838.0
5105695,70200.0,70282.0,70341.0,70411.0,70427.0,70453.0,70478.0,70540.0,70555.0,70593.0,70677.0,70725.0,70813.0,70882.0,70945.0,71071.0,71134.0,71170.0,71240.0,71266.0,71374.0,71412.0,71453.0,71495.0,71540.0,71613.0,71665.0,71726.0,71796.0,71879.0,71934.0,72013.0,72097.0,72142.0,72327.0,72471.0,72663.0,72816.0,72958.0,73045.0,73098.0,73204.0,73358.0,73416.0,73472.0,73546.0,73632.0,73693.0,73751.0,73797.0,73853.0,73899.0,73956.0,73987.0,74043.0,74094.0,74148.0,74181.0,74219.0,74242.0,74285.0,74330.0,74369.0,74398.0,74426.0,74456.0,74504.0,74543.0,74574.0,74604.0,74632.0,74661.0,74714.0,74793.0,74829.0,74867.0
5105697,81900.0,81977.0,82033.0,82099.0,82114.0,82138.0,82161.0,82220.0,82234.0,82269.0,82322.0,82357.0,82429.0,82488.0,82533.0,82624.0,82669.0,82696.0,82748.0,82767.0,82847.0,82876.0,82909.0,82943.0,82979.0,83071.0,83137.0,83214.0,83282.0,83364.0,83410.0,83477.0,83555.0,83597.0,83715.0,83889.0,84066.0,84207.0,84338.0,84421.0,84464.0,84551.0,84679.0,84725.0,84770.0,84830.0,84893.0,84941.0,84986.0,85022.0,85066.0,85105.0,85154.0,85180.0,85220.0,85257.0,85296.0,85325.0,85356.0,85376.0,85414.0,85454.0,85488.0,85514.0,85538.0,85565.0,85607.0,85640.0,85667.0,85693.0,85717.0,85743.0,85785.0,85847.0,85880.0,85922.0
5105903,36000.0,36091.0,36157.0,36235.0,36252.0,36281.0,36309.0,36381.0,36398.0,36442.0,36506.0,36544.0,36640.0,36714.0,36774.0,36894.0,36953.0,36990.0,37062.0,37089.0,37199.0,37237.0,37286.0,37336.0,37388.0,37447.0,37489.0,37539.0,37605.0,37683.0,37750.0,37846.0,37980.0,38053.0,38266.0,38432.0,38631.0,38790.0,38937.0,39020.0,39073.0,39179.0,39333.0,39394.0,39453.0,39533.0,39611.0,39669.0,39724.0,39767.0,39820.0,39869.0,39931.0,39964.0,40017.0,40066.0,40117.0,40144.0,40186.0,40212.0,40262.0,40303.0,40338.0,40364.0,40389.0,40416.0,40459.0,40493.0,40522.0,40550.0,40576.0,40604.0,40671.0,40770.0,40799.0,40846.0
5105905,49680.0,49770.0,49836.0,49913.0,49930.0,49959.0,49986.0,50056.0,50070.0,50107.0,50177.0,50215.0,50308.0,50398.0,50461.0,50587.0,50650.0,50683.0,50748.0,50772.0,50872.0,50907.0,50947.0,50988.0,51031.0,51084.0,51122.0,51168.0,51230.0,51304.0,51362.0,51445.0,51538.0,51588.0,51784.0,51956.0,52166.0,52333.0,52488.0,52579.0,52634.0,52745.0,52907.0,52973.0,53037.0,53124.0,53212.0,53277.0,53338.0,53386.0,53445.0,53499.0,53566.0,53602.0,53663.0,53720.0,53780.0,53811.0,53856.0,53884.0,53938.0,53987.0,54029.0,54061.0,54091.0,54124.0,54176.0,54218.0,54250.0,54281.0,54310.0,54340.0,54393.0,54471.0,54502.0,54557.0
5105907,63900.0,63994.0,64063.0,64144.0,64162.0,64192.0,64221.0,64294.0,64311.0,64353.0,64427.0,64475.0,64572.0,64644.0,64714.0,64855.0,64925.0,64977.0,65078.0,65115.0,65270.0,65326.0,65372.0,65419.0,65468.0,65521.0,65559.0,65604.0,65664.0,65735.0,65802.0,65897.0,65997.0,66051.0,66178.0,66332.0,66574.0,66767.0,66945.0,67049.0,67113.0,67241.0,67427.0,67507.0,67584.0,67687.0,67804.0,67877.0,67946.0,68001.0,68067.0,68123.0,68193.0,68230.0,68303.0,68370.0,68440.0,68476.0,68520.0,68549.0,68604.0,68655.0,68699.0,68732.0,68763.0,68797.0,68851.0,68893.0,68928.0,68962.0,68994.0,69029.0,69076.0,69146.0,69178.0,69218.0
5105909,77400.0,77477.0,77533.0,77599.0,77614.0,77638.0,77661.0,77720.0,77734.0,77769.0,77822.0,77857.0,77929.0,77988.0,78033.0,78124.0,78169.0,78196.0,78248.0,78267.0,78347.0,78376.0,78409.0,78443.0,78479.0,78571.0,78637.0,78714.0,78782.0,78864.0,78910.0,78977.0,79055.0,79097.0,79215.0,79389.0,79566.0,79707.0,79838.0,79921.0,79964.0,80051.0,80179.0,80225.0,80270.0,80330.0,80393.0,80441.0,80486.0,80522.0,80566.0,80605.0,80654.0,80680.0,80720.0,80757.0,80796.0,80825.0,80856.0,80876.0,80914.0,80954.0,80988.0,81014.0,81038.0,81065.0,81107.0,81140.0,81167.0,81193.0,81217.0,81243.0,81285.0,81347.0,81380.0,81422.0
5106071,37440.0,37531.0,37597.0,37675.0,37692.0,37721.0,37749.0,37821.0,37838.0,37882.0,37946.0,37984.0,38080.0,38154.0,38214.0,38334.0,38393.0,38430.0,38502.0,38529.0,38639.0,38677.0,38726.0,38776.0,38828.0,38887.0,38929.0,38979.0,39045.0,39123.0,39190.0,39286.0,39420.0,39493.0,39706.0,39872.0,40071.0,40230.0,40377.0,40460.0,40513.0,40619.0,40773.0,40834.0,40893.0,40973.0,41051.0,41109.0,41164.0,41207.0,41260.0,41309.0,41371.0,41404.0,41457.0,41506.0,41557.0,41584.0,41626.0,41652.0,41702.0,41743.0,41778.0,41804.0,41829.0,41856.0,41899.0,41933.0,41962.0,41990.0,42016.0,42044.0,42111.0,42210.0,42239.0,42286.0
5106073,51120.0,51210.0,51276.0,51353.0,51370.0,51399.0,51426.0,51496.0,51510.0,51547.0,51617.0,51655.0,51748.0,51838.0,51901.0,52027.0,52090.0,52123.0,52188.0,52212.0,52312.0,52347.0,52387.0,52428.0,52471.0,52524.0,52562.0,52608.0,52670.0,52744.0,52802.0,52885.0,52978.0,53028.0,53224.0,53396.0,53606.0,53773.0,53928.0,54019.0,54074.0,54185.0,54347.0,54413.0,54477.0,54564.0,54652.0,54717.0,54778.0,54826.0,54885.0,54939.0,55006.0,55042.0,55103.0,55160.0,55220.0,55251.0,55296.0,55324.0,55378.0,55427.0,55469.0,55501.0,55531.0,55564.0,55616.0,55658.0,55690.0,55721.0,55750.0,55780.0,55833.0,55911.0,55942.0,55997.0
5106075,64800.0,64894.0,64963.0,65044.0,65062.0,65092.0,65121.0,65194.0,65211.0,65253.0,65327.0,65375.0,65472.0,65544.0,65614.0,65755.0,65825.0,65877.0,65978.0,66015.0,66170.0,66226.0,66272.0,66319.0,66368.0,66421.0,66459.0,66504.0,66564.0,66635.0,66702.0,66797.0,66897.0,66951.0,67078.0,67232.0,67474.0,67667.0,67845.0,67949.0,68013.0,68141.0,68327.0,68407.0,68484.0,68587.0,68704.0,68777.0,68846.0,68901.0,68967.0,69023.0,69093.0,69130.0,69203.0,69270.0,69340.0,69376.0,69420.0,69449.0,69504.0,69555.0,69599.0,69632.0,69663.0,69697.0,69751.0,69793.0,69828.0,69862.0,69894.0,69929.0,69976.0,70046.0,70078.0,70118.0
5106077,78600.0,78677.0,78733.0,78799.0,78814.0,78838.0,78861.0,78920.0,78934.0,78969.0,79022.0,79057.0,79129.0,79188.0,79233.0,79324.0,79369.0,79396.0,79448.0,79467.0,79547.0,79576.0,79609.0,79643.0,79679.0,79771.0,79837.0,79914.0,79982.0,80064.0,80110.0,80177.0,80255.0,80297.0,80415.0,80589.0,80766.0,80907.0,81038.0,81121.0,81164.0,81251.0,81379.0,81425.0,81470.0,81530.0,81593.0,81641.0,81686.0,81722.0,81766.0,81805.0,81854.0,81880.0,81920.0,81957.0,81996.0,82025.0,82056.0,82076.0,82114.0,82154.0,82188.0,82214.0,82238.0,82265.0,82307.0,82340.0,82367.0,82393.0,82417.0,82443.0,82485.0,82547.0,82580.0,82622.0
5107070,35280.0,35371.0,35437.0,35515.0,35532.0,35561.0,35589.0,35661.0,35678.0,35722.0,35786.0,35824.0,35920.0,35994.0,36054.0,36174.0,36233.0,36270.0,36342.0,36369.0,36479.0,36517.0,36566.0,36616.0,36668.0,36727.0,36769.0,36819.0,36885.0,36963.0,37030.0,37126.0,37260.0,37333.0,37546.0,37712.0,37911.0,38070.0,38217.0,38300.0,38353.0,38459.0,38613.0,38674.0,38733.0,38813.0,38891.0,38949.0,39004.0,39047.0,39100.0,39149.0,39211.0,39244.0,39297.0,39346.0,39397.0,39424.0,39466.0,39492.0,39542.0,39583.0,39618.0,39644.0,39669.0,39696.0,39739.0,39773.0,39802.0,39830.0,39856.0,39884.0,39951.0,40050.0,40079.0,40126.0
5107072,48960.0,49050.0,49116.0,49193.0,49210.0,49239.0,49266.0,49336.0,49350.0,49387.0,49457.0,49495.0,49588.0,49678.0,49741.0,49867.0,49930.0,49963.0,50028.0,50052.0,50152.0,50187.0,50227.0,50268.0,50311.0,50364.0,50402.0,50448.0,50510.0,50584.0,50642.0,50725.0,50818.0,50868.0,51064.0,51236.0,51446.0,51613.0,51768.0,51859.0,51914.0,52025.0,52187.0,52253.0,52317.0,52404.0,52492.0,52557.0,52618.0,52666.0,52725.0,52779.0,52846.0,52882.0,52943.0,53000.0,53060.0,53091.0,53136.0,53164.0,53218.0,53267.0,53309.0,53341.0,53371.0,53404.0,53456.0,53498.0,53530.0,53561.0,53590.0,53620.0,53673.0,53751.0,53782.0,53837.0
5107074,63000.0,63094.0,63163.0,63244.0,63262.0,63292.0,63321.0,63394.0,63411.0,63453.0,63527.0,63575.0,63672.0,63744.0,63814.0,63955.0,64025.0,64077.0,64178.0,64215.0,64370.0,64426.0,64472.0,64519.0,64568.0,64621.0,64659.0,64704.0,64764.0,64835.0,64902.0,64997.0,65097.0,65151.0,65278.0,65432.0,65674.0,65867.0,66045.0,66149.0,66213.0,66341.0,66527.0,66607.0,66684.0,66787.0,66904.0,66977.0,67046.0,67101.0,67167.0,67223.0,67293.0,67330.0,67403.0,67470.0,67540.0,67576.0,67620.0,67649.0,67704.0,67755.0,67799.0,67832.0,67863.0,67897.0,67951.0,67993.0,68028.0,68062.0,68094.0,68129.0,68176.0,68246.0,68278.0,68318.0
5107688,41040.0,41130.0,41196.0,41273.0,41290.0,41319.0,41346.0,41416.0,41430.0,41467.0,41537.0,41575.0,41668.0,41758.0,41821.0,41947.0,42010.0,42043.0,42108.0,42132.0,42232.0,42267.0,42307.0,42348.0,42391.0,42444.0,42482.0,42528.0,42590.0,42664.0,42722.0,42805.0,42898.0,42948.0,43144.0,43316.0,43526.0,43693.0,43848.0,43939.0,43994.0,44105.0,44267.0,44333.0,44397.0,44484.0,44572.0,44637.0,44698.0,44746.0,44805.0,44859.0,44926.0,44962.0,45023.0,45080.0,45140.0,45171.0,45216.0,45244.0,45298.0,45347.0,45389.0,45421.0,45451.0,45484.0,45536.0,45578.0,45610.0,45641.0,45670.0,45700.0,45753.0,45831.0,45862.0,45917.0
5107690,54000.0,54094.0,54163.0,54244.0,54262.0,54292.0,54321.0,54393.0,54411.0,54456.0,54516.0,54554.0,54651.0,54735.0,54799.0,54928.0,54992.0,55037.0,55126.0,55159.0,55295.0,55344.0,55387.0,55431.0,55479.0,55530.0,55567.0,55610.0,55673.0,55748.0,55804.0,55885.0,55978.0,56029.0,56293.0,56465.0,56678.0,56848.0,57005.0,57089.0,57143.0,57252.0,57412.0,57479.0,57544.0,57632.0,57724.0,57802.0,57876.0,57934.0,58005.0,58068.0,58146.0,58187.0,58282.0,58370.0,58462.0,58500.0,58554.0,58588.0,58651.0,58705.0,58751.0,58786.0,58819.0,58855.0,58913.0,58959.0,58996.0,59031.0,59064.0,59100.0,59155.0,59238.0,59272.0,59329.0
5107692,69000.0,69082.0,69141.0,69211.0,69227.0,69253.0,69278.0,69340.0,69355.0,69393.0,69477.0,69525.0,69613.0,69682.0,69745.0,69871.0,69934.0,69970.0,70040.0,70066.0,70174.0,70212.0,70253.0,70295.0,70340.0,70413.0,70465.0,70526.0,70596.0,70679.0,70734.0,70813.0,70897.0,70942.0,71127.0,71271.0,71463.0,71616.0,71758.0,71845.0,71898.0,72004.0,72158.0,72216.0,72272.0,72346.0,72432.0,72493.0,72551.0,72597.0,72653.0,72699.0,72756.0,72787.0,72843.0,72894.0,72948.0,72981.0,73019.0,73042.0,73085.0,73130.0,73169.0,73198.0,73226.0,73256.0,73304.0,73343.0,73374.0,73404.0,73432.0,73461.0,73514.0,73593.0,73629.0,73667.0
5107694,81000.0,81077.0,81133.0,81199.0,81214.0,81238.0,81261.0,81320.0,81334.0,81369.0,81422.0,81457.0,81529.0,81588.0,81633.0,81724.0,81769.0,81796.0,81848.0,81867.0,81947.0,81976.0,82009.0,82043.0,82079.0,82171.0,82237.0,82314.0,82382.0,82464.0,82510.0,82577.0,82655.0,82697.0,82815.0,82989.0,83166.0,83307.0,83438.0,83521.0,83564.0,83651.0,83779.0,83825.0,83870.0,83930.0,83993.0,84041.0,84086.0,84122.0,84166.0,84205.0,84254.0,84280.0,84320.0,84357.0,84396.0,84425.0,84456.0,84476.0,84514.0,84554.0,84588.0,84614.0,84638.0,84665.0,84707.0,84740.0,84767.0,84793.0,84817.0,84843.0,84885.0,84947.0,84980.0,85022.0
5110333,28800.0,28888.0,28952.0,29028.0,29045.0,29073.0,29100.0,29168.0,29179.0,29209.0,29350.0,29400.0,29500.0,29572.0,29656.0,29824.0,29907.0,29965.0,30080.0,30122.0,30298.0,30361.0,30409.0,30458.0,30509.0,30573.0,30619.0,30672.0,30741.0,30823.0,30905.0,31022.0,31117.0,31169.0,31292.0,31455.0,31716.0,31924.0,32118.0,32208.0,32261.0,32367.0,32521.0,32563.0,32604.0,32659.0,32767.0,32820.0,32870.0,32910.0,32959.0,32992.0,33033.0,33055.0,33115.0,33171.0,33229.0,33251.0,33281.0,33312.0,33372.0,33407.0,33437.0,33460.0,33481.0,33504.0,33541.0,33572.0,33598.0,33624.0,33648.0,33674.0,33708.0,33759.0,33787.0,33828.0
5110337,56400.0,56503.0,56578.0,56666.0,56686.0,56719.0,56750.0,56829.0,56847.0,56895.0,56966.0,57011.0,57100.0,57213.0,57285.0,57429.0,57501.0,57557.0,57668.0,57709.0,57879.0,57939.0,57988.0,58038.0,58091.0,58141.0,58177.0,58219.0,58282.0,58357.0,58420.0,58509.0,58620.0,58681.0,58889.0,59062.0,59313.0,59513.0,59698.0,59784.0,59844.0,59965.0,60142.0,60240.0,60335.0,60461.0,60573.0,60654.0,60730.0,60790.0,60863.0,60919.0,60989.0,61027.0,61102.0,61171.0,61243.0,61281.0,61337.0,61365.0,61418.0,61469.0,61512.0,61545.0,61576.0,61610.0,61664.0,61706.0,61738.0,61769.0,61798.0,61828.0,61880.0,61958.0,61990.0,62038.0
5112474,38160.0,38251.0,38317.0,38395.0,38412.0,38441.0,38469.0,38541.0,38558.0,38602.0,38666.0,38704.0,38800.0,38874.0,38934.0,39054.0,39113.0,39150.0,39222.0,39249.0,39359.0,39397.0,39446.0,39496.0,39548.0,39607.0,39649.0,39699.0,39765.0,39843.0,39910.0,40006.0,40140.0,40213.0,40426.0,40592.0,40791.0,40950.0,41097.0,41180.0,41233.0,41339.0,41493.0,41554.0,41613.0,41693.0,41771.0,41829.0,41884.0,41927.0,41980.0,42029.0,42091.0,42124.0,42177.0,42226.0,42277.0,42304.0,42346.0,42372.0,42422.0,42463.0,42498.0,42524.0,42549.0,42576.0,42619.0,42653.0,42682.0,42710.0,42736.0,42764.0,42831.0,42930.0,42959.0,43006.0
5112476,62400.0,62494.0,62563.0,62644.0,62662.0,62692.0,62721.0,62794.0,62811.0,62853.0,62927.0,62975.0,63072.0,63144.0,63214.0,63355.0,63425.0,63477.0,63578.0,63615.0,63770.0,63826.0,63872.0,63919.0,63968.0,64021.0,64059.0,64104.0,64164.0,64235.0,64302.0,64397.0,64497.0,64551.0,64678.0,64832.0,65074.0,65267.0,65445.0,65549.0,65613.0,65741.0,65927.0,66007.0,66084.0,66187.0,66304.0,66377.0,66446.0,66501.0,66567.0,66623.0,66693.0,66730.0,66803.0,66870.0,66940.0,66976.0,67020.0,67049.0,67104.0,67155.0,67199.0,67232.0,67263.0,67297.0,67351.0,67393.0,67428.0,67462.0,67494.0,67529.0,67576.0,67646.0,67678.0,67718.0
5112478,76200.0,76277.0,76333.0,76399.0,76414.0,76438.0,76461.0,76520.0,76534.0,76569.0,76622.0,76657.0,76729.0,76788.0,76833.0,76924.0,76969.0,76996.0,77048.0,77067.0,77147.0,77176.0,77209.0,77243.0,77279.0,77371.0,77437.0,77514.0,77582.0,77664.0,77710.0,77777.0,77855.0,77897.0,78015.0,78189.0,78366.0,78507.0,78638.0,78721.0,78764.0,78851.0,78979.0,79025.0,79070.0,79130.0,79193.0,79241.0,79286.0,79322.0,79366.0,79405.0,79454.0,79480.0,79520.0,79557.0,79596.0,79625.0,79656.0,79676.0,79714.0,79754.0,79788.0,79814.0,79838.0,79865.0,79907.0,79940.0,79967.0,79993.0,80017.0,80043.0,80085.0,80147.0,80180.0,80222.0
5113853,46800.0,46890.0,46956.0,47033.0,47050.0,47079.0,47106.0,47176.0,47190.0,47227.0,47297.0,47335.0,47428.0,47518.0,47581.0,47707.0,47770.0,47803.0,47868.0,47892.0,47992.0,48027.0,48067.0,48108.0,48151.0,48204.0,48242.0,48288.0,48350.0,48424.0,48482.0,48565.0,48658.0,48708.0,48904.0,49076.0,49286.0,49453.0,49608.0,49699.0,49754.0,49865.0,50027.0,50093.0,50157.0,50244.0,50332.0,50397.0,50458.0,50506.0,50565.0,50619.0,50686.0,50722.0,50783.0,50840.0,50900.0,50931.0,50976.0,51004.0,51058.0,51107.0,51149.0,51181.0,51211.0,51244.0,51296.0,51338.0,51370.0,51401.0,51430.0,51460.0,51513.0,51591.0,51622.0,51677.0
5113855,60000.0,60103.0,60178.0,60266.0,60286.0,60319.0,60350.0,60428.0,60449.0,60503.0,60584.0,60634.0,60747.0,60836.0,60912.0,61063.0,61138.0,61188.0,61287.0,61323.0,61474.0,61528.0,61570.0,61613.0,61658.0,61714.0,61754.0,61802.0,61859.0,61928.0,61981.0,62058.0,62173.0,62235.0,62368.0,62544.0,62802.0,63008.0,63199.0,63291.0,63355.0,63482.0,63668.0,63773.0,63875.0,64010.0,64142.0,64229.0,64311.0,64376.0,64455.0,64512.0,64583.0,64621.0,64704.0,64781.0,64862.0,64903.0,64955.0,64986.0,65044.0,65097.0,65142.0,65176.0,65208.0,65243.0,65299.0,65345.0,65381.0,65416.0,65449.0,65484.0,65537.0,65617.0,65652.0,65723.0
