tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P
5016135,56100.0,56140.0,56207.0,56225.0,56322.0,56370.0,56419.0,56448.0,56502.0,56572.0,56647.0,56673.0,56739.0,56790.0,56849.0,56880.0,56913.0,56953.0,56993.0,57029.0,57075.0,57121.0,57177.0,57214.0,57233.0,57322.0,57901.0,57971.0,58034.0,58106.0,58125.0,58159.0,58193.0,58244.0,58280.0,58305.0,58338.0,58387.0,58479.0,58514.0,58561.0,58620.0,58707.0,58750.0,58833.0,58929.0,59119.0,59248.0,59512.0,59572.0,59682.0,59809.0,59921.0,60045.0,60111.0,60191.0,60240.0,60289.0,60350.0,60385.0,60425.0,60472.0,60532.0,60586.0,60621.0,60681.0,60725.0,60752.0,60775.0,60823.0,61051.0
5016137,68700.0,68737.0,68799.0,68816.0,68905.0,68950.0,68995.0,69022.0,69072.0,69136.0,69205.0,69229.0,69289.0,69338.0,69394.0,69423.0,69455.0,69494.0,69532.0,69567.0,69611.0,69655.0,69709.0,69743.0,69757.0,69821.0,70237.0,70287.0,70362.0,70437.0,70461.0,70504.0,70530.0,70570.0,70602.0,70624.0,70653.0,70698.0,70804.0,70831.0,70877.0,70934.0,71011.0,71050.0,71126.0,71213.0,71337.0,71421.0,71593.0,71632.0,71780.0,71951.0,72027.0,72111.0,72159.0,72216.0,72250.0,72284.0,72325.0,72354.0,72387.0,72425.0,72468.0,72507.0,72533.0,72582.0,72619.0,72642.0,72661.0,72700.0,72854.0
5016139,79800.0,79836.0,79895.0,79911.0,79996.0,80039.0,80082.0,80107.0,80155.0,80217.0,80283.0,80306.0,80363.0,80401.0,80444.0,80467.0,80491.0,80521.0,80550.0,80577.0,80611.0,80645.0,80686.0,80712.0,80723.0,80774.0,81107.0,81147.0,81203.0,81255.0,81270.0,81296.0,81316.0,81347.0,81375.0,81395.0,81416.0,81448.0,81526.0,81551.0,81590.0,81638.0,81715.0,81748.0,81811.0,81883.0,81977.0,82041.0,82172.0,82202.0,82315.0,82445.0,82544.0,82654.0,82700.0,82755.0,82783.0,82810.0,82844.0,82867.0,82894.0,82925.0,82970.0,83011.0,83032.0,83078.0,83112.0,83134.0,83153.0,83204.0,83335.0
5017395,30000.0,30038.0,30101.0,30118.0,30209.0,30255.0,30301.0,30328.0,30379.0,30445.0,30516.0,30540.0,30602.0,30644.0,30692.0,30717.0,30744.0,30777.0,30809.0,30838.0,30875.0,30912.0,30957.0,30986.0,30999.0,31060.0,31454.0,31501.0,31565.0,31618.0,31637.0,31670.0,31691.0,31723.0,31757.0,31780.0,31812.0,31861.0,31938.0,31986.0,32028.0,32080.0,32147.0,32187.0,32263.0,32351.0,32448.0,32514.0,32649.0,32681.0,32780.0,32894.0,32979.0,33073.0,33127.0,33193.0,33231.0,33269.0,33317.0,33336.0,33358.0,33384.0,33445.0,33500.0,33525.0,33569.0,33602.0,33629.0,33652.0,33699.0,33893.0
5017397,40800.0,40841.0,40910.0,40929.0,41028.0,41077.0,41127.0,41156.0,41211.0,41282.0,41359.0,41385.0,41453.0,41505.0,41564.0,41595.0,41628.0,41669.0,41709.0,41745.0,41792.0,41838.0,41895.0,41932.0,41947.0,42018.0,42477.0,42532.0,42595.0,42678.0,42703.0,42747.0,42775.0,42818.0,42854.0,42879.0,42924.0,42992.0,43096.0,43128.0,43177.0,43238.0,43340.0,43384.0,43468.0,43565.0,43683.0,43764.0,43929.0,43966.0,44065.0,44179.0,44272.0,44376.0,44431.0,44497.0,44538.0,44578.0,44628.0,44657.0,44691.0,44730.0,44791.0,44847.0,44872.0,44939.0,44988.0,45011.0,45030.0,45064.0,45307.0
5017399,53400.0,53442.0,53513.0,53532.0,53634.0,53685.0,53737.0,53767.0,53824.0,53897.0,53976.0,54003.0,54070.0,54124.0,54186.0,54218.0,54253.0,54295.0,54337.0,54375.0,54424.0,54472.0,54531.0,54569.0,54586.0,54667.0,55196.0,55261.0,55319.0,55375.0,55397.0,55435.0,55465.0,55512.0,55551.0,55577.0,55618.0,55680.0,55791.0,55823.0,55879.0,55948.0,56045.0,56087.0,56167.0,56259.0,56408.0,56509.0,56716.0,56763.0,56903.0,57065.0,57164.0,57275.0,57332.0,57400.0,57436.0,57471.0,57515.0,57549.0,57588.0,57632.0,57693.0,57748.0,57791.0,57860.0,57912.0,57941.0,57966.0,58014.0,58222.0
5017757,48900.0,48942.0,49013.0,49032.0,49134.0,49185.0,49237.0,49267.0,49324.0,49397.0,49476.0,49503.0,49570.0,49624.0,49686.0,49718.0,49753.0,49795.0,49837.0,49875.0,49924.0,49972.0,50031.0,50069.0,50086.0,50167.0,50696.0,50761.0,50819.0,50875.0,50897.0,50935.0,50965.0,51012.0,51051.0,51077.0,51118.0,51180.0,51291.0,51323.0,51379.0,51448.0,51545.0,51587.0,51667.0,51759.0,51908.0,52009.0,52216.0,52263.0,52403.0,52565.0,52664.0,52775.0,52832.0,52900.0,52936.0,52971.0,53015.0,53049.0,53088.0,53132.0,53193.0,53248.0,53291.0,53360.0,53412.0,53441.0,53466.0,53514.0,53722.0
5017759,61500.0,61544.0,61618.0,61638.0,61745.0,61798.0,61852.0,61884.0,61943.0,62020.0,62103.0,62131.0,62204.0,62256.0,62315.0,62346.0,62379.0,62420.0,62460.0,62496.0,62543.0,62589.0,62646.0,62683.0,62701.0,62787.0,63345.0,63413.0,63484.0,63552.0,63574.0,63614.0,63644.0,63690.0,63734.0,63765.0,63796.0,63844.0,63959.0,63993.0,64041.0,64101.0,64193.0,64237.0,64322.0,64419.0,64571.0,64674.0,64885.0,64933.0,65035.0,65152.0,65247.0,65353.0,65411.0,65481.0,65534.0,65587.0,65653.0,65682.0,65715.0,65752.0,65803.0,65849.0,65890.0,65956.0,66005.0,66030.0,66051.0,66111.0,66385.0
5018052,24600.0,24637.0,24698.0,24715.0,24803.0,24847.0,24892.0,24918.0,24967.0,25030.0,25098.0,25121.0,25179.0,25219.0,25265.0,25289.0,25315.0,25346.0,25377.0,25405.0,25441.0,25476.0,25519.0,25546.0,25557.0,25607.0,25932.0,25971.0,26032.0,26080.0,26095.0,26122.0,26150.0,26193.0,26229.0,26253.0,26280.0,26321.0,26361.0,26376.0,26411.0,26454.0,26525.0,26558.0,26622.0,26696.0,26752.0,26790.0,26868.0,26887.0,26956.0,27036.0,27107.0,27187.0,27230.0,27281.0,27316.0,27351.0,27395.0,27416.0,27440.0,27468.0,27498.0,27525.0,27545.0,27585.0,27614.0,27640.0,27662.0,27703.0,28032.0
5018054,33600.0,33643.0,33714.0,33734.0,33837.0,33888.0,33940.0,33970.0,34027.0,34101.0,34180.0,34207.0,34276.0,34322.0,34375.0,34402.0,34432.0,34468.0,34504.0,34536.0,34577.0,34618.0,34668.0,34701.0,34715.0,34781.0,35209.0,35261.0,35316.0,35380.0,35406.0,35452.0,35476.0,35514.0,35549.0,35573.0,35603.0,35648.0,35743.0,35798.0,35831.0,35873.0,35964.0,36009.0,36096.0,36196.0,36297.0,36366.0,36507.0,36540.0,36662.0,36804.0,36911.0,37030.0,37095.0,37174.0,37223.0,37272.0,37332.0,37364.0,37401.0,37443.0,37483.0,37519.0,37555.0,37636.0,37696.0,37726.0,37752.0,37812.0,38063.0
5018056,44400.0,44442.0,44513.0,44532.0,44634.0,44685.0,44737.0,44767.0,44824.0,44897.0,44976.0,45003.0,45070.0,45124.0,45186.0,45218.0,45253.0,45295.0,45337.0,45375.0,45424.0,45472.0,45531.0,45569.0,45586.0,45667.0,46196.0,46261.0,46319.0,46375.0,46397.0,46435.0,46465.0,46512.0,46551.0,46577.0,46618.0,46680.0,46791.0,46823.0,46879.0,46948.0,47045.0,47087.0,47167.0,47259.0,47408.0,47509.0,47716.0,47763.0,47903.0,48065.0,48164.0,48275.0,48332.0,48400.0,48436.0,48471.0,48515.0,48549.0,48588.0,48632.0,48693.0,48748.0,48791.0,48860.0,48912.0,48941.0,48966.0,49014.0,49222.0
5018058,57000.0,57040.0,57107.0,57125.0,57222.0,57270.0,57319.0,57348.0,57402.0,57472.0,57547.0,57573.0,57639.0,57690.0,57749.0,57780.0,57813.0,57853.0,57893.0,57929.0,57975.0,58021.0,58077.0,58114.0,58133.0,58222.0,58801.0,58871.0,58934.0,59006.0,59025.0,59059.0,59093.0,59144.0,59180.0,59205.0,59238.0,59287.0,59379.0,59414.0,59461.0,59520.0,59607.0,59650.0,59733.0,59829.0,60019.0,60148.0,60412.0,60472.0,60582.0,60709.0,60821.0,60945.0,61011.0,61091.0,61140.0,61189.0,61250.0,61285.0,61325.0,61372.0,61432.0,61486.0,61521.0,61581.0,61625.0,61652.0,61675.0,61723.0,61951.0
5018060,69600.0,69637.0,69699.0,69716.0,69805.0,69850.0,69895.0,69922.0,69972.0,70036.0,70105.0,70129.0,70189.0,70238.0,70294.0,70323.0,70355.0,70394.0,70432.0,70467.0,70511.0,70555.0,70609.0,70643.0,70657.0,70721.0,71137.0,71187.0,71262.0,71337.0,71361.0,71404.0,71430.0,71470.0,71502.0,71524.0,71553.0,71598.0,71704.0,71731.0,71777.0,71834.0,71911.0,71950.0,72026.0,72113.0,72237.0,72321.0,72493.0,72532.0,72680.0,72851.0,72927.0,73011.0,73059.0,73116.0,73150.0,73184.0,73225.0,73254.0,73287.0,73325.0,73368.0,73407.0,73433.0,73482.0,73519.0,73542.0,73561.0,73600.0,73754.0
5018062,80700.0,80736.0,80795.0,80811.0,80896.0,80939.0,80982.0,81007.0,81055.0,81117.0,81183.0,81206.0,81263.0,81301.0,81344.0,81367.0,81391.0,81421.0,81450.0,81477.0,81511.0,81545.0,81586.0,81612.0,81623.0,81674.0,82007.0,82047.0,82103.0,82155.0,82170.0,82196.0,82216.0,82247.0,82275.0,82295.0,82316.0,82348.0,82426.0,82451.0,82490.0,82538.0,82615.0,82648.0,82711.0,82783.0,82877.0,82941.0,83072.0,83102.0,83215.0,83345.0,83444.0,83554.0,83600.0,83655.0,83683.0,83710.0,83744.0,83767.0,83794.0,83825.0,83870.0,83911.0,83932.0,83978.0,84012.0,84034.0,84053.0,84104.0,84235.0
5018249,57000.0,57039.0,57105.0,57123.0,57218.0,57265.0,57313.0,57341.0,57394.0,57462.0,57535.0,57560.0,57625.0,57676.0,57734.0,57764.0,57797.0,57837.0,57876.0,57912.0,57958.0,58003.0,58058.0,58094.0,58108.0,58175.0,58613.0,58666.0,58730.0,58787.0,58810.0,58850.0,58876.0,58915.0,58951.0,58976.0,59010.0,59061.0,59184.0,59213.0,59258.0,59315.0,59416.0,59453.0,59523.0,59604.0,59763.0,59871.0,60092.0,60143.0,60292.0,60464.0,60572.0,60693.0,60756.0,60832.0,60892.0,60952.0,61027.0,61104.0,61192.0,61294.0,61370.0,61439.0,61483.0,61558.0,61613.0,61642.0,61667.0,61733.0,61908.0
5018836,30000.0,30047.0,30126.0,30148.0,30261.0,30318.0,30376.0,30410.0,30473.0,30555.0,30642.0,30672.0,30746.0,30814.0,30892.0,30932.0,30976.0,31029.0,31082.0,31130.0,31191.0,31252.0,31326.0,31373.0,31387.0,31454.0,31890.0,31943.0,32020.0,32089.0,32114.0,32159.0,32193.0,32245.0,32301.0,32340.0,32386.0,32456.0,32563.0,32601.0,32662.0,32739.0,32893.0,32964.0,33101.0,33258.0,33525.0,33707.0,34078.0,34162.0,34337.0,34540.0,34646.0,34764.0,34839.0,34929.0,34988.0,35047.0,35121.0,35158.0,35200.0,35249.0,35303.0,35353.0,35390.0,35454.0,35501.0,35529.0,35554.0,35614.0,35798.0
5018995,29700.0,29747.0,29826.0,29848.0,29961.0,30018.0,30076.0,30110.0,30173.0,30255.0,30342.0,30372.0,30446.0,30514.0,30592.0,30632.0,30676.0,30729.0,30782.0,30830.0,30891.0,30952.0,31026.0,31073.0,31087.0,31154.0,31590.0,31643.0,31720.0,31789.0,31814.0,31859.0,31893.0,31945.0,32001.0,32040.0,32086.0,32156.0,32263.0,32301.0,32362.0,32439.0,32593.0,32664.0,32801.0,32958.0,33225.0,33407.0,33778.0,33862.0,34037.0,34240.0,34346.0,34464.0,34539.0,34629.0,34688.0,34747.0,34821.0,34858.0,34900.0,34949.0,35003.0,35053.0,35090.0,35154.0,35201.0,35229.0,35254.0,35314.0,35498.0
5019211,23400.0,23440.0,23507.0,23525.0,23622.0,23670.0,23719.0,23748.0,23802.0,23872.0,23947.0,23973.0,24039.0,24087.0,24142.0,24171.0,24202.0,24240.0,24277.0,24311.0,24354.0,24397.0,24449.0,24483.0,24495.0,24553.0,24932.0,24978.0,25048.0,25108.0,25127.0,25160.0,25186.0,25227.0,25264.0,25289.0,25319.0,25364.0,25441.0,25470.0,25525.0,25593.0,25680.0,25723.0,25806.0,25901.0,26009.0,26082.0,26232.0,26266.0,26369.0,26487.0,26570.0,26662.0,26722.0,26794.0,26849.0,26904.0,26973.0,27007.0,27045.0,27089.0,27143.0,27192.0,27220.0,27291.0,27344.0,27376.0,27403.0,27468.0,27649.0
5019213,35400.0,35441.0,35510.0,35529.0,35628.0,35678.0,35729.0,35758.0,35813.0,35885.0,35962.0,35988.0,36055.0,36108.0,36169.0,36201.0,36235.0,36277.0,36318.0,36355.0,36403.0,36450.0,36508.0,36547.0,36560.0,36623.0,37033.0,37083.0,37148.0,37212.0,37234.0,37274.0,37302.0,37345.0,37386.0,37414.0,37453.0,37512.0,37617.0,37647.0,37705.0,37777.0,37880.0,37930.0,38027.0,38138.0,38356.0,38504.0,38807.0,38876.0,38998.0,39139.0,39243.0,39359.0,39420.0,39494.0,39548.0,39602.0,39669.0,39698.0,39731.0,39770.0,39834.0,39892.0,39927.0,39986.0,40029.0,40055.0,40078.0,40129.0,40332.0
5019215,47400.0,47440.0,47506.0,47524.0,47619.0,47666.0,47714.0,47742.0,47795.0,47864.0,47937.0,47962.0,48027.0,48077.0,48135.0,48165.0,48197.0,48237.0,48276.0,48311.0,48356.0,48401.0,48456.0,48493.0,48507.0,48573.0,48999.0,49050.0,49108.0,49162.0,49186.0,49228.0,49256.0,49300.0,49343.0,49372.0,49408.0,49463.0,49581.0,49608.0,49658.0,49720.0,49820.0,49860.0,49938.0,50027.0,50167.0,50262.0,50457.0,50501.0,50619.0,50755.0,50860.0,50978.0,51038.0,51110.0,51166.0,51221.0,51290.0,51326.0,51367.0,51415.0,51479.0,51538.0,51576.0,51648.0,51702.0,51729.0,51752.0,51806.0,52000.0
5019217,60600.0,60639.0,60705.0,60723.0,60818.0,60865.0,60913.0,60941.0,60994.0,61062.0,61135.0,61160.0,61225.0,61276.0,61334.0,61364.0,61397.0,61437.0,61476.0,61512.0,61558.0,61603.0,61658.0,61694.0,61708.0,61775.0,62213.0,62266.0,62330.0,62387.0,62410.0,62450.0,62476.0,62515.0,62551.0,62576.0,62610.0,62661.0,62784.0,62813.0,62858.0,62915.0,63016.0,63053.0,63123.0,63204.0,63363.0,63471.0,63692.0,63743.0,63892.0,64064.0,64172.0,64293.0,64356.0,64432.0,64492.0,64552.0,64627.0,64704.0,64792.0,64894.0,64970.0,65039.0,65083.0,65158.0,65213.0,65242.0,65267.0,65333.0,65508.0
5083720,29700.0,29736.0,29795.0,29811.0,29896.0,29939.0,29982.0,30007.0,30055.0,30117.0,30183.0,30206.0,30263.0,30302.0,30347.0,30370.0,30395.0,30426.0,30456.0,30483.0,30518.0,30553.0,30595.0,30622.0,30633.0,30686.0,31029.0,31070.0,31123.0,31164.0,31179.0,31206.0,31227.0,31258.0,31286.0,31305.0,31334.0,31377.0,31429.0,31447.0,31474.0,31507.0,31596.0,31633.0,31705.0,31787.0,31857.0,31905.0,32003.0,32026.0,32107.0,32200.0,32274.0,32357.0,32390.0,32429.0,32469.0,32509.0,32558.0,32581.0,32607.0,32636.0,32681.0,32723.0,32754.0,32805.0,32842.0,32864.0,32883.0,32921.0,33173.0
5083722,38700.0,38741.0,38810.0,38829.0,38928.0,38977.0,39027.0,39056.0,39111.0,39182.0,39258.0,39284.0,39352.0,39402.0,39459.0,39489.0,39521.0,39560.0,39599.0,39634.0,39679.0,39724.0,39779.0,39815.0,39828.0,39888.0,40275.0,40321.0,40387.0,40457.0,40484.0,40531.0,40566.0,40619.0,40659.0,40686.0,40717.0,40764.0,40852.0,40878.0,40915.0,40961.0,41049.0,41094.0,41181.0,41281.0,41373.0,41436.0,41564.0,41594.0,41681.0,41781.0,41861.0,41951.0,41996.0,42050.0,42091.0,42132.0,42182.0,42205.0,42231.0,42261.0,42310.0,42355.0,42375.0,42443.0,42493.0,42516.0,42536.0,42578.0,42762.0
5083724,50400.0,50441.0,50509.0,50528.0,50627.0,50676.0,50726.0,50755.0,50810.0,50881.0,50957.0,50983.0,51049.0,51102.0,51163.0,51195.0,51229.0,51271.0,51312.0,51349.0,51397.0,51444.0,51502.0,51538.0,51555.0,51634.0,52148.0,52210.0,52271.0,52327.0,52348.0,52386.0,52418.0,52466.0,52503.0,52528.0,52553.0,52591.0,52694.0,52723.0,52764.0,52815.0,52913.0,52951.0,53025.0,53110.0,53222.0,53299.0,53455.0,53491.0,53581.0,53684.0,53779.0,53884.0,53936.0,53998.0,54035.0,54071.0,54116.0,54149.0,54186.0,54229.0,54276.0,54318.0,54338.0,54402.0,54449.0,54474.0,54495.0,54541.0,54723.0
5083726,62400.0,62435.0,62494.0,62510.0,62595.0,62638.0,62681.0,62706.0,62753.0,62815.0,62881.0,62904.0,62962.0,63006.0,63057.0,63083.0,63111.0,63146.0,63180.0,63211.0,63251.0,63290.0,63338.0,63370.0,63385.0,63454.0,63905.0,63960.0,64031.0,64083.0,64103.0,64139.0,64162.0,64197.0,64234.0,64260.0,64282.0,64315.0,64396.0,64434.0,64469.0,64513.0,64591.0,64628.0,64700.0,64784.0,64965.0,65088.0,65340.0,65398.0,65498.0,65614.0,65703.0,65802.0,65839.0,65884.0,65921.0,65958.0,66004.0,66027.0,66053.0,66083.0,66142.0,66195.0,66214.0,66282.0,66332.0,66356.0,66377.0,66414.0,66548.0
5083728,74700.0,74734.0,74791.0,74807.0,74890.0,74931.0,74973.0,74997.0,75043.0,75103.0,75167.0,75189.0,75244.0,75283.0,75328.0,75351.0,75376.0,75407.0,75437.0,75464.0,75499.0,75534.0,75577.0,75604.0,75616.0,75673.0,76046.0,76092.0,76155.0,76211.0,76225.0,76251.0,76268.0,76294.0,76335.0,76364.0,76389.0,76426.0,76512.0,76541.0,76580.0,76628.0,76700.0,76733.0,76797.0,76871.0,76971.0,77039.0,77179.0,77211.0,77316.0,77437.0,77512.0,77595.0,77637.0,77688.0,77715.0,77742.0,77775.0,77796.0,77820.0,77846.0,77881.0,77913.0,77937.0,77982.0,78015.0,78038.0,78057.0,78101.0,78251.0
5083891,40500.0,40541.0,40610.0,40629.0,40728.0,40777.0,40827.0,40856.0,40911.0,40982.0,41058.0,41084.0,41152.0,41202.0,41259.0,41289.0,41321.0,41360.0,41399.0,41434.0,41479.0,41524.0,41579.0,41615.0,41628.0,41688.0,42075.0,42121.0,42187.0,42257.0,42284.0,42331.0,42366.0,42419.0,42459.0,42486.0,42517.0,42564.0,42652.0,42678.0,42715.0,42761.0,42849.0,42894.0,42981.0,43081.0,43173.0,43236.0,43364.0,43394.0,43481.0,43581.0,43661.0,43751.0,43796.0,43850.0,43891.0,43932.0,43982.0,44005.0,44031.0,44061.0,44110.0,44155.0,44175.0,44243.0,44293.0,44316.0,44336.0,44378.0,44562.0
5083893,51600.0,51641.0,51709.0,51728.0,51827.0,51876.0,51926.0,51955.0,52010.0,52081.0,52157.0,52183.0,52249.0,52302.0,52363.0,52395.0,52429.0,52471.0,52512.0,52549.0,52597.0,52644.0,52702.0,52738.0,52755.0,52834.0,53348.0,53410.0,53471.0,53527.0,53548.0,53586.0,53618.0,53666.0,53703.0,53728.0,53753.0,53791.0,53894.0,53923.0,53964.0,54015.0,54113.0,54151.0,54225.0,54310.0,54422.0,54499.0,54655.0,54691.0,54781.0,54884.0,54979.0,55084.0,55136.0,55198.0,55235.0,55271.0,55316.0,55349.0,55386.0,55429.0,55476.0,55518.0,55538.0,55602.0,55649.0,55674.0,55695.0,55741.0,55923.0
5083895,63600.0,63635.0,63694.0,63710.0,63795.0,63838.0,63881.0,63906.0,63953.0,64015.0,64081.0,64104.0,64162.0,64206.0,64257.0,64283.0,64311.0,64346.0,64380.0,64411.0,64451.0,64490.0,64538.0,64570.0,64585.0,64654.0,65105.0,65160.0,65231.0,65283.0,65303.0,65339.0,65362.0,65397.0,65434.0,65460.0,65482.0,65515.0,65596.0,65634.0,65669.0,65713.0,65791.0,65828.0,65900.0,65984.0,66165.0,66288.0,66540.0,66598.0,66698.0,66814.0,66903.0,67002.0,67039.0,67084.0,67121.0,67158.0,67204.0,67227.0,67253.0,67283.0,67342.0,67395.0,67414.0,67482.0,67532.0,67556.0,67577.0,67614.0,67748.0
5084435,49200.0,49241.0,49309.0,49328.0,49427.0,49476.0,49526.0,49555.0,49610.0,49681.0,49757.0,49783.0,49849.0,49902.0,49963.0,49995.0,50029.0,50071.0,50112.0,50149.0,50197.0,50244.0,50302.0,50338.0,50355.0,50434.0,50948.0,51010.0,51071.0,51127.0,51148.0,51186.0,51218.0,51266.0,51303.0,51328.0,51353.0,51391.0,51494.0,51523.0,51564.0,51615.0,51713.0,51751.0,51825.0,51910.0,52022.0,52099.0,52255.0,52291.0,52381.0,52484.0,52579.0,52684.0,52736.0,52798.0,52835.0,52871.0,52916.0,52949.0,52986.0,53029.0,53076.0,53118.0,53138.0,53202.0,53249.0,53274.0,53295.0,53341.0,53523.0
5084439,72900.0,72934.0,72991.0,73007.0,73090.0,73131.0,73173.0,73197.0,73243.0,73303.0,73367.0,73389.0,73444.0,73483.0,73528.0,73551.0,73576.0,73607.0,73637.0,73664.0,73699.0,73734.0,73777.0,73804.0,73816.0,73873.0,74246.0,74292.0,74355.0,74411.0,74425.0,74451.0,74468.0,74494.0,74535.0,74564.0,74589.0,74626.0,74712.0,74741.0,74780.0,74828.0,74900.0,74933.0,74997.0,75071.0,75171.0,75239.0,75379.0,75411.0,75516.0,75637.0,75712.0,75795.0,75837.0,75888.0,75915.0,75942.0,75975.0,75996.0,76020.0,76046.0,76081.0,76113.0,76137.0,76182.0,76215.0,76238.0,76257.0,76301.0,76451.0
5084969,27600.0,27639.0,27705.0,27723.0,27818.0,27865.0,27913.0,27941.0,27994.0,28062.0,28135.0,28160.0,28223.0,28269.0,28321.0,28348.0,28377.0,28413.0,28448.0,28480.0,28521.0,28562.0,28612.0,28644.0,28657.0,28719.0,29122.0,29171.0,29250.0,29316.0,29344.0,29395.0,29432.0,29488.0,29539.0,29574.0,29619.0,29687.0,29792.0,29829.0,29906.0,30003.0,30207.0,30272.0,30398.0,30543.0,30789.0,30957.0,31300.0,31379.0,31551.0,31749.0,31868.0,32000.0,32069.0,32153.0,32211.0,32269.0,32341.0,32376.0,32416.0,32461.0,32516.0,32567.0,32597.0,32662.0,32710.0,32739.0,32764.0,32831.0,33022.0
5084971,40200.0,40237.0,40299.0,40316.0,40406.0,40451.0,40497.0,40524.0,40574.0,40639.0,40709.0,40733.0,40793.0,40838.0,40890.0,40917.0,40946.0,40981.0,41016.0,41048.0,41089.0,41129.0,41178.0,41210.0,41223.0,41284.0,41682.0,41730.0,41786.0,41841.0,41863.0,41903.0,41931.0,41975.0,42012.0,42037.0,42072.0,42125.0,42245.0,42276.0,42322.0,42379.0,42474.0,42516.0,42598.0,42692.0,42836.0,42935.0,43136.0,43182.0,43291.0,43416.0,43514.0,43624.0,43688.0,43765.0,43818.0,43871.0,43937.0,43968.0,44004.0,44045.0,44100.0,44150.0,44179.0,44241.0,44287.0,44310.0,44330.0,44377.0,44573.0
5084973,52800.0,52838.0,52902.0,52919.0,53011.0,53057.0,53104.0,53131.0,53182.0,53248.0,53319.0,53343.0,53403.0,53452.0,53508.0,53537.0,53568.0,53606.0,53644.0,53678.0,53722.0,53765.0,53818.0,53851.0,53864.0,53927.0,54337.0,54387.0,54443.0,54495.0,54518.0,54558.0,54585.0,54627.0,54668.0,54696.0,54731.0,54784.0,54897.0,54923.0,54971.0,55031.0,55127.0,55166.0,55241.0,55326.0,55460.0,55552.0,55739.0,55782.0,55895.0,56026.0,56127.0,56240.0,56297.0,56367.0,56421.0,56474.0,56540.0,56575.0,56615.0,56660.0,56722.0,56778.0,56815.0,56884.0,56936.0,56962.0,56984.0,57036.0,57223.0
5084975,66000.0,66041.0,66109.0,66128.0,66226.0,66275.0,66325.0,66354.0,66408.0,66479.0,66555.0,66581.0,66645.0,66686.0,66733.0,66757.0,66783.0,66815.0,66847.0,66876.0,66913.0,66949.0,66994.0,67023.0,67035.0,67093.0,67472.0,67519.0,67570.0,67629.0,67652.0,67694.0,67718.0,67756.0,67795.0,67822.0,67861.0,67919.0,68028.0,68055.0,68095.0,68145.0,68233.0,68267.0,68333.0,68409.0,68515.0,68587.0,68734.0,68767.0,68879.0,69008.0,69099.0,69201.0,69259.0,69329.0,69395.0,69461.0,69542.0,69573.0,69608.0,69649.0,69698.0,69742.0,69777.0,69839.0,69885.0,69918.0,69947.0,70017.0,70230.0
5084977,78000.0,78031.0,78082.0,78096.0,78170.0,78207.0,78245.0,78267.0,78308.0,78361.0,78418.0,78438.0,78487.0,78523.0,78564.0,78585.0,78608.0,78636.0,78664.0,78689.0,78721.0,78753.0,78792.0,78817.0,78828.0,78878.0,79205.0,79245.0,79295.0,79336.0,79351.0,79377.0,79397.0,79428.0,79453.0,79470.0,79495.0,79533.0,79602.0,79622.0,79650.0,79685.0,79752.0,79781.0,79837.0,79901.0,79983.0,80039.0,80153.0,80180.0,80270.0,80375.0,80445.0,80524.0,80565.0,80614.0,80641.0,80668.0,80702.0,80725.0,80751.0,80781.0,80826.0,80867.0,80892.0,80936.0,80968.0,80988.0,81006.0,81045.0,81183.0
5085471,25800.0,25839.0,25905.0,25923.0,26018.0,26065.0,26113.0,26141.0,26194.0,26262.0,26335.0,26360.0,26423.0,26469.0,26521.0,26548.0,26577.0,26613.0,26648.0,26680.0,26721.0,26762.0,26812.0,26844.0,26857.0,26919.0,27322.0,27371.0,27450.0,27516.0,27544.0,27595.0,27632.0,27688.0,27739.0,27774.0,27819.0,27887.0,27992.0,28029.0,28106.0,28203.0,28407.0,28472.0,28598.0,28743.0,28989.0,29157.0,29500.0,29579.0,29751.0,29949.0,30068.0,30200.0,30269.0,30353.0,30411.0,30469.0,30541.0,30576.0,30616.0,30661.0,30716.0,30767.0,30797.0,30862.0,30910.0,30939.0,30964.0,31031.0,31222.0
5085473,37800.0,37837.0,37899.0,37916.0,38006.0,38051.0,38097.0,38124.0,38174.0,38239.0,38309.0,38333.0,38393.0,38438.0,38490.0,38517.0,38546.0,38581.0,38616.0,38648.0,38689.0,38729.0,38778.0,38810.0,38823.0,38884.0,39282.0,39330.0,39386.0,39441.0,39463.0,39503.0,39531.0,39575.0,39612.0,39637.0,39672.0,39725.0,39845.0,39876.0,39922.0,39979.0,40074.0,40116.0,40198.0,40292.0,40436.0,40535.0,40736.0,40782.0,40891.0,41016.0,41114.0,41224.0,41288.0,41365.0,41418.0,41471.0,41537.0,41568.0,41604.0,41645.0,41700.0,41750.0,41779.0,41841.0,41887.0,41910.0,41930.0,41977.0,42173.0
