tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P
5107317,39600.0,39652.0,39686.0,39713.0,39753.0,39817.0,39875.0,39921.0,39975.0,40033.0,40080.0,40104.0,40127.0,40153.0,40189.0,40236.0,40308.0,40357.0,40410.0,40458.0,40525.0,40572.0,40637.0,40738.0,40785.0,40926.0,41010.0,41164.0,41279.0,41496.0,41733.0,41810.0,41846.0,41891.0,41936.0,41975.0,42018.0,42075.0,42116.0,42211.0,42237.0,42268.0,42303.0,42372.0,42428.0,42467.0,42495.0,42526.0,42575.0,42597.0,42636.0,42687.0,42726.0,42780.0,42803.0,42826.0,42890.0,42934.0,42995.0,43048.0,43111.0,43175.0,43227.0,43263.0,43287.0,43310.0,43379.0,43633.0,43642.0
5107319,50400.0,50455.0,50491.0,50520.0,50563.0,50625.0,50681.0,50725.0,50782.0,50845.0,50896.0,50922.0,50947.0,50975.0,51015.0,51067.0,51146.0,51201.0,51253.0,51300.0,51366.0,51414.0,51480.0,51583.0,51630.0,51772.0,51857.0,52020.0,52143.0,52367.0,52587.0,52659.0,52701.0,52753.0,52805.0,52851.0,52901.0,52968.0,53015.0,53124.0,53150.0,53186.0,53226.0,53305.0,53378.0,53429.0,53465.0,53505.0,53569.0,53596.0,53645.0,53710.0,53760.0,53833.0,53864.0,53896.0,53984.0,54046.0,54132.0,54206.0,54280.0,54355.0,54416.0,54459.0,54486.0,54512.0,54590.0,54856.0,54865.0
5109173,24300.0,24351.0,24385.0,24412.0,24452.0,24517.0,24576.0,24623.0,24677.0,24735.0,24789.0,24817.0,24844.0,24872.0,24912.0,24964.0,25044.0,25099.0,25138.0,25174.0,25223.0,25270.0,25335.0,25436.0,25482.0,25598.0,25669.0,25775.0,25855.0,26009.0,26208.0,26273.0,26308.0,26351.0,26395.0,26433.0,26475.0,26531.0,26580.0,26692.0,26726.0,26759.0,26795.0,26867.0,26934.0,26980.0,27013.0,27050.0,27108.0,27127.0,27161.0,27207.0,27243.0,27295.0,27317.0,27339.0,27401.0,27447.0,27511.0,27567.0,27631.0,27696.0,27749.0,27786.0,27814.0,27841.0,27923.0,28206.0,28216.0
5109175,36000.0,36052.0,36086.0,36113.0,36153.0,36217.0,36275.0,36321.0,36375.0,36433.0,36480.0,36504.0,36527.0,36553.0,36589.0,36636.0,36708.0,36757.0,36810.0,36858.0,36925.0,36972.0,37037.0,37138.0,37185.0,37326.0,37410.0,37564.0,37679.0,37896.0,38133.0,38210.0,38246.0,38291.0,38336.0,38375.0,38418.0,38475.0,38516.0,38611.0,38637.0,38668.0,38703.0,38772.0,38828.0,38867.0,38895.0,38926.0,38975.0,38997.0,39036.0,39087.0,39126.0,39180.0,39203.0,39226.0,39290.0,39334.0,39395.0,39448.0,39511.0,39575.0,39627.0,39663.0,39687.0,39710.0,39779.0,40033.0,40042.0
5109177,46800.0,46855.0,46891.0,46920.0,46963.0,47025.0,47081.0,47125.0,47182.0,47245.0,47296.0,47322.0,47347.0,47375.0,47415.0,47467.0,47546.0,47601.0,47653.0,47700.0,47766.0,47814.0,47880.0,47983.0,48030.0,48172.0,48257.0,48420.0,48543.0,48767.0,48987.0,49059.0,49101.0,49153.0,49205.0,49251.0,49301.0,49368.0,49415.0,49524.0,49550.0,49586.0,49626.0,49705.0,49778.0,49829.0,49865.0,49905.0,49969.0,49996.0,50045.0,50110.0,50160.0,50233.0,50264.0,50296.0,50384.0,50446.0,50532.0,50606.0,50680.0,50755.0,50816.0,50859.0,50886.0,50912.0,50990.0,51256.0,51265.0
5109181,69300.0,69342.0,69369.0,69391.0,69423.0,69476.0,69524.0,69562.0,69602.0,69645.0,69690.0,69714.0,69737.0,69761.0,69795.0,69839.0,69906.0,69952.0,69997.0,70038.0,70095.0,70138.0,70198.0,70291.0,70334.0,70463.0,70560.0,70725.0,70848.0,71025.0,71173.0,71221.0,71257.0,71301.0,71346.0,71385.0,71428.0,71484.0,71528.0,71628.0,71654.0,71684.0,71718.0,71785.0,71847.0,71890.0,71921.0,71955.0,72010.0,72033.0,72073.0,72127.0,72168.0,72217.0,72238.0,72259.0,72318.0,72362.0,72423.0,72475.0,72530.0,72586.0,72631.0,72663.0,72687.0,72712.0,72788.0,73042.0,73051.0
5109183,79200.0,79242.0,79270.0,79292.0,79324.0,79370.0,79412.0,79445.0,79479.0,79516.0,79548.0,79565.0,79581.0,79598.0,79630.0,79672.0,79736.0,79779.0,79815.0,79847.0,79892.0,79928.0,79979.0,80058.0,80094.0,80201.0,80286.0,80463.0,80596.0,80761.0,80894.0,80938.0,80966.0,81001.0,81036.0,81067.0,81101.0,81145.0,81180.0,81260.0,81288.0,81313.0,81341.0,81396.0,81451.0,81489.0,81516.0,81547.0,81595.0,81615.0,81651.0,81699.0,81735.0,81781.0,81800.0,81820.0,81875.0,81911.0,81961.0,82005.0,82053.0,82101.0,82140.0,82169.0,82193.0,82216.0,82286.0,82528.0,82536.0
5111264,27000.0,27073.0,27121.0,27159.0,27215.0,27301.0,27379.0,27440.0,27520.0,27607.0,27727.0,27790.0,27850.0,27915.0,27973.0,28050.0,28167.0,28247.0,28308.0,28364.0,28441.0,28524.0,28639.0,28817.0,28898.0,29047.0,29132.0,29291.0,29410.0,29601.0,29870.0,29958.0,30004.0,30060.0,30117.0,30166.0,30220.0,30291.0,30343.0,30461.0,30497.0,30532.0,30571.0,30650.0,30723.0,30773.0,30809.0,30849.0,30913.0,30937.0,30979.0,31035.0,31078.0,31156.0,31189.0,31223.0,31316.0,31374.0,31455.0,31525.0,31591.0,31658.0,31712.0,31752.0,31777.0,31802.0,31880.0,32158.0,32168.0
5111268,60300.0,60347.0,60378.0,60403.0,60439.0,60501.0,60558.0,60602.0,60656.0,60715.0,60769.0,60797.0,60824.0,60853.0,60890.0,60939.0,61013.0,61064.0,61109.0,61150.0,61205.0,61254.0,61322.0,61428.0,61477.0,61625.0,61711.0,61893.0,62030.0,62356.0,62624.0,62711.0,62782.0,62870.0,62958.0,63035.0,63119.0,63232.0,63278.0,63385.0,63414.0,63447.0,63484.0,63556.0,63629.0,63679.0,63715.0,63755.0,63819.0,63845.0,63891.0,63953.0,64001.0,64061.0,64086.0,64112.0,64183.0,64238.0,64314.0,64380.0,64449.0,64519.0,64576.0,64616.0,64641.0,64666.0,64743.0,65014.0,65023.0
5113580,42300.0,42355.0,42391.0,42420.0,42463.0,42525.0,42581.0,42625.0,42682.0,42745.0,42796.0,42822.0,42847.0,42875.0,42915.0,42967.0,43046.0,43101.0,43153.0,43200.0,43266.0,43314.0,43380.0,43483.0,43530.0,43672.0,43757.0,43920.0,44043.0,44267.0,44487.0,44559.0,44601.0,44653.0,44705.0,44751.0,44801.0,44868.0,44915.0,45024.0,45050.0,45086.0,45126.0,45205.0,45278.0,45329.0,45365.0,45405.0,45469.0,45496.0,45545.0,45610.0,45660.0,45733.0,45764.0,45796.0,45884.0,45946.0,46032.0,46106.0,46180.0,46255.0,46316.0,46359.0,46386.0,46412.0,46490.0,46756.0,46765.0
5113582,53100.0,53151.0,53185.0,53212.0,53252.0,53313.0,53368.0,53411.0,53465.0,53523.0,53569.0,53593.0,53616.0,53640.0,53676.0,53723.0,53794.0,53843.0,53893.0,53938.0,54000.0,54046.0,54109.0,54207.0,54252.0,54408.0,54492.0,54653.0,54773.0,54976.0,55200.0,55273.0,55322.0,55383.0,55444.0,55497.0,55555.0,55633.0,55676.0,55775.0,55816.0,55854.0,55896.0,55979.0,56049.0,56097.0,56131.0,56169.0,56230.0,56254.0,56297.0,56355.0,56400.0,56465.0,56492.0,56520.0,56598.0,56658.0,56743.0,56816.0,56900.0,56985.0,57054.0,57104.0,57134.0,57158.0,57232.0,57503.0,57512.0
5113584,64800.0,64852.0,64886.0,64914.0,64955.0,65025.0,65089.0,65138.0,65188.0,65242.0,65302.0,65333.0,65363.0,65396.0,65430.0,65475.0,65544.0,65592.0,65638.0,65679.0,65736.0,65785.0,65853.0,65959.0,66008.0,66138.0,66245.0,66439.0,66585.0,66832.0,66993.0,67045.0,67091.0,67148.0,67205.0,67255.0,67310.0,67383.0,67423.0,67516.0,67546.0,67581.0,67620.0,67696.0,67763.0,67809.0,67842.0,67879.0,67937.0,67960.0,68000.0,68054.0,68095.0,68147.0,68169.0,68191.0,68253.0,68296.0,68356.0,68409.0,68464.0,68520.0,68565.0,68597.0,68621.0,68645.0,68719.0,68976.0,68985.0
5114017,30600.0,30673.0,30721.0,30759.0,30815.0,30901.0,30979.0,31040.0,31120.0,31207.0,31327.0,31390.0,31450.0,31515.0,31573.0,31650.0,31767.0,31847.0,31908.0,31964.0,32041.0,32124.0,32239.0,32417.0,32498.0,32647.0,32732.0,32891.0,33010.0,33201.0,33470.0,33558.0,33604.0,33660.0,33717.0,33766.0,33820.0,33891.0,33943.0,34061.0,34097.0,34132.0,34171.0,34250.0,34323.0,34373.0,34409.0,34449.0,34513.0,34537.0,34579.0,34635.0,34678.0,34756.0,34789.0,34823.0,34916.0,34974.0,35055.0,35125.0,35191.0,35258.0,35312.0,35352.0,35377.0,35402.0,35480.0,35758.0,35768.0
5114783,25200.0,25251.0,25285.0,25312.0,25352.0,25417.0,25476.0,25523.0,25577.0,25635.0,25689.0,25717.0,25744.0,25772.0,25812.0,25864.0,25944.0,25999.0,26038.0,26074.0,26123.0,26170.0,26235.0,26336.0,26382.0,26498.0,26569.0,26675.0,26755.0,26909.0,27108.0,27173.0,27208.0,27251.0,27295.0,27333.0,27375.0,27431.0,27480.0,27592.0,27626.0,27659.0,27695.0,27767.0,27834.0,27880.0,27913.0,27950.0,28008.0,28027.0,28061.0,28107.0,28143.0,28195.0,28217.0,28239.0,28301.0,28347.0,28411.0,28467.0,28531.0,28596.0,28649.0,28686.0,28714.0,28741.0,28823.0,29106.0,29116.0
5114785,56700.0,56755.0,56791.0,56820.0,56863.0,56926.0,56983.0,57028.0,57082.0,57141.0,57195.0,57223.0,57250.0,57278.0,57315.0,57364.0,57438.0,57489.0,57540.0,57586.0,57650.0,57699.0,57767.0,57872.0,57920.0,58078.0,58188.0,58347.0,58466.0,58819.0,59063.0,59142.0,59210.0,59294.0,59379.0,59453.0,59534.0,59640.0,59689.0,59801.0,59844.0,59881.0,59922.0,60002.0,60077.0,60129.0,60166.0,60208.0,60274.0,60301.0,60350.0,60415.0,60465.0,60530.0,60558.0,60586.0,60664.0,60718.0,60794.0,60859.0,60949.0,61040.0,61114.0,61167.0,61199.0,61223.0,61297.0,61575.0,61585.0
5116613,35100.0,35152.0,35186.0,35213.0,35253.0,35317.0,35375.0,35421.0,35475.0,35533.0,35580.0,35604.0,35627.0,35653.0,35689.0,35736.0,35808.0,35857.0,35910.0,35958.0,36025.0,36072.0,36137.0,36238.0,36285.0,36426.0,36510.0,36664.0,36779.0,36996.0,37233.0,37310.0,37346.0,37391.0,37436.0,37475.0,37518.0,37575.0,37616.0,37711.0,37737.0,37768.0,37803.0,37872.0,37928.0,37967.0,37995.0,38026.0,38075.0,38097.0,38136.0,38187.0,38226.0,38280.0,38303.0,38326.0,38390.0,38434.0,38495.0,38548.0,38611.0,38675.0,38727.0,38763.0,38787.0,38810.0,38879.0,39133.0,39142.0
5116615,45900.0,45955.0,45991.0,46020.0,46063.0,46125.0,46181.0,46225.0,46282.0,46345.0,46396.0,46422.0,46447.0,46475.0,46515.0,46567.0,46646.0,46701.0,46753.0,46800.0,46866.0,46914.0,46980.0,47083.0,47130.0,47272.0,47357.0,47520.0,47643.0,47867.0,48087.0,48159.0,48201.0,48253.0,48305.0,48351.0,48401.0,48468.0,48515.0,48624.0,48650.0,48686.0,48726.0,48805.0,48878.0,48929.0,48965.0,49005.0,49069.0,49096.0,49145.0,49210.0,49260.0,49333.0,49364.0,49396.0,49484.0,49546.0,49632.0,49706.0,49780.0,49855.0,49916.0,49959.0,49986.0,50012.0,50090.0,50356.0,50365.0
5116617,57600.0,57655.0,57691.0,57720.0,57763.0,57826.0,57883.0,57928.0,57982.0,58041.0,58095.0,58123.0,58150.0,58178.0,58215.0,58264.0,58338.0,58389.0,58440.0,58486.0,58550.0,58599.0,58667.0,58772.0,58820.0,58978.0,59088.0,59247.0,59366.0,59719.0,59963.0,60042.0,60110.0,60194.0,60279.0,60353.0,60434.0,60540.0,60589.0,60701.0,60744.0,60781.0,60822.0,60902.0,60977.0,61029.0,61066.0,61108.0,61174.0,61201.0,61250.0,61315.0,61365.0,61430.0,61458.0,61486.0,61564.0,61618.0,61694.0,61759.0,61849.0,61940.0,62014.0,62067.0,62099.0,62123.0,62197.0,62475.0,62485.0
5116619,68400.0,68442.0,68469.0,68491.0,68523.0,68576.0,68624.0,68662.0,68702.0,68745.0,68790.0,68814.0,68837.0,68861.0,68895.0,68939.0,69006.0,69052.0,69097.0,69138.0,69195.0,69238.0,69298.0,69391.0,69434.0,69563.0,69660.0,69825.0,69948.0,70125.0,70273.0,70321.0,70357.0,70401.0,70446.0,70485.0,70528.0,70584.0,70628.0,70728.0,70754.0,70784.0,70818.0,70885.0,70947.0,70990.0,71021.0,71055.0,71110.0,71133.0,71173.0,71227.0,71268.0,71317.0,71338.0,71359.0,71418.0,71462.0,71523.0,71575.0,71630.0,71686.0,71731.0,71763.0,71787.0,71812.0,71888.0,72142.0,72151.0
5116857,26100.0,26151.0,26185.0,26212.0,26252.0,26317.0,26376.0,26423.0,26477.0,26535.0,26589.0,26617.0,26644.0,26672.0,26712.0,26764.0,26844.0,26899.0,26938.0,26974.0,27023.0,27070.0,27135.0,27236.0,27282.0,27398.0,27469.0,27575.0,27655.0,27809.0,28008.0,28073.0,28108.0,28151.0,28195.0,28233.0,28275.0,28331.0,28380.0,28492.0,28526.0,28559.0,28595.0,28667.0,28734.0,28780.0,28813.0,28850.0,28908.0,28927.0,28961.0,29007.0,29043.0,29095.0,29117.0,29139.0,29201.0,29247.0,29311.0,29367.0,29431.0,29496.0,29549.0,29586.0,29614.0,29641.0,29723.0,30006.0,30016.0
5116859,36900.0,36952.0,36986.0,37013.0,37053.0,37117.0,37175.0,37221.0,37275.0,37333.0,37380.0,37404.0,37427.0,37453.0,37489.0,37536.0,37608.0,37657.0,37710.0,37758.0,37825.0,37872.0,37937.0,38038.0,38085.0,38226.0,38310.0,38464.0,38579.0,38796.0,39033.0,39110.0,39146.0,39191.0,39236.0,39275.0,39318.0,39375.0,39416.0,39511.0,39537.0,39568.0,39603.0,39672.0,39728.0,39767.0,39795.0,39826.0,39875.0,39897.0,39936.0,39987.0,40026.0,40080.0,40103.0,40126.0,40190.0,40234.0,40295.0,40348.0,40411.0,40475.0,40527.0,40563.0,40587.0,40610.0,40679.0,40933.0,40942.0
5116865,70200.0,70242.0,70269.0,70291.0,70323.0,70376.0,70424.0,70462.0,70502.0,70545.0,70590.0,70614.0,70637.0,70661.0,70695.0,70739.0,70806.0,70852.0,70897.0,70938.0,70995.0,71038.0,71098.0,71191.0,71234.0,71363.0,71460.0,71625.0,71748.0,71925.0,72073.0,72121.0,72157.0,72201.0,72246.0,72285.0,72328.0,72384.0,72428.0,72528.0,72554.0,72584.0,72618.0,72685.0,72747.0,72790.0,72821.0,72855.0,72910.0,72933.0,72973.0,73027.0,73068.0,73117.0,73138.0,73159.0,73218.0,73262.0,73323.0,73375.0,73430.0,73486.0,73531.0,73563.0,73587.0,73612.0,73688.0,73942.0,73951.0
5116867,80400.0,80442.0,80470.0,80492.0,80524.0,80570.0,80612.0,80645.0,80679.0,80716.0,80748.0,80765.0,80781.0,80798.0,80830.0,80872.0,80936.0,80979.0,81015.0,81047.0,81092.0,81128.0,81179.0,81258.0,81294.0,81401.0,81486.0,81663.0,81796.0,81961.0,82094.0,82138.0,82166.0,82201.0,82236.0,82267.0,82301.0,82345.0,82380.0,82460.0,82488.0,82513.0,82541.0,82596.0,82651.0,82689.0,82716.0,82747.0,82795.0,82815.0,82851.0,82899.0,82935.0,82981.0,83000.0,83020.0,83075.0,83111.0,83161.0,83205.0,83253.0,83301.0,83340.0,83369.0,83393.0,83416.0,83486.0,83728.0,83736.0
5117426,44100.0,44155.0,44191.0,44220.0,44263.0,44325.0,44381.0,44425.0,44482.0,44545.0,44596.0,44622.0,44647.0,44675.0,44715.0,44767.0,44846.0,44901.0,44953.0,45000.0,45066.0,45114.0,45180.0,45283.0,45330.0,45472.0,45557.0,45720.0,45843.0,46067.0,46287.0,46359.0,46401.0,46453.0,46505.0,46551.0,46601.0,46668.0,46715.0,46824.0,46850.0,46886.0,46926.0,47005.0,47078.0,47129.0,47165.0,47205.0,47269.0,47296.0,47345.0,47410.0,47460.0,47533.0,47564.0,47596.0,47684.0,47746.0,47832.0,47906.0,47980.0,48055.0,48116.0,48159.0,48186.0,48212.0,48290.0,48556.0,48565.0
5117428,66600.0,66642.0,66669.0,66691.0,66723.0,66776.0,66824.0,66862.0,66902.0,66945.0,66990.0,67014.0,67037.0,67061.0,67095.0,67139.0,67206.0,67252.0,67297.0,67338.0,67395.0,67438.0,67498.0,67591.0,67634.0,67763.0,67860.0,68025.0,68148.0,68325.0,68473.0,68521.0,68557.0,68601.0,68646.0,68685.0,68728.0,68784.0,68828.0,68928.0,68954.0,68984.0,69018.0,69085.0,69147.0,69190.0,69221.0,69255.0,69310.0,69333.0,69373.0,69427.0,69468.0,69517.0,69538.0,69559.0,69618.0,69662.0,69723.0,69775.0,69830.0,69886.0,69931.0,69963.0,69987.0,70012.0,70088.0,70342.0,70351.0
5117430,76800.0,76842.0,76870.0,76892.0,76924.0,76970.0,77012.0,77045.0,77079.0,77116.0,77148.0,77165.0,77181.0,77198.0,77230.0,77272.0,77336.0,77379.0,77415.0,77447.0,77492.0,77528.0,77579.0,77658.0,77694.0,77801.0,77886.0,78063.0,78196.0,78361.0,78494.0,78538.0,78566.0,78601.0,78636.0,78667.0,78701.0,78745.0,78780.0,78860.0,78888.0,78913.0,78941.0,78996.0,79051.0,79089.0,79116.0,79147.0,79195.0,79215.0,79251.0,79299.0,79335.0,79381.0,79400.0,79420.0,79475.0,79511.0,79561.0,79605.0,79653.0,79701.0,79740.0,79769.0,79793.0,79816.0,79886.0,80128.0,80136.0
