tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5102908,63900.0,63940.0,64014.0,64057.0,64122.0,64171.0,64218.0,64277.0,64299.0,64375.0,64414.0,64447.0,64489.0,64519.0,64573.0,64628.0,64660.0,64693.0,64726.0,64797.0,64849.0,64916.0,64972.0,65022.0,65071.0,65139.0,65175.0,65245.0,65548.0,65851.0,66069.0,66212.0,66322.0,66517.0,66684.0,66779.0,66876.0,66920.0,66975.0,67051.0,67121.0,67172.0,67231.0,67271.0,67328.0,67374.0,67458.0,67504.0,67566.0,67648.0,67686.0,67708.0,67751.0,67825.0,67922.0,67984.0,68022.0,68076.0,68124.0,68150.0,68206.0,68245.0,68283.0,68322.0,68370.0,68423.0,68480.0,68508.0,68535.0,68587.0,68596.0,68649.0,68711.0,68748.0,68801.0,68825.0
5103183,33300.0,33341.0,33416.0,33459.0,33555.0,33627.0,33696.0,33783.0,33815.0,33929.0,33981.0,34024.0,34080.0,34120.0,34192.0,34266.0,34313.0,34361.0,34410.0,34519.0,34597.0,34677.0,34744.0,34809.0,34874.0,34974.0,35028.0,35130.0,35436.0,35828.0,35996.0,36106.0,36205.0,36370.0,36512.0,36556.0,36600.0,36628.0,36663.0,36712.0,36757.0,36796.0,36841.0,36870.0,36912.0,36946.0,37008.0,37043.0,37090.0,37157.0,37187.0,37205.0,37240.0,37293.0,37362.0,37407.0,37434.0,37477.0,37515.0,37537.0,37582.0,37611.0,37640.0,37669.0,37704.0,37746.0,37793.0,37821.0,37848.0,37900.0,37910.0,37968.0,38035.0,38075.0,38130.0,38156.0
5103185,44400.0,44441.0,44516.0,44559.0,44625.0,44674.0,44722.0,44781.0,44803.0,44882.0,44918.0,44948.0,44987.0,45015.0,45064.0,45114.0,45152.0,45190.0,45228.0,45302.0,45355.0,45413.0,45461.0,45510.0,45558.0,45622.0,45656.0,45721.0,45986.0,46193.0,46354.0,46459.0,46546.0,46686.0,46807.0,46844.0,46882.0,46912.0,46949.0,47000.0,47047.0,47085.0,47129.0,47159.0,47201.0,47235.0,47297.0,47335.0,47385.0,47457.0,47490.0,47509.0,47545.0,47604.0,47681.0,47731.0,47762.0,47807.0,47846.0,47870.0,47919.0,47949.0,47979.0,48009.0,48046.0,48092.0,48143.0,48167.0,48190.0,48235.0,48246.0,48305.0,48374.0,48415.0,48465.0,48488.0
5103187,55800.0,55839.0,55911.0,55952.0,56026.0,56081.0,56134.0,56200.0,56224.0,56312.0,56345.0,56372.0,56408.0,56434.0,56479.0,56525.0,56563.0,56601.0,56640.0,56714.0,56768.0,56821.0,56865.0,56911.0,56956.0,57021.0,57056.0,57121.0,57349.0,57586.0,57760.0,57874.0,57981.0,58134.0,58265.0,58349.0,58434.0,58478.0,58532.0,58607.0,58676.0,58719.0,58769.0,58808.0,58865.0,58911.0,58993.0,59041.0,59104.0,59201.0,59245.0,59270.0,59318.0,59391.0,59485.0,59545.0,59581.0,59631.0,59674.0,59701.0,59758.0,59791.0,59824.0,59857.0,59898.0,59945.0,59996.0,60024.0,60051.0,60104.0,60113.0,60165.0,60226.0,60262.0,60302.0,60321.0
5103189,69600.0,69631.0,69689.0,69723.0,69785.0,69831.0,69876.0,69932.0,69953.0,70025.0,70055.0,70080.0,70113.0,70136.0,70178.0,70220.0,70250.0,70281.0,70312.0,70383.0,70434.0,70491.0,70538.0,70578.0,70617.0,70668.0,70695.0,70748.0,70972.0,71277.0,71462.0,71583.0,71680.0,71825.0,71949.0,71994.0,72040.0,72074.0,72117.0,72176.0,72231.0,72277.0,72331.0,72361.0,72403.0,72437.0,72499.0,72538.0,72589.0,72663.0,72697.0,72716.0,72751.0,72812.0,72891.0,72942.0,72976.0,73026.0,73069.0,73094.0,73147.0,73178.0,73209.0,73240.0,73278.0,73322.0,73370.0,73394.0,73417.0,73461.0,73470.0,73519.0,73577.0,73611.0,73656.0,73677.0
5103919,27000.0,27042.0,27120.0,27166.0,27253.0,27317.0,27379.0,27457.0,27486.0,27588.0,27641.0,27685.0,27742.0,27783.0,27856.0,27931.0,27980.0,28030.0,28080.0,28197.0,28282.0,28354.0,28413.0,28484.0,28554.0,28679.0,28746.0,28872.0,29158.0,29453.0,29616.0,29723.0,29819.0,29997.0,30150.0,30206.0,30264.0,30294.0,30332.0,30384.0,30432.0,30478.0,30532.0,30569.0,30622.0,30664.0,30740.0,30782.0,30837.0,30919.0,30956.0,30981.0,31028.0,31093.0,31177.0,31231.0,31261.0,31308.0,31349.0,31375.0,31431.0,31471.0,31510.0,31550.0,31599.0,31652.0,31709.0,31745.0,31780.0,31847.0,31860.0,31930.0,32012.0,32061.0,32103.0,32122.0
5103921,38400.0,38441.0,38516.0,38559.0,38625.0,38674.0,38722.0,38781.0,38803.0,38882.0,38918.0,38948.0,38987.0,39015.0,39064.0,39114.0,39152.0,39190.0,39228.0,39302.0,39355.0,39413.0,39461.0,39510.0,39558.0,39622.0,39656.0,39721.0,39986.0,40193.0,40354.0,40459.0,40546.0,40686.0,40807.0,40844.0,40882.0,40912.0,40949.0,41000.0,41047.0,41085.0,41129.0,41159.0,41201.0,41235.0,41297.0,41335.0,41385.0,41457.0,41490.0,41509.0,41545.0,41604.0,41681.0,41731.0,41762.0,41807.0,41846.0,41870.0,41919.0,41949.0,41979.0,42009.0,42046.0,42092.0,42143.0,42167.0,42190.0,42235.0,42246.0,42305.0,42374.0,42415.0,42465.0,42488.0
5103923,50400.0,50441.0,50517.0,50561.0,50638.0,50695.0,50750.0,50819.0,50845.0,50937.0,50973.0,51003.0,51042.0,51070.0,51119.0,51168.0,51209.0,51250.0,51291.0,51361.0,51412.0,51468.0,51515.0,51556.0,51596.0,51658.0,51691.0,51753.0,51995.0,52255.0,52421.0,52530.0,52640.0,52780.0,52900.0,52955.0,53011.0,53052.0,53103.0,53174.0,53241.0,53285.0,53336.0,53371.0,53422.0,53463.0,53536.0,53583.0,53646.0,53729.0,53767.0,53792.0,53839.0,53912.0,54006.0,54066.0,54104.0,54153.0,54196.0,54222.0,54278.0,54313.0,54347.0,54382.0,54423.0,54473.0,54527.0,54553.0,54579.0,54629.0,54639.0,54694.0,54758.0,54796.0,54847.0,54871.0
5103925,62100.0,62140.0,62214.0,62257.0,62322.0,62371.0,62418.0,62477.0,62499.0,62575.0,62614.0,62647.0,62689.0,62719.0,62773.0,62828.0,62860.0,62893.0,62926.0,62997.0,63049.0,63116.0,63172.0,63222.0,63271.0,63339.0,63375.0,63445.0,63748.0,64051.0,64269.0,64412.0,64522.0,64717.0,64884.0,64979.0,65076.0,65120.0,65175.0,65251.0,65321.0,65372.0,65431.0,65471.0,65528.0,65574.0,65658.0,65704.0,65766.0,65848.0,65886.0,65908.0,65951.0,66025.0,66122.0,66184.0,66222.0,66276.0,66324.0,66350.0,66406.0,66445.0,66483.0,66522.0,66570.0,66623.0,66680.0,66708.0,66735.0,66787.0,66796.0,66849.0,66911.0,66948.0,67001.0,67025.0
5104768,29700.0,29741.0,29816.0,29859.0,29955.0,30027.0,30096.0,30183.0,30215.0,30329.0,30381.0,30424.0,30480.0,30520.0,30592.0,30666.0,30713.0,30761.0,30810.0,30919.0,30997.0,31077.0,31144.0,31209.0,31274.0,31374.0,31428.0,31530.0,31836.0,32228.0,32396.0,32506.0,32605.0,32770.0,32912.0,32956.0,33000.0,33028.0,33063.0,33112.0,33157.0,33196.0,33241.0,33270.0,33312.0,33346.0,33408.0,33443.0,33490.0,33557.0,33587.0,33605.0,33640.0,33693.0,33762.0,33807.0,33834.0,33877.0,33915.0,33937.0,33982.0,34011.0,34040.0,34069.0,34104.0,34146.0,34193.0,34221.0,34248.0,34300.0,34310.0,34368.0,34435.0,34475.0,34530.0,34556.0
5104770,66600.0,66631.0,66689.0,66723.0,66785.0,66831.0,66876.0,66932.0,66953.0,67025.0,67055.0,67080.0,67113.0,67136.0,67178.0,67220.0,67250.0,67281.0,67312.0,67383.0,67434.0,67491.0,67538.0,67578.0,67617.0,67668.0,67695.0,67748.0,67972.0,68277.0,68462.0,68583.0,68680.0,68825.0,68949.0,68994.0,69040.0,69074.0,69117.0,69176.0,69231.0,69277.0,69331.0,69361.0,69403.0,69437.0,69499.0,69538.0,69589.0,69663.0,69697.0,69716.0,69751.0,69812.0,69891.0,69942.0,69976.0,70026.0,70069.0,70094.0,70147.0,70178.0,70209.0,70240.0,70278.0,70322.0,70370.0,70394.0,70417.0,70461.0,70470.0,70519.0,70577.0,70611.0,70656.0,70677.0
5105067,27600.0,27642.0,27720.0,27766.0,27853.0,27917.0,27979.0,28057.0,28086.0,28188.0,28241.0,28285.0,28342.0,28383.0,28456.0,28531.0,28580.0,28630.0,28680.0,28797.0,28882.0,28954.0,29013.0,29084.0,29154.0,29279.0,29346.0,29472.0,29758.0,30053.0,30216.0,30323.0,30419.0,30597.0,30750.0,30806.0,30864.0,30894.0,30932.0,30984.0,31032.0,31078.0,31132.0,31169.0,31222.0,31264.0,31340.0,31382.0,31437.0,31519.0,31556.0,31581.0,31628.0,31693.0,31777.0,31831.0,31861.0,31908.0,31949.0,31975.0,32031.0,32071.0,32110.0,32150.0,32199.0,32252.0,32309.0,32345.0,32380.0,32447.0,32460.0,32530.0,32612.0,32661.0,32703.0,32722.0
5105069,39600.0,39641.0,39716.0,39759.0,39825.0,39874.0,39922.0,39981.0,40003.0,40082.0,40118.0,40148.0,40187.0,40215.0,40264.0,40314.0,40352.0,40390.0,40428.0,40502.0,40555.0,40613.0,40661.0,40710.0,40758.0,40822.0,40856.0,40921.0,41186.0,41393.0,41554.0,41659.0,41746.0,41886.0,42007.0,42044.0,42082.0,42112.0,42149.0,42200.0,42247.0,42285.0,42329.0,42359.0,42401.0,42435.0,42497.0,42535.0,42585.0,42657.0,42690.0,42709.0,42745.0,42804.0,42881.0,42931.0,42962.0,43007.0,43046.0,43070.0,43119.0,43149.0,43179.0,43209.0,43246.0,43292.0,43343.0,43367.0,43390.0,43435.0,43446.0,43505.0,43574.0,43615.0,43665.0,43688.0
5105071,52800.0,52841.0,52917.0,52961.0,53038.0,53095.0,53150.0,53219.0,53245.0,53337.0,53373.0,53403.0,53442.0,53470.0,53519.0,53568.0,53609.0,53650.0,53691.0,53761.0,53812.0,53868.0,53915.0,53956.0,53996.0,54058.0,54091.0,54153.0,54395.0,54655.0,54821.0,54930.0,55040.0,55180.0,55300.0,55355.0,55411.0,55452.0,55503.0,55574.0,55641.0,55685.0,55736.0,55771.0,55822.0,55863.0,55936.0,55983.0,56046.0,56129.0,56167.0,56192.0,56239.0,56312.0,56406.0,56466.0,56504.0,56553.0,56596.0,56622.0,56678.0,56713.0,56747.0,56782.0,56823.0,56873.0,56927.0,56953.0,56979.0,57029.0,57039.0,57094.0,57158.0,57196.0,57247.0,57271.0
5105073,65700.0,65731.0,65789.0,65823.0,65885.0,65931.0,65976.0,66032.0,66053.0,66125.0,66155.0,66180.0,66213.0,66236.0,66278.0,66320.0,66350.0,66381.0,66412.0,66483.0,66534.0,66591.0,66638.0,66678.0,66717.0,66768.0,66795.0,66848.0,67072.0,67377.0,67562.0,67683.0,67780.0,67925.0,68049.0,68094.0,68140.0,68174.0,68217.0,68276.0,68331.0,68377.0,68431.0,68461.0,68503.0,68537.0,68599.0,68638.0,68689.0,68763.0,68797.0,68816.0,68851.0,68912.0,68991.0,69042.0,69076.0,69126.0,69169.0,69194.0,69247.0,69278.0,69309.0,69340.0,69378.0,69422.0,69470.0,69494.0,69517.0,69561.0,69570.0,69619.0,69677.0,69711.0,69756.0,69777.0
5107208,31500.0,31541.0,31616.0,31659.0,31755.0,31827.0,31896.0,31983.0,32015.0,32129.0,32181.0,32224.0,32280.0,32320.0,32392.0,32466.0,32513.0,32561.0,32610.0,32719.0,32797.0,32877.0,32944.0,33009.0,33074.0,33174.0,33228.0,33330.0,33636.0,34028.0,34196.0,34306.0,34405.0,34570.0,34712.0,34756.0,34800.0,34828.0,34863.0,34912.0,34957.0,34996.0,35041.0,35070.0,35112.0,35146.0,35208.0,35243.0,35290.0,35357.0,35387.0,35405.0,35440.0,35493.0,35562.0,35607.0,35634.0,35677.0,35715.0,35737.0,35782.0,35811.0,35840.0,35869.0,35904.0,35946.0,35993.0,36021.0,36048.0,36100.0,36110.0,36168.0,36235.0,36275.0,36330.0,36356.0
5107210,42000.0,42041.0,42116.0,42159.0,42225.0,42274.0,42322.0,42381.0,42403.0,42482.0,42518.0,42548.0,42587.0,42615.0,42664.0,42714.0,42752.0,42790.0,42828.0,42902.0,42955.0,43013.0,43061.0,43110.0,43158.0,43222.0,43256.0,43321.0,43586.0,43793.0,43954.0,44059.0,44146.0,44286.0,44407.0,44444.0,44482.0,44512.0,44549.0,44600.0,44647.0,44685.0,44729.0,44759.0,44801.0,44835.0,44897.0,44935.0,44985.0,45057.0,45090.0,45109.0,45145.0,45204.0,45281.0,45331.0,45362.0,45407.0,45446.0,45470.0,45519.0,45549.0,45579.0,45609.0,45646.0,45692.0,45743.0,45767.0,45790.0,45835.0,45846.0,45905.0,45974.0,46015.0,46065.0,46088.0
5107212,60300.0,60338.0,60409.0,60450.0,60522.0,60575.0,60626.0,60690.0,60714.0,60799.0,60837.0,60868.0,60909.0,60938.0,60990.0,61043.0,61077.0,61111.0,61146.0,61223.0,61278.0,61347.0,61404.0,61445.0,61486.0,61548.0,61581.0,61643.0,61976.0,62263.0,62476.0,62615.0,62736.0,62939.0,63113.0,63216.0,63321.0,63364.0,63418.0,63492.0,63561.0,63616.0,63679.0,63721.0,63781.0,63829.0,63917.0,63964.0,64027.0,64120.0,64162.0,64185.0,64230.0,64310.0,64413.0,64479.0,64518.0,64573.0,64621.0,64650.0,64711.0,64746.0,64780.0,64815.0,64856.0,64913.0,64976.0,65007.0,65037.0,65096.0,65106.0,65162.0,65228.0,65267.0,65305.0,65323.0
5107216,82800.0,82830.0,82886.0,82919.0,82964.0,82998.0,83030.0,83071.0,83086.0,83139.0,83164.0,83184.0,83210.0,83229.0,83263.0,83297.0,83325.0,83354.0,83383.0,83449.0,83497.0,83544.0,83583.0,83618.0,83652.0,83698.0,83723.0,83769.0,83997.0,84213.0,84373.0,84477.0,84567.0,84684.0,84785.0,84826.0,84867.0,84897.0,84934.0,84985.0,85032.0,85070.0,85113.0,85142.0,85183.0,85216.0,85276.0,85310.0,85356.0,85423.0,85454.0,85473.0,85510.0,85564.0,85634.0,85679.0,85711.0,85757.0,85797.0,85820.0,85867.0,85898.0,85929.0,85960.0,85998.0,86035.0,86075.0,86096.0,86117.0,86157.0,86164.0,86204.0,86251.0,86278.0,86321.0,86341.0
5109658,34200.0,34241.0,34316.0,34359.0,34425.0,34474.0,34522.0,34581.0,34603.0,34682.0,34718.0,34748.0,34787.0,34815.0,34864.0,34914.0,34952.0,34990.0,35028.0,35102.0,35155.0,35213.0,35261.0,35310.0,35358.0,35422.0,35456.0,35521.0,35786.0,35993.0,36154.0,36259.0,36346.0,36486.0,36607.0,36644.0,36682.0,36712.0,36749.0,36800.0,36847.0,36885.0,36929.0,36959.0,37001.0,37035.0,37097.0,37135.0,37185.0,37257.0,37290.0,37309.0,37345.0,37404.0,37481.0,37531.0,37562.0,37607.0,37646.0,37670.0,37719.0,37749.0,37779.0,37809.0,37846.0,37892.0,37943.0,37967.0,37990.0,38035.0,38046.0,38105.0,38174.0,38215.0,38265.0,38288.0
5109660,45600.0,45642.0,45719.0,45763.0,45832.0,45884.0,45934.0,45996.0,46019.0,46101.0,46138.0,46169.0,46209.0,46237.0,46287.0,46338.0,46378.0,46418.0,46458.0,46524.0,46571.0,46628.0,46675.0,46721.0,46766.0,46825.0,46856.0,46916.0,47152.0,47375.0,47555.0,47673.0,47778.0,47932.0,48064.0,48115.0,48167.0,48206.0,48254.0,48320.0,48382.0,48424.0,48472.0,48506.0,48555.0,48594.0,48664.0,48711.0,48773.0,48854.0,48891.0,48914.0,48959.0,49026.0,49114.0,49170.0,49202.0,49255.0,49302.0,49330.0,49389.0,49430.0,49471.0,49512.0,49562.0,49612.0,49666.0,49694.0,49722.0,49776.0,49786.0,49844.0,49911.0,49951.0,50012.0,50041.0
5109662,56700.0,56739.0,56811.0,56852.0,56926.0,56981.0,57034.0,57100.0,57124.0,57212.0,57245.0,57272.0,57308.0,57334.0,57379.0,57425.0,57463.0,57501.0,57540.0,57614.0,57668.0,57721.0,57765.0,57811.0,57856.0,57921.0,57956.0,58021.0,58249.0,58486.0,58660.0,58774.0,58881.0,59034.0,59165.0,59249.0,59334.0,59378.0,59432.0,59507.0,59576.0,59619.0,59669.0,59708.0,59765.0,59811.0,59893.0,59941.0,60004.0,60101.0,60145.0,60170.0,60218.0,60291.0,60385.0,60445.0,60481.0,60531.0,60574.0,60601.0,60658.0,60691.0,60724.0,60757.0,60798.0,60845.0,60896.0,60924.0,60951.0,61004.0,61013.0,61065.0,61126.0,61162.0,61202.0,61221.0
5110730,26100.0,26142.0,26220.0,26266.0,26353.0,26417.0,26479.0,26557.0,26586.0,26688.0,26741.0,26785.0,26842.0,26883.0,26956.0,27031.0,27080.0,27130.0,27180.0,27297.0,27382.0,27454.0,27513.0,27584.0,27654.0,27779.0,27846.0,27972.0,28258.0,28553.0,28716.0,28823.0,28919.0,29097.0,29250.0,29306.0,29364.0,29394.0,29432.0,29484.0,29532.0,29578.0,29632.0,29669.0,29722.0,29764.0,29840.0,29882.0,29937.0,30019.0,30056.0,30081.0,30128.0,30193.0,30277.0,30331.0,30361.0,30408.0,30449.0,30475.0,30531.0,30571.0,30610.0,30650.0,30699.0,30752.0,30809.0,30845.0,30880.0,30947.0,30960.0,31030.0,31112.0,31161.0,31203.0,31222.0
5110732,57600.0,57639.0,57711.0,57752.0,57826.0,57881.0,57934.0,58000.0,58024.0,58112.0,58145.0,58172.0,58208.0,58234.0,58279.0,58325.0,58363.0,58401.0,58440.0,58514.0,58568.0,58621.0,58665.0,58711.0,58756.0,58821.0,58856.0,58921.0,59149.0,59386.0,59560.0,59674.0,59781.0,59934.0,60065.0,60149.0,60234.0,60278.0,60332.0,60407.0,60476.0,60519.0,60569.0,60608.0,60665.0,60711.0,60793.0,60841.0,60904.0,61001.0,61045.0,61070.0,61118.0,61191.0,61285.0,61345.0,61381.0,61431.0,61474.0,61501.0,61558.0,61591.0,61624.0,61657.0,61698.0,61745.0,61796.0,61824.0,61851.0,61904.0,61913.0,61965.0,62026.0,62062.0,62102.0,62121.0
5113248,32400.0,32441.0,32516.0,32559.0,32655.0,32727.0,32796.0,32883.0,32915.0,33029.0,33081.0,33124.0,33180.0,33220.0,33292.0,33366.0,33413.0,33461.0,33510.0,33619.0,33697.0,33777.0,33844.0,33909.0,33974.0,34074.0,34128.0,34230.0,34536.0,34928.0,35096.0,35206.0,35305.0,35470.0,35612.0,35656.0,35700.0,35728.0,35763.0,35812.0,35857.0,35896.0,35941.0,35970.0,36012.0,36046.0,36108.0,36143.0,36190.0,36257.0,36287.0,36305.0,36340.0,36393.0,36462.0,36507.0,36534.0,36577.0,36615.0,36637.0,36682.0,36711.0,36740.0,36769.0,36804.0,36846.0,36893.0,36921.0,36948.0,37000.0,37010.0,37068.0,37135.0,37175.0,37230.0,37256.0
5113250,43200.0,43241.0,43316.0,43359.0,43425.0,43474.0,43522.0,43581.0,43603.0,43682.0,43718.0,43748.0,43787.0,43815.0,43864.0,43914.0,43952.0,43990.0,44028.0,44102.0,44155.0,44213.0,44261.0,44310.0,44358.0,44422.0,44456.0,44521.0,44786.0,44993.0,45154.0,45259.0,45346.0,45486.0,45607.0,45644.0,45682.0,45712.0,45749.0,45800.0,45847.0,45885.0,45929.0,45959.0,46001.0,46035.0,46097.0,46135.0,46185.0,46257.0,46290.0,46309.0,46345.0,46404.0,46481.0,46531.0,46562.0,46607.0,46646.0,46670.0,46719.0,46749.0,46779.0,46809.0,46846.0,46892.0,46943.0,46967.0,46990.0,47035.0,47046.0,47105.0,47174.0,47215.0,47265.0,47288.0
5113252,54900.0,54939.0,55011.0,55052.0,55126.0,55181.0,55234.0,55300.0,55324.0,55412.0,55445.0,55472.0,55508.0,55534.0,55579.0,55625.0,55663.0,55701.0,55740.0,55814.0,55868.0,55921.0,55965.0,56011.0,56056.0,56121.0,56156.0,56221.0,56449.0,56686.0,56860.0,56974.0,57081.0,57234.0,57365.0,57449.0,57534.0,57578.0,57632.0,57707.0,57776.0,57819.0,57869.0,57908.0,57965.0,58011.0,58093.0,58141.0,58204.0,58301.0,58345.0,58370.0,58418.0,58491.0,58585.0,58645.0,58681.0,58731.0,58774.0,58801.0,58858.0,58891.0,58924.0,58957.0,58998.0,59045.0,59096.0,59124.0,59151.0,59204.0,59213.0,59265.0,59326.0,59362.0,59402.0,59421.0
5113254,68400.0,68431.0,68489.0,68523.0,68585.0,68631.0,68676.0,68732.0,68753.0,68825.0,68855.0,68880.0,68913.0,68936.0,68978.0,69020.0,69050.0,69081.0,69112.0,69183.0,69234.0,69291.0,69338.0,69378.0,69417.0,69468.0,69495.0,69548.0,69772.0,70077.0,70262.0,70383.0,70480.0,70625.0,70749.0,70794.0,70840.0,70874.0,70917.0,70976.0,71031.0,71077.0,71131.0,71161.0,71203.0,71237.0,71299.0,71338.0,71389.0,71463.0,71497.0,71516.0,71551.0,71612.0,71691.0,71742.0,71776.0,71826.0,71869.0,71894.0,71947.0,71978.0,72009.0,72040.0,72078.0,72122.0,72170.0,72194.0,72217.0,72261.0,72270.0,72319.0,72377.0,72411.0,72456.0,72477.0
5113256,79200.0,79230.0,79286.0,79319.0,79364.0,79398.0,79430.0,79471.0,79486.0,79539.0,79564.0,79584.0,79610.0,79629.0,79663.0,79697.0,79725.0,79754.0,79783.0,79849.0,79897.0,79944.0,79983.0,80018.0,80052.0,80098.0,80123.0,80169.0,80397.0,80613.0,80773.0,80877.0,80967.0,81084.0,81185.0,81226.0,81267.0,81297.0,81334.0,81385.0,81432.0,81470.0,81513.0,81542.0,81583.0,81616.0,81676.0,81710.0,81756.0,81823.0,81854.0,81873.0,81910.0,81964.0,82034.0,82079.0,82111.0,82157.0,82197.0,82220.0,82267.0,82298.0,82329.0,82360.0,82398.0,82435.0,82475.0,82496.0,82517.0,82557.0,82564.0,82604.0,82651.0,82678.0,82721.0,82741.0
5114774,37200.0,37241.0,37316.0,37359.0,37425.0,37474.0,37522.0,37581.0,37603.0,37682.0,37718.0,37748.0,37787.0,37815.0,37864.0,37914.0,37952.0,37990.0,38028.0,38102.0,38155.0,38213.0,38261.0,38310.0,38358.0,38422.0,38456.0,38521.0,38786.0,38993.0,39154.0,39259.0,39346.0,39486.0,39607.0,39644.0,39682.0,39712.0,39749.0,39800.0,39847.0,39885.0,39929.0,39959.0,40001.0,40035.0,40097.0,40135.0,40185.0,40257.0,40290.0,40309.0,40345.0,40404.0,40481.0,40531.0,40562.0,40607.0,40646.0,40670.0,40719.0,40749.0,40779.0,40809.0,40846.0,40892.0,40943.0,40967.0,40990.0,41035.0,41046.0,41105.0,41174.0,41215.0,41265.0,41288.0
5114776,49200.0,49242.0,49319.0,49363.0,49432.0,49484.0,49534.0,49596.0,49619.0,49701.0,49738.0,49769.0,49809.0,49837.0,49887.0,49938.0,49978.0,50018.0,50058.0,50124.0,50171.0,50228.0,50275.0,50321.0,50366.0,50425.0,50456.0,50516.0,50752.0,50975.0,51155.0,51273.0,51378.0,51532.0,51664.0,51715.0,51767.0,51806.0,51854.0,51920.0,51982.0,52024.0,52072.0,52106.0,52155.0,52194.0,52264.0,52311.0,52373.0,52454.0,52491.0,52514.0,52559.0,52626.0,52714.0,52770.0,52802.0,52855.0,52902.0,52930.0,52989.0,53030.0,53071.0,53112.0,53162.0,53212.0,53266.0,53294.0,53322.0,53376.0,53386.0,53444.0,53511.0,53551.0,53612.0,53641.0
5114778,61200.0,61238.0,61309.0,61350.0,61422.0,61475.0,61526.0,61590.0,61614.0,61699.0,61737.0,61768.0,61809.0,61838.0,61890.0,61943.0,61977.0,62011.0,62046.0,62123.0,62178.0,62247.0,62304.0,62345.0,62386.0,62448.0,62481.0,62543.0,62876.0,63163.0,63376.0,63515.0,63636.0,63839.0,64013.0,64116.0,64221.0,64264.0,64318.0,64392.0,64461.0,64516.0,64579.0,64621.0,64681.0,64729.0,64817.0,64864.0,64927.0,65020.0,65062.0,65085.0,65130.0,65210.0,65313.0,65379.0,65418.0,65473.0,65521.0,65550.0,65611.0,65646.0,65680.0,65715.0,65756.0,65813.0,65876.0,65907.0,65937.0,65996.0,66006.0,66062.0,66128.0,66167.0,66205.0,66223.0
5114780,74400.0,74430.0,74486.0,74519.0,74564.0,74598.0,74630.0,74671.0,74686.0,74739.0,74764.0,74784.0,74810.0,74829.0,74863.0,74897.0,74925.0,74954.0,74983.0,75049.0,75097.0,75144.0,75183.0,75218.0,75252.0,75298.0,75323.0,75369.0,75597.0,75813.0,75973.0,76077.0,76167.0,76284.0,76385.0,76426.0,76467.0,76497.0,76534.0,76585.0,76632.0,76670.0,76713.0,76742.0,76783.0,76816.0,76876.0,76910.0,76956.0,77023.0,77054.0,77073.0,77110.0,77164.0,77234.0,77279.0,77311.0,77357.0,77397.0,77420.0,77467.0,77498.0,77529.0,77560.0,77598.0,77635.0,77675.0,77696.0,77717.0,77757.0,77764.0,77804.0,77851.0,77878.0,77921.0,77941.0
5115979,28800.0,28841.0,28916.0,28959.0,29055.0,29127.0,29196.0,29283.0,29315.0,29429.0,29481.0,29524.0,29580.0,29620.0,29692.0,29766.0,29813.0,29861.0,29910.0,30019.0,30097.0,30177.0,30244.0,30309.0,30374.0,30474.0,30528.0,30630.0,30936.0,31328.0,31496.0,31606.0,31705.0,31870.0,32012.0,32056.0,32100.0,32128.0,32163.0,32212.0,32257.0,32296.0,32341.0,32370.0,32412.0,32446.0,32508.0,32543.0,32590.0,32657.0,32687.0,32705.0,32740.0,32793.0,32862.0,32907.0,32934.0,32977.0,33015.0,33037.0,33082.0,33111.0,33140.0,33169.0,33204.0,33246.0,33293.0,33321.0,33348.0,33400.0,33410.0,33468.0,33535.0,33575.0,33630.0,33656.0
5115983,64800.0,64840.0,64914.0,64957.0,65022.0,65071.0,65118.0,65177.0,65199.0,65275.0,65314.0,65347.0,65389.0,65419.0,65473.0,65528.0,65560.0,65593.0,65626.0,65697.0,65749.0,65816.0,65872.0,65922.0,65971.0,66039.0,66075.0,66145.0,66448.0,66751.0,66969.0,67112.0,67222.0,67417.0,67584.0,67679.0,67776.0,67820.0,67875.0,67951.0,68021.0,68072.0,68131.0,68171.0,68228.0,68274.0,68358.0,68404.0,68466.0,68548.0,68586.0,68608.0,68651.0,68725.0,68822.0,68884.0,68922.0,68976.0,69024.0,69050.0,69106.0,69145.0,69183.0,69222.0,69270.0,69323.0,69380.0,69408.0,69435.0,69487.0,69496.0,69549.0,69611.0,69648.0,69701.0,69725.0
