tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P
5084388,38100.0,38198.0,38244.0,38303.0,38326.0,38374.0,38420.0,38451.0,38476.0,38559.0,38593.0,38631.0,38664.0,38692.0,38742.0,38786.0,38832.0,38890.0,38930.0,38987.0,39070.0,39128.0,39144.0,39200.0,39227.0,39299.0,39352.0,39406.0,39467.0,39488.0,39548.0,39591.0,39634.0,39674.0,39711.0,39761.0,39807.0,39870.0,39907.0,39958.0,40052.0,40133.0,40239.0,40255.0,40354.0,40497.0,40834.0,40953.0,40971.0,40996.0,41079.0,41142.0,41186.0,41240.0,41271.0,41315.0,41341.0,41359.0,41414.0,41468.0,41500.0,41550.0,41575.0,41621.0,41676.0,41731.0,41796.0,41882.0,41931.0,42002.0,42035.0,42118.0,42172.0,42222.0,42292.0
5084390,48900.0,49008.0,49057.0,49118.0,49142.0,49191.0,49239.0,49271.0,49296.0,49379.0,49411.0,49447.0,49479.0,49505.0,49552.0,49594.0,49638.0,49700.0,49744.0,49800.0,49882.0,49940.0,49957.0,50015.0,50043.0,50117.0,50163.0,50220.0,50284.0,50306.0,50369.0,50414.0,50458.0,50500.0,50539.0,50592.0,50640.0,50706.0,50746.0,50802.0,50900.0,50985.0,51097.0,51114.0,51210.0,51354.0,51692.0,51806.0,51823.0,51850.0,51939.0,52008.0,52058.0,52120.0,52155.0,52204.0,52233.0,52254.0,52316.0,52377.0,52412.0,52467.0,52495.0,52543.0,52601.0,52658.0,52731.0,52828.0,52882.0,52961.0,52998.0,53091.0,53153.0,53212.0,53293.0
5084392,61200.0,61320.0,61372.0,61437.0,61471.0,61543.0,61613.0,61644.0,61669.0,61752.0,61784.0,61820.0,61851.0,61877.0,61919.0,61956.0,61995.0,62053.0,62097.0,62152.0,62233.0,62291.0,62308.0,62369.0,62403.0,62491.0,62538.0,62608.0,62687.0,62715.0,62793.0,62849.0,62905.0,62943.0,62978.0,63029.0,63075.0,63138.0,63185.0,63251.0,63354.0,63442.0,63559.0,63577.0,63696.0,63912.0,64419.0,64644.0,64679.0,64718.0,64847.0,64946.0,65008.0,65084.0,65127.0,65189.0,65226.0,65266.0,65388.0,65507.0,65544.0,65603.0,65633.0,65687.0,65752.0,65816.0,65901.0,66013.0,66076.0,66168.0,66211.0,66318.0,66390.0,66437.0,66503.0
5084394,74400.0,74484.0,74529.0,74586.0,74605.0,74645.0,74685.0,74707.0,74724.0,74781.0,74809.0,74840.0,74867.0,74889.0,74926.0,74959.0,74993.0,75048.0,75078.0,75126.0,75197.0,75246.0,75258.0,75301.0,75321.0,75372.0,75405.0,75442.0,75484.0,75499.0,75540.0,75570.0,75600.0,75633.0,75663.0,75701.0,75735.0,75783.0,75819.0,75869.0,75944.0,76009.0,76094.0,76108.0,76208.0,76364.0,76730.0,76819.0,76833.0,76856.0,76930.0,76987.0,77032.0,77087.0,77114.0,77152.0,77175.0,77192.0,77243.0,77293.0,77319.0,77360.0,77381.0,77422.0,77472.0,77522.0,77571.0,77635.0,77671.0,77723.0,77747.0,77808.0,77849.0,77891.0,77949.0
5085086,29700.0,29779.0,29813.0,29856.0,29888.0,29955.0,30019.0,30053.0,30080.0,30168.0,30210.0,30257.0,30298.0,30332.0,30393.0,30447.0,30504.0,30573.0,30632.0,30693.0,30782.0,30845.0,30863.0,30925.0,30956.0,31038.0,31091.0,31162.0,31242.0,31270.0,31348.0,31405.0,31460.0,31508.0,31553.0,31606.0,31654.0,31719.0,31778.0,31861.0,31967.0,32058.0,32178.0,32196.0,32273.0,32464.0,32911.0,33099.0,33128.0,33155.0,33243.0,33311.0,33355.0,33408.0,33434.0,33471.0,33493.0,33509.0,33558.0,33606.0,33633.0,33676.0,33697.0,33734.0,33778.0,33822.0,33874.0,33943.0,33982.0,34039.0,34065.0,34131.0,34175.0,34224.0,34291.0
5085088,60300.0,60420.0,60472.0,60537.0,60571.0,60643.0,60713.0,60744.0,60769.0,60852.0,60884.0,60920.0,60951.0,60977.0,61019.0,61056.0,61095.0,61153.0,61197.0,61252.0,61333.0,61391.0,61408.0,61469.0,61503.0,61591.0,61638.0,61708.0,61787.0,61815.0,61893.0,61949.0,62005.0,62043.0,62078.0,62129.0,62175.0,62238.0,62285.0,62351.0,62454.0,62542.0,62659.0,62677.0,62796.0,63012.0,63519.0,63744.0,63779.0,63818.0,63947.0,64046.0,64108.0,64184.0,64227.0,64289.0,64326.0,64366.0,64488.0,64607.0,64644.0,64703.0,64733.0,64787.0,64852.0,64916.0,65001.0,65113.0,65176.0,65268.0,65311.0,65418.0,65490.0,65537.0,65603.0
5085090,73200.0,73284.0,73329.0,73386.0,73405.0,73445.0,73485.0,73507.0,73524.0,73581.0,73609.0,73640.0,73667.0,73689.0,73726.0,73759.0,73793.0,73848.0,73878.0,73926.0,73997.0,74046.0,74058.0,74101.0,74121.0,74172.0,74205.0,74242.0,74284.0,74299.0,74340.0,74370.0,74400.0,74433.0,74463.0,74501.0,74535.0,74583.0,74619.0,74669.0,74744.0,74809.0,74894.0,74908.0,75008.0,75164.0,75530.0,75619.0,75633.0,75656.0,75730.0,75787.0,75832.0,75887.0,75914.0,75952.0,75975.0,75992.0,76043.0,76093.0,76119.0,76160.0,76181.0,76222.0,76272.0,76322.0,76371.0,76435.0,76471.0,76523.0,76547.0,76608.0,76649.0,76691.0,76749.0
5085296,23400.0,23529.0,23552.0,23582.0,23600.0,23637.0,23673.0,23698.0,23718.0,23784.0,23815.0,23850.0,23880.0,23905.0,23948.0,23986.0,24026.0,24086.0,24131.0,24185.0,24265.0,24321.0,24336.0,24387.0,24410.0,24470.0,24519.0,24564.0,24615.0,24633.0,24683.0,24719.0,24754.0,24799.0,24840.0,24880.0,24916.0,24965.0,25007.0,25066.0,25136.0,25196.0,25275.0,25288.0,25359.0,25465.0,25713.0,25942.0,25977.0,26001.0,26080.0,26140.0,26187.0,26244.0,26265.0,26295.0,26314.0,26328.0,26371.0,26414.0,26435.0,26468.0,26485.0,26519.0,26560.0,26601.0,26649.0,26712.0,26748.0,26800.0,26824.0,26884.0,26924.0,26966.0,27023.0
5085298,35700.0,35798.0,35844.0,35903.0,35926.0,35974.0,36020.0,36051.0,36076.0,36159.0,36193.0,36231.0,36264.0,36292.0,36342.0,36386.0,36432.0,36490.0,36530.0,36587.0,36670.0,36728.0,36744.0,36800.0,36827.0,36899.0,36952.0,37006.0,37067.0,37088.0,37148.0,37191.0,37234.0,37274.0,37311.0,37361.0,37407.0,37470.0,37507.0,37558.0,37652.0,37733.0,37839.0,37855.0,37954.0,38097.0,38434.0,38553.0,38571.0,38596.0,38679.0,38742.0,38786.0,38840.0,38871.0,38915.0,38941.0,38959.0,39014.0,39068.0,39100.0,39150.0,39175.0,39221.0,39276.0,39331.0,39396.0,39482.0,39531.0,39602.0,39635.0,39718.0,39772.0,39822.0,39892.0
5085300,46500.0,46598.0,46644.0,46703.0,46726.0,46774.0,46820.0,46851.0,46876.0,46959.0,46993.0,47031.0,47064.0,47092.0,47142.0,47186.0,47232.0,47290.0,47330.0,47387.0,47470.0,47528.0,47544.0,47600.0,47627.0,47699.0,47752.0,47806.0,47867.0,47888.0,47948.0,47991.0,48034.0,48074.0,48111.0,48161.0,48207.0,48270.0,48307.0,48358.0,48452.0,48533.0,48639.0,48655.0,48754.0,48897.0,49234.0,49353.0,49371.0,49396.0,49479.0,49542.0,49586.0,49640.0,49671.0,49715.0,49741.0,49759.0,49814.0,49868.0,49900.0,49950.0,49975.0,50021.0,50076.0,50131.0,50196.0,50282.0,50331.0,50402.0,50435.0,50518.0,50572.0,50622.0,50692.0
5085302,57600.0,57726.0,57775.0,57836.0,57872.0,57948.0,58023.0,58054.0,58079.0,58161.0,58192.0,58227.0,58257.0,58281.0,58323.0,58360.0,58399.0,58458.0,58498.0,58557.0,58643.0,58703.0,58720.0,58782.0,58812.0,58890.0,58934.0,59006.0,59087.0,59115.0,59194.0,59251.0,59308.0,59346.0,59381.0,59428.0,59471.0,59529.0,59578.0,59645.0,59748.0,59836.0,59952.0,59970.0,60057.0,60224.0,60616.0,60795.0,60822.0,60866.0,61010.0,61121.0,61181.0,61254.0,61295.0,61354.0,61389.0,61425.0,61535.0,61643.0,61680.0,61738.0,61767.0,61820.0,61884.0,61948.0,62035.0,62150.0,62215.0,62309.0,62353.0,62463.0,62536.0,62590.0,62664.0
5088706,30600.0,30679.0,30713.0,30756.0,30788.0,30855.0,30919.0,30953.0,30980.0,31068.0,31110.0,31157.0,31198.0,31232.0,31293.0,31347.0,31404.0,31473.0,31532.0,31593.0,31682.0,31745.0,31763.0,31825.0,31856.0,31938.0,31991.0,32062.0,32142.0,32170.0,32248.0,32305.0,32360.0,32408.0,32453.0,32506.0,32554.0,32619.0,32678.0,32761.0,32867.0,32958.0,33078.0,33096.0,33173.0,33364.0,33811.0,33999.0,34028.0,34055.0,34143.0,34211.0,34255.0,34308.0,34334.0,34371.0,34393.0,34409.0,34458.0,34506.0,34533.0,34576.0,34597.0,34634.0,34678.0,34722.0,34774.0,34843.0,34882.0,34939.0,34965.0,35031.0,35075.0,35124.0,35191.0
5088708,42900.0,42998.0,43044.0,43103.0,43126.0,43174.0,43220.0,43251.0,43276.0,43359.0,43393.0,43431.0,43464.0,43492.0,43542.0,43586.0,43632.0,43690.0,43730.0,43787.0,43870.0,43928.0,43944.0,44000.0,44027.0,44099.0,44152.0,44206.0,44267.0,44288.0,44348.0,44391.0,44434.0,44474.0,44511.0,44561.0,44607.0,44670.0,44707.0,44758.0,44852.0,44933.0,45039.0,45055.0,45154.0,45297.0,45634.0,45753.0,45771.0,45796.0,45879.0,45942.0,45986.0,46040.0,46071.0,46115.0,46141.0,46159.0,46214.0,46268.0,46300.0,46350.0,46375.0,46421.0,46476.0,46531.0,46596.0,46682.0,46731.0,46802.0,46835.0,46918.0,46972.0,47022.0,47092.0
5088710,54900.0,55020.0,55070.0,55133.0,55159.0,55213.0,55266.0,55298.0,55323.0,55409.0,55446.0,55488.0,55524.0,55554.0,55604.0,55648.0,55695.0,55757.0,55805.0,55864.0,55950.0,56011.0,56027.0,56083.0,56111.0,56183.0,56230.0,56287.0,56351.0,56374.0,56437.0,56483.0,56527.0,56566.0,56602.0,56654.0,56701.0,56765.0,56805.0,56861.0,56946.0,57019.0,57115.0,57130.0,57248.0,57376.0,57675.0,57794.0,57812.0,57842.0,57942.0,58018.0,58073.0,58141.0,58179.0,58233.0,58265.0,58294.0,58383.0,58470.0,58505.0,58561.0,58590.0,58642.0,58705.0,58767.0,58864.0,58992.0,59064.0,59169.0,59218.0,59341.0,59424.0,59483.0,59564.0
5088712,68400.0,68509.0,68561.0,68626.0,68650.0,68701.0,68751.0,68781.0,68805.0,68886.0,68917.0,68952.0,68982.0,69007.0,69051.0,69089.0,69129.0,69190.0,69228.0,69282.0,69361.0,69416.0,69431.0,69482.0,69507.0,69574.0,69618.0,69672.0,69733.0,69754.0,69813.0,69856.0,69898.0,69935.0,69969.0,70020.0,70067.0,70131.0,70168.0,70219.0,70307.0,70383.0,70483.0,70499.0,70620.0,70757.0,71080.0,71187.0,71203.0,71230.0,71318.0,71386.0,71436.0,71497.0,71530.0,71577.0,71606.0,71624.0,71678.0,71731.0,71761.0,71809.0,71834.0,71879.0,71934.0,71989.0,72050.0,72131.0,72176.0,72242.0,72273.0,72350.0,72401.0,72448.0,72514.0
5088714,79200.0,79284.0,79329.0,79386.0,79405.0,79445.0,79485.0,79507.0,79524.0,79581.0,79609.0,79640.0,79667.0,79689.0,79726.0,79759.0,79793.0,79848.0,79878.0,79926.0,79997.0,80046.0,80058.0,80101.0,80121.0,80172.0,80205.0,80242.0,80284.0,80299.0,80340.0,80370.0,80400.0,80433.0,80463.0,80501.0,80535.0,80583.0,80619.0,80669.0,80744.0,80809.0,80894.0,80908.0,81008.0,81164.0,81530.0,81619.0,81633.0,81656.0,81730.0,81787.0,81832.0,81887.0,81914.0,81952.0,81975.0,81992.0,82043.0,82093.0,82119.0,82160.0,82181.0,82222.0,82272.0,82322.0,82371.0,82435.0,82471.0,82523.0,82547.0,82608.0,82649.0,82691.0,82749.0
5089192,28800.0,28872.0,28909.0,28956.0,28996.0,29080.0,29161.0,29197.0,29226.0,29321.0,29364.0,29412.0,29454.0,29489.0,29552.0,29608.0,29666.0,29729.0,29778.0,29864.0,29991.0,30080.0,30101.0,30176.0,30211.0,30301.0,30364.0,30462.0,30572.0,30611.0,30719.0,30797.0,30874.0,30927.0,30977.0,31041.0,31099.0,31178.0,31253.0,31358.0,31481.0,31586.0,31725.0,31747.0,31850.0,32022.0,32427.0,32659.0,32695.0,32723.0,32814.0,32884.0,32935.0,32997.0,33024.0,33063.0,33087.0,33106.0,33164.0,33220.0,33246.0,33287.0,33308.0,33348.0,33396.0,33444.0,33495.0,33562.0,33600.0,33655.0,33681.0,33745.0,33786.0,33857.0,33956.0
5089194,41700.0,41798.0,41844.0,41903.0,41926.0,41974.0,42020.0,42051.0,42076.0,42159.0,42193.0,42231.0,42264.0,42292.0,42342.0,42386.0,42432.0,42490.0,42530.0,42587.0,42670.0,42728.0,42744.0,42800.0,42827.0,42899.0,42952.0,43006.0,43067.0,43088.0,43148.0,43191.0,43234.0,43274.0,43311.0,43361.0,43407.0,43470.0,43507.0,43558.0,43652.0,43733.0,43839.0,43855.0,43954.0,44097.0,44434.0,44553.0,44571.0,44596.0,44679.0,44742.0,44786.0,44840.0,44871.0,44915.0,44941.0,44959.0,45014.0,45068.0,45100.0,45150.0,45175.0,45221.0,45276.0,45331.0,45396.0,45482.0,45531.0,45602.0,45635.0,45718.0,45772.0,45822.0,45892.0
5089196,53700.0,53820.0,53870.0,53933.0,53959.0,54013.0,54066.0,54098.0,54123.0,54209.0,54246.0,54288.0,54324.0,54354.0,54404.0,54448.0,54495.0,54557.0,54605.0,54664.0,54750.0,54811.0,54827.0,54883.0,54911.0,54983.0,55030.0,55087.0,55151.0,55174.0,55237.0,55283.0,55327.0,55366.0,55402.0,55454.0,55501.0,55565.0,55605.0,55661.0,55746.0,55819.0,55915.0,55930.0,56048.0,56176.0,56475.0,56594.0,56612.0,56642.0,56742.0,56818.0,56873.0,56941.0,56979.0,57033.0,57065.0,57094.0,57183.0,57270.0,57305.0,57361.0,57390.0,57442.0,57505.0,57567.0,57664.0,57792.0,57864.0,57969.0,58018.0,58141.0,58224.0,58283.0,58364.0
5089198,66600.0,66709.0,66761.0,66826.0,66850.0,66901.0,66951.0,66981.0,67005.0,67086.0,67117.0,67152.0,67182.0,67207.0,67251.0,67289.0,67329.0,67390.0,67428.0,67482.0,67561.0,67616.0,67631.0,67682.0,67707.0,67774.0,67818.0,67872.0,67933.0,67954.0,68013.0,68056.0,68098.0,68135.0,68169.0,68220.0,68267.0,68331.0,68368.0,68419.0,68507.0,68583.0,68683.0,68699.0,68820.0,68957.0,69280.0,69387.0,69403.0,69430.0,69518.0,69586.0,69636.0,69697.0,69730.0,69777.0,69806.0,69824.0,69878.0,69931.0,69961.0,70009.0,70034.0,70079.0,70134.0,70189.0,70250.0,70331.0,70376.0,70442.0,70473.0,70550.0,70601.0,70648.0,70714.0
5089539,26100.0,26231.0,26261.0,26300.0,26323.0,26371.0,26418.0,26442.0,26461.0,26526.0,26564.0,26606.0,26643.0,26673.0,26730.0,26780.0,26832.0,26899.0,26955.0,27017.0,27108.0,27171.0,27195.0,27280.0,27310.0,27388.0,27447.0,27530.0,27623.0,27656.0,27748.0,27814.0,27878.0,27937.0,27992.0,28041.0,28086.0,28148.0,28197.0,28266.0,28365.0,28450.0,28562.0,28579.0,28673.0,28782.0,29038.0,29266.0,29301.0,29328.0,29418.0,29488.0,29539.0,29601.0,29636.0,29685.0,29714.0,29732.0,29786.0,29839.0,29872.0,29925.0,29952.0,30001.0,30060.0,30120.0,30202.0,30310.0,30371.0,30460.0,30502.0,30606.0,30675.0,30725.0,30794.0
5089541,39300.0,39398.0,39444.0,39503.0,39526.0,39574.0,39620.0,39651.0,39676.0,39759.0,39793.0,39831.0,39864.0,39892.0,39942.0,39986.0,40032.0,40090.0,40130.0,40187.0,40270.0,40328.0,40344.0,40400.0,40427.0,40499.0,40552.0,40606.0,40667.0,40688.0,40748.0,40791.0,40834.0,40874.0,40911.0,40961.0,41007.0,41070.0,41107.0,41158.0,41252.0,41333.0,41439.0,41455.0,41554.0,41697.0,42034.0,42153.0,42171.0,42196.0,42279.0,42342.0,42386.0,42440.0,42471.0,42515.0,42541.0,42559.0,42614.0,42668.0,42700.0,42750.0,42775.0,42821.0,42876.0,42931.0,42996.0,43082.0,43131.0,43202.0,43235.0,43318.0,43372.0,43422.0,43492.0
5089543,50100.0,50208.0,50257.0,50318.0,50342.0,50391.0,50439.0,50471.0,50496.0,50579.0,50611.0,50647.0,50679.0,50705.0,50752.0,50794.0,50838.0,50900.0,50944.0,51000.0,51082.0,51140.0,51157.0,51215.0,51243.0,51317.0,51363.0,51420.0,51484.0,51506.0,51569.0,51614.0,51658.0,51700.0,51739.0,51792.0,51840.0,51906.0,51946.0,52002.0,52100.0,52185.0,52297.0,52314.0,52410.0,52554.0,52892.0,53006.0,53023.0,53050.0,53139.0,53208.0,53258.0,53320.0,53355.0,53404.0,53433.0,53454.0,53516.0,53577.0,53612.0,53667.0,53695.0,53743.0,53801.0,53858.0,53931.0,54028.0,54082.0,54161.0,54198.0,54291.0,54353.0,54412.0,54493.0
5089545,62100.0,62220.0,62272.0,62337.0,62371.0,62443.0,62513.0,62544.0,62569.0,62652.0,62684.0,62720.0,62751.0,62777.0,62819.0,62856.0,62895.0,62953.0,62997.0,63052.0,63133.0,63191.0,63208.0,63269.0,63303.0,63391.0,63438.0,63508.0,63587.0,63615.0,63693.0,63749.0,63805.0,63843.0,63878.0,63929.0,63975.0,64038.0,64085.0,64151.0,64254.0,64342.0,64459.0,64477.0,64596.0,64812.0,65319.0,65544.0,65579.0,65618.0,65747.0,65846.0,65908.0,65984.0,66027.0,66089.0,66126.0,66166.0,66288.0,66407.0,66444.0,66503.0,66533.0,66587.0,66652.0,66716.0,66801.0,66913.0,66976.0,67068.0,67111.0,67218.0,67290.0,67337.0,67403.0
5089665,45000.0,45128.0,45182.0,45251.0,45283.0,45350.0,45416.0,45450.0,45477.0,45567.0,45601.0,45639.0,45672.0,45699.0,45750.0,45795.0,45843.0,45905.0,45938.0,45995.0,46079.0,46138.0,46153.0,46208.0,46234.0,46301.0,46347.0,46403.0,46466.0,46488.0,46550.0,46595.0,46640.0,46677.0,46712.0,46771.0,46825.0,46900.0,46943.0,47002.0,47078.0,47143.0,47229.0,47243.0,47335.0,47483.0,47832.0,47946.0,47964.0,47989.0,48072.0,48135.0,48198.0,48274.0,48300.0,48337.0,48360.0,48377.0,48430.0,48482.0,48512.0,48560.0,48585.0,48620.0,48662.0,48704.0,48754.0,48820.0,48857.0,48912.0,48937.0,49001.0,49044.0,49092.0,49159.0
5089667,55800.0,55975.0,56042.0,56127.0,56153.0,56208.0,56262.0,56288.0,56308.0,56376.0,56412.0,56452.0,56487.0,56514.0,56565.0,56610.0,56656.0,56712.0,56751.0,56817.0,56914.0,56983.0,56997.0,57046.0,57075.0,57151.0,57194.0,57247.0,57307.0,57328.0,57387.0,57429.0,57471.0,57506.0,57539.0,57590.0,57636.0,57699.0,57742.0,57802.0,57875.0,57937.0,58019.0,58032.0,58122.0,58296.0,58704.0,58824.0,58842.0,58868.0,58952.0,59016.0,59063.0,59121.0,59148.0,59186.0,59209.0,59223.0,59264.0,59304.0,59333.0,59379.0,59403.0,59435.0,59474.0,59513.0,59568.0,59641.0,59682.0,59742.0,59770.0,59840.0,59886.0,59932.0,59996.0
5089669,66600.0,66730.0,66786.0,66858.0,66883.0,66934.0,66984.0,67009.0,67029.0,67097.0,67129.0,67164.0,67195.0,67220.0,67267.0,67309.0,67353.0,67406.0,67446.0,67489.0,67552.0,67597.0,67613.0,67669.0,67691.0,67747.0,67792.0,67847.0,67909.0,67931.0,67992.0,68036.0,68077.0,68125.0,68169.0,68214.0,68255.0,68311.0,68351.0,68407.0,68474.0,68532.0,68608.0,68620.0,68721.0,68911.0,69356.0,69429.0,69440.0,69464.0,69542.0,69601.0,69637.0,69682.0,69709.0,69748.0,69771.0,69786.0,69832.0,69877.0,69901.0,69939.0,69958.0,69995.0,70039.0,70083.0,70142.0,70219.0,70263.0,70326.0,70356.0,70430.0,70479.0,70513.0,70559.0
5089671,77400.0,77472.0,77509.0,77557.0,77574.0,77610.0,77645.0,77671.0,77692.0,77761.0,77790.0,77822.0,77850.0,77872.0,77912.0,77947.0,77983.0,78038.0,78067.0,78129.0,78220.0,78283.0,78298.0,78352.0,78374.0,78432.0,78465.0,78502.0,78543.0,78558.0,78599.0,78628.0,78656.0,78690.0,78722.0,78758.0,78790.0,78835.0,78878.0,78937.0,79020.0,79091.0,79185.0,79200.0,79284.0,79429.0,79770.0,79864.0,79878.0,79900.0,79973.0,80029.0,80070.0,80120.0,80149.0,80191.0,80216.0,80231.0,80277.0,80322.0,80347.0,80387.0,80408.0,80449.0,80499.0,80549.0,80598.0,80663.0,80699.0,80752.0,80777.0,80839.0,80880.0,80916.0,80965.0
5089900,34500.0,34598.0,34644.0,34703.0,34726.0,34774.0,34820.0,34851.0,34876.0,34959.0,34993.0,35031.0,35064.0,35092.0,35142.0,35186.0,35232.0,35290.0,35330.0,35387.0,35470.0,35528.0,35544.0,35600.0,35627.0,35699.0,35752.0,35806.0,35867.0,35888.0,35948.0,35991.0,36034.0,36074.0,36111.0,36161.0,36207.0,36270.0,36307.0,36358.0,36452.0,36533.0,36639.0,36655.0,36754.0,36897.0,37234.0,37353.0,37371.0,37396.0,37479.0,37542.0,37586.0,37640.0,37671.0,37715.0,37741.0,37759.0,37814.0,37868.0,37900.0,37950.0,37975.0,38021.0,38076.0,38131.0,38196.0,38282.0,38331.0,38402.0,38435.0,38518.0,38572.0,38622.0,38692.0
5089902,45300.0,45408.0,45457.0,45518.0,45542.0,45591.0,45639.0,45671.0,45696.0,45779.0,45811.0,45847.0,45879.0,45905.0,45952.0,45994.0,46038.0,46100.0,46144.0,46200.0,46282.0,46340.0,46357.0,46415.0,46443.0,46517.0,46563.0,46620.0,46684.0,46706.0,46769.0,46814.0,46858.0,46900.0,46939.0,46992.0,47040.0,47106.0,47146.0,47202.0,47300.0,47385.0,47497.0,47514.0,47610.0,47754.0,48092.0,48206.0,48223.0,48250.0,48339.0,48408.0,48458.0,48520.0,48555.0,48604.0,48633.0,48654.0,48716.0,48777.0,48812.0,48867.0,48895.0,48943.0,49001.0,49058.0,49131.0,49228.0,49282.0,49361.0,49398.0,49491.0,49553.0,49612.0,49693.0
5089904,58800.0,58920.0,58972.0,59037.0,59071.0,59143.0,59213.0,59244.0,59269.0,59352.0,59384.0,59420.0,59451.0,59477.0,59519.0,59556.0,59595.0,59653.0,59697.0,59752.0,59833.0,59891.0,59908.0,59969.0,60003.0,60091.0,60138.0,60208.0,60287.0,60315.0,60393.0,60449.0,60505.0,60543.0,60578.0,60629.0,60675.0,60738.0,60785.0,60851.0,60954.0,61042.0,61159.0,61177.0,61296.0,61512.0,62019.0,62244.0,62279.0,62318.0,62447.0,62546.0,62608.0,62684.0,62727.0,62789.0,62826.0,62866.0,62988.0,63107.0,63144.0,63203.0,63233.0,63287.0,63352.0,63416.0,63501.0,63613.0,63676.0,63768.0,63811.0,63918.0,63990.0,64037.0,64103.0
5089906,72000.0,72109.0,72161.0,72226.0,72250.0,72301.0,72351.0,72381.0,72405.0,72486.0,72517.0,72552.0,72582.0,72607.0,72651.0,72689.0,72729.0,72790.0,72828.0,72882.0,72961.0,73016.0,73031.0,73082.0,73107.0,73174.0,73218.0,73272.0,73333.0,73354.0,73413.0,73456.0,73498.0,73535.0,73569.0,73620.0,73667.0,73731.0,73768.0,73819.0,73907.0,73983.0,74083.0,74099.0,74220.0,74357.0,74680.0,74787.0,74803.0,74830.0,74918.0,74986.0,75036.0,75097.0,75130.0,75177.0,75206.0,75224.0,75278.0,75331.0,75361.0,75409.0,75434.0,75479.0,75534.0,75589.0,75650.0,75731.0,75776.0,75842.0,75873.0,75950.0,76001.0,76048.0,76114.0
5089908,81900.0,81984.0,82029.0,82086.0,82105.0,82145.0,82185.0,82207.0,82224.0,82281.0,82309.0,82340.0,82367.0,82389.0,82426.0,82459.0,82493.0,82548.0,82578.0,82626.0,82697.0,82746.0,82758.0,82801.0,82821.0,82872.0,82905.0,82942.0,82984.0,82999.0,83040.0,83070.0,83100.0,83133.0,83163.0,83201.0,83235.0,83283.0,83319.0,83369.0,83444.0,83509.0,83594.0,83608.0,83708.0,83864.0,84230.0,84319.0,84333.0,84356.0,84430.0,84487.0,84532.0,84587.0,84614.0,84652.0,84675.0,84692.0,84743.0,84793.0,84819.0,84860.0,84881.0,84922.0,84972.0,85022.0,85071.0,85135.0,85171.0,85223.0,85247.0,85308.0,85349.0,85391.0,85449.0
5090364,48600.0,48728.0,48782.0,48851.0,48883.0,48950.0,49016.0,49050.0,49077.0,49167.0,49201.0,49239.0,49272.0,49299.0,49350.0,49395.0,49443.0,49505.0,49538.0,49595.0,49679.0,49738.0,49753.0,49808.0,49834.0,49901.0,49947.0,50003.0,50066.0,50088.0,50150.0,50195.0,50240.0,50277.0,50312.0,50371.0,50425.0,50500.0,50543.0,50602.0,50678.0,50743.0,50829.0,50843.0,50935.0,51083.0,51432.0,51546.0,51564.0,51589.0,51672.0,51735.0,51798.0,51874.0,51900.0,51937.0,51960.0,51977.0,52030.0,52082.0,52112.0,52160.0,52185.0,52220.0,52262.0,52304.0,52354.0,52420.0,52457.0,52512.0,52537.0,52601.0,52644.0,52692.0,52759.0
5090366,59400.0,59517.0,59574.0,59647.0,59672.0,59725.0,59778.0,59811.0,59837.0,59923.0,59959.0,59999.0,60034.0,60061.0,60108.0,60149.0,60192.0,60252.0,60310.0,60371.0,60461.0,60525.0,60539.0,60590.0,60612.0,60671.0,60733.0,60780.0,60833.0,60851.0,60903.0,60940.0,60976.0,61011.0,61043.0,61095.0,61142.0,61206.0,61239.0,61285.0,61349.0,61404.0,61476.0,61487.0,61599.0,61796.0,62258.0,62356.0,62371.0,62392.0,62462.0,62515.0,62558.0,62611.0,62641.0,62684.0,62710.0,62723.0,62762.0,62801.0,62828.0,62871.0,62893.0,62945.0,63008.0,63070.0,63125.0,63197.0,63238.0,63297.0,63325.0,63394.0,63439.0,63488.0,63555.0
5090368,70200.0,70330.0,70386.0,70458.0,70483.0,70534.0,70584.0,70609.0,70629.0,70697.0,70729.0,70764.0,70795.0,70820.0,70867.0,70909.0,70953.0,71006.0,71046.0,71089.0,71152.0,71197.0,71213.0,71269.0,71291.0,71347.0,71392.0,71447.0,71509.0,71531.0,71592.0,71636.0,71677.0,71725.0,71769.0,71814.0,71855.0,71911.0,71951.0,72007.0,72074.0,72132.0,72208.0,72220.0,72321.0,72511.0,72956.0,73029.0,73040.0,73064.0,73142.0,73201.0,73237.0,73282.0,73309.0,73348.0,73371.0,73386.0,73432.0,73477.0,73501.0,73539.0,73558.0,73595.0,73639.0,73683.0,73742.0,73819.0,73863.0,73926.0,73956.0,74030.0,74079.0,74113.0,74159.0
